,Unnamed: 0.1,Unnamed: 0,epsW_sonic1,MAD_value_1,MAD_criteria_met_1,epsW_sonic2,MAD_value_2,MAD_criteria_met_2,epsW_sonic3,MAD_value_3,MAD_criteria_met_3,epsW_sonic4,MAD_value_4,MAD_criteria_met_4,epsW_sonic1_MAD,epsW_sonic2_MAD,epsW_sonic3_MAD,epsW_sonic4_MAD
251,251,251,,,,,,,,,,,,,,,,
252,252,252,,,,,,,,,,,,,,,,
253,253,253,,,,,,,,,,,,,,,,
254,254,254,,,,,,,,,,,,,,,,
255,255,255,,,,,,,,,,,,,,,,
256,256,256,,,,,,,,,,,,,,,,
257,257,257,,,,,,,,,,,,,,,,
258,258,258,,,,,,,,,,,,,,,,
259,259,259,0.0058051760178977,0.1453192705173544,True,0.0051613483114791,0.1986888237689121,True,0.001296217558921,0.1483746293368925,True,0.0016818680888265,0.1763632118266982,True,0.0058051760178977,0.0051613483114791,0.001296217558921,0.0016818680888265
260,260,260,0.0051946535981586,0.1263376640088165,True,0.0071622678534336,0.2585059342822092,True,0.0011314540513566,0.1467110172877266,True,0.0013776609792427,0.1743135371034667,True,0.0051946535981586,0.0071622678534336,0.0011314540513566,0.0013776609792427
261,261,261,0.0050757744894918,0.1397645671156919,True,0.0063183442785795,0.2118365014367347,True,0.0012743255209641,0.1358881718030078,True,0.0017039093889614,0.1635939805576487,True,0.0050757744894918,0.0063183442785795,0.0012743255209641,0.0017039093889614
262,262,262,0.0059140050233293,0.1469485279399147,True,0.0060032722424686,0.1886759982035369,True,0.0017235071388637,0.1463577819356054,True,0.0016799129903417,0.1695438432808005,True,0.0059140050233293,0.0060032722424686,0.0017235071388637,0.0016799129903417
263,263,263,0.0051051944114674,0.1338176869911582,True,0.0076247993690456,0.2169675329603357,True,0.0015029916570128,0.1519166211534977,True,0.0017290335972241,0.1742376932184997,True,0.0051051944114674,0.0076247993690456,0.0015029916570128,0.0017290335972241
264,264,264,0.0058742247202101,0.136566093136066,True,0.0136791715161153,0.250982045575092,True,0.0036583601492895,0.1493096129224671,True,0.0022077068196132,0.1835241091965889,True,0.0058742247202101,0.0136791715161153,0.0036583601492895,0.0022077068196132
265,265,265,,,,,,,,,,,,,,,,
266,266,266,0.0056222283255062,0.1330024427589276,True,0.0066608807053414,0.2059195169593546,True,0.0018159393734102,0.1430895992010615,True,0.0019488412818356,0.1775543516848801,True,0.0056222283255062,0.0066608807053414,0.0018159393734102,0.0019488412818356
267,267,267,0.0063450058911081,0.1517866525205495,True,0.004176512287906,0.159477117556498,True,0.0017427011231044,0.1546409601141378,True,0.0015122372375126,0.1758786157401558,True,0.0063450058911081,0.004176512287906,0.0017427011231044,0.0015122372375126
268,268,268,0.0066988895624941,0.1463501074204832,True,0.0044344029666868,0.1811317079617611,True,0.0015771518943098,0.1445184847930498,True,0.0015631011452493,0.1805913240042284,True,0.0066988895624941,0.0044344029666868,0.0015771518943098,0.0015631011452493
269,269,269,0.0046074620949866,0.1646912690078735,True,0.0023463736618214,0.1694321905138464,True,0.0014804647237936,0.1787544901934739,True,0.0013595004413015,0.197078533000269,True,0.0046074620949866,0.0023463736618214,0.0014804647237936,0.0013595004413015
270,270,270,0.0056782224155244,0.138915318536881,True,0.0025157434245767,0.1400024928269207,True,0.0011489004713147,0.1756919095198053,True,0.001096922300148,0.1702086135948361,True,0.0056782224155244,0.0025157434245767,0.0011489004713147,0.001096922300148
271,271,271,0.0070789519698258,0.1404070418485911,True,0.0038910002974502,0.1773688032357137,True,0.0015960334061126,0.1511052505500343,True,0.0013275875040723,0.1827058268779658,True,0.0070789519698258,0.0038910002974502,0.0015960334061126,0.0013275875040723
272,272,272,0.0082553851343982,0.1435372219457117,True,0.0039038308571722,0.1498363415530209,True,0.0019936645558031,0.1606478500368836,True,0.0013162386304664,0.2234147784706258,True,0.0082553851343982,0.0039038308571722,0.0019936645558031,0.0013162386304664
273,273,273,0.0095482732054146,0.1414915641536065,True,0.0057208957236841,0.1537790411467521,True,0.0024767930420832,0.1481564118661017,True,0.0025570376564598,0.170663784450441,True,0.0095482732054146,0.0057208957236841,0.0024767930420832,0.0025570376564598
274,274,274,0.0108855272422348,0.1374779405198823,True,0.0076437596672609,0.1933326331859672,True,0.0028772197503357,0.1336932649026439,True,0.0028335544335582,0.1655868982818175,True,0.0108855272422348,0.0076437596672609,0.0028772197503357,0.0028335544335582
275,275,275,0.0141672867628296,0.1354901596751408,True,0.0108977434830362,0.1928435638964548,True,0.0029385894886347,0.1504681694255694,True,0.002983927089855,0.1765652021970583,True,0.0141672867628296,0.0108977434830362,0.0029385894886347,0.002983927089855
276,276,276,0.0152064891364574,0.1383360109486607,True,0.0113849082350643,0.1604844238791104,True,0.0021640558928591,0.1507138269878892,True,0.0034437193274295,0.1749702746215388,True,0.0152064891364574,0.0113849082350643,0.0021640558928591,0.0034437193274295
277,277,277,0.0116319599106426,0.1278033593091214,True,0.015316791204026,0.2259964556117159,True,0.0099034159453656,0.1540285705495411,True,0.0038210636732044,0.1865891120565089,True,0.0116319599106426,0.015316791204026,0.0099034159453656,0.0038210636732044
278,278,278,0.0101392073941655,0.1354555471414657,True,0.0140435078426573,0.2303093711986508,True,0.0119853739837093,0.1529050118152183,True,0.0039729689774365,0.1798110148354187,True,0.0101392073941655,0.0140435078426573,0.0119853739837093,0.0039729689774365
279,279,279,0.013507083290849,0.1341742868105928,True,0.015287188359527,0.1965112702815616,True,0.0137668666199438,0.1405078976798226,True,0.0046654496173317,0.1833266779985736,True,0.013507083290849,0.015287188359527,0.0137668666199438,0.0046654496173317
280,280,280,0.0239646866787955,0.1384823995578615,True,0.0184267367723864,0.1799102081182576,True,0.0067178209515315,0.1407397143091023,True,0.0049225381138643,0.1712812305375025,True,0.0239646866787955,0.0184267367723864,0.0067178209515315,0.0049225381138643
281,281,281,0.0268418442166688,0.1370881487031158,True,0.0294333228729836,0.1826307472205664,True,0.0191382706534282,0.1357608037552199,True,0.006235515910935,0.1746625383173247,True,0.0268418442166688,0.0294333228729836,0.0191382706534282,0.006235515910935
282,282,282,0.0199611273585984,0.1376049366800079,True,0.0215552271183426,0.2089817506929991,True,0.0225718432846568,0.1374531184161813,True,0.0054444073716078,0.1843657572873279,True,0.0199611273585984,0.0215552271183426,0.0225718432846568,0.0054444073716078
283,283,283,0.0200878152694926,0.1345510170385477,True,0.010021323187013,0.1675024005325948,True,0.027608231822324,0.1438629375254449,True,0.006816772891417,0.1701111870496814,True,0.0200878152694926,0.010021323187013,0.027608231822324,0.006816772891417
284,284,284,0.0191370892850134,0.1299978386308617,True,0.0134778963261301,0.1684041152890599,True,0.026229929920039,0.1401146178916351,True,0.0071457650892262,0.168963716734492,True,0.0191370892850134,0.0134778963261301,0.026229929920039,0.0071457650892262
285,285,285,0.0267086622476099,0.1350572411611282,True,0.0135640328556965,0.1474153478158199,True,0.0307572607594548,0.1419815777577724,True,0.0111326967618955,0.1750048016667597,True,0.0267086622476099,0.0135640328556965,0.0307572607594548,0.0111326967618955
286,286,286,0.042104018988608,0.1409504659801151,True,0.0181567209473277,0.1448710383820011,True,0.0169773577497976,0.1663637516296261,True,0.0113542973518063,0.1861617947398522,True,0.042104018988608,0.0181567209473277,0.0169773577497976,0.0113542973518063
287,287,287,0.0456996535563594,0.14264699205739,True,0.0241611912769493,0.1541606319665046,True,0.0197240116771306,0.1761002056647196,True,0.0114216438583897,0.1764765949675945,True,0.0456996535563594,0.0241611912769493,0.0197240116771306,0.0114216438583897
288,288,288,0.0554163536231315,0.1364731377956964,True,0.0219096767579687,0.1480964907234885,True,0.0173130691378829,0.1835050433070461,True,0.0127561545936132,0.1668340702364877,True,0.0554163536231315,0.0219096767579687,0.0173130691378829,0.0127561545936132
289,289,289,0.0634137049319836,0.1315264522006417,True,0.031646997163872,0.1482883599612107,True,0.0255291976191825,0.1753648313288411,True,0.0183886365565258,0.1791750600038688,True,0.0634137049319836,0.031646997163872,0.0255291976191825,0.0183886365565258
290,290,290,0.0305413808108733,0.1355812345893786,True,0.0164197483793338,0.1432872388748897,True,0.0215654009316518,0.1673931637535629,True,0.0116102910034838,0.1781158416282034,True,0.0305413808108733,0.0164197483793338,0.0215654009316518,0.0116102910034838
291,291,291,0.0650641810702864,0.1427830571332692,True,0.032019832750106,0.1524587593138606,True,0.0230427066617975,0.194741713561511,True,0.0165314677698806,0.1772070096605304,True,0.0650641810702864,0.032019832750106,0.0230427066617975,0.0165314677698806
292,292,292,0.0624023252505532,0.1407015538506294,True,0.0303999702247684,0.1515076919700664,True,0.0274817921495574,0.1772006379433026,True,0.0186347198019791,0.1774343812504151,True,0.0624023252505532,0.0303999702247684,0.0274817921495574,0.0186347198019791
293,293,293,0.0821590703105589,0.1409965286073668,True,0.0347447336741331,0.1375661142384246,True,0.0384693016742567,0.1750538628691433,True,0.0256330158387161,0.1785868895447685,True,0.0821590703105589,0.0347447336741331,0.0384693016742567,0.0256330158387161
294,294,294,0.1141648149255111,0.1457833130402661,True,0.0412490584911827,0.1380052144713646,True,0.0629722420101798,0.1553346885565679,True,0.0372188133005582,0.172386451880322,True,0.1141648149255111,0.0412490584911827,0.0629722420101798,0.0372188133005582
295,295,295,0.1728942318730185,0.142776856166597,True,0.0662882309731124,0.1482637430509493,True,0.0824854052485301,0.1454158801762395,True,0.0452824686195125,0.1779908047920433,True,0.1728942318730185,0.0662882309731124,0.0824854052485301,0.0452824686195125
296,296,296,0.1347042738747317,0.1396387734020334,True,0.0404810318135646,0.1433800463750588,True,0.0912661694367091,0.1465946084088517,True,0.0428779606373447,0.1904256663634895,True,0.1347042738747317,0.0404810318135646,0.0912661694367091,0.0428779606373447
297,297,297,0.133074760096043,0.1297150203731172,True,0.0357544803233985,0.1453495896224758,True,0.1519509194855926,0.1549361505214298,True,0.057165287108655,0.1814695261282649,True,0.133074760096043,0.0357544803233985,0.1519509194855926,0.057165287108655
298,298,298,0.1333018733225682,0.1348862454224066,True,0.0636183933875523,0.1434224192306435,True,0.3160668079503959,0.1434668276597048,True,0.0564865624392534,0.1855331214861993,True,0.1333018733225682,0.0636183933875523,0.3160668079503959,0.0564865624392534
299,299,299,0.2273349291893331,0.1385295466028837,True,0.116203707099346,0.1420026769271606,True,0.428277283152758,0.1428119645768368,True,0.0827375211829087,0.1738077001888899,True,0.2273349291893331,0.116203707099346,0.428277283152758,0.0827375211829087
300,300,300,0.2095402233580975,0.1299419936307912,True,0.1717651299589364,0.1374355302510418,True,0.4691604998161202,0.1457419306529972,True,0.0672862198296207,0.1779422283114531,True,0.2095402233580975,0.1717651299589364,0.4691604998161202,0.0672862198296207
301,301,301,0.2630693090113651,0.1413128706386628,True,0.2224851910609216,0.1407230296712744,True,0.4407807181083218,0.1406851787997715,True,0.0772613838370658,0.1787892985526998,True,0.2630693090113651,0.2224851910609216,0.4407807181083218,0.0772613838370658
302,302,302,0.2729630867931329,0.1330160547809826,True,0.2333566699414475,0.1365194518689632,True,0.287968543849762,0.1322681992018301,True,0.087831203465016,0.1852339466298717,True,0.2729630867931329,0.2333566699414475,0.287968543849762,0.087831203465016
303,303,303,0.2637799910127389,0.1378722018777017,True,0.1904870588023661,0.1349377369445437,True,0.14298556161559,0.1395877899552594,True,0.0654477623866269,0.1875187176346227,True,0.2637799910127389,0.1904870588023661,0.14298556161559,0.0654477623866269
304,304,304,0.2465773517625508,0.1314770745655056,True,0.1661126371331562,0.141377638067848,True,0.1100946645166057,0.1382347849309937,True,0.0531458416694975,0.1989545052841272,True,0.2465773517625508,0.1661126371331562,0.1100946645166057,0.0531458416694975
305,305,305,0.2561719719097111,0.1381039229921297,True,0.1710765007833226,0.143653000118219,True,0.0886214310730816,0.1438673078310308,True,0.0545801514774735,0.1925836742529675,True,0.2561719719097111,0.1710765007833226,0.0886214310730816,0.0545801514774735
306,306,306,0.2071409227944919,0.1388579682702475,True,0.125711045438091,0.1478357710280691,True,0.0660047775871327,0.144063645415323,True,0.0408679450735362,0.1961039652260062,True,0.2071409227944919,0.125711045438091,0.0660047775871327,0.0408679450735362
307,307,307,0.1093866832207815,0.1435430318994678,True,0.058739712097516,0.1393417438614899,True,0.0332000531786693,0.1489024177569587,True,0.023418270788533,0.1919669386706803,True,0.1093866832207815,0.058739712097516,0.0332000531786693,0.023418270788533
308,308,308,0.0936917953035833,0.1439664194585305,True,0.0523159158292423,0.1335860548241987,True,0.0338422159660848,0.1461385125242332,True,0.0245243810055377,0.1717556370649108,True,0.0936917953035833,0.0523159158292423,0.0338422159660848,0.0245243810055377
309,309,309,0.0763420504606078,0.1369852354630313,True,0.0413717434620256,0.1438446501731173,True,0.0326145663811994,0.1408776045843557,True,0.0217701409242671,0.1760326263439062,True,0.0763420504606078,0.0413717434620256,0.0326145663811994,0.0217701409242671
310,310,310,0.095448894201277,0.1370706635577009,True,0.0469815832844108,0.1404219344461342,True,0.0311835982055298,0.1368693203225571,True,0.0243415817006954,0.1821278729701609,True,0.095448894201277,0.0469815832844108,0.0311835982055298,0.0243415817006954
311,311,311,0.1273059142137888,0.1333125337670682,True,0.0902872292520453,0.1416522120525954,True,0.0583367286006933,0.1373664615441829,True,0.0376381544769444,0.1831919213711017,True,0.1273059142137888,0.0902872292520453,0.0583367286006933,0.0376381544769444
312,312,312,0.1389498083040996,0.1416791164074748,True,0.0827969885573499,0.1418884633382162,True,0.0594854954013361,0.1393865427516459,True,0.0415929760094323,0.1717705531709751,True,0.1389498083040996,0.0827969885573499,0.0594854954013361,0.0415929760094323
313,313,313,0.1745832710408942,0.1406606301962949,True,0.092049830618996,0.1426939801781457,True,0.0637700262060513,0.1398610005457832,True,0.0448139008729401,0.1769923728351404,True,0.1745832710408942,0.092049830618996,0.0637700262060513,0.0448139008729401
314,314,314,0.1392826994538619,0.1391730861857648,True,0.0666082974084064,0.1432476761088036,True,0.0437769461860216,0.1394304330205219,True,0.035167416878683,0.1654810917345695,True,0.1392826994538619,0.0666082974084064,0.0437769461860216,0.035167416878683
315,315,315,0.1605757365557479,0.1379287415896071,True,0.0775989666932739,0.1419233062696552,True,0.0540409473089218,0.1399857543179484,True,0.0369129447824767,0.1824744484206225,True,0.1605757365557479,0.0775989666932739,0.0540409473089218,0.0369129447824767
316,316,316,0.1201760507652853,0.1542539904033264,True,0.0669810923384788,0.1384697112933475,True,0.0495535724934651,0.1285022808345958,True,0.0354919810081392,0.1696140764241176,True,0.1201760507652853,0.0669810923384788,0.0495535724934651,0.0354919810081392
317,317,317,,,,0.076718979251479,0.1432330004361786,True,0.0427770021857973,0.1409825051470551,True,0.0333207878579341,0.1795778248388458,True,,0.076718979251479,0.0427770021857973,0.0333207878579341
318,318,318,,,,0.0599914655145129,0.143101452715723,True,0.0389330983659086,0.143698257837447,True,0.0330140174883452,0.1697893128543595,True,,0.0599914655145129,0.0389330983659086,0.0330140174883452
319,319,319,,,,0.061804568050246,0.1357391173379915,True,0.0448244597585364,0.1368921329889877,True,0.0319382257093534,0.1739392036726024,True,,0.061804568050246,0.0448244597585364,0.0319382257093534
320,320,320,,,,0.0587748016121617,0.1387729949901783,True,0.0418584523167229,0.1316870195810758,True,0.0324777550037155,0.1771848025191961,True,,0.0587748016121617,0.0418584523167229,0.0324777550037155
321,321,321,,,,0.0572901904310069,0.1458850181544058,True,0.040420921988925,0.1397099702489651,True,0.0312075719833339,0.1752157813652492,True,,0.0572901904310069,0.040420921988925,0.0312075719833339
322,322,322,,,,0.0547082321830317,0.139248886270279,True,0.039295273151426,0.1455653776671469,True,0.0308293159159259,0.1749816826699579,True,,0.0547082321830317,0.039295273151426,0.0308293159159259
323,323,323,,,,0.0643320832329465,0.1370758610447132,True,0.0426522318183721,0.1345705051103548,True,0.0364371655074217,0.1769148897567081,True,,0.0643320832329465,0.0426522318183721,0.0364371655074217
324,324,324,,,,0.0623331035394582,0.1407213418689713,True,0.0429341144520766,0.1456758742522273,True,0.0358621266764303,0.1773514631078979,True,,0.0623331035394582,0.0429341144520766,0.0358621266764303
325,325,325,,,,0.0670822498121266,0.1455372854706425,True,0.0388655763851942,0.1353442703784592,True,0.0355654307017738,0.1801504857627559,True,,0.0670822498121266,0.0388655763851942,0.0355654307017738
326,326,326,,,,0.0829145352076554,0.1384253257846533,True,0.0561749470051265,0.1367765880105702,True,0.0387358360497261,0.1796149065734232,True,,0.0829145352076554,0.0561749470051265,0.0387358360497261
327,327,327,,,,0.0615960250725343,0.1375864922032566,True,0.0449314046952098,0.1392028254873681,True,0.0348260204328419,0.1684504715670306,True,,0.0615960250725343,0.0449314046952098,0.0348260204328419
328,328,328,,,,0.0596953865112082,0.1423000103132597,True,0.0430066605702346,0.1329425336477573,True,0.0332154043706061,0.1746070683091449,True,,0.0596953865112082,0.0430066605702346,0.0332154043706061
329,329,329,,,,0.0577343522971364,0.1400658060365645,True,0.0412627661044661,0.1535945187986816,True,0.0335280922388652,0.173568904943935,True,,0.0577343522971364,0.0412627661044661,0.0335280922388652
330,330,330,,,,0.0616496966974321,0.1341653391208549,True,0.0445493269146064,0.1404763039608538,True,0.0362956788981169,0.1795196591676213,True,,0.0616496966974321,0.0445493269146064,0.0362956788981169
331,331,331,,,,0.0841371589729215,0.1375746404419823,True,0.0585367991224666,0.1391159407997619,True,0.0456885976076701,0.1714578712668187,True,,0.0841371589729215,0.0585367991224666,0.0456885976076701
332,332,332,,,,0.0784798015192003,0.1401600932132292,True,0.0557009401632448,0.1390312294919156,True,0.0464363489732835,0.1821557392142477,True,,0.0784798015192003,0.0557009401632448,0.0464363489732835
333,333,333,,,,0.0581399850254966,0.1450698553845637,True,0.046446346924921,0.1422166868354072,True,0.0332131072948174,0.1712499870378289,True,,0.0581399850254966,0.046446346924921,0.0332131072948174
334,334,334,,,,0.056632356092046,0.1411562577209166,True,0.0371419362213763,0.1366270135762557,True,0.0295831763113968,0.1806869442937612,True,,0.056632356092046,0.0371419362213763,0.0295831763113968
335,335,335,,,,0.0530968624833503,0.143494617065614,True,0.0420484686274821,0.1435819003524949,True,0.0299412539505896,0.1812942130904295,True,,0.0530968624833503,0.0420484686274821,0.0299412539505896
336,336,336,,,,0.0569367876497302,0.1423724167292648,True,0.0422725038941233,0.1419967916016796,True,0.0289060674411905,0.1796684285722087,True,,0.0569367876497302,0.0422725038941233,0.0289060674411905
337,337,337,,,,0.0708612135121609,0.1441863942640985,True,0.0480229937557151,0.1318284240874757,True,0.0347625161301339,0.1700447008494564,True,,0.0708612135121609,0.0480229937557151,0.0347625161301339
338,338,338,,,,0.0705883723165107,0.1394923221149923,True,0.0503321387934083,0.1354613188582789,True,0.0361286093186699,0.1715719181361683,True,,0.0705883723165107,0.0503321387934083,0.0361286093186699
339,339,339,,,,0.0682524127466625,0.1356051043000058,True,0.0564707268139529,0.1512041562948118,True,0.0401585819445215,0.1787919241510619,True,,0.0682524127466625,0.0564707268139529,0.0401585819445215
340,340,340,,,,0.063534868974194,0.1352773891227456,True,0.0508892061552143,0.1327980392872916,True,0.0395032238489941,0.1902899497270029,True,,0.063534868974194,0.0508892061552143,0.0395032238489941
341,341,341,,,,0.0736687798032355,0.1392400821670746,True,0.0514112233890675,0.1388011835702769,True,0.0380421904045229,0.175419172976918,True,,0.0736687798032355,0.0514112233890675,0.0380421904045229
342,342,342,,,,0.0705729666213169,0.1365889066339165,True,0.0483537737085808,0.1407740349435812,True,0.0391873524319351,0.1740829879844186,True,,0.0705729666213169,0.0483537737085808,0.0391873524319351
343,343,343,,,,0.0645501974797083,0.140919919008627,True,0.0471959562021785,0.1357235913102692,True,0.0339565392969981,0.1675616375378118,True,,0.0645501974797083,0.0471959562021785,0.0339565392969981
344,344,344,,,,0.044235768447044,0.1410228522479888,True,0.0322979123422942,0.1319076866127249,True,0.026943074286857,0.1771816568467132,True,,0.044235768447044,0.0322979123422942,0.026943074286857
345,345,345,,,,0.037052286389119,0.1341682235520664,True,0.0261183255646127,0.1290128290445709,True,0.0218449828463138,0.1725991755088887,True,,0.037052286389119,0.0261183255646127,0.0218449828463138
346,346,346,,,,0.0302640903563791,0.1392415782952855,True,0.0190912273284748,0.1396830331707739,True,0.017071500513685,0.1697518563622833,True,,0.0302640903563791,0.0190912273284748,0.017071500513685
347,347,347,,,,0.0278993916955179,0.1373146130591405,True,0.0184023399912595,0.1341308980249096,True,0.0144019141823854,0.172932464633166,True,,0.0278993916955179,0.0184023399912595,0.0144019141823854
348,348,348,,,,0.0212060840975901,0.1370430514532492,True,0.0154592462573757,0.1411527889805561,True,0.0125237013998174,0.16652320696504,True,,0.0212060840975901,0.0154592462573757,0.0125237013998174
349,349,349,,,,0.0204917354257236,0.1362988212893592,True,0.0145960906517086,0.1442321328382914,True,0.0120514461311054,0.1725813197088565,True,,0.0204917354257236,0.0145960906517086,0.0120514461311054
350,350,350,,,,0.0235899902587275,0.1412415828425534,True,0.0153205027607732,0.1492479486347033,True,0.012740140564008,0.1743400853976464,True,,0.0235899902587275,0.0153205027607732,0.012740140564008
351,351,351,,,,0.025079570410623,0.1354138464764476,True,0.0168782219231528,0.1382323912216316,True,0.0138272467790283,0.1760306822439838,True,,0.025079570410623,0.0168782219231528,0.0138272467790283
352,352,352,,,,0.0223741616666045,0.1479046504128568,True,0.0171815892509355,0.1399093053042066,True,0.0159866274726147,0.168492862866345,True,,0.0223741616666045,0.0171815892509355,0.0159866274726147
353,353,353,,,,0.0166691756888702,0.1390012749039654,True,0.0109803868908221,0.1504745823826916,True,0.0082734651750196,0.1747736801780733,True,,0.0166691756888702,0.0109803868908221,0.0082734651750196
354,354,354,,,,0.013808065327846,0.1368614973652424,True,0.0086110534069711,0.1534258519069643,True,0.007156391634173,0.1760630926616073,True,,0.013808065327846,0.0086110534069711,0.007156391634173
355,355,355,,,,0.0145614582438415,0.1436342248313489,True,0.0098096062999099,0.1428400549146913,True,0.0078592129190683,0.1755695721597884,True,,0.0145614582438415,0.0098096062999099,0.0078592129190683
356,356,356,,,,0.0145133738015197,0.1376753492156939,True,0.010184720660141,0.1331638049344625,True,0.0074439388969239,0.1799811922081356,True,,0.0145133738015197,0.010184720660141,0.0074439388969239
357,357,357,,,,0.0316245060220434,0.1416281392357986,True,0.0196704142834728,0.1389555276426373,True,0.0173657266914838,0.171657367127471,True,,0.0316245060220434,0.0196704142834728,0.0173657266914838
358,358,358,,,,0.0385751854264797,0.1427592066133686,True,0.0261500085838723,0.1400052743702826,True,0.0196418266133162,0.1788939521861412,True,,0.0385751854264797,0.0261500085838723,0.0196418266133162
359,359,359,,,,0.0423562639448333,0.1390514321704846,True,0.0295193206792218,0.1388265458859342,True,0.0254609063379607,0.1748324925533128,True,,0.0423562639448333,0.0295193206792218,0.0254609063379607
360,360,360,,,,0.0356107926487637,0.1338643707005845,True,0.0189579811718538,0.1448610187833959,True,0.0204070278639257,0.1788645662434485,True,,0.0356107926487637,0.0189579811718538,0.0204070278639257
361,361,361,,,,0.0220325896383225,0.1417835838967052,True,0.0153788930917106,0.1554822990670699,True,0.0133049265695622,0.1759679232114063,True,,0.0220325896383225,0.0153788930917106,0.0133049265695622
362,362,362,,,,0.0288291315736673,0.139729086629006,True,0.02092525816125,0.1373487748254701,True,0.0175850094709076,0.1789183694008417,True,,0.0288291315736673,0.02092525816125,0.0175850094709076
363,363,363,,,,0.0312632136304398,0.1396751545715373,True,0.020644462638281,0.1379000353358625,True,0.0179475516557385,0.1726352775876777,True,,0.0312632136304398,0.020644462638281,0.0179475516557385
364,364,364,,,,0.0292737157422155,0.1370770684131747,True,0.0204531512563664,0.1418577272766236,True,0.0170778676425385,0.1831589798563671,True,,0.0292737157422155,0.0204531512563664,0.0170778676425385
365,365,365,,,,0.0243888103475156,0.1410586325885762,True,0.0181010921441723,0.1361213339649695,True,0.0153729009582953,0.1708225283039916,True,,0.0243888103475156,0.0181010921441723,0.0153729009582953
366,366,366,,,,0.023222739157518,0.1461879153312721,True,0.0173282958404054,0.1400393487706588,True,0.0141167840575699,0.1736658792348225,True,,0.023222739157518,0.0173282958404054,0.0141167840575699
367,367,367,,,,0.0221419985333914,0.1450797702976966,True,0.0142448244100365,0.1388633368860686,True,0.0130924588008441,0.1761946861804756,True,,0.0221419985333914,0.0142448244100365,0.0130924588008441
368,368,368,,,,0.0177647703438659,0.1407036821372935,True,0.0123427435325592,0.1422968420696709,True,0.0105246584770889,0.1753108686572853,True,,0.0177647703438659,0.0123427435325592,0.0105246584770889
369,369,369,,,,0.0169761918127108,0.1431528485730595,True,0.0123152150315933,0.1436122949048684,True,0.0117466750884251,0.154432017639619,True,,0.0169761918127108,0.0123152150315933,0.0117466750884251
370,370,370,,,,0.0157938341562474,0.1403609390356856,True,0.0099624976790742,0.1433223927062919,True,0.0092868605353803,0.170569755080426,True,,0.0157938341562474,0.0099624976790742,0.0092868605353803
371,371,371,,,,0.0162706430650004,0.1402685880999084,True,0.0113409552000689,0.1373552518009641,True,0.0108224825829079,0.1687195639055841,True,,0.0162706430650004,0.0113409552000689,0.0108224825829079
372,372,372,,,,0.0218156885150207,0.139466984459476,True,0.01540112876847,0.1422552540495144,True,0.0118009980251568,0.1811580976236906,True,,0.0218156885150207,0.01540112876847,0.0118009980251568
373,373,373,,,,0.0172245150597895,0.1397679609919956,True,0.0112184201412316,0.1501312539365508,True,0.0121801954930688,0.1709937576335064,True,,0.0172245150597895,0.0112184201412316,0.0121801954930688
374,374,374,,,,0.0098443442075309,0.1418819039475095,True,0.0077547285173953,0.1402961763194291,True,0.0066757454458527,0.1712126136978841,True,,0.0098443442075309,0.0077547285173953,0.0066757454458527
375,375,375,,,,0.0111987575941714,0.1453785746919754,True,0.007381895271337,0.1345699357754518,True,0.0064177191444272,0.1825285611956392,True,,0.0111987575941714,0.007381895271337,0.0064177191444272
376,376,376,,,,0.0122019306514366,0.1387036987137512,True,0.0077088474348257,0.1473425803116785,True,0.0073487025449211,0.1829546012030946,True,,0.0122019306514366,0.0077088474348257,0.0073487025449211
377,377,377,,,,0.0121152428580047,0.1302036330436516,True,0.0086882306486575,0.1380901352637347,True,0.0082313688691598,0.1783231543756874,True,,0.0121152428580047,0.0086882306486575,0.0082313688691598
378,378,378,,,,0.0121691220276261,0.1435431643347118,True,0.0087365801887829,0.1447030997239921,True,0.0076110033212249,0.1638304755268886,True,,0.0121691220276261,0.0087365801887829,0.0076110033212249
379,379,379,,,,0.0136809667372351,0.1405638567684618,True,0.0089080589067882,0.1424172580293457,True,0.0087637756876079,0.1738140579282043,True,,0.0136809667372351,0.0089080589067882,0.0087637756876079
380,380,380,,,,0.0106828998629226,0.1441712836396212,True,0.0065618695482621,0.1387513212787715,True,0.0065303761394938,0.1657622859802309,True,,0.0106828998629226,0.0065618695482621,0.0065303761394938
381,381,381,,,,0.0094154669191985,0.1380624721644685,True,0.0067778310723839,0.139628415696738,True,0.0060199994502204,0.195964253487351,True,,0.0094154669191985,0.0067778310723839,0.0060199994502204
382,382,382,,,,0.0099974310177342,0.1351059080064363,True,0.0069913469506967,0.1435535521707905,True,0.0068555322353216,0.1767872394947267,True,,0.0099974310177342,0.0069913469506967,0.0068555322353216
383,383,383,,,,0.009448987591139,0.1408410806359373,True,0.0059106545273564,0.1536664022877482,True,0.0070340829904898,0.1801615124900646,True,,0.009448987591139,0.0059106545273564,0.0070340829904898
384,384,384,,,,0.0163460727537821,0.1349727735662805,True,0.0104122138590579,0.1474849448246274,True,0.0112804116234151,0.1802584175521668,True,,0.0163460727537821,0.0104122138590579,0.0112804116234151
385,385,385,,,,0.0244286045042858,0.136647909977201,True,0.0150214697495701,0.1371005607413098,True,0.0167564424099532,0.1803786300739904,True,,0.0244286045042858,0.0150214697495701,0.0167564424099532
386,386,386,,,,0.0178675622206001,0.1439374302801181,True,0.0115450821733551,0.1419861422006616,True,0.0128256567006388,0.1844366452915425,True,,0.0178675622206001,0.0115450821733551,0.0128256567006388
