,UpWp_bar_s1,UpWp_bar_s2,UpWp_bar_s3,UpWp_bar_s4
1911,-0.2057029364628388,-0.1600780294297625,-0.1660241146749223,-0.161627304797145
1912,-0.1758181274355228,-0.1492394464637258,-0.1905608045783128,-0.1848499569340416
1913,-0.175705933677901,-0.1532078062519793,-0.1672976264444995,-0.1825493446511472
1914,-0.164586274560894,-0.1310640920806295,-0.152828003282731,-0.1666748653929474
1915,-0.2070390804952165,-0.1841492659197711,-0.2074912270058544,-0.2014408519168296
1916,-0.1841167900227794,-0.1465726540188533,-0.1615720870049247,-0.1343267815445936
1917,-0.1832684753872072,-0.1506705390733676,-0.1824269558119476,-0.1810966881567026
1918,-0.1701001574616167,-0.1492702553667917,-0.1775513397159591,-0.1730508471199755
1919,-0.1790943580363073,-0.1594324117124241,-0.2031738555620035,-0.1951328692263054
1920,-0.1898840307346818,-0.1518552639422491,-0.1699504060841077,-0.1776583615286868
1921,-0.1364808844312782,-0.1240916022396295,-0.1624057967800253,-0.1763377212920847
1922,-0.1404455780014481,-0.1125276525522315,-0.1209986154011249,-0.1260337219063247
1923,-0.1757115434148892,-0.1442802717660423,-0.180594378738144,-0.1923541500687815
1924,-0.1504434647124944,-0.115964944735475,-0.1357037449188964,-0.1413287321762397
1925,-0.1172348475452654,-0.1092390505866883,-0.1390255969395385,-0.1419382970758913
1926,-0.1401606406831384,-0.1193972840093714,-0.1393253270993467,-0.1488260222281909
1927,-0.1461356472965441,-0.1270208850703092,-0.1585486079647355,-0.1374181569116505
1928,-0.1530018694541839,-0.1237774181626241,-0.1389175517091648,-0.1186714675323497
1929,-0.1247036336801912,-0.1178007081505736,-0.1375126021253238,-0.1440573969479911
1930,-0.1273244995437875,-0.1131120509176817,-0.1231270583225117,-0.1286759878334082
1931,-0.0916553225975612,-0.1020134062433477,-0.1122677070008363,-0.1542891827134107
1932,-0.1045698404257216,-0.0882902030241172,-0.113273381804226,-0.1093937019929973
1933,-0.0884383046787646,-0.0918116227361365,-0.0952384060214893,-0.0830473343160107
1934,-0.0593186507067639,-0.0556116292829681,-0.076791930070484,-0.0719863220259866
1935,-0.052171239368252,-0.0501571596260129,-0.0452141837437744,-0.05203645023235
1936,-0.0313369647304809,-0.022853029966041,-0.0288586425540107,-0.055416620728315
1937,-0.0280441711864083,-0.013405363078327,-0.0061735941157019,-0.0355234894053114
1938,-0.037265182677095,-0.0325202761765578,-0.0336137534131481,-0.0289628168603974
1939,-0.053103703562964,-0.041423519093389,-0.0422435616141766,-0.0333230019957075
1940,-0.0362369181479956,-0.0280600250781956,-0.0292407051417762,-0.0327755074220498
1941,-0.0300975939961203,-0.0306850077754422,-0.0394978856687265,-0.0400497857878035
1942,-0.0503570400684322,-0.0574243848105605,-0.0614980612075144,-0.0566565876664179
1943,-0.0604127734436648,-0.0555349370151784,-0.0624971312242842,-0.0546051205268048
1944,-0.0559682031375056,-0.0472901971098221,-0.0549861342580067,-0.0410903166134048
1945,-0.0530218252127672,-0.0534182886088146,-0.0646296591459973,-0.0632719452933161
1946,-0.0514063307372114,-0.0544530994973088,-0.0629993794926565,-0.0472193773489069
1947,-0.04701356511695,-0.0475315169655845,-0.0503033817905757,-0.0469233867794407
1948,-0.0516619380353782,-0.0543997930554308,-0.0167107849308384,-0.0448396334306366
1949,-0.0390887817612346,-0.0393148383655043,-0.0496753652857223,-0.0336723397203846
1950,-0.040221323047358,-0.0298477981550316,-0.0378219011138717,-0.0446194559353939
1951,-0.0621877963118513,-0.0509978049229968,-0.0518003216407717,-0.0451735837350309
1952,-0.0693775604939868,-0.0610687068655928,-0.0626176605508595,-0.0594672361294364
1953,-0.0678032234554596,-0.0606278091740471,-0.0727278951129792,-0.0886715985538408
1954,-0.0558875237616214,-0.0503688167103282,-0.0637039439020557,-0.1165640217905094
1955,-0.050895616005086,-0.045549684999989,-0.0480508001196492,-0.0524859660055791
1956,-0.0608209303173508,-0.0613512804978166,-0.0669987832975877,-0.1188301680515302
1957,-0.0720347787056086,-0.0637339033874086,-0.0650833044962505,-0.0815768660478827
1958,-0.0619504476340863,-0.0604583160632596,-0.0641091583142964,-0.0815768660478827
1959,-0.0560130527378238,-0.0740630921576534,-0.0851053674708822,-0.1866365417729486
1960,-0.0521878992113404,-0.0540684686701044,-0.0584861268761245,-0.0952153072239975
1961,-0.0663801249673461,-0.0801518313337119,-0.0262198054233899,-0.0905315946336308
1962,-0.0830299107869794,-0.0814032975597483,-0.0262198054233899,-0.0905315946336308
1963,-0.015255007650394,-0.0231706762712218,-0.0262198054233899,-0.0744821335419246
1964,-0.0544619027232968,-0.0231706762712218,-0.0262198054233899,-0.0923915907134209
1965,-0.0436802903924049,-0.0231706762712218,-0.0262198054233899,-0.0509895144400384
1966,-0.0181240660977595,-0.0194738839430153,-0.0171910852721917,-0.0183216245218315
1967,-0.0164361728010848,-0.0185679023778682,-0.0179493837388828,-0.0174383235711335
1968,-0.0175197663881491,-0.0153238157413365,-0.0159620000091752,-0.0140455086245071
1969,-0.0190026147421232,-0.0228949613373319,-0.0172127969474532,-0.0345166723118907
1970,-0.0240131212744285,-0.0337715168507595,,-0.0861074978122334
1971,-0.0300920717421113,-0.0231706762712218,-0.0277745340401326,-0.0799864375359809
1972,,,,
1973,-0.0516091571299839,-0.0231706762712218,-0.0262198054233899,-0.082134284349429
1974,-0.048713508167531,-0.0231706762712218,-0.0262198054233899,-0.0613813172250369
1975,-0.0461849477555807,-0.0231706762712218,-0.0262198054233899,-0.0578489159531949
1976,-0.0344343245537996,-0.0209777808032467,-0.0317065492938726,-0.0329404460516867
1977,-0.0178034924438516,-0.016174002018337,-0.0165353122446907,-0.0293352908979533
1978,-0.0024547192687323,-0.0231706762712218,-0.0113648522953038,-0.0197049391687236
1979,-0.0198345337425723,-0.015983853897213,-0.0154094350969561,-0.0123242747451676
1980,-0.0243432985939379,-0.0199115350684253,-0.0215714138133603,-0.0197217681374808
1981,-0.017497782274293,-0.0164682686562764,-0.0207334620501262,-0.021134520239315
1982,-0.0118929251743587,-0.0231706762712218,-0.0131355955924839,-0.0263985843126701
1983,-0.0253281114056503,-0.0173361109084087,-0.0208847477660422,-0.0198354315806986
1984,-0.015255007650394,-0.0231706762712218,-0.0262198054233899,-0.1255735079090483
1985,,,-0.0133714363447493,-0.0019612206705607
1986,,,,
1987,,,,
1988,,,,
1989,,-0.0231706762712218,-0.0262198054233899,-0.0744821335419246
1990,-0.0479048292299063,-0.0231706762712218,-0.0397518317907662,-0.0429275242368753
1991,-0.0437937850506269,-0.0231706762712218,-0.0262198054233899,-0.0467355984871936
1992,-0.0392117561238845,-0.0337886228050828,-0.0395770373358172,-0.0335251559015275
1993,-0.0373186169817079,-0.0325584605709958,-0.0347110295503179,-0.0326504226010552
1994,-0.0330285237653175,-0.0275492190239712,-0.0306691768403324,-0.0260893625722952
1995,-0.0429613144825198,-0.0231706762712218,-0.0262198054233899,-0.036836640908998
1996,-0.0276446021994906,-0.0179504438317696,-0.0376269977627711,-0.0272302587141536
1997,-0.0132659304698727,-0.0130928959181416,-0.0262198054233899,-0.0010505179543217
1998,-0.0022702077612268,-0.0231706762712218,-0.0262198054233899,0.0119780881014772
1999,,,,0.0048762322144939
2000,-0.0062092378864786,-0.0231706762712218,-0.0262198054233899,0.0078346007929897
2001,,,-0.0262198054233899,0.0097412722041104
2002,,-0.0231706762712218,-0.0262198054233899,0.0042315484762859
2003,-0.0022151516492442,-0.0231706762712218,-0.0262198054233899,-0.0049939154994512
2004,,,,
2005,,,,
2006,,,,
2007,,,,
2008,,,,
2009,,,,
2010,,,,-0.0005775948930732
2011,,,,
2012,,,,-8.605311958106669e-05
2013,,,,
2014,,,,
2015,,,,
2016,-0.0088220071810875,-0.0231706762712218,-0.0262198054233899,-0.0152088758471678
2017,-0.0101977548841485,-0.0231706762712218,-0.0262198054233899,-0.0117456138842009
2018,-0.0032100462749305,-0.0231706762712218,-0.0167330350784854,-0.0079168764487776
2019,-0.008146683929144,-0.0231706762712218,-0.0262198054233899,-0.0156518058875364
2020,-0.0153679329398176,-0.0231706762712218,-0.0262198054233899,-0.0216181744521637
2021,,,,-0.0091738831918381
2022,,,,0.0020147172791731
2023,,,,
2024,,,,-0.0024013083006757
2025,,,,
2026,,,,
2027,,,,
2028,,,,
2029,,,,
2030,,,,
2031,,,,
2032,,,-0.0262198054233899,-0.001737233801032
2033,,,,-0.0036154418945955
2034,,,,
2035,,,,
2036,,,,
2037,,,,
2038,,,,
2039,,,,
2040,-0.0065110990656149,-0.0231706762712218,-0.0262198054233899,0.0020228467856416
2041,-0.0044632041850019,-0.0231706762712218,-0.0262198054233899,0.0007581391197064
2042,,-0.0231706762712218,-0.0262198054233899,-0.0246686201615006
2043,,,,
2044,,,,
2045,,,,
2046,,,,
2047,,,,
2048,,,,
2049,,,,
2050,,,,
2051,,,,
2052,,,,
2053,,,,
2054,,,,
2055,,,,
2056,,,,
2057,,,,
2058,,,,
2059,,,,
2060,,,,
2061,,,,
2062,-0.0080298066589741,-0.0162341606403153,-0.0136172432964184,-0.0173538655636685
2063,-0.0108451824763177,-0.0231706762712218,-0.0262198054233899,
2064,-0.0076943786073369,-0.0231706762712218,-0.0155643855476282,-0.005783526840009
2065,-0.0084666462404994,-0.0231706762712218,-0.0262198054233899,-0.0053419029758016
2066,-0.0017716663322215,-0.0231706762712218,-0.0262198054233899,
2067,,-0.0231706762712218,-0.0262198054233899,5.6361380380682245e-05
2068,,,,
2069,,,,
2070,,-0.0231706762712218,-0.0262198054233899,-0.0002007929526432
2071,,-0.0231706762712218,-0.0262198054233899,0.0067341764395888
2072,,-0.0231706762712218,-0.0262198054233899,
2073,,,,
2074,,-0.0231706762712218,-0.0262198054233899,0.0011592419378877
2075,,-0.0231706762712218,-0.0262198054233899,
2076,,,-0.0262198054233899,-0.0016655663801631
2077,-0.0010877871865245,-0.0231706762712218,-0.0262198054233899,-0.0006741615545403
2078,-0.0105747347116611,-0.0231706762712218,-0.0106916436223543,
2079,-0.002566027794652,-0.0231706762712218,-0.0262198054233899,0.007902450818742
2080,-0.0098542181402886,-0.0231706762712218,-0.0262198054233899,-0.002754143555835
2081,-0.0132317507849113,-0.0231706762712218,-0.0134895709897129,
2082,-0.0052324594165613,-0.0231706762712218,-0.0262198054233899,-0.003510766016056
2083,,,,-0.0061301980519689
2084,,,,
2085,-0.0025246226085826,-0.0231706762712218,-0.0262198054233899,-0.0093407785621789
2086,,-0.0231706762712218,-0.0262198054233899,-0.0085168997715753
2087,,,,
2088,,,,
2089,,,,
2090,,-0.0231706762712218,,
2091,-0.0056775065515427,-0.0231706762712218,-0.0262198054233899,0.002664554232981
2092,-0.0089741128821175,-0.0231706762712218,-0.0262198054233899,-0.0044036639490111
2093,,,-0.0262198054233899,
2094,,-0.0231706762712218,-0.0262198054233899,-0.0064196750253093
2095,,,,
2096,-0.0060532505271717,-0.0231706762712218,-0.0262198054233899,
2097,-0.015255007650394,-0.0231706762712218,-0.0383858235615764,-0.0158653863730576
2098,-0.0135359194525143,,-0.0262198054233899,-0.0104469436375806
2099,-0.0106223982249581,-0.0231706762712218,-0.0262198054233899,
2100,-0.0033719397565502,-0.0231706762712218,-0.0262198054233899,-0.0175041179936507
2101,-0.0023938805723218,-0.0231706762712218,-0.0262198054233899,0.0005663960564057
2102,-0.0098538696716966,-0.0231706762712218,-0.0262198054233899,
2103,-0.015255007650394,-0.0231706762712218,-0.0144314688904753,-0.0092863867704628
2104,-0.0329248061318495,,-0.0264592699996707,-0.0244844640838391
2105,-0.028877476546897,-0.0227457010168475,-0.02611290881291,
2106,-0.0291293046991291,-0.0270681987678624,-0.0105897990418158,-0.0250761525708298
2107,-0.03803457185447,-0.0236421192191273,-0.0310740954393628,-0.0224864434096705
2108,-0.0650097614562948,-0.0231706762712218,-0.0262198054233899,
2109,-0.0194879279962995,-0.0231706762712218,-0.0162818879530656,-0.0183184130985393
2110,-0.0150735590946379,-0.0231706762712218,-0.0262198054233899,-0.0048197563998327
2111,-0.0097850499938537,-0.0231706762712218,,
2112,-0.0154364562061502,-0.0123555082164518,-0.0250107779832252,-0.0109793403934445
2113,-0.0282673094787688,-0.0231706762712218,-0.0262198054233899,0.0092948328776099
2114,-0.0238192389433152,-0.0245819178434175,-0.0258734367996474,
2115,-0.029003390623013,-0.0249612605532223,-0.0262198054233899,-0.0260891792342712
2116,-0.0291794005951324,-0.0284186297446048,-0.0262198054233899,-0.0317739389588609
2117,-0.0315090174843515,-0.0225031705083707,-0.0262198054233899,
2118,-0.0258886780147361,-0.0244121382671144,-0.0207458013782499,-0.024041898843886
2119,-0.0276571424106407,-0.0206790510934648,-0.0262198054233899,-0.0124933191058066
2120,-0.0163485285014007,-0.0118009214802422,-0.0372770702373573,
2121,-0.0440963873467729,-0.0206785672552887,-0.0262198054233899,-0.003550995357489
2122,-0.0292294964911357,-0.0198295743662082,-0.0170164026616043,-0.0195048205415747
2123,-0.0334655960363065,-0.0261432848702878,-0.0272872177472816,
2124,-0.0299960072012279,-0.0235956515255962,-0.019299050688548,-0.0231116396090745
2125,-0.03038069513471,-0.0214106894911452,-0.0192074084277833,-0.0259070172845853
2126,-0.0357482602832121,-0.0273281149492812,-0.0280082614474307,
2127,-0.0413116926863656,-0.0321680371134933,-0.0325027002490029,-0.0363360910999572
2128,-0.0370440401792275,-0.0234877239472293,-0.0265661740471325,-0.0294127759248201
2129,-0.0530928185342004,-0.0442791738219402,-0.0267260134661464,
2130,-0.040628695368015,-0.0346065923395409,-0.0355852093642074,-0.0437246683084949
2131,-0.0320528433694734,-0.0277123910785177,-0.025662235021845,-0.0240273803820945
2132,-0.0546262328739811,-0.043858730344285,-0.0433742217280836,
2133,-0.0682104012886955,-0.0473729685783886,-0.0266460937566394,-0.0684003986233329
2134,-0.0612112207044736,-0.0106927074183095,-0.0267260134661464,-0.0615060183915217
2135,-0.0807981755739199,-0.0106927074183095,-0.0267260134661464,
2136,-0.0447752896677068,-0.0106927074183095,-0.0261138356497309,-0.0291886940476263
2137,-0.0389559227825567,-0.0106927074183095,-0.0236924360851574,-0.0271512140764659
2138,-0.0308703396800415,-0.0106927074183095,-0.0268858528851603,
2139,-0.0177528837826548,-0.0171797288940515,-0.0205767479741339,-0.0239724860150118
2140,-0.0180972518625501,-0.0128677523339408,-0.0129754242269655,-0.0140612044660566
2141,-0.0239449631036595,-0.0184864540096278,-0.0218057020706725,
2142,0.0107083275236456,-0.0008597054734922,-0.0152223826564797,-0.0165218490877073
2143,-0.0114243645080316,,0.0020022727713514,0.015301608399861
2144,-0.0340288238782587,-0.0135029602320992,-0.0152223826564797,
2145,-0.0100807486352468,-0.0074920243741621,,-0.0075738338722576
2146,-0.0216544180859039,-0.0109591892833519,-0.0152223826564797,-0.0109165199005092
2147,-0.0187305624653492,-0.0074471427949688,-0.0156410495540438,
2148,-0.0193638730681483,-0.0188386784924245,-0.0235982248413916,-0.0257702175586054
2149,-0.0140220301605,-0.0195593075400383,-0.0175097648504111,-0.0290320264697916
2150,-0.0272813838827743,-0.0216864853751868,-0.0002048432914254,
2151,-0.0161697072372565,-0.0106927074183095,-0.0152223826564797,-0.0509079661705112
2152,-0.044623167599134,-0.0106927074183095,,-0.0519892779789899
2153,-0.0342771629981341,-0.0106927074183095,-0.0152223826564797,
2154,-0.029822408687824,-0.0128495723582942,-0.0127457263625201,0.0011029726568972
2155,-0.0050744263408942,-0.0054642445431597,-0.0049897407223782,-0.0040598526010913
2156,-0.0044246255232229,-0.0053028153456024,-0.0062953059978018,
2157,,,-0.0022176126454975,-0.0054421043807764
2158,,,,
2159,,-0.0022614136433869,0.0006833284981258,
2160,,-0.0019427220099416,-0.0018190835362816,-0.0011430110553279
2161,,-0.0012596433019931,-0.0001595335354769,-0.0005039317927101
2162,,-0.0007679778806417,-0.0114428604521805,
2163,-0.0041250276110789,-0.0017558075177294,-0.0025107290501665,-0.001828865296139
2164,-0.0012633293613464,-0.0016388427615937,-0.0008156256663319,0.0017881012041879
2165,-0.0077953296253587,-0.0082457111999842,-0.005503188700895,
2166,-0.0096235775708125,-0.0057865624830799,-0.0020780080298494,-0.0043440758297382
2167,,,-0.0152223826564797,0.0015622613831324
2168,,,,
2169,,,,
2170,,,,
2171,,,,
2172,,,,
2173,,,,
2174,,,,
2175,,,,0.0029113263475028
2176,,,,
2177,,,,
2178,,-0.0004215999556354,-0.0031203461072034,-0.0041373328536475
2179,-0.0064299079842521,-0.0112463738455549,-0.0058982407691034,-0.0076924111189071
2180,-0.0072894454873527,-0.0106927074183095,-0.0152223826564797,
2181,-0.0084011532874695,,-0.0152223826564797,-0.0055593163389093
2182,-0.0137681819052256,,-0.0113268837440064,-0.0130498033961946
2183,,-0.0126170198536529,-0.0091018590947491,
2184,,-0.0083843304480972,-0.0152223826564797,-0.0104158356580978
2185,,-0.0098420950184641,,-0.0099688676647854
2186,,-0.0080048107096222,,
2187,,-0.0099247883746361,-0.0152223826564797,-0.0315474566579573
2188,-0.0111975968449284,-0.015559469024831,-0.0061482301581649,-0.0215453351434357
2189,-0.0101178242936242,-0.0051858656683837,-0.0078282030487041,
2190,-0.0042136831663468,-0.0072058623909345,-0.0140913790616186,-0.0226420403759739
2191,-0.0098330051046801,-0.0096107153032747,-0.0075014683962303,-0.0024215573837793
2192,-0.0011833754448519,-0.0045340629345357,-0.0092850732695376,
2193,-0.0038686261670968,-0.0110647328536654,-0.0134073843457072,-0.018968018100412
2194,-0.0097854888772242,-0.0103206819829536,-0.012045806415021,-0.0183425642394609
2195,-0.00772987801882,-0.0090599863958064,-0.0109174447284904,
2196,-0.0165611959654482,-0.0159040291210426,-0.0163533862513409,-0.0164879063588845
2197,-0.0158750742061707,-0.0136525538032217,-0.0107859756826193,-0.0152422961979752
2198,-0.0164643402683423,-0.0193948928823506,-0.017454903819208,
2199,-0.0142503401633972,-0.0165681338965259,-0.017407184313967,-0.0177756624346643
2200,-0.0221038619791912,-0.0175510191872785,-0.0163579280406565,-0.0173742694972545
2201,-0.0394857312413257,-0.0202132966995609,-0.0260820594314114,
2202,-0.0249323387779394,-0.0211685593039838,-0.0234275959057427,-0.026512056107444
2203,-0.0246824810201752,-0.0259355156332166,-0.0261823494582868,-0.0356691043227907
2204,-0.038184623790565,-0.0340049153253537,-0.0326618639556322,
2205,-0.0447149150519832,-0.0295913745828148,-0.0342028689193179,-0.0334284792643356
2206,-0.0413147761501583,-0.0332006129048386,-0.0311785580484452,-0.0365877987760085
2207,-0.0484819525090336,-0.0225434071070248,-0.0338639852969965,
2208,-0.0558377390563399,-0.0225434071070248,-0.047583709089223,-0.0669476180141456
2209,-0.0463665972345563,-0.031974150332352,-0.024194068595141,-0.0239035999266923
2210,-0.0337525124746636,-0.0315932371000318,-0.0287391079123703,
2211,-0.0184700774052786,-0.0224958046481158,-0.0223133842351785,-0.0332174088283265
2212,-0.0198243913436913,-0.0224877038984733,-0.0235341820975941,-0.0284760260387786
2213,-0.0199786636883588,-0.0147981303203251,-0.0140956612436696,
2214,-0.0055155593235712,-0.0127154115383736,-0.015311378754058,-0.0318974795604561
2215,-0.0248777125833814,-0.020414935420598,-0.0218258925333223,-0.0239403418368239
2216,-0.0217686253529201,,-0.0294004433778319,
2217,-0.0290132392442925,-0.0225434071070248,-0.0255784233012882,-0.0286079966564972
2218,-0.0400861871544613,-0.0225434071070248,-0.0378601250195138,-0.04461402328504
2219,-0.0276217324467177,-0.0225434071070248,-0.0329083164068958,
2220,-0.0180489450354531,-0.024591172633059,-0.0305115421102363,-0.0374847939312815
2221,-0.0283174858455051,-0.0225434071070248,-0.030961305377179,-0.0467495625865418
2222,-0.0432600979685851,-0.0225434071070248,-0.0300617788432936,
2223,-0.0499246565313059,-0.0225434071070248,-0.0412974103297097,-0.069141955507997
2224,-0.0419428127297814,-0.0225434071070248,-0.0412974103297097,-0.0524751008067571
2225,-0.0426726763030144,-0.0225434071070248,-0.0412974103297097,
2226,-0.0426726763030144,,-0.0412974103297097,-0.0614868494729628
2227,-0.0429663871357997,-0.0225434071070248,-0.0412974103297097,-0.074572369069454
2228,-0.047181266755288,-0.0225434071070248,-0.0482752380268929,
2229,-0.0451544902335003,-0.0292824208623803,-0.0412974103297097,-0.0538886557667814
2230,-0.0451544902335003,-0.0225434071070248,-0.0412974103297097,-0.0864363420582185
2231,-0.0491194363885945,-0.0225434071070248,-0.0412974103297097,
2232,-0.0420852546374437,-0.0225434071070248,,-0.042516020114081
2233,-0.0458205280952072,-0.0209138098058537,-0.0478475186762675,-0.0318026743782324
2234,-0.0444884523717934,-0.0249646620903831,-0.0412974103297097,
2235,-0.0409903706533494,-0.0225434071070248,-0.0412974103297097,-0.0451628186447623
2236,-0.0474266077037533,-0.0274755589505319,-0.0412974103297097,-0.0296523868495651
2237,-0.0374774692005181,-0.0321622383280138,-0.0412974103297097,
2238,-0.0602984714664174,-0.022693249977611,-0.0412974103297097,-0.0371140683458478
2239,-0.0415286819594154,,-0.0439904663439322,-0.0566170005485146
2240,-0.0389242910443345,-0.0225434071070248,-0.0398922762781433,
2241,-0.0251024495154446,-0.0225434071070248,-0.0412974103297097,-0.0343564392130941
2242,-0.0312814472611513,-0.0225434071070248,-0.0412974103297097,-0.0435398919269411
2243,-0.0347505164670792,-0.0273539376096902,-0.0357705209804944,
2244,-0.0382143314301809,-0.0276724419328509,-0.0412974103297097,-0.0595352788559802
2245,-0.0391583627551987,-0.0225434071070248,-0.0412974103297097,-0.0561397562620131
2246,-0.0552385969728718,-0.0225434071070248,-0.0412974103297097,
2247,-0.0468424249947196,,-0.0427025443812762,-0.0850556536821335
2248,-0.042807114763469,-0.0225434071070248,-0.0247571892072639,-0.0727596679078773
2249,-0.034243982540512,-0.0272525568672509,-0.0202753309543942,
2250,-0.0506126854405106,-0.0275301083116618,-0.0241780362393954,-0.034256633093036
2251,-0.0393924344660629,-0.0251975709270975,-0.0246554453133856,-0.0262318920813024
2252,-0.0349656739160334,-0.0249424560582526,-0.0198955790566411,
2253,-0.0314744353171909,-0.0321213965236456,-0.0287934064455056,-0.0340169254305064
2254,-0.0330223091132378,-0.0225434071070248,-0.045198497415358,-0.0605059167349288
2255,-0.0313906474705788,-0.0230300870470948,-0.0245537014195074,
2256,-0.009797783699767,-0.0186569104167213,-0.0169400825754618,-0.0226489848293838
2257,-0.0277812630616087,-0.0204631319272472,-0.0191901601190599,-0.0161504903487108
2258,-0.0187935690166434,-0.0232718023270908,-0.0197780679405406,
2259,-0.0263131710477904,-0.0142632085744022,-0.0156327797090159,-0.0137084775077485
2260,-0.0243354713088793,-0.0220567271669549,-0.0236589673862232,-0.0223383825073952
2261,-0.0204527944261172,-0.0262974136842711,-0.0269049761666436,
2262,-0.0232478454274123,-0.0219132150864042,-0.0192618504302437,-0.0217510873772849
2263,-0.0244678757099008,-0.0202279912299698,-0.0178381404865644,-0.0096537631847645
2264,-0.0176927470942521,-0.0159035630272392,-0.0193180456272029,
2265,-0.0207887763106508,-0.0185166052674158,-0.0163577774620283,-0.0194506272035082
2266,-0.0282340381828037,-0.023557431327046,-0.0173322001964057,-0.0231060426920299
2267,-0.0100853840683565,-0.0211221624049328,-0.013088662251556,
2268,-0.0331421284476723,-0.0224911476366781,-0.0431114283798363,-0.0544858119650541
2269,-0.0063799003689931,-0.0171585528228947,-0.0234717994659978,-0.0222575190491164
2270,-0.0141641278702798,-0.0205512321917491,-0.0229331945382451,
2271,-0.0390575889618206,-0.0405038256010456,-0.0407215894053063,-0.0735920387599679
2272,-0.0263509569463522,-0.0232414997167237,-0.0270588422241778,-0.0669590865076672
2273,-0.04102014924228,-0.0367150845435665,-0.0410242752766065,
2274,-0.0303650658232316,-0.0309980131701111,-0.0315730452299101,-0.0321979808910868
2275,-0.031032701251001,-0.0281632753966107,-0.0299221809366981,-0.0299715715386869
2276,-0.024257929309917,-0.0229255681064014,-0.0290291849413905,
2277,-0.0225574752141927,-0.0216754833111024,-0.0250884995069652,-0.0330234486882247
2278,-0.035901251789046,-0.034099354354647,-0.0424545249443213,-0.0532332769916702
2279,-0.0544395335416916,-0.0454689510599105,-0.0484612759286958,
2280,-0.0232310998059104,-0.0184701085704913,-0.0191973969405477,-0.0249094873531331
2281,-0.0314634610453799,-0.030871488014902,-0.0342425576137956,-0.0434177055471575
2282,-0.0469203844797507,-0.0384984722819946,-0.0376416088960576,
2283,-0.0295453486212124,-0.0375125409472169,-0.0398426527856525,-0.0381780879482572
2284,-0.0329989439893453,-0.0334971628459554,-0.0345432092990846,-0.0357446017151406
2285,-0.0291650646507704,-0.0298123264965645,-0.0288057702446546,
2286,-0.0237239696956304,-0.0244987880749368,-0.0250382540834798,-0.0242994572326278
2287,-0.0217373591328387,-0.0224147750981584,-0.0309035407355398,-0.0229100520695628
2288,-0.0257983254493472,-0.0263180061083015,-0.0258059024112815,
2289,-0.0020064704191444,-0.0076928712161231,-0.0117699635854893,-0.0225354012653361
2290,-0.0021314923592967,-0.0204137241013204,-0.0353505440753832,0.0039244962124245
2291,-0.0390663592536875,-0.0339943442251793,-0.0369312043593087,
2292,-0.0443216519777454,-0.0456049817490486,-0.0521283769457785,-0.0515716130692512
2293,-0.0442391272057791,-0.0431828235864435,-0.0432592870743233,-0.0563104706902274
2294,-0.0472320726377517,-0.0509484991875827,-0.0476609133308483,
2295,-0.0574429718654092,-0.0595013955452229,-0.0581819810474166,-0.0534156651118135
2296,-0.0623382020376247,-0.0523117526426563,-0.0463515650210104,-0.050915484656576
2297,-0.0578914947571119,-0.0511364831681522,-0.048825621715283,
2298,-0.0576672333112605,-0.0709773009893617,-0.0711603817432641,-0.0744821335419246
2299,-0.0743226390651493,-0.0564699895022195,-0.0545477163742414,-0.1192980231157054
2300,-0.0514442754098714,-0.0811553757450347,-0.0823676986803102,
2301,-0.0634754651959716,-0.0569860747220736,-0.0643072949385528,-0.0897569452312599
2302,-0.056055012845403,-0.0561960538658088,-0.0623678045670741,-0.1140981120691086
2303,-0.0633425999821122,-0.0805411504259445,-0.0760136318689223,
2304,-0.0588258003406364,-0.0931077083776261,-0.0928836651587872,-0.1383387629395211
2305,-0.0628404010098684,-0.1116948031856229,-0.1076854842013515,-0.1178550663733176
2306,-0.0590356552078897,-0.0702175950070871,-0.0783336341465232,
2307,-0.0738275184260591,-0.0646548094336718,-0.0632200451949329,-0.0776665688417631
2308,-0.0664438046817981,-0.056690352903423,-0.0601685155103045,-0.0804360125316502
2309,-0.0592354768436576,-0.0470790200452088,-0.0478114684770476,
2310,-0.0584161238376152,-0.0439131694535361,-0.0486324118613805,-0.0720277314443457
2311,-0.0487775211287526,-0.0403224804602365,-0.0411217746966711,-0.0568421618214699
2312,-0.0259760661331923,-0.0186168051451049,-0.0191791298746002,
2313,-0.0308341471254905,-0.0220600251558687,-0.0230279400257833,-0.0267841970273835
2314,-0.0588358335721219,-0.0260624379961948,-0.0590925167246286,-0.0286802610235035
2315,-0.0588358335721219,-0.0164004199716103,-0.0185689172877682,
2316,-0.037378797698453,-0.0247386012561367,-0.0255613555648935,-0.0558057896588051
2317,-0.0475505346948678,-0.0404895806095362,-0.0358783248759123,-0.044332363459406
2318,-0.0398105008612819,-0.0337666337308554,,
2319,-0.0418985581649776,-0.0376422225653398,-0.0311251595878062,-0.0466644738263857
2320,-0.0602235155143677,-0.1005495299761585,-0.0917167351197372,-0.1058008529910689
2321,-0.0575312940553146,-0.0779658302289701,-0.0762815097706299,
2322,-0.0672812537281671,-0.0653220552705365,-0.0683638416988128,-0.0878947607779534
2323,-0.0584361903005863,-0.0661021946212514,-0.0778429265127858,-0.0873893675913295
2324,-0.0600073863611613,-0.0524163333618355,-0.0570699459440538,
2325,-0.0660679402785097,-0.056930685798359,-0.0588194442796288,-0.0692750906779278
