,index,epsW_sonic2,MAD_value_2,MAD_criteria_met_2
130,130,0.008753601838899285,0.14878028536743626,True
131,131,0.007830609822906167,0.1619698675371825,True
132,132,0.011062141680572474,0.14076805065445894,True
133,133,0.013844297265518422,0.12876100408240315,True
134,134,0.003605876894553774,0.16457628702158045,True
135,135,0.002280606713371745,0.17509187838445683,True
136,136,0.0019981662182042186,0.1662453416039634,True
137,137,0.00048228380227957883,0.22376076314889512,True
138,138,0.00017634802926511515,0.2495315462303893,True
139,139,0.0016336234871111815,0.2957209427957259,True
140,140,0.021935908657596835,0.14065249125268567,True
141,141,0.009129919140273314,0.1397631369567446,True
142,142,0.005153422442618277,0.1583187627549226,True
143,143,0.0044570736922026595,0.14506343703723795,True
144,144,0.0018154396448282618,0.16288077310691268,True
145,145,0.0010810552690614255,0.1488734857450018,True
146,146,0.0006399642613764359,0.14668724184460433,True
147,147,0.0005437294597753037,0.14889558290238014,True
148,148,0.0016204571154929755,0.1521867528519246,True
149,149,0.0017863153811009931,0.14046071986328593,True
150,150,0.0008109898260653368,0.14582680760718741,True
151,151,0.00023770015059653161,0.1500050761389062,True
152,152,0.000303121995526282,0.320458675797557,True
153,153,0.00044227047581893886,0.1514124645084805,True
154,154,0.0009276152732596979,0.14676282478953157,True
155,155,0.0010836571202829516,0.157875368457643,True
156,156,0.0009787348345773243,0.13790156634851256,True
157,157,0.0017639483981781218,0.15519359839755245,True
158,158,0.0022863885286652907,0.1400892504717837,True
159,159,0.0026584898731047374,0.1472020101988547,True
160,160,0.004749940254571845,0.13963807678035317,True
161,161,0.0041276633179943185,0.1479521881347944,True
162,162,0.004143105532079254,0.14071296877448977,True
163,163,0.004871746059631964,0.13914102381524146,True
164,164,0.0049392121499742475,0.14645838056708785,True
165,165,0.0072021479771181025,0.1443771373169054,True
166,166,0.005336239908743004,0.13887032879103395,True
167,167,0.005483016703922528,0.14032044313849104,True
168,168,0.007021118883370999,0.14028237368751897,True
169,169,0.004890065761450087,0.14818491394706923,True
170,170,0.003716579999782072,0.14117643278476028,True
171,171,0.0027933688438166225,0.14384827722767055,True
172,172,0.0020185521612880158,0.1546227376863913,True
173,173,0.0024311903710511817,0.15100170146675174,True
174,174,0.0017032148226036488,0.16005605830858596,True
175,175,0.002027774596222418,0.15962310968870663,True
176,176,0.0016820624555074467,0.144561934694439,True
177,177,0.001391283817734389,0.15305926578298235,True
178,178,0.0025608569928548598,0.1590928541978441,True
179,179,0.002272255639009518,0.1458348158792704,True
180,180,0.003200186366244205,0.14402903188343022,True
181,181,0.003191112473139069,0.1446719311961893,True
182,182,0.0041805371280966425,0.1562320264998646,True
183,183,0.004464818581783487,0.15178036350187762,True
184,184,0.0052617476466498845,0.145813984859694,True
185,185,0.005182186051906998,0.1329762263033702,True
186,186,0.0038280634147427107,0.14388360765594657,True
187,187,0.005126840203858734,0.13931634052748748,True
188,188,0.004410539210123795,0.14171910001630336,True
189,189,0.006931260203761178,0.1446271294161099,True
190,190,0.007278030260167488,0.14430950909461285,True
191,191,0.006964296444936568,0.14305275103811513,True
192,192,0.006368899947808722,0.1450519525975213,True
193,193,0.017779564259044887,0.1416966463795744,True
194,194,0.007613386155156995,0.15339225302819262,True
195,195,0.0010566188277452739,0.1403796722553525,True
196,196,0.0033545398558491274,0.1703900974752103,True
197,197,0.0014975060858557964,0.1617743338982184,True
198,198,0.003914036681766228,0.135234757168273,True
199,199,0.005778289372845936,0.14720159172684819,True
200,200,0.0035910690254393526,0.14316805743592606,True
201,201,0.0035564990494855414,0.13641174043367368,True
202,202,0.0037278864854407563,0.13884706075128855,True
203,203,0.0035968545099432877,0.14121479153884411,True
204,204,0.002790830593958654,0.1490265772926496,True
205,205,0.002416873034796212,0.16253175873532252,True
206,206,0.0018499081686062981,0.16580475752560322,True
207,207,0.0027417410907666037,0.1544328298217551,True
208,208,0.0028114923565731474,0.1461705509909402,True
209,209,0.0026973588646216607,0.1676136008745909,True
210,210,0.0028220982239783145,0.15540619702798503,True
211,211,0.002136070559513514,0.15879981914694585,True
212,212,0.003514942829160451,0.15978141975959761,True
213,213,0.0033630837753023442,0.14624456474049607,True
214,214,0.005669490500726248,0.1495422616765556,True
215,215,0.0036763897217872627,0.1500778645089501,True
216,216,0.002542985728718447,0.1696096701144528,True
217,217,0.0021126540717778886,0.1376182545150502,True
218,218,0.001996053287618748,0.14966588961581023,True
219,219,0.0017807787978883405,0.1394383643914918,True
220,220,0.002115773705963354,0.1448817772167861,True
221,221,0.002512685661865416,0.15087539829582128,True
222,222,0.0026005438922700862,0.14477983379138748,True
223,223,0.0023061287891290943,0.14499413712718912,True
224,224,0.002066345125350373,0.14352001657667832,True
225,225,0.0021107464408025222,0.1401769648188731,True
226,226,0.0025330298915072717,0.1452382089080747,True
227,227,0.0017986710888876353,0.15738109635672076,True
228,228,0.0018812540077570079,0.14086696251348038,True
229,229,0.0016390970322630474,0.13393834572480806,True
230,230,0.001654909355938974,0.1451978704478712,True
231,231,0.001120239756719767,0.13958851282443813,True
232,232,0.0007924153573248862,0.1344173502602047,True
233,233,0.0006759258299602151,0.14298745934911325,True
234,234,0.0008098229385138576,0.1414942916937486,True
235,235,0.0008763998476899121,0.14299313202652988,True
236,236,0.0009833450103462662,0.14480742831877674,True
237,237,0.0014595682394055092,0.13788969785203173,True
238,238,0.001399332529108632,0.13809473070173442,True
239,239,0.0015843878986935502,0.13929034484490593,True
240,240,0.0013111157638847463,0.1598090041679467,True
241,241,,,nan
242,242,,,nan
243,243,,,nan
244,244,,,nan
245,245,,,nan
246,246,,,nan
247,247,,,nan
248,248,,,nan
249,249,,,nan
250,250,,,nan
251,251,,,nan
252,252,,,nan
253,253,,,nan
254,254,,,nan
255,255,,,nan
256,256,,,nan
257,257,,,nan
258,258,,,nan
259,259,0.005161348311479165,0.1986888237689121,True
260,260,0.007162267853433603,0.25850593428220925,True
261,261,0.006318344278579541,0.21183650143673471,True
262,262,0.00600327224246864,0.1886759982035369,True
263,263,0.007624799369045692,0.21696753296033577,True
264,264,0.013679171516115392,0.25098204557509207,True
265,265,,,nan
266,266,0.006660880705341499,0.20591951695935462,True
267,267,0.0041765122879060725,0.159477117556498,True
268,268,0.004434402966686859,0.18113170796176117,True
269,269,0.002346373661821406,0.16943219051384648,True
270,270,0.0025157434245767015,0.14000249282692076,True
271,271,0.003891000297450265,0.1773688032357137,True
272,272,0.003903830857172248,0.1498363415530209,True
273,273,0.005720895723684185,0.15377904114675214,True
274,274,0.007643759667260988,0.1933326331859672,True
275,275,0.0108977434830362,0.19284356389645485,True
276,276,0.011384908235064358,0.16048442387911047,True
277,277,0.015316791204026011,0.2259964556117159,True
278,278,0.01404350784265738,0.23030937119865083,True
279,279,0.015287188359527023,0.1965112702815616,True
280,280,0.018426736772386435,0.17991020811825764,True
281,281,0.029433322872983694,0.18263074722056644,True
282,282,0.02155522711834266,0.20898175069299918,True
283,283,0.010021323187013032,0.1675024005325948,True
284,284,0.01347789632613012,0.1684041152890599,True
285,285,0.013564032855696507,0.1474153478158199,True
286,286,0.018156720947327735,0.1448710383820011,True
287,287,0.024161191276949375,0.15416063196650462,True
288,288,0.021909676757968784,0.1480964907234885,True
289,289,0.03164699716387204,0.14828835996121076,True
290,290,0.016419748379333878,0.14328723887488976,True
291,291,0.032019832750106066,0.1524587593138606,True
292,292,0.030399970224768456,0.15150769197006647,True
293,293,0.03474473367413315,0.13756611423842466,True
294,294,0.04124905849118275,0.13800521447136466,True
295,295,0.06628823097311244,0.1482637430509493,True
296,296,0.04048103181356462,0.14338004637505886,True
297,297,0.03575448032339856,0.14534958962247582,True
298,298,0.06361839338755237,0.14342241923064358,True
299,299,0.116203707099346,0.14200267692716062,True
300,300,0.17176512995893647,0.1374355302510418,True
301,301,0.22248519106092166,0.14072302967127448,True
302,302,0.2333566699414475,0.1365194518689632,True
303,303,0.19048705880236613,0.1349377369445437,True
304,304,0.16611263713315627,0.14137763806784803,True
305,305,0.17107650078332268,0.14365300011821908,True
306,306,0.12571104543809106,0.1478357710280691,True
307,307,0.058739712097516064,0.13934174386148995,True
308,308,0.05231591582924238,0.13358605482419877,True
309,309,0.04137174346202562,0.14384465017311734,True
310,310,0.04698158328441086,0.1404219344461342,True
311,311,0.09028722925204537,0.14165221205259543,True
312,312,0.08279698855734997,0.14188846333821623,True
313,313,0.092049830618996,0.14269398017814577,True
314,314,0.06660829740840644,0.1432476761088036,True
315,315,0.07759896669327394,0.1419233062696552,True
316,316,0.0669810923384788,0.1384697112933475,True
317,317,0.07671897925147902,0.14323300043617868,True
318,318,0.059991465514512905,0.14310145271572308,True
319,319,0.06180456805024607,0.13573911733799152,True
320,320,0.058774801612161795,0.1387729949901783,True
321,321,0.057290190431006964,0.1458850181544058,True
322,322,0.05470823218303176,0.139248886270279,True
323,323,0.06433208323294655,0.1370758610447132,True
324,324,0.06233310353945826,0.14072134186897134,True
325,325,0.0670822498121266,0.14553728547064254,True
326,326,0.08291453520765543,0.1384253257846533,True
327,327,0.061596025072534366,0.13758649220325667,True
328,328,0.0596953865112082,0.14230001031325976,True
329,329,0.05773435229713649,0.14006580603656452,True
330,330,0.0616496966974321,0.13416533912085496,True
331,331,0.08413715897292157,0.1375746404419823,True
332,332,0.07847980151920032,0.14016009321322925,True
333,333,0.058139985025496665,0.1450698553845637,True
334,334,0.05663235609204609,0.14115625772091664,True
335,335,0.0530968624833503,0.14349461706561406,True
336,336,0.056936787649730244,0.14237241672926482,True
337,337,0.07086121351216093,0.1441863942640985,True
338,338,0.07058837231651072,0.1394923221149923,True
339,339,0.0682524127466625,0.1356051043000058,True
340,340,0.063534868974194,0.13527738912274562,True
341,341,0.07366877980323554,0.13924008216707465,True
342,342,0.07057296662131693,0.13658890663391654,True
343,343,0.06455019747970839,0.14091991900862708,True
344,344,0.04423576844704404,0.1410228522479888,True
345,345,0.03705228638911907,0.1341682235520664,True
346,346,0.0302640903563791,0.13924157829528558,True
347,347,0.027899391695517944,0.13731461305914056,True
348,348,0.02120608409759014,0.13704305145324927,True
349,349,0.020491735425723648,0.13629882128935922,True
350,350,0.023589990258727565,0.14124158284255348,True
351,351,0.02507957041062303,0.13541384647644764,True
352,352,0.022374161666604546,0.1479046504128568,True
353,353,0.01666917568887023,0.13900127490396547,True
354,354,0.013808065327846019,0.1368614973652424,True
355,355,0.014561458243841502,0.1436342248313489,True
356,356,0.014513373801519734,0.13767534921569397,True
357,357,0.031624506022043475,0.14162813923579867,True
358,358,0.038575185426479724,0.1427592066133686,True
359,359,0.04235626394483335,0.13905143217048468,True
360,360,0.03561079264876371,0.1338643707005845,True
361,361,0.022032589638322594,0.14178358389670526,True
362,362,0.02882913157366736,0.13972908662900607,True
363,363,0.03126321363043987,0.13967515457153737,True
364,364,0.02927371574221559,0.1370770684131747,True
365,365,0.024388810347515683,0.1410586325885762,True
366,366,0.02322273915751807,0.1461879153312721,True
367,367,0.02214199853339142,0.14507977029769667,True
368,368,0.017764770343865935,0.14070368213729353,True
369,369,0.016976191812710862,0.1431528485730595,True
370,370,0.015793834156247483,0.1403609390356856,True
371,371,0.016270643065000492,0.1402685880999084,True
372,372,0.02181568851502075,0.13946698445947606,True
373,373,0.017224515059789572,0.13976796099199562,True
374,374,0.00984434420753097,0.14188190394750952,True
375,375,0.011198757594171407,0.14537857469197546,True
376,376,0.0122019306514366,0.13870369871375124,True
377,377,0.012115242858004702,0.13020363304365165,True
378,378,0.01216912202762617,0.1435431643347118,True
379,379,0.013680966737235194,0.14056385676846184,True
380,380,0.010682899862922608,0.14417128363962123,True
381,381,0.009415466919198522,0.13806247216446854,True
382,382,0.009997431017734286,0.13510590800643632,True
383,383,0.009448987591139048,0.14084108063593734,True
384,384,0.016346072753782172,0.13497277356628054,True
385,385,0.02442860450428589,0.13664790997720103,True
386,386,0.017867562220600125,0.14393743028011816,True
387,387,0.014963338756365845,0.14840199762180023,True
388,388,0.01223278337738786,0.13698804871979628,True
389,389,0.010253641097133033,0.1370425064314169,True
390,390,0.0087865838843339,0.13883552753010575,True
391,391,0.006741915192526066,0.14287132989906606,True
392,392,0.006497184178275563,0.15698491221269795,True
393,393,0.008200483266541131,0.13375848995832465,True
394,394,0.006163434301248124,0.14460808945906042,True
395,395,0.009252014116787229,0.1401978516157416,True
396,396,0.005340905751151598,0.15420846919582082,True
397,397,0.006196858201771128,0.14273673206798781,True
398,398,0.005097055641805423,0.1537288343768073,True
399,399,0.003089807687709997,0.16783156768884105,True
400,400,0.002878668198487773,0.1647555368633623,True
401,401,0.002614935803867721,0.14937922722007446,True
402,402,0.0031685054011254517,0.1588584123769612,True
403,403,0.0013905472570962954,0.17767565852230638,True
404,404,0.001850437708916544,0.15754434428369452,True
405,405,0.001395400140884196,0.15046201589221642,True
406,406,0.0017705212043334236,0.14949048225053682,True
407,407,0.0020704453268036976,0.1609767097406618,True
408,408,0.0014839612685953393,0.16689846531142016,True
409,409,0.004042378258945035,0.14767928424420196,True
410,410,0.0052837486999102005,0.142132863732954,True
411,411,0.009349432769815298,0.14746988137659664,True
412,412,0.010014231483311953,0.1359179201209943,True
413,413,0.007588459347282116,0.14022207808616718,True
414,414,0.007410453845103011,0.13937496096839505,True
415,415,0.0034963493978890504,0.1469703537493036,True
416,416,0.0033317239679314273,0.14270937663334915,True
417,417,0.0025066402951627316,0.1496428661406877,True
418,418,0.0014507712827997185,0.14894817922063933,True
419,419,0.001140221822579846,0.14942212055474158,True
420,420,0.000491614994423671,0.19592281292559519,True
421,421,0.0004292857581660017,0.21196419501257027,True
422,422,0.0003474815838378941,0.19933193250373807,True
423,423,0.00016484212259497598,0.20282120422529104,True
424,424,0.0001901101151416945,0.14435473509955293,True
425,425,6.399449822372147e-05,0.1447933667267157,True
426,426,0.00012502196257918873,0.26133333959481475,True
427,427,3.734366507030103e-05,0.198872630460936,True
428,428,8.786792361017004e-05,0.2162017675302466,True
429,429,0.00016678263001311563,0.2060654693803408,True
430,430,0.0001669302101852604,0.1929679488928751,True
431,431,0.00023691282432369384,0.17023748754523754,True
432,432,0.00021093585331651653,0.18110344252246544,True
433,433,0.0008452726034130333,0.15509462336139637,True
434,434,0.0006497863315091353,0.14890804441857974,True
435,435,0.00046286567885148156,0.16439062488903747,True
436,436,0.00030898922533458646,0.16076365861415426,True
437,437,0.00030175661165796834,0.15349661446272164,True
438,438,0.00018032811374258116,0.15479918111596297,True
439,439,0.00015413623853201158,0.1895440430263682,True
440,440,0.00014501076191600904,0.17964678893877628,True
441,441,0.00010702071013555187,0.15864653156021785,True
442,442,0.00017443277727783606,0.14076781982163145,True
443,443,0.00013228123625200867,0.1372992274035623,True
444,444,0.00011335447722679023,0.14012093689433422,True
445,445,0.00013642148394596022,0.15631840452034007,True
446,446,0.00035286848803027244,0.3678265764526878,True
447,447,0.00043608698464862644,0.40632026619686706,True
448,448,0.00048487559773866136,0.6081932833480327,True
449,449,0.00032026755703777994,0.3239313528690238,True
450,450,0.0003196619707034874,0.1943478451978857,True
451,451,0.000615374929438992,0.19517908922033553,True
452,452,0.0006258484763995059,0.3971512882382706,True
453,453,0.0007965243416897104,0.36251871876877506,True
454,454,0.0007860751964561401,0.5528011728811842,True
455,455,0.0048526614676911205,0.4360016569986934,True
456,456,0.005017220327614059,0.28739565629942043,True
457,457,0.005959175144535434,0.15947925011297848,True
458,458,0.0030698193211013917,0.18489712480674142,True
459,459,0.0032815082440132027,0.17824526197904428,True
460,460,0.0032949820607568597,0.2553937532251194,True
461,461,0.005017375366665787,0.30125258346098444,True
462,462,0.005162792836465368,0.31442460588008564,True
463,463,0.002530260593245748,0.24095767182395614,True
464,464,0.001477964447278485,0.14800893181873187,True
465,465,0.003192090270573242,0.15498482404503874,True
466,466,0.004033496836736102,0.14781044054634118,True
467,467,0.0027944151870638464,0.14037988319056005,True
468,468,0.005999819607200303,0.14490758108032883,True
469,469,0.005818048984315429,0.13891116703565015,True
470,470,0.006729081057268118,0.1444250506102467,True
471,471,0.005186602887589022,0.13801616215102142,True
472,472,0.005925282542374859,0.13930432211462962,True
473,473,0.005940728536085518,0.14886822424235002,True
474,474,0.0048346340618103025,0.14398786284772247,True
475,475,0.008324135090071827,0.13816167120811174,True
476,476,0.012352118003603235,0.1341522953953209,True
477,477,0.00978855246384448,0.14198504076431182,True
478,478,0.010803107048668707,0.14420851231357842,True
479,479,0.011383944609950472,0.1451425724574044,True
480,480,0.010547265603951519,0.14079945321815518,True
481,481,0.010198161038757385,0.13488163494489402,True
482,482,0.012181002056622378,0.13611316340984517,True
483,483,0.010561279242681982,0.13561996223993625,True
484,484,0.012065552073531502,0.13276645749914334,True
485,485,0.01195375737203043,0.13390358660510576,True
486,486,0.010126825976406363,0.1385544484876937,True
487,487,0.011429994493122732,0.1364944938990025,True
488,488,0.010412523238685833,0.13575455715728452,True
489,489,0.007979850757567837,0.13207016742628858,True
490,490,0.008285300856696366,0.1318052139727971,True
491,491,0.009083958641157297,0.14318799326342452,True
492,492,0.008036115317051607,0.13459791668773685,True
493,493,0.009305839031958679,0.1366801153803117,True
494,494,0.007887702400532378,0.13701382855746258,True
495,495,0.010156855115391087,0.1342405680118781,True
496,496,0.009250422211215253,0.14025142584456157,True
497,497,0.008177406816138055,0.13548258021655793,True
498,498,0.008413652122909236,0.13206444667455686,True
499,499,0.00696113274880908,0.1476275641457185,True
500,500,0.005984675277157762,0.13291056597270323,True
501,501,0.003597508330334755,0.14484781924036985,True
502,502,0.0032641052950923904,0.1613479001900954,True
503,503,0.002583463023669534,0.15058402618914477,True
504,504,0.003598947029296686,0.1476477673118874,True
505,505,0.0039394890832822925,0.14815018389112974,True
506,506,0.0031892085468400704,0.17586930495865333,True
507,507,0.0042319820726393126,0.15126563769203438,True
508,508,0.004026336427895362,0.16256119689295787,True
509,509,0.004410087536527321,0.14464857751475171,True
510,510,0.004202810864735726,0.1638039469814052,True
511,511,0.00497803100033356,0.15695107494507865,True
512,512,0.0038300401578598956,0.1643075728076927,True
513,513,0.0032040298036421742,0.14225253147657804,True
514,514,0.0032237257500259213,0.1563053466950567,True
515,515,0.004121657512094354,0.13766371906202213,True
516,516,0.00317616499423551,0.1632179907522794,True
517,517,0.004421903319268131,0.1449823864976235,True
518,518,0.00349896432086785,0.14937044120001453,True
519,519,0.003651150268078103,0.13446156987914334,True
520,520,0.004173674542493891,0.14358972134833675,True
521,521,0.0035129015800144992,0.14534548045811,True
522,522,0.003473554909338816,0.15017929965143648,True
523,523,0.004300802626992502,0.15482762714854714,True
524,524,0.003573841019682073,0.13962387105439364,True
525,525,0.0030848008754845975,0.14582399217419215,True
526,526,0.002372625829991438,0.14887370434605043,True
527,527,0.0015423683390647237,0.14928061850690408,True
528,528,0.0009713238377833365,0.16253516399062462,True
529,529,0.00048733311976556634,0.15900256804365065,True
530,530,0.00022475491951836254,0.19107154276999053,True
531,531,0.0004746289710702407,0.2267995771619281,True
532,532,0.0007430666154164353,0.2052208721524873,True
533,533,0.0015398579996234374,0.18343766985218748,True
534,534,0.0014657984628984237,0.19441453596663638,True
535,535,0.004537642100692884,0.13366673136227725,True
536,536,0.004793035411487785,0.15564851180562597,True
537,537,0.005382066012111527,0.14822265342093538,True
538,538,0.009849919164241735,0.14845399359685865,True
539,539,0.005062098454082691,0.15657317082701677,True
540,540,0.004304821782906319,0.14580714618870677,True
541,541,0.003668394435061696,0.1636412065599646,True
542,542,0.006088707969994987,0.14429074915667187,True
543,543,0.003132922054190656,0.1641337558392194,True
544,544,0.004761892823329044,0.1570541622840874,True
545,545,0.004432119995268964,0.161673115985198,True
546,546,0.0028164358064708267,0.17054575108683973,True
547,547,0.0016147020670945293,0.1860652104969385,True
548,548,0.0014975684125779823,0.17289495396259655,True
549,549,0.0017756618239760363,0.16966345741721486,True
550,550,0.0021850944574824125,0.16903757785589382,True
551,551,0.00199287263833701,0.14483267047276385,True
552,552,0.0013196401142172912,0.15753631209352764,True
553,553,0.000442923070249687,0.19567498669145075,True
554,554,0.0013678380663512389,0.18297838913895978,True
555,555,0.0003392259827946491,0.15281046459836523,True
556,556,0.0018533392764123852,0.15513033483276872,True
557,557,0.0013808056235557946,0.15777030925909913,True
558,558,0.0015133609306863351,0.13770757589648178,True
559,559,0.0014806788717487982,0.15696176187626243,True
560,560,0.0024943257204308156,0.15496028055047636,True
561,561,0.002501945757298508,0.14230092325838833,True
562,562,0.0009768689733302195,0.15700260114942738,True
563,563,0.0005361149521369526,0.16731567524712837,True
564,564,0.00019733372239554768,0.17344928370191456,True
565,565,3.231984487317703e-05,0.2781657367502522,True
566,566,0.00010475990177798295,0.5335352149852072,True
567,567,0.0002072961163834224,0.6597714145482733,True
568,568,0.0003139249595909662,0.5144891621041733,True
569,569,6.197736236219078e-05,0.6482314708512539,True
570,570,4.4159723602140983e-05,0.4271345896550961,True
571,571,2.2282584230728312e-06,0.2366398475761292,True
572,572,1.4805522217281504e-05,0.25019701523895715,True
573,573,1.0621401641577665e-05,0.19167977260306818,True
574,574,5.592239033947015e-06,0.20168508525789144,True
575,575,0.00017467636412092175,0.47884882441198284,True
576,576,5.952122623694461e-05,0.2483237490807459,True
577,577,3.39670747580561e-05,0.21814929836661465,True
578,578,0.00023229200529525348,0.19932267237815338,True
579,579,0.00018168676604234817,0.23876568259663938,True
580,580,0.00020455313982997313,0.22083681329489185,True
581,581,0.0003129998737120844,0.1956889484435024,True
