,Ubar_s1,U_horiz_s1,U_streamwise_s1,Umedian_s1,Tbar_s1,Tmedian_s1,UpWp_bar_s1,VpWp_bar_s1,WpTp_bar_s1,WpEp_bar_s1,TKE_bar_s1
0,5.4197268608204645,5.446842091309304,5.451380653209167,5.485945660731754,281.79407838541664,281.79,-0.0408272693165226,0.0023161768918685,0.0089558681889171,0.0071070256552337,0.3403468752823554
1,4.991919270338055,5.025169410808588,5.029413792920695,4.98868461698715,281.7958252604167,281.79,-0.0288999784912052,-0.0064757538023383,0.0077283003013928,0.0033734978442587,0.3733465645929972
2,4.480761703521907,4.554235161986699,4.558444563767309,4.542943074543064,281.7703106770833,281.77,-0.0280761679969939,-0.0024515202551688,0.0075627356666647,-0.00166486485372,0.5804685460991075
3,3.4653961883853404,3.491884020722626,3.495862468527147,3.32376048001916,281.75678125,281.75,-0.0206221297626135,0.0011594283747005,0.0065605331894781,-0.0006169885486281,0.3174645265894911
4,4.1374520823682985,4.163378105279454,4.167318046287543,4.141706341295226,281.73690286458327,281.73,-0.0219796794423646,-0.0009846681751313,0.0067689856009288,0.0022209121860596,0.2274269203233167
5,3.905719701463084,3.942981541744156,3.946650769998377,3.942590389065377,281.72358203125,281.72,-0.0138967468647174,0.0005930896590926,0.0056956918292821,0.0002097913753016,0.2763022753883192
6,4.27414088533625,4.295914820706537,4.299304922189976,4.283604715341855,281.77211041666664,281.77,-0.0207982774319522,-0.0053580356890832,0.0048827234980558,0.0027013217463924,0.2136126897571479
7,3.727138217803305,3.7755740448799817,3.7791138800892026,3.729764926613406,281.78127265625,281.77,-0.0201989903151993,-0.0106102435147621,0.0045705835846014,0.0003891362476046,0.302588404603068
8,3.7620181592208337,3.8074085205899846,3.811084958482153,3.69559750151736,281.8328057291667,281.83,-0.0190850186277611,-0.0060945492219619,0.0050299123206012,-0.0034436978306316,0.3250986548976983
9,4.613290898318149,4.632101385711593,4.636489325358194,4.575301524220397,281.84705625,281.84,-0.024622911317963,-0.0026118012151133,0.0049989390845699,0.0010308947182285,0.2548139018003676
10,4.63204238142719,4.653252988776809,4.657291505266149,4.643850442148685,281.8663197916666,281.86,-0.0346291317222381,-0.0047577757872461,0.0058112736957321,0.0035765976228691,0.2766087104021878
11,4.279792028277236,4.299754228424859,4.304155935651921,4.2873583285053005,281.91072734375,281.91,-0.0277080997810242,-0.0032529026554626,0.0050094650432214,0.0038208621848509,0.2146195772761704
12,3.758247549406898,3.794937744365289,3.798730441291508,3.684371229229009,281.94690390625,281.94,-0.0184163864451243,-0.0016014175997109,0.0042400774494508,-0.0003558752104757,0.3268403031673855
13,4.1447255877570095,4.268372570158326,4.272042772733478,4.24483289996273,282.1234790364583,282.13,-0.0129283914635495,0.0080218796956366,0.0032656815493564,-0.0205680396374965,0.7683792252978772
14,3.289392272344155,3.377386809188341,3.381009861702594,3.2123046446856693,282.1363598958333,282.14,-0.0156961419439813,0.0061708810506803,0.0019856872340266,0.003243186884207,0.464751568209059
15,2.964454819102692,2.996699871945052,2.99985799926457,2.957383551619972,282.2030002604166,282.2,-0.0141873242543865,-0.0040711314123133,0.0017813942497372,-0.0007228459488507,0.2165171707371351
16,0.8710311550323259,1.036063762622076,1.0429069357693308,0.3238476652620559,282.0456361979166,282.04,0.0124517394825201,0.0019351019663856,0.0012715540478833,0.0027144350422533,0.671952656353183
17,0.5937795246985875,0.6101339669635644,0.6127370693354006,0.5665695023122224,282.1051502604167,282.11,-0.0013443633931884,0.0005746322968701,3.283497970160582e-05,-0.0004638276445165,0.0323793078160264
18,0.9781090336304747,1.0097352129445,1.0112048811633163,1.0699939001198264,282.13705026041663,282.14,-0.0010471786312678,0.0009505922892628,0.0001991082738675,-0.0005920474104591,0.1070833477292887
