,index_arr,sigH,T_period,Cp
741,494.0,0.6292876873856132,3.20939743051545,5.0052350489322786
742,495.0,0.6719507886378854,3.2633421541948078,5.089196865687971
743,495.5,0.7359928065042706,3.3674250827306245,5.250789106133425
744,496.0,0.8000348243706558,3.471508011266441,5.412381346578878
745,497.0,0.8483255988810873,3.4465424961419533,5.373760444680763
746,497.5,0.86423318663501,3.534156713091013,5.50914315200473
747,498.0,0.8801407743889328,3.6217709300400727,5.644525859328696
748,499.0,1.0460897109841065,3.617232034899381,5.637600125567831
749,499.5,1.0308774753578092,3.6588381646062076,5.701625474174003
750,500.0,1.0156652397315118,3.700444294313034,5.765650822780176
751,501.0,0.9786643587357686,3.7285760932017613,5.80904926714575
752,501.5,0.9986317982565378,3.760144534542719,5.857617075294325
753,502.0,1.018599237777307,3.7917129758836765,5.906184883442899
754,503.0,1.0322417735142162,3.904181673192675,6.078207025556217
755,503.5,1.062525502662211,3.975780313491457,6.186892144988898
756,504.0,1.0928092318102054,4.047378953790239,6.295577264421579
757,505.0,1.0535915714418997,3.9819747769284413,6.198123249171618
758,505.5,1.0619544257398226,3.923441114942366,6.109305954254804
759,506.0,1.0703172800377456,3.8649074529562903,6.020488659337991
760,507.0,1.1313660062605884,3.783469128312995,5.89584169519672
761,507.5,1.1492456674965164,3.9146586172807707,6.0956109470075255
762,508.0,1.1671253287324446,4.045848106248546,6.295380198818331
763,509.0,1.1957568560760392,3.878378283985002,6.0409684815310865
764,509.5,1.0769409398394016,3.7679355049115024,5.871140918561817
765,510.0,0.9581250236027641,3.6574927258380026,5.701313355592548
766,511.0,0.9865132655011726,3.525600770015834,5.497084893119372
767,511.5,0.9574739267596777,3.4814048634758534,5.4284582514239705
768,512.0,0.9284345880181827,3.437208956935873,5.359831609728568
769,513.0,0.8442028329624072,3.5723193345833506,5.569098821298059
770,513.5,0.847052795098441,3.5046308700671593,5.464162038811579
771,514.0,0.8499027572344747,3.4369424055509676,5.359225256325098
772,515.0,0.8956725630014897,3.4790843913210976,5.424477092372074
773,515.5,0.8342603725676103,3.399145540343958,5.300341847482606
774,516.0,0.8456278140304241,3.319206689366818,5.176206602593139
775,517.0,0.8332943117631195,3.359979220080511,5.239531420429813
776,517.5,0.8327714060657496,3.4241436754560595,5.339026222038294
777,518.0,0.8322485003683796,3.4883081308316077,5.438521023646776
778,519.0,0.8725635265535032,3.266427977925264,5.094040895892144
779,519.5,0.8576891566815914,3.3315807456735174,5.195256643256396
780,520.0,0.8428147868096795,3.39673351342177,5.2964723906206475
781,521.0,0.8313648572954196,3.365080841759168,5.24731881344583
782,521.5,0.8292533061292284,3.3710778851267977,5.25663052088014
783,522.0,0.8271417549630371,3.3770749284944275,5.265942228314452
784,523.0,0.8077133087869502,3.378009350185285,5.267417166246845
785,523.5,0.8083482870515493,3.362865920819866,5.24392877097924
786,524.0,0.8089832653161482,3.3477224914544474,5.220440375711634
787,525.0,0.8850066401469572,3.5061492263796623,5.466251772744653
788,525.5,0.861697701116309,3.5110119525191434,5.473890598888312
789,526.0,0.8383887620856608,3.5158746786586246,5.481529425031971
790,527.0,0.8447111345032197,3.377542139339856,5.266679697280648
791,527.5,0.8057244883548,3.3740764068106124,5.2612863745972955
792,528.0,0.7667378422063804,3.6245387993929743,5.650135967258109
793,529.0,0.6609609542672347,3.3939651223454654,5.29279245037306
794,529.5,0.6834630139157662,3.346013616153517,5.2182010810958435
795,530.0,0.7059650735642979,3.2980621099615686,5.143609711818627
796,531.0,0.6701077979253174,3.4541672594146857,5.386446936907033
797,531.5,0.680836284917848,3.3433708919055407,5.214035478829889
798,532.0,0.6915647719103786,3.2325745243963953,5.041624020752745
799,533.0,0.6898939230443114,3.144995607355821,4.905149314729146
800,533.5,0.6592859111004599,3.2071035096039036,5.0018999947584
801,534.0,0.6286778991566084,3.269211411851986,5.098650674787654
802,535.0,0.7025287325560484,3.170013168035911,4.944111837868852
803,535.5,0.661508045885816,3.1846034094842333,4.966836991606744
804,536.0,0.6204873592155836,3.199193650932555,4.989562145344637
805,537.0,0.577284144364452,3.1461127173501744,4.906846869157794
806,537.5,0.5898184289601978,3.06338471087118,4.777886389979072
807,538.0,0.6023527135559434,2.980656704392185,4.648925910800348
808,539.0,0.5838689888343936,3.1111291784621122,4.852310513469733
809,539.5,0.5451439946102279,3.061844052436336,4.775483251685696
810,540.0,0.5064190003860621,3.01255892641056,4.698655989901659
811,541.0,0.5233001211328131,3.009189801420276,4.693397562221193
812,541.5,0.5472081068287314,3.0406352647194437,4.742410066476413
813,542.0,0.5711160925246498,3.072080728018611,4.791422570731633
814,543.0,0.6074028612040139,3.0398051146506306,4.741109925398955
815,543.5,0.6244935934117918,3.095517552165006,4.82792021981296
816,544.0,0.6415843256195697,3.151229989679381,4.9147305142269655
817,545.0,0.6740026120958774,3.0935672512129933,4.824892977764657
818,545.5,0.6766801528752033,3.1056474863267582,4.843719749512275
819,546.0,0.6793576936545292,3.1177277214405232,4.862546521259893
820,547.0,0.7111470057429191,3.235793632203423,5.046433076874441
821,547.5,0.7017303348914186,3.2833862234682423,5.1204884890382925
822,548.0,0.6923136640399181,3.330978814733061,5.194543901202144
823,549.0,0.7158778130034984,3.2711851605557816,5.101569750939999
824,549.5,0.7209983324942268,3.298599868749556,5.144233296598241
825,550.0,0.7261188519849554,3.3260145769433307,5.186896842256482
826,551.0,0.6926466306466099,3.4044457264781767,5.308855534478726
827,551.5,0.7300969742768411,3.3594176871646515,5.238882951099383
828,552.0,0.7002145606141303,3.3143896478511263,5.1689103677200405
829,553.0,0.703936786914197,3.398058072939471,5.299107100226015
830,553.5,0.7364649034961905,3.381860458850293,5.27395870250187
831,554.0,0.69863587788777,3.3656628447611148,5.248810304777726
832,555.0,0.696103420537628,3.3160575839287505,5.171662801165944
833,555.5,0.6974011034372349,3.395450220239509,5.295169246262144
834,556.0,0.698698786336842,3.474842856550268,5.418675691358343
835,557.0,0.7061432389369756,3.3311237075461952,5.195158104377784
836,557.5,0.6929105705921321,3.3035538607724773,5.152219022265452
837,558.0,0.6796779022472886,3.275984013998759,5.10927994015312
838,559.0,0.7437780389231827,3.2011422768903075,4.992668811404206
839,559.5,0.7451505211573171,3.2197276254307265,5.021612476156394
840,560.0,0.7465230033914513,3.238312973971146,5.05055614090858
841,561.0,0.677136398577535,3.140346339958392,4.897891059587517
842,561.5,0.6254450618320558,3.1086294166833794,4.84844802153817
843,562.0,0.5737537250865766,3.0769124934083667,4.799004983488824
844,563.0,0.6506632828266615,3.065045000023967,4.7804960354337975
845,563.5,0.591778144209093,3.00405912515319,4.685408628285181
846,564.0,0.5328930055915244,2.943073250282413,4.590321221136564
847,565.0,0.5720651810449221,2.986602838191775,4.658190670514205
848,565.5,0.5350052916864689,2.9732746908022403,4.637407497672436
849,566.0,0.49794540232801565,2.959946543412705,4.616624324830668
850,567.0,0.5931470572065,3.1268756311735824,4.876817498081106
851,567.5,0.5595322551954758,3.0528382265087473,4.7614153636433
852,568.0,0.5259174531844516,2.978800821843912,4.646013229205494
853,569.0,0.5695977931248821,3.058443080036873,4.770158881100227
854,569.5,0.575441126002326,3.0419526862643815,4.744453479141814
855,570.0,0.58128445887977,3.0254622924918904,4.718748077183402
856,571.0,0.5261895314777988,3.011009837235476,4.6962169655608195
857,571.5,0.5335292503849949,3.0280618929632652,4.722796553403147
858,572.0,0.5408689692921911,3.045113948691055,4.749376141245475
859,573.0,0.5742353119158544,3.054945334948295,4.764700473664379
860,573.5,0.5530992361661999,2.997336359142417,4.674894010226245
861,574.0,0.5319631604165455,2.9397273833365394,4.58508754678811
862,575.0,0.6008885332009827,2.9945139558078115,4.670510314607233
863,575.5,0.5954107570880967,3.062408289651397,4.776338181327544
864,576.0,0.5899329809752107,3.1303026234949827,4.882166048047854
865,577.0,0.5349591947562473,3.2884423456318075,5.128460292657604
866,577.5,0.5527749708305822,3.2234841258711224,5.027326219992824
867,578.0,0.5705907469049173,3.158525906110438,4.926192147328045
868,579.0,0.5993463269691245,3.2522121809788422,5.07215904102207
869,579.5,0.5978863689286674,3.2387262425625902,5.051165965294294
870,580.0,0.5964264108882104,3.2252403041463378,5.0301728895665185
871,581.0,0.6781125375268073,3.229627937466622,5.03701910261905
872,581.5,0.6583488627692347,3.21353368503824,5.011943965863088
873,582.0,0.6385851880116619,3.197439432609858,4.9868688291071255
874,583.0,0.6452936883856225,3.1805729186319307,4.960581381429877
875,583.5,0.6481772810623467,3.1634327393994033,4.933864367364945
876,584.0,0.651060873739071,3.146292560166876,4.907147353300013
877,585.0,0.6481792670348566,3.160086677898126,4.928626997234062
878,585.5,0.6257910895369048,3.193845772002347,4.9812029630791645
879,586.0,0.6034029120389528,3.2276048661065686,5.033778928924266
880,587.0,0.7130686424584042,3.2281652530481386,5.0346222413708785
881,587.5,0.6775590395044226,3.250811123431209,5.069857025693225
882,588.0,0.642049436550441,3.2734569938142797,5.105091810015572
883,589.0,0.6729896591196434,3.067227506780538,4.783861890195748
884,589.5,0.6721565849891369,3.141506440738758,4.8995658090141765
885,590.0,0.6713235108586305,3.2157853746969782,5.015269727832605
886,591.0,0.6067988123404603,3.2212495398152936,5.023752881671126
887,591.5,0.6127066006014699,3.1430217655620116,4.901898679100004
888,592.0,0.6186143888624795,3.0647939913087296,4.7800444765288805
889,593.0,0.6222839671161654,3.139990119537755,4.897196090410455
890,593.5,0.6425975247350172,3.1333036981236155,4.8867767495870655
891,594.0,0.662911082353869,3.126617276709476,4.876357408763676
892,595.0,0.6300932057950045,3.1283252373753823,4.879012481907031
893,595.5,0.6352709774711526,3.186151009646875,4.969033191047174
894,596.0,0.6404487491473007,3.2439767819183682,5.059053900187316
895,597.0,0.6844386810972726,3.1322776437602164,4.885168318225223
896,597.5,0.6382198086691111,3.140305921741312,4.897677071835469
897,598.0,0.5920009362409495,3.1483341997224072,4.910185825445715
898,599.0,0.6624627027967582,3.2476891660633496,5.064876821239641
899,599.5,0.6797452180126073,3.253722527695944,5.074286892536155
900,600.0,0.6970277332284563,3.2597558893285385,5.0836969638326694
901,601.0,0.682444447044975,3.3333152233296235,5.19816647262111
902,601.5,0.6882288367985716,3.365799128632694,5.248704410996534
903,602.0,0.6940132265521683,3.398283033935764,5.299242349371958
904,603.0,0.6645147180118268,3.4115496960085814,5.319975422383275
905,603.5,0.6705355063907678,3.384144670486283,5.277419942118138
906,604.0,0.6765562947697087,3.3567396449639846,5.234864461853002
907,605.0,0.6171856997949974,3.260321501592295,5.084833118923257
908,605.5,0.6162335243284041,3.272881880054931,5.104402293854237
909,606.0,0.6152813488618107,3.285442258517567,5.123971468785218
910,607.0,0.5769208119965623,3.194854481034509,4.982865250890188
911,607.5,0.5914843674153889,3.1788496898080103,4.957920928493882
912,608.0,0.6060479228342155,3.162844898581512,4.9329766060975775
913,609.0,0.5621924708719095,3.053510059029181,4.762538455072318
914,609.5,0.5344188965732772,3.0393219705008168,4.740414764636855
915,610.0,0.506645322274645,3.0251338819724523,4.718291074201392
916,611.0,0.48073833979545116,3.0746978055736265,4.795558319507359
917,611.5,0.46064618779843636,3.0078099563698846,4.691265963260403
918,612.0,0.44055403580142155,2.940922107166142,4.586973607013446
919,613.0,0.4323767005026416,2.8114227286874143,4.385016027662325
920,613.5,0.4156410657178752,2.7977274361248066,4.363656172672242
921,614.0,0.3989054309331087,2.7840321435621993,4.342296317682158
922,615.0,0.4521279275516282,2.694308733664342,4.2023587235586435
923,615.5,0.4103173775548439,2.68936938800838,4.194654664061288
924,616.0,0.36850682755805964,2.684430042352418,4.186950604563933
925,617.0,0.3710462251550821,2.6547747426990576,4.140697485754205
926,617.5,0.37648802781540613,2.664108416754924,4.155254703180766
927,618.0,0.38192983047573015,2.6734420908107905,4.169811920607327
928,619.0,0.3834096091293914,2.7282669427974193,4.255318416361303
929,619.5,0.38050779142709906,2.7028566008335284,4.2156873740688185
930,620.0,0.3776059737248067,2.677446258869637,4.176056331776334
931,621.0,0.3985845963437851,2.640445024240558,4.118346757071027
932,621.5,0.37128265633938473,2.6277215109587053,4.0985022088464085
933,622.0,0.3439807163349844,2.6149979976768525,4.078657660621789
934,623.0,0.321698503342828,2.6762559147863776,4.1742000304677935
935,623.5,0.3289716484073773,2.636527802926742,4.112237142872582
936,624.0,0.3362447934719266,2.596799691067106,4.050274255277369
937,625.0,0.37472083572138976,2.7454941012142773,4.282187622638385
938,625.5,0.39159771467561255,2.7612196150319575,4.306713868246168
939,626.0,0.40847459362983535,2.776945128849637,4.3312401138539505
940,627.0,0.46222893612106053,2.9691838611913357,4.631026598970268
941,627.5,0.4630686916613447,2.9824438839177545,4.651705322747588
942,628.0,0.4639084472016289,2.9957039066441733,4.672384046524908
943,629.0,0.4941641412392575,3.100932002889833,4.836435991949725
944,629.5,0.47430793142409367,3.0548960842952724,4.76467299056284
945,630.0,0.4544517216089299,3.008860165700712,4.692909989175955
946,631.0,0.4379613332081877,2.9659241310617213,4.625964202624703
947,631.5,0.4342621987761346,2.918282333305484,4.551668715891406
948,632.0,0.4305630643440815,2.870640535549247,4.477373229158109
949,633.0,0.4555605259771259,2.8618318947032386,4.463635471369821
950,633.5,0.43576595043559163,2.8522959084084,4.448763042828189
951,634.0,0.41597137489405733,2.8427599221135615,4.433890614286555
952,635.0,0.38689395853349584,2.715668972503874,4.235674867262057
953,635.5,0.3804328827139232,2.659534086243613,4.148121703598415
954,636.0,0.3739718068943506,2.6033991999833517,4.060568539934772
955,637.0,0.40161983525568745,2.6570840352246523,4.144300429853159
956,637.5,0.38139023039378495,2.633928802368314,4.108185249556292
957,638.0,0.3611606255318824,2.6107735695119763,4.072070069259425
958,639.0,0.35361529311420353,2.749987084715021,4.289196923072686
959,639.5,0.3813943942056489,2.722626389823481,4.2465235603249525
960,640.0,0.40917349529709435,2.695265694931941,4.203850197577218
961,641.0,0.4339519782018327,2.8277426501864373,4.41045930089753
962,641.5,0.42914407736101745,2.820374671683452,4.398967950182061
963,642.0,0.4243361765202023,2.8130066931804674,4.387476599466591
964,643.0,0.3937797223661189,2.776894500833509,4.33115706533546
965,643.5,0.4006913961669584,2.723260365647917,4.24750834760006
966,644.0,0.40760306996779794,2.6696262304623253,4.1638596298646595
967,645.0,0.35718082895199177,2.6918342612207233,4.198496176623462
968,645.5,0.3939996079199907,2.743865601252571,4.279643532776782
969,646.0,0.4308183868879897,2.795896941284419,4.360790888930102
970,647.0,0.4068418616930105,2.874020594828937,4.482620290904454
971,647.5,0.4173225989238062,2.8831920300488783,4.496922625320603
972,648.0,0.4278033361546019,2.8923634652688195,4.511224959736752
973,649.0,0.4204658413636312,2.8721801551487145,4.479755037481359
974,649.5,0.4511470282105363,2.887715127155137,4.503981750312826
975,650.0,0.4818282150574415,2.9032500991615597,4.528208463144292
976,651.0,0.468054413284482,3.0280074990845147,4.7227277991656855
977,651.5,0.4529653586245115,2.9987277690962535,4.677085365396952
978,652.0,0.437876303964541,2.9694480391079923,4.631442931628217
979,653.0,0.44373869059095733,3.0867499665988327,4.81432739779082
980,653.5,0.4326466083793681,3.041084253809565,4.743140451834801
981,654.0,0.42155452616777883,2.995418541020297,4.671953505878783
982,655.0,0.4433079888186477,2.949345489062083,4.600115154824873
983,655.5,0.43044771975671486,2.957357207094071,4.612610216175934
984,656.0,0.41758745069478204,2.965368925126059,4.625105277526995
985,657.0,0.47470986153313505,2.8700138079073128,4.476399486806576
986,657.5,0.4565238760452672,2.8557494783151975,4.454152740018902
987,658.0,0.4383378905573993,2.8414851487230828,4.4319059932312275
988,659.0,0.4702705646393269,2.787335946050556,4.34745277593514
989,659.5,0.4562948323809034,2.789381564761559,4.350642888998265
990,660.0,0.4423191001224798,2.7914271834725626,4.35383300206139
991,661.0,0.4067286494651539,2.745864950781192,4.282771064108159
992,661.5,0.41744972839477035,2.7570494262281677,4.300214561458345
993,662.0,0.4281708073243867,2.7682339016751434,4.317658058808531
994,663.0,0.5762133295341102,2.795148195576654,4.35963303350211
995,663.5,0.5331925600901175,2.79305137575323,4.356361987138075
996,664.0,0.4901717906461248,2.790954555929806,4.35309094077404
997,665.0,0.5316298872302817,2.7752029891357837,4.32852318588497
998,665.5,0.522983204184013,2.858609372561661,4.458588627410025
999,666.0,0.5143365211377444,2.942015755987538,4.588654068935079
1000,667.0,0.5243001559019015,3.040052502012442,4.741478454041589
1001,667.5,0.5820400590983985,3.071378712575892,4.790289350674114
1002,668.0,0.6397799622948954,3.1027049231393415,4.839100247306639
1003,669.0,0.6037752286762995,3.161011264456738,4.9299054372399596
1004,669.5,0.5702031559371301,3.1131696038526933,4.855377984312938
1005,670.0,0.5366310831979606,3.065327943248648,4.780850531385915
1006,671.0,0.48565716216148086,3.0146152496710963,4.701815202906848
1007,671.5,0.4843573999671579,2.985960331188071,4.657147276852937
1008,672.0,0.48305763777283484,2.957305412705046,4.612479350799027
1009,673.0,0.3855107974440398,2.874883962666547,4.483969229151059
1010,673.5,0.4063494450639844,2.9110895529776943,4.54042456075416
1011,674.0,0.42718809268392893,2.947295143288842,4.596879892357261
1012,675.0,0.36731927190795916,2.8568085840186423,4.4557873649295034
1013,675.5,0.3701784850505735,2.8484797876644414,4.442800252375564
1014,676.0,0.3730376981931879,2.840150991310241,4.429813139821626
1015,677.0,0.3562327459763096,2.8622174207910276,4.464228755725987
1016,677.5,0.37012412765531083,2.8901663725672546,4.507816136463669
1017,678.0,0.38401550933431206,2.9181153243434816,4.55140351720135
1018,679.0,0.3805199717560029,2.908014776086093,4.535656915210059
1019,679.5,0.3719358759704688,2.931369152811554,4.572078692477271
1020,680.0,0.3633517801849347,2.9547235295370156,4.608500469744484
1021,681.0,0.34986643589003996,2.8946105009352268,4.51475828030343
1022,681.5,0.3491163837196569,2.8433237433724274,4.434771626017176
1023,682.0,0.3483663315492739,2.7920369858096286,4.354784971730923
1024,683.0,0.3258061902451298,2.649056000749342,4.131780204103247
1025,683.5,0.32104858829099314,2.6189697972063337,4.0848545208408265
1026,684.0,0.3162909863368565,2.5888835936633248,4.037928837578407
1027,685.0,0.30022506107850744,2.5360364700139724,3.955502502008974
1028,685.5,0.28283285177482065,2.4824413953643596,3.8719094092342
1029,686.0,0.2654406424711339,2.4288463207147464,3.7883163164594262
1030,687.0,0.2535228296932822,2.3821853860060775,3.715538433749502
1031,687.5,0.26848959359309355,2.3906314103295423,3.728711839407463
1032,688.0,0.28345635749290493,2.399077434653007,3.741885245065424
1033,689.0,0.28376280390889697,2.3800903583638346,3.7122707601210365
1034,689.5,0.2964072739935504,2.384661832448042,3.7194009587642727
1035,690.0,0.3090517440782038,2.3892333065322493,3.7265311574075093
1036,691.0,0.29293448668538474,2.342425660110097,3.6535244502699404
1037,691.5,0.28889057470239793,2.3380635340597,3.6467207616074315
1038,692.0,0.2848466627194111,2.3337014080093033,3.639917072944922
1039,693.0,0.2109569312575655,2.291143484338349,3.573538718089576
1040,693.5,0.206899534915037,2.284678782837243,3.563455607215244
1041,694.0,0.2028421385725085,2.278214081336137,3.5533724963409123
1042,695.0,0.1742915764196207,2.394155370592628,3.7342082012364664
1043,695.5,0.13301016861896747,2.3916943385624387,3.7303696793219876
1044,696.0,0.09172876081831427,2.3409143772310683,3.65116725934083
1045,697.0,0.11686983152292452,3.410707339141452,5.3180337074675395
1046,697.5,0.09750001860092032,3.942040623515137,6.107662698369126
1047,698.0,0.07813020567891613,4.4733739078888215,6.897291689270712
1048,699.0,0.09089280362819069,3.396782601761106,5.296572257792575
1049,699.5,0.08460044778950734,3.183339580090088,4.964349643784022
1050,700.0,0.07830809195082401,2.969896558419071,4.632127029775469
1051,701.0,0.07636002294983388,4.090427984911404,6.355506426996519
1052,701.5,0.085586047336914,3.2759713644290374,5.097388081753911
1053,702.0,0.0948120717239941,2.4615147439466707,3.839269736511302
1054,703.0,0.06953642002510768,2.6638034687892844,4.154781010260892
1055,703.5,0.05323091682646357,3.190610540344476,4.974179661776996
1056,704.0,0.03692541362781945,3.7174176118996676,5.7935783132931
1057,705.0,0.05333147724533443,4.40235073503688,6.820257274640091
1058,705.5,0.05806320556715919,4.086250274940669,6.347854650198327
1059,706.0,0.06279493388898394,3.7701498148444585,5.875452025756563
1060,707.0,0.08529025738523448,2.7553216710899453,4.29752224376292
1061,707.5,0.07846043640937142,3.473054159517498,5.405583047986598
1062,708.0,0.07163061543350835,4.190786647945051,6.513643852210277
1063,709.0,0.05406902895044378,3.282702583801683,5.1197429274603286
1064,709.5,0.05462353279972171,3.243359150124844,5.058442012374574
1065,710.0,0.055178036648999645,3.2040157164480054,4.997141097288819
1066,711.0,0.07263337990995772,2.9567889266201965,4.611722943881789
1067,711.5,0.05702851184298923,2.9799350774234683,4.647811772166694
1068,712.0,0.041423643776020744,3.00308122822674,4.683900600451599
1069,713.0,0.031551959822582944,3.322412463163757,5.181356167707942
1070,713.5,0.029495452811870902,3.6384445063758997,5.6672803153451135
1071,714.0,0.027438945801158864,3.9544765495880423,6.153204462982284
1072,715.0,0.04266520384529966,2.5105992580234924,3.9158274104795345
1073,715.5,0.0739157946610768,2.3237921439340417,3.6244611859342717
1074,716.0,0.10516638547685393,2.1369850298445905,3.3330949613890084
1075,717.0,0.14591722670017612,2.4702117019127106,3.852834308517639
1076,717.5,0.14680693319547006,2.316894174189174,3.6137023519864178
1077,718.0,0.147696639690764,2.163576646465638,3.374570395455196
1078,719.0,0.1905036993964307,2.252217658115924,3.5128254034225854
1079,719.5,0.20315429302170118,2.3143478813238128,3.609731003024769
1080,720.0,0.2158048866469717,2.3764781045317016,3.706636602626952
1081,721.0,0.20434261631267728,2.376786239447966,3.7071172091973317
1082,721.5,0.20517434953481617,2.3881877962353526,3.7249004072774383
1083,722.0,0.2060060827569551,2.3995893530227392,3.742683605357545
1084,723.0,0.237527728984417,2.412441505927547,3.762729324222191
1085,723.5,0.21945996373174975,2.4563270127396426,3.8311781548015245
1086,724.0,0.20139219847908252,2.5002125195517384,3.899626985380858
1087,725.0,0.23563378613356498,2.47462846034687,3.8597232775688997
1088,725.5,0.24560717303253193,2.487163773380197,3.8792747989202647
1089,726.0,0.2555805599314989,2.4996990864135245,3.8988263202716293
1090,727.0,0.21473945519596843,2.5089089278002605,3.9131911062933784
1091,727.5,0.21883634159981477,2.4927323426786483,3.887960293601171
1092,728.0,0.2229332280036611,2.476555757557036,3.8627294809089636
1093,729.0,0.25579425262262157,2.4792077615128263,3.866865810411789
1094,729.5,0.2755144783529804,2.4818597654686165,3.871002139914614
1095,730.0,0.29523470408333913,2.4818597654686165,3.871002139914614
1096,731.0,0.2684153973542155,2.4818597654686165,3.871002139914614
1097,731.5,0.236913868681146,2.4845117694244068,3.8751384694174393
1098,732.0,0.2054123400080765,2.3812943307309147,3.714148662866544
1099,733.0,0.19793500007428236,2.448506519248916,3.818980703865018
1100,733.5,0.20253059699546339,2.4876208090920464,3.8799878902599874
1101,734.0,0.2071261939166444,2.526735098935177,3.9409950766549566
1102,735.0,0.19813071716893887,2.5659983903587724,4.002234511581889
1103,735.5,0.18958247490164937,2.535622972043038,3.9548575300161746
1104,736.0,0.1810342326343599,2.5052475537273042,3.90748054845046
1105,737.0,0.19044260613266054,2.4731200537159386,3.8573707566499977
1106,737.5,0.19048209454881934,2.536687681373646,3.956517779296358
1107,738.0,0.19052158296497815,2.600255309031354,4.055664801942719
1108,739.0,0.2192691452741287,2.5763894803652683,4.018440987164518
1109,739.5,0.23898058699593783,2.651013319511055,4.134829852163525
1110,740.0,0.25869202871774694,2.725637158656841,4.2512187171625335
1111,741.0,0.29123032713195457,2.769413707061731,4.3194916264236545
1112,741.5,0.2991143207388522,2.753145737329233,4.29411958021129
1113,742.0,0.3069983143457498,2.7368777675967353,4.268747533998925
1114,743.0,0.29937894428422274,2.783292908652735,4.341133917452493
1115,743.5,0.297033958176529,2.760367480216813,4.305379911157914
1116,744.0,0.2946889720688353,2.737442051780891,4.269625904863336
1117,745.0,0.2878025537857162,2.771122088776701,4.322151599434108
1118,745.5,0.29949562477128405,2.720196657775406,4.242728399964006
1119,746.0,0.31118869575685193,2.6692712267741117,4.1633052004939035
1120,747.0,0.30417770136271655,2.7315024598201365,4.260364604654173
1121,747.5,0.32105680283165583,2.7371599096888133,4.269186719431131
1122,748.0,0.33793590430059517,2.737300980734852,4.269406312147233
1123,749.0,0.3604070545428774,2.7261271520435373,4.2519816753094215
1124,749.5,0.37702393345478996,2.737456044007835,4.26965114927024
1125,750.0,0.3936408123667025,2.748784935972133,4.28732062323106
1126,751.0,0.3995924700803536,2.7503063088908632,4.289694841196722
1127,751.5,0.39035431844284507,2.704273346949189,4.217899403919542
1128,752.0,0.3811161668053365,2.6582403850075145,4.146103966642364
1129,753.0,0.3451190914395713,2.6964718021079093,4.205733489317546
1130,753.5,0.36556231341497936,2.752351626059955,4.292887323871111
1131,754.0,0.38600553539038734,2.808231450012001,4.3800411584246755
1132,755.0,0.3867998815701774,2.789928742857155,4.351496740113814
1133,755.5,0.36949644523025493,2.7455185740058257,4.282231573700715
1134,756.0,0.3521930088903325,2.7011084051544967,4.212966407287617
1135,757.0,0.35166129673734353,2.7448813320529495,4.2812387212031355
1136,757.5,0.33259732770644557,2.728060390440766,4.255003317932766
1137,758.0,0.3135333586755476,2.7112394488285827,4.228767914662396
1138,759.0,0.31024311667557825,2.781420291874375,4.338227390405833
1139,759.5,0.2953685688806317,2.782598638656699,4.340064822379761
1140,760.0,0.2804940210856851,2.783776985439023,4.341902254353688
1141,761.0,0.2665853477617452,2.9273730452583924,4.565849012527307
1142,761.5,0.2964893345244629,2.972922324559722,4.636869419714147
1143,762.0,0.3263933212871806,3.0184716038610517,4.707889826900986
1144,763.0,0.2851257237692944,3.1346490656783565,4.888950550044537
1145,763.5,0.2658936705392184,3.21432224256072,5.012961854092984
1146,764.0,0.24666161730914243,3.293995419443083,5.136973158141429
1147,765.0,0.23469167632689972,3.208666865721386,5.00412837758213
1148,765.5,0.24267852444292037,3.2567885616020495,5.07894400501823
1149,766.0,0.250665372558941,3.3049102574827134,5.153759632454331
1150,767.0,0.24251710580737162,3.423105948876032,5.337082886057954
1151,767.5,0.24257128885668938,3.5037773298164323,5.461637711701718
1152,768.0,0.24262547190600717,3.5844487107568326,5.586192537345481
1153,769.0,0.2405158090535268,3.4934192842177167,5.445774145986251
1154,769.5,0.2359938313852154,3.5113717677266942,5.47349753498942
1155,770.0,0.23147185371690404,3.5293242512356713,5.501220923992588
1156,771.0,0.24187954205743004,3.3276084283875584,5.18891572467697
1157,771.5,0.23421225943897972,2.986859264461506,4.658048754275669
1158,772.0,0.23373284255105972,2.6461101005354535,4.1271817838743665
1159,773.0,0.2326023481339819,3.72436659805705,5.800822048344092
1160,773.5,0.2326023481339819,3.4902303876589684,5.439344606028234
1161,774.0,0.18699289566577137,3.2560941772608873,5.0778671637123765
1162,775.0,0.22474898265842674,3.0387000587459676,4.739368461011893
1163,775.5,0.2259619257993602,2.8527276695609767,4.449375995359587
1164,776.0,0.22717486894029365,2.6667552803759857,4.15938352970728
1165,777.0,0.20914627309288053,3.051139426088301,4.758802066453929
1166,777.5,0.20775715294377978,3.0949693498029704,4.827130976866239
1167,778.0,0.20636803279467902,3.1387992735176393,4.895459887278549
1168,779.0,0.24910433228787424,2.5552959414643204,3.9855417573661684
1169,779.5,0.2648643699497277,2.488115989506949,3.880760146901032
1170,780.0,0.28062440761158114,2.420936037549578,3.7759785364358955
1171,781.0,0.31697711587252153,2.3941095135347323,3.734136735755039
1172,781.5,0.2858778043609526,2.4067849581685437,3.753906853094819
1173,782.0,0.2547784928493837,2.419460402802355,3.773676970434599
1174,783.0,0.12429810029822808,3.066733133368103,4.783168264706676
1175,783.5,0.1581577556878071,2.7957626972067344,4.360566538426632
1176,784.0,0.19201741107738612,2.524792261045366,3.937964812146588
