,Ubar_s3,U_horiz_s3,U_streamwise_s3,Umedian_s3,Tbar_s3,Tmedian_s3,UpWp_bar_s3,VpWp_bar_s3,WpTp_bar_s3,WpEp_bar_s3,TKE_bar_s3
0,5.970983053686955,5.9941973341045705,5.999500146786541,6.043309018003294,281.6582127604166,281.65,-0.0412614422047082,0.004386478193602697,0.00900973721361856,0.02888612811289843,0.3198698435336983
1,5.468543309862474,5.500792410359039,5.505238413702912,5.4622019164841795,281.66681979166657,281.65999999999997,-0.014592910277848764,-0.03924014466661865,0.006500848356747883,0.004893045664793485,0.3850186419687229
2,4.929272481039967,5.004941043729246,5.009855276752895,5.0349616234878685,281.63977421875,281.63,0.004951900408403599,-0.06332535752788404,0.007285735584123024,-0.018113248059764785,0.6762148565905083
3,3.8010929871195436,3.8260317641765105,3.8314524673662786,3.6175859504135897,281.6423721354167,281.62,-0.016766267228816256,-0.0066286513653542245,0.006288802730971968,0.0027228784271036612,0.36612998838209365
4,4.543435224807346,4.570542101089177,4.575491498204739,4.568615932533342,281.60944869791666,281.59,-0.030435911898282413,-0.015877868355320172,0.006835873465710408,0.003973001517276424,0.24953148104634598
5,4.260526254580955,4.29562211476305,4.3000226732046265,4.332005075234017,281.6092354166667,281.59999999999997,-0.011961477090115616,-0.010610879426868966,0.004430627323612578,-0.0013812693336227495,0.2805769331745741
6,4.640422793438794,4.660567286328018,4.665388201321141,4.656891281205835,281.65049453124993,281.64,-0.031958685379780576,-0.021448938266512382,0.006672377939692344,0.008288815596020547,0.21012007080695255
7,4.092555179057241,4.143803389106403,4.147940781523082,4.063197567426245,281.6570286458333,281.65,-0.029362738702502326,-0.04716221009547052,0.0029231304422983498,0.0015556964183477968,0.3283154007015991
8,4.144445444511686,4.191251895222331,4.195753162701727,4.0475512905772435,281.71746249999995,281.71,-0.017678773103669478,-0.03541385009479162,0.005196648518695322,-0.002185285506914505,0.36959321893415664
9,5.119738981817428,5.1361254714249025,5.140769348833238,5.085210858890987,281.7276234375,281.71999999999997,-0.020522551680560244,-0.022710036002039014,0.004607644654535721,0.006844817057628901,0.24113088419101292
10,5.116629872061188,5.138606148391907,5.143238692740198,5.119526570204716,281.75064921874997,281.73999999999995,-0.04086288051013132,-0.027994674789531267,0.006202522225985523,0.011417823691045176,0.26910623284552687
11,4.771161995927803,4.786317502872913,4.790989867408169,4.792193214795563,281.79487552083333,281.78999999999996,-0.018825972713098358,-0.019027159360806657,0.00392166584408937,0.005732126323599392,0.18372206891014953
12,4.20648755721425,4.243549091382179,4.24810610531186,4.10603938065156,281.83211692708335,281.83,-0.007684551275417819,-0.014649981182562947,0.003644894101095925,-0.002744973208867468,0.3547860551223415
13,4.5867103761754455,4.726821386146688,4.73072986259293,4.706764881492863,282.01875703125,282.02,-0.059514774591284014,-0.054523799691117814,0.0012701801610469571,0.06284413825023392,0.9352012561433166
14,3.6608706641378657,3.753739382742095,3.7584111154126316,3.566461856934259,282.0184682291667,282.02,-0.03376649354804423,-0.045597979754304324,0.0036826851604776227,-0.0004322245308061401,0.500726603306003
15,3.3678427992925117,3.4018925606790344,3.405818209245337,3.3655877381587525,282.0811708333333,282.08,-0.0243276359440705,-0.02734419781919371,0.0016823241100104207,0.0007856977480841565,0.24496221300998267
16,1.0311378741954953,1.1395326238807053,1.1512829078130058,0.38490474081978826,281.9591200520833,281.95,-0.02661072187405334,0.0034299772896105693,0.001118729824503333,-0.0023305178931187272,0.775591814711202
17,0.607475287320984,0.6405859858658283,0.6472881436540414,0.5702578297540976,282.0187776041667,282.02,-0.006111606179014821,-0.003492407400233951,0.00026029688310404646,0.00033702486443692835,0.04709394615949843
18,1.0509166748046002,1.088610839371417,1.0901241456285398,1.1834816270942485,282.04690625,282.04999999999995,-0.0014178242085540762,-0.0021682598575063043,0.0001631953050536989,0.0009732537865319972,0.1315983755550808
19,2.363525187204424,2.420010148448157,2.4216667002612953,2.4967691460106263,282.12709661458325,282.13,-0.0030300185477270545,-0.01507085399834788,0.0006902640625141745,0.0002746174524111716,0.22118347821116127
20,2.6946173142982857,2.7137432984717718,2.7154127154646015,2.7013012969821695,282.2319546875,282.21999999999997,-0.006333678193653503,-0.004362265123048154,0.0006624863106299076,0.0003367456919847774,0.08136784389929877
