,Ubar_s1,Ubar_s2,Ubar_s3,Ubar_s4
0,5.4197268608204645,5.803600795633463,5.970983053686955,6.14166528322683
1,4.991919270338055,5.319912237660128,5.468543309862474,5.699396149648695
2,4.480761703521907,4.806627874620456,4.929272481039967,5.157570013311053
3,3.4653961883853404,3.716813491729295,3.801092987119544,3.99836936227467
4,4.1374520823682985,4.41885598550013,4.543435224807346,4.744827850562264
5,3.905719701463084,4.166349487940318,4.260526254580955,4.44417242884064
6,4.27414088533625,4.538840018063029,4.640422793438794,4.856584561541413
7,3.727138217803305,3.994830688346541,4.092555179057241,4.301760137651372
8,3.7620181592208337,4.045540207416358,4.144445444511686,4.324384752182104
9,4.613290898318149,4.969509128280092,5.119738981817428,5.367096336053263
10,4.63204238142719,5.004446793471328,5.116629872061188,5.349662837874136
11,4.279792028277236,4.643071681792802,4.771161995927803,5.018794917433178
12,3.758247549406898,4.087524223238747,4.20648755721425,4.3940066940007805
13,4.1447255877570095,4.48712088823495,4.5867103761754455,5.007392046772532
14,3.289392272344155,3.603007225429842,3.6608706641378657,3.9510977748525846
15,2.964454819102692,3.276228829524289,3.367842799292512,3.611663692831215
16,,,,
17,,,,
18,,,,
19,2.118975614534329,2.350715816601175,2.363525187204424,2.592052417741741
20,2.382100726432608,2.646355135697792,2.6946173142982857,2.941183835596599
21,2.855509997747714,3.202020782071872,3.325311169087829,3.650024934332828
22,2.5745338719362088,2.936711353433071,3.052439108978822,3.378025181485467
23,2.3192105684231583,2.646902493431264,2.771830208571874,3.0707234558890057
24,2.9807816956064,3.3772427461773806,3.53004523264737,3.900568493515213
25,3.355892860701984,3.850701348848685,4.053954803746024,4.430087393315654
26,3.5434673827821137,4.051439177546055,4.266437746366432,4.649812089556312
27,3.5080396221788046,4.129728701928928,4.430794199299916,4.933686869997097
28,3.492267876512752,4.136505207775552,4.48264537929446,4.938698341019619
29,3.877804808770135,4.557632414767709,4.916761066284036,5.403077785948094
30,4.383618176746289,5.126614297755638,5.494899845942788,6.003030552596028
31,5.395794748274798,6.172775189428876,6.565712170309478,7.13468611481682
32,4.649536253603065,5.368388163754404,5.768043433698283,6.339585825269177
33,3.970669189649175,4.551718873411208,4.844561572140358,5.365532341020986
34,4.683279393184092,5.302972325955252,5.5978600488616905,6.137809657092173
35,4.735145248589312,5.392758455849884,5.710468141911996,6.268894419727985
36,5.8398189634104485,6.478093214295344,6.867936294027306,7.597138782161511
37,5.690091691417391,6.210968538622005,6.581409450157002,7.2272323923783555
38,5.866281775339109,6.292285732975663,6.618748614307056,6.998802608161886
39,6.625782225526764,7.08940035945689,7.429367274260227,7.84898045158903
40,6.823771361414274,7.286171591618129,7.653641645533232,8.06180903402857
41,6.793384859114633,7.227682620918155,7.565297494415622,7.990795990046057
42,7.486078034150626,8.041809732142887,8.423157560870314,8.921887386933014
43,8.262336603337411,8.827536345640073,9.261566176848094,9.786379202522593
44,8.24849572138814,8.875112522247129,9.296173101746298,9.843844323361074
45,7.874684058716551,8.469803807606029,8.869435777975667,9.35026422807492
46,8.410667985322982,9.042508184314244,9.475893016931895,9.983660615698223
47,8.766283499749978,9.456878094552524,9.908140176388294,10.432023192603978
48,8.527994885632308,9.24960026105071,9.706080816155128,10.271397312131768
49,9.175199535406824,9.99127126233548,10.510212960828788,11.078052730445052
50,9.745034382892626,10.596969588074716,11.123613798275796,11.773451845087594
51,9.270402623144802,10.177849874832711,10.657292277045642,11.266759016584103
52,9.047302721949146,9.944027109868252,10.41494575496677,11.000781179455942
53,8.091094979109883,8.96679450597449,9.423227649416644,9.972635981120272
54,7.750168815298458,8.59903692872879,9.096197095204374,9.660672510953736
55,7.217458278548183,8.04316170791713,8.456491711071436,8.946643882651903
56,6.740674548493813,7.485217871608471,7.857886451973468,8.323840083869754
57,6.1754455990482064,6.871653020674403,7.194275124062374,7.572701452406775
58,6.170431477492197,6.830524512897643,7.198434272751076,7.681572379108088
59,6.074756913779729,6.813597217939432,7.171464873428648,7.623408233156789
60,6.249377541023754,6.995439326473335,7.438166974124962,7.984072193040448
61,6.778005875550505,7.596506641171834,8.035905738146903,8.53305461956715
62,7.557805316278767,8.385549135431472,8.842516148339334,9.43562010210879
63,7.843174612553871,8.741430673080028,9.210377887777966,9.76488564959616
64,6.637397302764788,7.305987427582147,7.692314953693355,8.149677416264659
65,6.807533702378792,7.485112613402797,7.890325885946541,8.376658067628744
66,6.705290396511822,7.336351654113248,7.688791822900232,8.131510366482956
67,6.136263125489904,6.664633187039415,6.999634428102976,7.3891655970006385
68,5.674455962837904,6.154799325902386,6.428759573767745,6.758106750554242
69,5.782638619900975,6.277748667238615,6.576746538844288,6.876633076342127
70,6.765371203539586,7.378003496145284,7.727463115570096,8.068841447732215
71,8.287035882337303,9.027857094867365,9.461892712940868,9.906043919878442
72,9.275925650506844,10.070229314573949,10.556296218866738,11.01873356229282
73,9.139305503325762,9.853243590944423,10.274047382405262,10.740038303677192
74,8.987907986938385,9.680900195178586,10.091169663966792,10.562362192764253
75,8.633175350384963,9.222352526741233,9.608681651289285,10.084584503198212
76,8.124405302751562,8.651953385667571,8.984467488733978,9.37638979344798
77,6.959241235129517,7.401806760748594,7.725300512540134,8.142213698143562
78,7.376587015582527,7.84469301201834,8.175817240987023,8.568099461114603
79,7.500470619943038,8.072795314612664,8.402959162058215,8.759025476008716
80,7.959052465210456,8.531265490250814,8.876272053244005,9.236782976220812
81,7.861241886511483,8.385527401774484,8.707844662781893,9.078486902444604
82,9.875813978210337,10.652846465639428,11.090461950660057,11.507867730533482
83,10.274447342467148,11.14194686615588,11.646642129156444,12.108737153201233
84,10.031871633457987,10.849498281972114,11.331341782182086,11.762133366427394
85,8.666111229205253,9.294827463301369,9.687774089897976,10.111713557358842
86,7.808918559054605,8.443530247947322,8.804141881407716,9.191502378970709
87,9.105922931455217,9.930751815128811,10.37301643797488,10.781000351530006
88,10.085305628242024,11.070844764882631,11.611888427468845,12.00164461247313
89,10.206856511309669,11.267481980786409,11.810975145975434,12.263376991872065
90,10.203482398375549,11.346243721049769,11.955773874634737,12.421268352871405
91,8.130303315184467,8.973733413102188,9.39997052353729,9.82348496078798
92,7.387948223420151,8.225205059458812,8.654113391129886,9.037167944716316
93,6.061597616503747,6.708696172212472,7.050991445281282,7.40144255726421
94,5.99987817952482,6.679299753173374,7.05734144388554,7.427686020646981
95,6.974033627012929,7.886489736801021,8.410634445763206,8.779139199224948
96,5.927551597480932,6.631434389048165,6.997682581208631,7.3850563993115745
97,6.674331847866515,7.4761073211775875,7.821377738352839,8.166518478560691
98,7.24407794388194,8.106799042702862,8.555031749050265,8.901334483472777
99,7.439219715823735,8.321852837176607,8.756766316442102,9.127090489777732
100,7.966390081823383,8.901372910105191,9.422836666072673,9.91122541270263
101,8.374042173635129,9.332389864556712,9.876296512291445,10.36464625355284
102,8.727164980036443,9.701486943819743,10.231079629432267,10.649486702226229
103,8.67417667043497,9.629944324211628,10.167879445734023,10.595451809207546
104,8.990061091979298,9.92580936474427,10.499230711432828,10.967858190392356
105,9.31877392498916,10.26308204594365,10.81527959683945,11.216540576314603
106,10.04817300380201,11.052458241459306,11.651941205597666,12.10027458670569
107,9.830684010983344,10.722294277872471,11.308544336080423,11.738561476564469
108,10.155201235543435,11.052152434093848,11.594793828236524,12.045689181346964
109,9.994282002120215,10.897375810524208,11.435133116038571,11.962314919463385
110,11.21241101058904,12.186598034841245,12.74716170100411,13.204268627035685
111,10.015491748386069,10.790664975792604,11.318795044470871,11.888028886928945
112,9.557589208110176,10.296940758455133,10.804186536693429,11.1938238562316
113,9.653913420679247,10.463659696381086,11.00745259250441,11.467945122052166
114,10.064229387211723,10.86407744639443,11.42532095438106,11.912020939479696
115,9.902597069375467,10.699924668573273,11.211181975110357,11.678344867280291
116,9.750366312065411,10.576614515519951,11.124257941001275,11.517053299646998
117,9.41388635860399,10.225946470774106,10.781361305373258,11.21768373583938
118,10.402637716870029,11.405312950324406,12.03070854505374,12.518671279060976
119,8.449979600197851,9.229221526193204,9.716621432246148,10.220946608739627
120,8.523072766934812,9.32213342563797,9.84198914228744,10.331633065648862
121,8.9105602063266,9.753760641156925,10.253726270371766,10.73237303549876
122,9.01818059649176,9.85976625125664,10.338003099193442,10.827438437930498
123,10.273364350880266,11.323215823943322,11.887632939624703,12.42655675804925
124,7.03141436680597,7.720345796191776,8.17092892533102,8.630908343197634
125,9.176204714557349,10.400100796735414,11.025495348200629,11.432805873359683
126,8.83338942384579,10.03924170591892,10.657835513627369,10.989451449409875
127,7.903856223378907,8.984463482375814,9.599118600600429,9.901626267881982
128,7.843789813433589,9.007981444684408,9.618795235938356,9.987188884703556
129,7.716135449955379,8.859578342900905,9.4369631994885,9.890820771305108
130,6.920837031787127,7.927515009835348,8.49798408622322,8.973715972489517
131,6.696060100581035,7.696270688828974,8.288808518050216,8.748464939817609
132,7.1504890801241725,8.296055363298702,8.870246086183023,9.341444887339888
133,7.638290728150614,8.798166192003974,9.31904343998801,9.83359606412226
134,5.084520814580204,5.840274615873673,6.233458924377766,6.746978668267414
135,4.719655687607668,5.4444660609997,5.843605069360095,6.389421387506983
136,4.348071694765146,5.008786705832978,5.421424174124669,5.999024559627346
137,2.636166419679485,3.1771131083051944,3.5637523137876275,4.041974691493257
138,,2.349708262759619,2.6716807560989007,2.970434234269125
139,2.361208638663488,2.748379865920386,2.968541605553527,3.48921771035126
140,9.662838866201229,10.77666885182078,11.342606958300212,12.092079052816125
141,8.674883628258266,9.603563100458969,10.002249322604962,10.553966208249712
142,7.385264695702138,8.051558909139716,8.361805306174814,8.791621066149387
143,7.619422526220989,8.232378007150595,8.486885934537147,8.83247091432099
144,5.517084893880757,5.918378350710112,6.082207780265651,6.343981568802313
145,5.126514783791511,5.447662914851414,5.59737651069888,5.730031930292817
146,3.8734585568600126,4.11955577090258,4.183512710367384,4.345886442488641
147,4.217240699711255,4.436807126734655,4.563007198128971,4.763264341535771
148,4.577563841249996,4.8500265164285175,4.941571849998781,5.15198858087676
149,5.231940909247517,5.552624977898407,5.611361872591528,6.053359446628083
150,3.797610351052731,4.022256175914715,4.068210961361856,4.321141009231723
151,,,,
152,,,,
153,2.9916606635842444,3.1086315026444864,3.13420598366535,3.392684654704022
154,4.646942207488598,4.9344250035188,4.992851004289004,5.324743082095361
155,4.1305151732404575,4.387488677827809,4.448100143047498,4.760242731837669
156,5.068285906800843,5.345308091979515,5.459918630756314,5.841689933686792
157,5.458454865462698,5.766092092321428,5.883136025551035,6.336283442607011
158,5.411011476262015,5.772285217503579,5.903069028088419,6.364163388303957
159,6.266772489451062,6.786328473918341,6.938744086644994,7.372951530874586
160,6.926904505344549,7.587456870936713,7.794018243161615,8.319433338332539
161,6.888146242702399,7.528100969396738,7.699637941686104,8.183303373634452
162,6.997656582955696,7.646246326225503,7.803738006757059,8.297335839868092
163,7.355151566258455,8.090990938072325,8.290952435018907,8.810410505024851
164,7.450900153248587,8.235180907656671,8.439574300641091,8.946529069353268
165,7.903702167991387,8.799550757244775,9.042909796887686,9.603043494114692
166,7.520783355386722,8.371933881202473,8.593958675869795,9.109280807589917
167,7.036978317881708,7.820258509244212,8.046109659462207,8.591423631092798
168,7.33080769414107,8.191087839333068,8.448846665420128,9.074419727137832
169,6.444450748797515,7.1755133739475605,7.368401145998696,7.887716401113961
170,6.181598452832137,6.926755803129507,7.084449367487168,7.593122947606243
171,5.96632414817814,6.718262654653557,6.896348123015564,7.315438660563031
172,5.2417486525959935,5.8683718782820815,6.012887522583105,6.4003653898500295
173,5.32826957296268,5.875118287267468,6.032859805328061,6.425235564585445
174,4.733550307775105,5.152199662607831,5.308031683247287,5.728130723696592
175,5.273757475682202,5.815288379406725,5.988061219346867,6.431357150247464
176,4.651806046513102,4.979377858650628,5.106723135545937,5.505897763770968
177,5.188297033046424,5.530322276953366,5.690318047408604,6.065778835463683
178,5.722014929940767,6.121975772113541,6.332664039176227,6.753681348764919
179,5.769457203068448,6.150947947450843,6.366026911199328,6.7532270536558014
180,6.288572128577809,6.681292749942583,6.934155747165342,7.372483006674479
181,6.6021101806531926,7.031318170197739,7.251478713247329,7.749146015330981
182,6.668493096371035,7.201932446561142,7.421431611685191,7.9598276360091695
183,7.318781622864313,7.870046035182939,8.126967712037123,8.701253507692913
184,7.37924949133541,7.880568383222176,8.126097922250846,8.721574032059085
185,7.215333960334354,7.77376772264891,8.00217910984427,8.573957417246612
186,7.30587331044083,7.741103549999017,7.99859389062759,8.582636977753332
187,7.20395610020478,7.635768309932228,7.817045554230205,8.39915950246233
188,7.110723100028665,7.656632606012678,7.806592742341157,8.298343305149515
189,7.656065297298242,8.224573177841986,8.479431033115427,9.036845932254122
190,8.041519001996614,8.631366367581835,8.836231463673187,9.44280359434458
191,8.220866562607528,7.647561698805193,9.109289200115784,9.7680880374378
192,7.684876964997823,8.27350258997864,8.472458455945066,9.083057926454126
193,7.157339600116723,7.650585334541021,7.820298963667318,8.380759691920925
194,7.105275191917249,7.644538063069364,7.82355237310443,8.362359881379522
195,6.94254790681639,7.528721656218674,7.704002711309507,8.22859028597911
196,6.133660542022154,6.586961585060567,6.779780544638819,7.03971438215655
197,5.086020219626247,5.424988303809587,5.531813995128894,5.747611925183242
198,5.562766506963227,6.044624217735544,6.198852642692899,6.602373735892002
199,6.779820621715531,7.42167500250512,7.601412680277858,8.158837266808703
200,6.69861689193951,7.357764309770224,7.515810655995327,7.971438565473218
201,6.634776519393122,7.326135585751436,7.489897688246171,7.95664319046323
202,6.439878032617111,7.123399706185026,7.275181087359528,7.722729142446003
203,6.227307854086813,6.927840899603295,7.106286269325918,7.565242396996386
204,5.737254198910469,6.456985551198289,6.626040108250028,7.062384511439794
205,5.111813575513543,5.691911644475649,5.882100557407995,6.348394853287863
206,4.918980116365176,5.440571949819191,5.616884216863017,6.069889106592498
207,5.395207140657162,6.105107026717589,6.274020263526137,6.71959590325896
208,5.435998861998882,6.127428991306239,6.347260656965007,6.821896417535146
209,5.364468582179708,5.989411985289625,6.170585434385369,6.634406704621952
210,5.577403226497284,6.2407583283972174,6.425596541568472,6.87856165197967
211,5.608243684105334,6.153196827335884,6.33863596068178,6.829168271587938
212,5.950927588942951,6.538021168984973,6.768408891991074,7.280749248997153
213,5.985234809159718,6.5986047436092905,6.739389134528084,7.187551848864835
214,5.718160656299336,6.204081093451826,6.342948308823393,6.825532344561542
215,6.70937588239581,6.160300342921159,6.325997589479103,6.78649804058948
216,5.984708243806184,6.510892735045757,6.630552890498638,7.085906489079525
217,5.6445909867014175,6.097334526248668,6.1874646453637725,6.563390427624597
218,5.699067113688203,6.109499767010695,6.165558157993699,6.548086688522363
219,5.524307403445789,5.937554971769147,6.015037398097493,6.3599553013209205
220,5.793269371058397,6.167403858506435,6.226902225456118,6.628801579805234
221,6.1565347791751535,6.602538354930199,6.687124875891012,7.1001580906112896
222,6.641633748847087,7.073579722240684,7.157738726379569,7.660533413774268
223,5.859394965779126,6.24698672909864,6.313359218276425,6.751099663643814
224,5.527801227718087,5.884866185338056,5.942728905873627,6.340736205979838
225,5.769765696153258,6.147467339166458,6.199007991986721,6.61560662552659
226,5.714694207859829,6.033800646188413,6.064179511806903,6.442240743822019
227,5.2488959755386375,5.586717711210013,5.640905916874739,5.997700199510502
228,5.3356872778735855,5.644504080047496,5.6872774644918325,6.049661797293547
229,5.259288417923777,5.558861414667834,5.590438653947898,5.967936880574468
230,4.879627888192676,5.17285157228851,5.215753404720949,5.57385113932052
231,4.374477051574349,4.617798517330266,4.614680856616211,4.902976236858766
232,6.268560303141019,4.0694585569223065,6.101892540143279,4.318138452424438
233,6.268560303141019,3.797181882737428,6.101892540143279,4.057701954072048
234,6.268560303141019,3.9443132578001032,6.101892540143279,4.210285800874121
235,4.269024059090008,4.533102436938681,4.543413670494476,4.815521277627401
236,4.9354367630329135,5.287150548868342,5.326087227417404,5.6108881909633785
237,4.830193756471433,5.176646566770454,5.234392475635531,5.5223191297654495
238,4.888781146622065,5.259337505835717,5.314199386432982,5.675125895105972
239,4.461848608525256,4.829908228061405,4.924239653354285,5.182856853893675
240,4.376265230246887,4.705554693330812,4.790609411569839,4.967483207534468
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,6.3657362001542825,6.0045527542071175,5.863191202062555,8.090147162161202
260,5.867234333586699,4.933504965913247,5.387838762054881,7.490442776038117
261,6.142792802765959,6.126930973040203,5.639407029630553,7.526879807994672
262,6.287018894840812,6.0483772190350376,5.780901663883404,7.879279648152776
263,6.181549208501444,5.633599638660388,5.700382177424023,7.859454456971378
264,6.072386851199482,4.699919185967438,5.369380491012538,7.859103465820869
265,,,,
266,5.768290033110072,5.726102755670417,5.488835099318978,7.266556820214775
267,6.195249174713609,6.642379127779676,6.344615498882921,7.219030214339217
268,5.74031144735987,6.117580775000094,5.62622050605167,6.982300355785528
269,5.569537988343432,6.006013625675123,5.848853157152727,6.462759870916927
270,6.126983227172654,6.648637221876573,6.638966967873989,6.949779274675252
271,5.631162538388711,6.071513762877967,5.756168228888517,6.722972256134753
272,6.4089515707401885,7.024285715562555,6.995896616665371,7.399453101659136
273,6.152483257965033,6.691696513349236,6.111275795164837,7.67786987602017
274,6.153073295513099,6.239066191675246,6.012769810183795,7.915066719228983
275,6.484169748537723,6.721575580129068,6.351229144635731,8.396763106781862
276,6.741624480205881,6.867895574668822,6.550895075261095,8.945910624942789
277,6.160070249251118,4.904625716757939,5.536364743497726,8.517803447441763
278,5.992331186937332,4.595078626797067,5.24002156291336,8.49003435580199
279,6.341871431568429,5.221909448315937,5.712415763644488,8.992228605327663
280,7.0060167693706505,6.745138394520518,6.866550543110698,9.92839000456902
281,7.03806306746086,6.016842673638016,6.569071065021811,10.16628687765586
282,6.7151702903339565,5.326683630304776,6.0925092851217215,9.883984659142984
283,6.765552534676929,5.621042694810964,5.890045818614111,10.162609163347753
284,7.188986390765507,6.0464324242354905,6.268825301244871,10.790450723183143
285,7.812311594233382,6.951267127349327,7.165826425088527,11.406759170327788
286,8.608844905351717,8.699341878486871,8.957736232387806,11.504565600108313
287,9.29202079656794,9.759157497792442,10.126986724533452,12.169397595542083
288,9.721482796340624,10.322861041368853,10.717376664375978,12.330318495118613
289,10.300336300053774,11.14189494265457,11.582265496309333,12.905727613312049
290,8.772293575943992,8.600999932037645,8.700224057592553,11.347680538589136
291,10.659974307125765,11.439111974079148,11.79756071700116,13.088305050576702
292,11.000071516966134,11.64186567625782,11.83614194583676,13.443106188596104
293,11.503364181879322,11.806169663055105,11.755422644588222,14.303647063938667
294,12.398435032975328,12.643423377674647,12.561078894408643,15.7786755215355
295,13.238967017581698,13.045476464451085,12.703615943887655,17.341696688304822
296,12.655424533187375,12.216428225836236,11.905420800075996,16.833635327232617
297,12.95722140706121,11.938210809192682,11.456662959694608,17.725817900591366
298,13.07909261471642,10.85939633574612,10.53879996336698,18.74473680059363
299,13.583959617817884,10.591119230257595,10.619122071997714,20.005709917365216
300,13.48257954665258,10.270269120776748,10.294510638826218,19.74127478285381
301,13.818652712605688,10.748193089324271,10.568248466681055,20.033482168980733
302,14.64435580894204,12.365878156379642,11.884115940449528,20.75092573820246
303,14.047960777537536,13.108146336889176,12.34751450578855,19.79921371180229
304,13.440071031187262,14.74725904827695,13.549483952308238,17.86995682484124
305,13.676247774979316,15.624511334631617,14.8688837358209,17.76001030213351
306,12.637173464816158,14.450002275125437,14.179536155182456,16.297842605217117
307,12.165349225850589,13.930949616710487,14.520664236038076,15.14936133130968
308,6.385659358267586,13.265266695964211,14.028797812236602,14.49478253290259
309,10.77396777483872,12.41502275430348,13.146745539991109,13.529882352144302
310,11.145185283303544,12.832787965099772,13.611995737858788,13.915560484489063
311,6.385659358267586,14.525218874839751,15.497244584330405,15.951926262755638
312,6.385659358267586,14.25546748773252,15.142675862945785,15.5986306628699
313,6.385659358267586,15.052324706115185,15.96172707143245,16.458373783450526
314,6.385659358267586,13.990005261335982,14.83047955865563,15.356345088290617
315,6.385659358267586,14.585037783150598,15.462083385552331,16.012759331901204
316,9.761935647400552,14.163678724648827,15.01720048213596,15.499371649297029
317,,14.273857532488652,15.15080461061767,15.621513163860518
318,,13.72818239099558,14.605081303693805,15.046551852193184
319,,13.911978110101206,14.828536468479884,15.34893836605576
320,,13.567502761145423,14.40538177799968,14.871006174876976
321,,13.423748449700756,14.208650715646192,14.812056783031917
322,,13.001254413464345,13.78285688267504,14.447225296336413
323,,13.368962979816516,14.13012824464271,14.749263683178722
324,,13.684706219975764,14.48208422273634,15.231843956885088
325,,13.718788633933864,14.53682365394008,15.31632127402634
326,,14.758763355871654,15.625693409920633,16.470682873984256
327,,13.943454049689326,14.676556097205154,15.449076988837064
328,,14.170109861372625,14.963352840159168,15.775163459477454
329,,13.997399641531656,14.72718171974572,15.622175738873276
330,,13.91317196836535,14.671379756655416,15.63546119856965
331,,14.964489719937664,15.875440010779627,16.93057428768385
332,,15.356580190540814,16.11042462507749,17.144055464179274
333,,14.066296330934051,14.802079091889816,15.747398804891958
334,,13.731850481758917,14.403961454013086,15.281676964043562
335,,13.825217391294313,14.482384236974006,15.319758748467772
336,,14.271229112141896,14.954106582819252,15.82337177356188
337,,14.277551039960104,15.054135455227698,15.97287180325626
338,,15.224554633770282,15.947027812380554,16.880719505721334
