,z/L,phi_m
0,-0.036836880994343055,1.1434735376774343
1,-0.0525718102663894,1.3661445555339315
2,-0.05641284075839395,1.339644842049883
3,-0.0537379454680862,1.082613740140829
4,-0.056414190083048696,1.180019837061756
5,-0.08935885898944505,1.3392336774154276
6,-0.0495352032962998,1.2236332326198585
7,-0.03718018651523845,1.1808715701782921
8,-0.0698511312775426,1.3525984630397243
9,-0.03820919075392985,1.4697011800808795
10,-0.0354413758694252,1.146770463831908
11,-0.03526397633795375,1.422793075397183
12,-0.04674265215346925,1.324940846154227
13,-0.0429071219340328,1.8953190696342053
14,-0.028321893249247804,1.4504291737083823
15,-0.029866977998635802,1.524080526114026
16,-0.0277197334717927,
17,-0.02516129804012315,
18,-0.0545004914389807,
19,-0.02194200299251035,1.3405156543918062
20,0.0240915844009631,1.640750320163609
21,0.020295593627408248,2.0467042665180406
22,0.0011320753725590493,2.1434641880857193
23,0.0199241216172571,2.2361442648516623
24,0.0180857608394649,1.6279152181528886
25,0.04140153735278975,2.3013628417977934
26,0.0244952301359662,2.012524604394817
27,0.0387548213461947,3.002239515245291
28,0.0492435591338926,2.605061477834731
29,0.0597302265321942,2.8331998518016266
30,0.0745414346942718,2.9102234823158786
31,0.0846799811773627,2.7600100606109645
32,0.07549770293192624,2.7428511621142535
33,0.16159575141932248,2.9771225662888
34,0.22631929483880805,2.844802075777035
35,0.15918020917143835,2.95926022907823
36,0.0868801761628719,2.5799561050078967
37,0.0263786696458935,1.8347420508286234
38,0.0573430885023162,1.999657388999228
39,0.0213586476819615,1.6192861706622224
40,0.02736413761916665,1.6612662655638262
41,0.03620407009244185,1.8232775325613564
42,0.023180388054453,1.6789304500786466
43,0.01746258619991975,1.5886238161124542
44,0.017468850342735348,1.5579670072093632
45,0.01429077856046045,1.5002161772211766
46,0.010523338568376749,1.434402263850624
47,0.0118479701255076,1.5229561508517968
48,0.0109018402754606,1.4850547002196015
49,0.0077607046645263,1.4191665209990112
50,0.0060809181652214505,1.4636208709254932
51,0.0062952699691601,1.4681748437001836
52,0.00585105961299825,1.4945696064905638
53,0.0072119339566412005,1.5348414510651416
54,0.0064273560709341,1.5222924616388074
55,0.0064913197249587,1.5939348032256395
56,0.00520985898142425,1.5157980439078391
57,0.00312699926449585,1.5227908957713383
58,0.00413177157710585,1.4816072305241519
59,0.00457704645904865,1.6614133920223555
60,0.00472781026397215,1.652185097498317
61,0.0043596245194487005,1.528532247284579
62,0.00412470448682845,1.4116781440579431
63,0.0049692811643642,1.5507294076851283
64,0.0044424655748908,1.3923265745994413
65,0.0038838417267507497,1.4469914553704584
66,0.00558578098815455,1.4832624728471748
67,0.0048904462029344,1.3558239094509683
68,0.0064542780578882,1.3324056061178713
69,0.0106308754494147,1.2146382490310597
70,0.01436236483063755,1.4935428859992685
71,0.013292739887370248,1.4763872479041926
72,0.01222317372996295,1.5844515072711012
73,0.0100221253653488,1.4944843703363193
74,0.00595990481029275,1.3635489736769177
75,0.0082043916271913,1.3781346367083307
76,0.007340933829153301,1.2281932423877473
77,0.01315818149754425,1.3700408567412123
78,0.01105153636498235,1.3100462514087883
79,0.00860573986595125,1.3932276728172945
80,0.0084707469134622,1.4677313633871087
81,0.0078357097735701,1.2279879902766155
82,0.0040616570375156,1.2512914232274648
83,0.005826911720297799,1.474244537047118
84,0.00553741547591605,1.3149280628243432
85,0.0058489820991982,1.2620283599598416
86,0.00857565209196085,1.4161066553587847
87,0.007778854876708201,1.3960951003562045
88,0.0052601541654192,1.4951876331480034
89,0.00416276284771145,1.495397904326054
90,0.0045448515910917996,1.6273806200251921
91,0.0038894141315865,1.4850995549410329
92,0.00544048556759285,1.5167113342794507
93,0.00910203401737735,1.640328777000691
94,0.0089293740906306,1.6963754945909009
95,0.0037445740284903,1.7454167651735888
96,0.0051505556845439,1.5184043181873423
97,0.00497151167015535,1.4960704345150784
98,0.00466129788331275,1.5418829566182681
99,0.0050569018680128,1.4137216534329553
100,0.0055107913516313,1.527026242121346
101,0.00655717646157655,1.4918840854476534
102,0.0061388741818011,1.3651187678493024
103,0.0073652394933599995,1.4287824402306846
104,0.00706697659608745,1.3951192281195672
105,0.007937120706042699,1.2657973768759772
106,0.00870676448251895,1.3588874173050702
107,0.009877599437873849,1.342858151484636
108,0.01004020962922825,1.2782639656117056
109,0.01129260505668895,1.3421754568041144
110,0.01095383392221975,1.2812396349942592
111,0.0113290275396697,1.4109697947119542
112,0.016404134267430003,1.3906568657809164
113,0.01467750399640725,1.4717792701626407
114,0.01353192321684275,1.3834554467049769
115,0.0133624190004935,1.3990990698534151
116,0.016914409117524648,1.467920959297392
117,0.01590882976385125,1.4556807962983398
118,0.01486999735200055,1.5330075074008693
119,0.0264943848206704,1.7460328338444926
120,0.016941301069532698,1.5345062294320009
121,0.01993274028558455,1.6798802198781924
122,0.01730657444618805,1.4319002817147537
123,0.0146277319199187,1.5609068736633167
124,0.0965964867671668,1.866128779628405
125,0.01671628368696385,1.675583256070224
126,0.01660852770092155,1.606132134689913
127,0.022532534150706447,1.742519453844583
128,0.0149997433250131,1.7157833774249578
129,0.015282309653721949,1.7299425145735552
130,0.016617044397670602,1.761773604256088
131,0.0210713870549474,1.8628946652039333
132,0.0150878885472827,1.7553952564589381
133,0.009993308055945001,1.6331198200960626
134,-0.3036338042850565,2.7464399778142
135,0.025221872759903098,2.31963243852609
136,0.03329402837131615,2.399575774034074
137,0.09541214639916054,3.9212261695687367
138,0.0550584466428244,
139,0.03721416660008755,1.1578974625861886
140,0.004916266098493591,1.9369337795659054
141,-0.1154709734312232,1.4294441022970243
142,-0.01186113085021135,1.6286080769556233
143,-0.01385998807126995,1.356666073347965
144,-0.0827011973900538,0.9946248707059323
145,-0.10694473871791861,1.1365049766094768
146,-0.06867051038635985,0.7527812677396922
147,-0.10804776500104604,0.6908817475019985
148,-0.039408689854184595,0.7893204972016599
149,-0.0492335672332528,1.1814015651019634
150,-0.1080148277810379,0.9320929410921128
151,-0.1456216852478848,
152,-0.8870689221111309,
153,-0.16824006577827325,0.8961793266281625
154,-0.09511696763456584,1.2252258582496027
155,-0.10547004818670805,1.1357121452175976
156,-0.205623391268696,1.67656653335794
157,-0.06923896421177064,1.3615644823822033
158,-0.0493481221502205,1.272312590502794
159,-0.0326172777174384,1.2574739591256716
160,-0.02922927794274715,1.4255520686516012
