,index_arr,sigH,T_period,Cp
933,606.0,0.9337469205933178,3.282051282051282,5.118503243291476
934,607.0,0.9144703809877691,3.0476190476190474,4.753307972628967
935,607.5,0.9029197421763808,3.6221701795472288,5.632612346701418
936,608.0,0.8913691033649924,4.19672131147541,6.5119167207738675
937,609.0,0.976826387655088,4.231404958677686,6.5619212836648675
938,609.5,0.9688604623782497,3.6578711540376383,5.686224907142636
939,610.0,0.9608945371014115,3.0843373493975905,4.810528530620405
940,611.0,0.9375049368451698,3.8496240601503757,5.993936903322223
941,611.5,0.9110833162390571,4.006112843083319,6.228296349182543
942,612.0,0.8846616956329445,4.162601626016261,6.462655795042863
943,613.0,0.8158418178097339,4.19672131147541,6.513751173576657
944,613.5,0.836067271576499,4.608164577306333,7.069538588572778
945,614.0,0.8562927253432641,5.019607843137255,7.6253260035688974
946,615.0,0.7918213547264853,4.697247706422019,7.221552944394986
947,615.5,0.7852347422646668,4.574710809732748,7.0550340754001875
948,616.0,0.7786481298028483,4.452173913043478,6.888515206405389
949,617.0,0.7367109210139027,5.069306930693069,7.711102003874466
950,617.5,0.7382908733773663,4.800140191010252,7.359034784149637
951,618.0,0.7398708257408299,4.530973451327434,7.006967564424807
952,619.0,0.7155717632946135,4.7407407407407405,7.30058957027996
953,619.5,0.7051743631750516,3.7177387914230016,5.751809427586769
954,620.0,0.6947769630554895,2.694736842105263,4.203029284893579
955,621.0,0.7112544273086191,2.7675675675675677,4.316622997596664
956,621.5,0.7618937524766005,2.830111467399603,4.414169566011369
957,622.0,0.812533077644582,2.8926553672316384,4.511716134426074
958,623.0,0.831852321975984,3.240506329113924,5.05405914517341
959,623.5,0.8894978893610866,3.2202531645569623,5.022488620247829
960,624.0,0.9471434567461893,3.2,4.990918095322249
961,625.0,0.8573171296632724,3.4594594594594597,5.394740198876065
962,625.5,0.8473829323494281,3.4478505350988575,5.3766460239264475
963,626.0,0.8374487350355837,3.436241610738255,5.3585518489768305
964,627.0,0.8646329754045881,3.1801242236024843,4.959876291172037
965,627.5,0.8073190682862577,3.241675015027049,5.0557141665085465
966,628.0,0.7500051611679274,3.303225806451613,5.151552041845056
967,629.0,0.7268600386522807,2.9767441860465116,4.642826911519396
968,629.5,0.7201768978007432,2.9854481164150686,4.656395727496993
969,630.0,0.7134937569492059,2.9941520467836256,4.66996454347459
970,631.0,0.6665764392305599,2.7379679144385025,4.270452212812682
971,631.5,0.6574609154219344,2.716352378271883,4.236739194450293
972,632.0,0.648345391613309,2.694736842105263,4.203026176087905
973,633.0,0.6468442100455326,2.7379679144385025,4.270451518331328
974,633.5,0.6167244876585763,2.767891061044388,4.3171199814661065
975,634.0,0.5866047652716201,2.797814207650273,4.363788444600886
976,635.0,0.5782991874953395,2.8131868131868134,4.387763718275821
977,635.5,0.5807310702113158,2.7610907610907613,4.306513902595067
978,636.0,0.5831629529272919,2.708994708994709,4.225264086914313
979,637.0,0.6013872909751838,2.797814207650273,4.3637910764607355
980,637.5,0.5975806437661135,2.7117276166456494,4.229525159228251
981,638.0,0.5937739965570432,2.6256410256410256,4.095259241995765
982,639.0,0.5368532566787929,2.4615384615384617,3.839306797171919
983,639.5,0.5586213701157616,2.5924713584288055,4.04352356698031
984,640.0,0.5803894835527305,2.723404255319149,4.247740336788701
985,641.0,0.5349072374157352,2.6666666666666665,4.159247635554594
986,641.5,0.5095469985545308,2.646153846153846,4.12725379654844
987,642.0,0.4841867596933264,2.6256410256410256,4.095259957542286
988,643.0,0.3853104566687139,2.5472636815920398,3.973013922392972
989,643.5,0.4044344133773592,2.4425816124855175,3.809739476640811
990,644.0,0.42355837008600444,2.3378995433789953,3.64646503088865
991,645.0,0.4727050840920192,2.522167487684729,3.933871035898941
992,645.5,0.4951870835434715,2.622785871501939,4.0908067017085665
993,646.0,0.5176690829949239,2.723404255319149,4.247742367518192
994,647.0,0.5216934351619911,2.585858585858586,4.033211075087464
995,647.5,0.5019005584240046,2.4948072272015933,3.8911967096790234
996,648.0,0.48210768168601803,2.403755868544601,3.749182344270583
997,649.0,0.47185533763118415,2.4854368932038833,3.8765816890984883
998,649.5,0.45603999288140473,2.583032582727596,4.028802889014713
999,650.0,0.4402246481316254,2.680628272251309,4.181024088930939
1000,651.0,0.4522405842659973,2.4380952380952383,3.8027420538573438
1001,651.5,0.4566073608931246,2.4863743517208867,3.8780437532069074
1002,652.0,0.46097413752025185,2.5346534653465347,3.9533454525564715
1003,653.0,0.42713253108996485,2.245614035087719,3.5025256231625956
1004,653.5,0.42912144798392865,2.32468495181616,3.625853958876961
1005,654.0,0.43111036487789245,2.403755868544601,3.749182294591327
1006,655.0,0.4269626029424617,2.4380952380952383,3.8027419771159585
1007,655.5,0.4189703770165427,2.5054797798516395,3.9078424789756863
1008,656.0,0.4109781510906237,2.5728643216080402,4.0129429808354145
1009,657.0,0.4442447796315139,2.5472636815920398,3.9730134172998186
1010,657.5,0.43967046940890464,2.540958573469287,3.9631792697999844
1011,658.0,0.43509615918629535,2.5346534653465347,3.9533451223001506
1012,659.0,0.47227897573921157,2.4854368932038833,3.876581433716489
1013,659.5,0.4840228251950387,2.5227184466019414,3.9347298812849414
1014,660.0,0.4957666746508659,2.56,3.992878328853394
1015,661.0,0.5180642192228999,2.694736842105263,4.203026455691074
1016,661.5,0.5053984463748956,2.680701754385965,4.181136325737921
1017,662.0,0.49273267352689126,2.6666666666666665,4.1592461957847675
1018,663.0,0.552775294281533,2.598984771573604,4.053683261179162
1019,663.5,0.5413302923484589,2.6398065219124565,4.1173528831383095
1020,664.0,0.5298852904153848,2.680628272251309,4.181022505097457
1021,665.0,0.5238416584050921,2.7379679144385025,4.270454421695842
1022,665.5,0.5188559930112098,2.723481311716606,4.2478603220026265
1023,666.0,0.5138703276173274,2.708994708994709,4.225266222309411
1024,667.0,0.5532194945545805,2.694736842105263,4.203028811664902
1025,667.5,0.545790343198055,2.6273684210526316,4.097953867736711
1026,668.0,0.5383611918415294,2.56,3.992878923808521
1027,669.0,0.583104675622774,2.680628272251309,4.181024162334264
1028,669.5,0.5906154259990696,2.680628272251309,4.181024216789235
1029,670.0,0.5981261763753651,2.680628272251309,4.1810242712442065
1030,671.0,0.6615808344649824,2.8287292817679557,4.412015575947563
1031,671.5,0.6799619018921799,2.9114406642757906,4.541010333545692
1032,672.0,0.6983429693193772,2.9941520467836256,4.670005091143822
1033,673.0,0.7459731349281172,3.103030303030303,4.839774332459755
1034,673.5,0.7090053343152513,3.0227795193312437,4.714633809028398
1035,674.0,0.6720375337023853,2.942528735632184,4.589493285597041
1036,675.0,0.671839685430734,2.8131868131868134,4.387771684105474
1037,675.5,0.6512432724061468,2.844795653784418,4.437068093682239
1038,676.0,0.6306468593815595,2.8764044943820224,4.486364503259004
1039,677.0,0.6213978630600393,2.909090909090909,4.537337047980459
1040,677.5,0.6119782808167549,2.900873138161274,4.524519984293397
1041,678.0,0.6025586985734706,2.8926553672316384,4.511702920606336
1042,679.0,0.5420131314027334,2.723404255319149,4.2477387221835725
1043,679.5,0.520850651161381,2.622785871501939,4.090804694647483
1044,680.0,0.4996881709200285,2.522167487684729,3.933870667111393
1045,681.0,0.45066135426519444,2.56,3.992878386349979
1046,681.5,0.46205098137717504,2.5048803827751196,3.9069076257967983
1047,682.0,0.4734406084891557,2.449760765550239,3.8209368652436178
1048,683.0,0.4067226164816503,2.497560975609756,3.8954915590298897
1049,683.5,0.4298909623026097,2.4563276576161988,3.8311793204871782
1050,684.0,0.45305930812356915,2.4150943396226414,3.7668670819444667
1051,685.0,0.4408698030082165,2.2755555555555556,3.5492259596007103
1052,685.5,0.45725269844197897,2.386558265582656,3.7223587874329587
1053,686.0,0.47363559387574145,2.497560975609756,3.895491615265207
1054,687.0,0.496023971740641,2.797814207650273,4.363792463820409
1055,687.5,0.47210694042864554,2.797814207650273,4.363792987742757
1056,688.0,0.44818990911665013,2.797814207650273,4.363793511665106
1057,689.0,0.4646798194353122,2.708994708994709,4.225266088820779
1058,689.5,0.4054268646278105,2.6878306878306875,4.19225690236968
1059,690.0,0.4512620214807162,2.6666666666666665,4.15924771591858
1060,691.0,0.4840230861438219,2.9257142857142857,4.563271930356139
1061,691.5,0.48408346406201147,3.0334092900964067,4.7312065854470395
1062,692.0,0.48414384198020105,3.1411042944785277,4.89914124053794
1063,693.0,0.49131966449286607,3.011764705882353,4.697475761787718
1064,693.5,0.48972999105971976,2.9942544459644322,4.670169679248918
1065,694.0,0.48814031762657345,2.9767441860465116,4.642863596710119
1066,695.0,0.43330929349648667,2.9257142857142857,4.563279307892071
1067,695.5,0.4302170611847238,2.901059390048154,4.524826776606708
1068,696.0,0.427124828872961,2.8764044943820224,4.486374245321345
1069,697.0,0.35473086223613987,2.327272727272727,3.6298901911881667
1070,697.5,0.32246429015551803,2.388516746411483,3.7254136016410277
1071,698.0,0.29019771807489625,2.449760765550239,3.820937012093889
1072,699.0,0.24321814153566426,2.3486238532110093,3.6631919319943123
1073,699.5,0.21367321200043862,2.2065699911216337,3.4416279064309006
1074,700.0,0.18412828246521298,2.064516129032258,3.220063880867489
1075,701.0,0.14810336277234337,2.236745675159407,3.488693477620217
1076,701.5,0.1549022579091056,2.2669213591971804,3.535759048809534
1077,702.0,0.16170115304586782,2.135543060076946,3.3308458936491947
1078,703.0,0.20426380287417148,1.6463022508038585,2.5677679821797237
1079,703.5,0.20999957563280358,1.727744764977901,2.6947953735242955
1080,704.0,0.2157353483914357,1.8091872791519434,2.8218227648688674
1081,705.0,0.250050803597015,1.8285714285714285,2.8520565802067237
1082,705.5,0.2661857376296497,1.876691729323308,2.9271107007379564
1083,706.0,0.2823206716622845,1.9248120300751879,3.0021648212691887
1084,707.0,0.2619287548578946,2.0,3.1194368845912614
1085,707.5,0.2595908476981378,1.944649446494465,3.033105605501883
1086,708.0,0.257252940538381,1.8892988929889298,2.946774326412504
1087,709.0,0.28763324742746715,1.9248120300751879,3.0021648212691345
1088,709.5,0.2892914905561508,2.0202572547070154,3.151032498274121
1089,710.0,0.29094973368483446,2.115702479338843,3.2999001752791073
1090,711.0,0.3148699112579497,2.015748031496063,3.1439993797420174
1091,711.5,0.3315664159946691,2.1507311586051743,3.354535048880335
1092,712.0,0.3482629207313885,2.2857142857142856,3.565070718018653
1093,713.0,0.32264509450701806,2.1512605042016806,3.355360682307933
1094,713.5,0.32627029142734976,2.2236123148811093,3.468209132493
1095,714.0,0.3298954883476815,2.295964125560538,3.581057582678067
1096,715.0,0.3106024603447152,2.089795918367347,3.2594932344751024
1097,715.5,0.3139824312229491,2.0771560236998026,3.239778557667753
1098,716.0,0.31736240210118305,2.064516129032258,3.2200638808604034
1099,717.0,0.3210959890682972,2.1069958847736627,3.2863203392956626
1100,717.5,0.3134138238914145,2.0774979423868314,3.2403118545606326
1101,718.0,0.30573165871453173,2.048,3.1943033698256027
1102,719.0,0.33609729532519617,2.089795918367347,3.2594932345081475
1103,719.5,0.35458732537523463,2.085548365687739,3.2528682482612137
1104,720.0,0.37307735542527304,2.0813008130081303,3.2462432620142794
1105,721.0,0.3683262553804742,2.5346534653465347,3.953345623349814
1106,721.5,0.3708076459295736,2.492207115448387,3.8871413156752004
1107,722.0,0.37328903647867306,2.449760765550239,3.820937008000587
1108,723.0,0.36509132472324335,2.4854368932038833,3.8765816807618396
1109,723.5,0.3609143810238129,2.4914989344068195,3.8860367385312964
1110,724.0,0.3567374373243824,2.497560975609756,3.8954917963007536
1111,725.0,0.32624673598434256,2.4150943396226414,3.7668671396977143
1112,725.5,0.316736552534307,2.3927323549965056,3.7319887484273675
1113,726.0,0.3072263690842714,2.3703703703703702,3.697110357157021
1114,727.0,0.29368655615377354,2.265486725663717,3.5335214240178576
1115,727.5,0.30232510360890275,2.2083736149326985,3.444441053135577
1116,728.0,0.310963651064032,2.1512605042016806,3.355360682253297
1117,729.0,0.29486897615930485,2.1974248927038627,3.4273641296467257
1118,729.5,0.2981929082951361,2.2466945091322,3.504210852954805
1119,730.0,0.30151684043096744,2.295964125560538,3.5810575762628845
1120,731.0,0.2437892894101703,2.1422594142259412,3.341321516203285
1121,731.5,0.22542497591933677,2.0557450917283555,3.2063835320569054
1122,732.0,0.20706066242850324,1.9692307692307693,3.0714455479105256
1123,733.0,0.22388647926476235,1.8823529411764706,2.9359405972713906
1124,733.5,0.22738849739418365,1.9903567984570878,3.1043962052645417
1125,734.0,0.23089051552360496,2.098360655737705,3.272851813257693
1126,735.0,0.20010894319118602,2.3813953488372093,3.7143062026209437
1127,735.5,0.20916357854862572,2.3438508275717576,3.6557473369910385
1128,736.0,0.2182182139060654,2.3063063063063063,3.5971884713611337
1129,737.0,0.3484656758360347,2.3063063063063063,3.5971884723325305
1130,737.5,0.372919924630025,2.338338338338338,3.647149416126011
1131,738.0,0.39737417342401526,2.3703703703703702,3.697110359919492
1132,739.0,0.366109440370554,2.6391752577319587,4.116369292677461
1133,739.5,0.3862791262628875,2.695931714887485,4.204892265839721
1134,740.0,0.406448812155221,2.752688172043011,4.29341523900198
1135,741.0,0.4597499722698349,2.8444444444444446,4.436525239290339
1136,741.5,0.4511231881616785,2.8060060060060064,4.3765743614857
1137,742.0,0.44249640405352214,2.7675675675675677,4.3166234836810595
1138,743.0,0.38478618059320707,2.6256410256410256,4.095260318409186
1139,743.5,0.3897133941979424,2.561601000625391,3.995376088395424
1140,744.0,0.3946406078026777,2.497560975609756,3.8954918583816625
1141,745.0,0.3874757358170837,2.598984771573604,4.053684235449237
1142,745.5,0.38665766102110866,2.6468608068394337,4.128357057173606
1143,746.0,0.38583958622513365,2.694736842105263,4.203029878897975
1144,747.0,0.4125309221282721,2.694736842105263,4.2030298107086175
1145,747.5,0.4141607060405724,2.844444444444444,4.436519606675486
1146,748.0,0.4157904899528727,2.9941520467836256,4.670009402642355
1147,749.0,0.4189731202502587,2.909090909090909,4.537349447903361
1148,749.5,0.43346805377988884,2.9783549783549783,4.645361207054043
1149,750.0,0.44796298730951895,3.0476190476190474,4.753372966204724
1150,751.0,0.4808438730837616,3.1219512195121952,4.869247150458125
1151,751.5,0.4967528604756065,3.2341782241351824,5.044034586030274
1152,752.0,0.5126618478674515,3.34640522875817,5.218822021602423
1153,753.0,0.5008420422007572,3.5310344827586206,5.505440167429715
1154,753.5,0.50266042446383,3.4065428824049513,5.311996596392804
1155,754.0,0.5044788067269026,3.282051282051282,5.118553025355894
1156,755.0,0.4624758500119802,3.240506329113924,5.053851941616114
1157,755.5,0.456018989931659,3.135046063965246,4.889528400675441
1158,756.0,0.44956212985133787,3.029585798816568,4.725204859734768
1159,757.0,0.42158861093819583,2.694736842105263,4.203026659682322
1160,757.5,0.39513026988329475,2.7855706682436425,4.344691335611701
1161,758.0,0.36867192882839367,2.8764044943820224,4.486356011541082
1162,759.0,0.30159257228600306,3.710144927536232,5.781665904409141
1163,759.5,0.28965596303242624,3.37888198757764,5.267497842622868
1164,760.0,0.2777193537788494,3.0476190476190474,4.753329780836594
1165,761.0,0.25955137362073655,2.8131868131868134,4.387767673106764
1166,761.5,0.23462320554419958,3.068931068931069,4.786353842578379
1167,762.0,0.2096950374676626,3.324675324675325,5.184940012049992
1168,763.0,0.1961551073507387,3.240506329113924,5.053935052075282
1169,763.5,0.18565952200032015,3.2825908268946247,5.119473627725886
1170,764.0,0.1751639366499016,3.324675324675325,5.185012203376489
1171,765.0,0.18430588822839705,3.4594594594594597,5.39468330777069
1172,765.5,0.19211998967434696,2.5222993891724546,3.933527168526048
1173,766.0,0.1999340911202969,1.585139318885449,2.472371029281406
1174,767.0,0.2230737172584105,1.9320754716981132,3.0134937451238857
1175,767.5,0.2178146852232948,1.9582857978645605,3.0543744742240726
1176,768.0,0.21255565318817912,1.9844961240310077,3.09525520332426
1177,769.0,0.19078776378816348,4.3760683760683765,6.791821992467542
1178,769.5,0.19053232039643908,4.394930739758326,6.819630534014349
1179,770.0,0.19027687700471466,4.413793103448276,6.847439075561157
1180,771.0,0.18424768385287532,4.452173913043478,6.902958718782936
1181,771.5,0.16124753627126556,4.596457326892109,7.105207034024984
1182,772.0,0.1382473886896558,4.7407407407407405,7.307455349267031
1183,773.0,0.11570756298113077,4.491228070175438,6.9551255123776015
1184,773.5,0.1127444138867778,4.66070837471036,7.185805610617019
1185,774.0,0.10978126479242485,4.830188679245283,7.416485708856437
1186,775.0,0.09344093754697165,4.785046728971962,7.349273445110816
1187,775.5,0.0977068320630159,5.004768262445165,7.615481110425167
1188,776.0,0.10197272657906016,5.224489795918367,7.881688775739518
1189,777.0,0.12957831292303887,4.571428571428571,7.049451972250186
1190,777.5,0.14121975433955275,4.634338138925295,7.1322123168806755
1191,778.0,0.1528611957560666,4.697247706422019,7.2149726615111645
1192,779.0,0.1905205790486111,4.571428571428571,7.043707592623865
1193,779.5,0.2070797102897665,3.1505791505791505,4.870799476139456
1194,780.0,0.22363884153092187,1.7297297297297298,2.6978913596550465
1195,781.0,0.2802291893641822,2.0237154150197627,3.1564262547541615
1196,781.5,0.27319298904513883,2.1446010703417397,3.344973838030148
1197,782.0,0.2661567887260955,2.265486725663717,3.533521421306134
1198,783.0,0.33526494493567144,2.403755868544601,3.7491822921723945
1199,783.5,0.37504166579756326,2.339655712050078,3.6492041276527827
1200,784.0,0.41481838665945503,2.2755555555555556,3.549225963133171
1201,785.0,0.3972446235922634,2.392523364485981,3.7316627728398535
1202,785.5,0.3960581983874899,2.398139616515291,3.740422543612084
1203,786.0,0.3948717731827164,2.403755868544601,3.749182314384314
1204,787.0,0.37170607525512467,2.6528497409326426,4.1376972932099205
1205,787.5,0.3768624939041284,2.6460124993323006,4.1270332996460635
1206,788.0,0.38201891255313214,2.6391752577319587,4.116369306082206
1207,789.0,0.34367317725859187,2.8603351955307263,4.461307308569573
1208,789.5,0.33536016859215945,2.620865272183968,4.0878067691858995
1209,790.0,0.3270471599257271,2.3813953488372093,3.7143062298022262
1210,791.0,0.34465230915480904,2.942528735632184,4.589499178884361
1211,791.5,0.3496916293561809,2.8856290087000698,4.500757700415862
1212,792.0,0.35473094955755285,2.8287292817679557,4.412016221947363
1213,793.0,0.4105764886853197,2.4854368932038833,3.8765817063261583
1214,793.5,0.3543825492879875,2.5422108323887436,3.9651329542030913
1215,794.0,0.2981886098906553,2.598984771573604,4.053684202080024
1216,795.0,0.4005123444502828,2.6666666666666665,4.159248494863649
1217,795.5,0.35421379265148745,2.717117117117117,4.2379361257906405
1218,796.0,0.3079152408526921,2.7675675675675677,4.316623756717632
1219,797.0,0.3109866979611202,2.56,3.9928790186663714
1220,797.5,0.3510183492834064,2.6203141361256543,4.086951634272982
1221,798.0,0.3910500006056926,2.680628272251309,4.181024249879592
1222,799.0,0.2824747888251685,2.585858585858586,4.033210928348013
1223,799.5,0.25468208469459847,2.6619132501485443,4.1518334216187744
1224,800.0,0.22688938056402838,2.7379679144385025,4.270455914889536
1225,801.0,0.2100634032930379,2.6666666666666665,4.15924753828688
1226,801.5,0.28685008645463794,2.3911845730027546,3.7295738568169607
1227,802.0,0.3636367696162379,2.115702479338843,3.2999001753470423
1228,803.0,0.21124537199351762,2.359447004608295,3.6800729769833214
1229,803.5,0.2046190326810891,2.4285039901090255,3.787782295718802
1230,804.0,0.19799269336866063,2.497560975609756,3.8954916144542824
1231,805.0,0.24203073154720253,2.3753157888055245,3.7048234169001413
1232,805.5,0.2614203015187335,3.2854070443888164,5.086177111312772
1233,806.0,0.2808098714902645,2.039840637450199,3.1815770615552585
1234,807.0,0.28082462759216836,1.9248120300751879,3.002164821269024
1235,807.5,0.278068004819393,1.9321029847345637,3.0135366577129625
1236,808.0,0.27531138204661754,1.9393939393939394,3.024908494156901
1237,809.0,0.26688130849377434,2.098360655737705,3.2728518132443107
1238,809.5,0.286490574832473,2.0856175748324155,3.2529761949726277
1239,810.0,0.30609984117117167,2.0728744939271255,3.233100576700944
1240,811.0,0.33684592253277124,2.245614035087719,3.5025256229406416
1241,811.5,0.32907577256941933,2.2168241115609537,3.4576214489590935
1242,812.0,0.3213056226060675,2.1880341880341883,3.412717274977545
1243,813.0,0.3335119988052773,2.2164502164502164,3.457038278337534
1244,813.5,0.3460458181132732,2.2989227826437126,3.58567225046023
1245,814.0,0.358579637421269,2.3813953488372093,3.7143062225829264
1246,815.0,0.34640789185888143,2.1974248927038627,3.427364130424322
1247,815.5,0.32476205554831283,2.118632765077031,3.304470596002176
1248,816.0,0.30311621923774423,2.039840637450199,3.1815770615800294
1249,817.0,0.3016232218689536,2.1974248927038627,3.427364130518183
1250,817.5,0.29437134197386094,2.262348809988295,3.528627160516546
1251,818.0,0.28711946207876826,2.327272727272727,3.6298901905149097
1252,819.0,0.3072892781963251,2.1512605042016806,3.3553606825362152
1253,819.5,0.3104848526382478,2.103742701900037,3.2812462899758517
1254,820.0,0.3136804270801705,2.0562248995983934,3.2071318974154877
1255,821.0,0.2923149327940967,2.2358078602620086,3.48723075264154
1256,821.5,0.29383905371787367,2.1063209185479925,3.28526758183752
1257,822.0,0.2953631746416506,1.9768339768339769,3.0833044110335
1258,823.0,0.33428020170667344,2.2164502164502164,3.457038278587892
1259,823.5,0.348138034331683,2.304486790468099,3.594350532140516
1260,824.0,0.36199586695669256,2.392523364485981,3.73166278569314
1261,825.0,0.3657120021026177,2.1880341880341883,3.412717275033931
1262,825.5,0.37187431467762055,2.3188974767922135,3.616827101638091
1263,826.0,0.3780366272526235,2.449760765550239,3.820936928242251
1264,827.0,0.38501648168791,2.4380952380952383,3.802741991509993
1265,827.5,0.3780770923496949,2.480131362889984,3.8683063460657285
1266,828.0,0.37113770301147986,2.522167487684729,3.933870700621464
1267,829.0,0.3693290863068229,2.4380952380952383,3.8027419673144456
1268,829.5,0.3749470217305585,2.4209255533199197,3.775962122980689
1269,830.0,0.38056495715429406,2.403755868544601,3.7491822786469324
1270,831.0,0.36943305645434493,2.3813953488372093,3.7143061930947003
1271,831.5,0.35363032171029324,2.3438508275717576,3.6557473312773734
1272,832.0,0.33782758696624154,2.3063063063063063,3.5971884694600464
1273,833.0,0.3693810713805839,2.245614035087719,3.5025256229999955
1274,833.5,0.3693810713805839,2.1719873454127123,3.387688718144556
1275,834.0,0.3693810713805839,2.098360655737705,3.272851813289117
1276,835.0,0.3694070639174644,2.1333333333333333,3.3273993434538456
1277,835.5,0.3484058750165444,2.235616438356164,3.486932183895415
1278,836.0,0.37620559096721407,2.3378995433789953,3.646465024336984
1279,837.0,0.34598094389011824,2.3703703703703702,3.697110364378498
1280,837.5,0.3605912774822635,2.3870631194574856,3.7231463486383634
1281,838.0,0.3752016110744087,2.403755868544601,3.7491823328982288
1282,839.0,0.3963330629648231,2.392523364485981,3.7316627967490614
1283,839.5,0.43079564395326797,2.557963809902565,3.9897023817672084
1284,840.0,0.46525822494171276,2.723404255319149,4.247741966785355
1285,841.0,0.4580820869793387,2.6122448979591835,4.074366126518837
1286,841.5,0.43360384235727645,2.639455782312925,4.116807278055214
1287,842.0,0.40912559773521423,2.6666666666666665,4.1592484295915915
1288,843.0,0.3129986591048923,2.522167487684729,3.933871049675483
1289,843.5,0.312576113677196,2.2419266557197592,3.4967743034925833
1290,844.0,0.31215356824949975,1.9616858237547892,3.0596775573096835
1291,845.0,0.3883855450832106,2.169491525423729,3.383795942546724
1292,845.5,0.3923066388199329,2.174107464839524,3.390995508366847
1293,846.0,0.3962277325566551,2.178723404255319,3.39819507418697
1294,847.0,0.5170781901615152,2.7379679144385025,4.270456900505584
1295,847.5,0.5141491467814296,2.6554161180232714,4.141700252487343
1296,848.0,0.5112201034013442,2.5728643216080402,4.012943604469101
1297,849.0,0.4862605287758729,2.8603351955307263,4.461306356798898
1298,849.5,0.46983825398970214,2.7704817338910175,4.321164884004793
1299,850.0,0.45341597920353144,2.680628272251309,4.181023411210688
1300,851.0,0.38793135996514905,2.585858585858586,4.03321059888756
1301,851.5,0.3701889563304007,2.4565656565656564,3.8315503882024413
1302,852.0,0.35244655269565234,2.327272727272727,3.6298901775173222
1303,853.0,0.31188741334340686,2.098360655737705,3.2728518132532476
1304,853.5,0.2912834150790796,2.0225643582871036,3.1546309303098132
1305,854.0,0.2706794168147523,1.946768060836502,3.0364100473663784
1306,855.0,0.26124710989006533,1.8351254480286738,2.862279005225367
1307,855.5,0.2673738169532103,1.9624606831980105,3.0608861198280164
1308,856.0,0.2735005240163553,2.089795918367347,3.259493234430666
1309,857.0,0.3037236928384588,2.3486238532110093,3.6631919087765423
1310,857.5,0.318337710410585,2.381859096416825,3.7150295035051446
1311,858.0,0.3329517279827113,2.4150943396226414,3.7668670982337464
1312,859.0,0.3752789352829044,2.3813953488372093,3.7143061992013746
1313,859.5,0.3933497278283153,2.545195028915959,3.969785753694069
1314,860.0,0.4114205203737262,2.708994708994709,4.225265308186763
1315,861.0,0.394771375143926,2.8764044943820224,4.486362011254993
1316,861.5,0.3985561388215705,2.821986030974795,4.401491115907842
1317,862.0,0.40234090249921495,2.7675675675675677,4.316620220560691
1318,863.0,0.3942343559613188,2.7379679144385025,4.27045519975096
1319,863.5,0.40442157929426736,2.8153116408350707,4.3910833822948625
1320,864.0,0.41460880262721594,2.8926553672316384,4.511711564838766
1321,865.0,0.40536157792216115,2.8131868131868134,4.387772869235744
1322,865.5,0.40132475748375296,2.8694505494505496,4.475522948905576
1323,866.0,0.39728793704534476,2.9257142857142857,4.563273028575408
1324,867.0,0.4094911479727311,2.9257142857142857,4.563274446779851
1325,867.5,0.3930685892098378,2.901059390048154,4.524823011056843
1326,868.0,0.3766460304469444,2.8764044943820224,4.486371575333835
1327,869.0,0.35985656901854374,2.8131868131868134,4.387774318473045
1328,869.5,0.3667215243021897,2.673920139266674,4.170559950884466
1329,870.0,0.37358647958583563,2.5346534653465347,3.953345583295888
1330,871.0,0.36162715625709085,2.585858585858586,4.033210927575318
1331,871.5,0.3409033221770581,2.547831253713607,3.9738991127135126
1332,872.0,0.3201794880970253,2.5098039215686274,3.914587297851707
1333,873.0,0.3205049772649922,2.2555066079295156,3.517955251636648
1334,873.5,0.3400552626660996,2.3353004737760785,3.6424111862505653
1335,874.0,0.35960554806720696,2.4150943396226414,3.766867120864482
1336,875.0,0.39683889963714897,2.5472636815920398,3.9730136306414954
1337,875.5,0.38433793878115896,2.600056711262341,4.055355055429075
1338,876.0,0.371836977925169,2.6528497409326426,4.137696480216654
1339,877.0,0.29870922149474316,2.5346534653465347,3.953345223338654
1340,877.5,0.28239046090925585,2.5346534653465347,3.9533452131880034
1341,878.0,0.26607170032376853,2.5346534653465347,3.953345203037353
1342,879.0,0.2860712959082854,2.2164502164502164,3.457038277570959
1343,879.5,0.2752699512189672,2.235978412189866,3.4874967639126955
1344,880.0,0.264468606529649,2.2555066079295156,3.517955250254432
1345,881.0,0.2582164187718412,2.2358078602620086,3.4872307513317393
1346,881.5,0.2719186492307156,2.2072656322586637,3.442712912577405
1347,882.0,0.2856208796895901,2.178723404255319,3.3981950738230706
1348,883.0,0.272562170268898,2.098360655737705,3.2728518132885123
1349,883.5,0.2719976544475846,3.3348946135831383,5.1654561163441075
1350,884.0,0.27143313862627116,2.2118579243544403,3.449875595074182
1351,885.0,0.21032289921490407,2.1929945182569917,3.420453993200238
1352,885.5,0.2084705448438653,3.1839598997493734,4.930866019859543
1353,886.0,0.20661819047282654,1.7964912280701755,2.8020204998522558
1354,887.0,0.20947120486899426,1.7716262975778547,2.763238209196864
1355,887.5,0.24076171062659518,1.8133493806729852,2.8283144713699677
1356,888.0,0.27205221638419613,1.855072463768116,2.893390733543071
1357,889.0,0.16220595321702636,1.735593220338983,2.707036754094556
1358,889.5,0.1562253404172162,1.6628276660701125,2.593542977137176
1359,890.0,0.15024472761740604,1.5900621118012421,2.480049200179795
1360,891.0,0.14717551509643523,1.6305732484076434,2.543235167063357
