,z/L,phi_m
0,-0.03736721018712165,1.0355731005122537
1,-0.03948614537009395,1.2105582182607102
2,-0.03591609794746155,1.287243603060566
3,-0.08164197427305364,0.910375469032779
4,-0.0534364121006079,0.9171613104589944
5,-0.094603269806267,1.086137988572301
6,-0.039911558141319345,0.7925850693268406
7,-0.03337890692328195,0.8240547631212236
8,-0.0386137786639095,0.9983546293390424
9,-0.03325250292018305,1.1025115653410549
10,-0.021977148691158098,0.8467207041813855
11,-0.0293265571314277,1.055517598473308
12,-0.047943921319469354,1.1757138979454251
13,-0.0336221497321908,1.181164147712472
14,-0.014724055364097651,0.7755191587453371
15,-0.01462420530652625,0.8348341120635563
16,-0.013189360217345101,
17,-0.011192813212753849,
18,-0.05152705417239145,
19,-0.0102305566366224,0.6742847621931941
20,-0.01433572193113505,1.0204744685161595
21,0.00504089196423445,1.2033389757416562
22,0.00062089780954795,1.4539255931393267
23,0.023713530566158252,1.5423510874503477
24,0.0215985623894264,1.2194338932701887
25,0.0208525097196736,1.740776036426118
26,0.04060399421149445,1.7969352198094217
27,0.05644441861698415,2.318392959031365
28,0.0555252345692317,2.1532252130099865
29,0.06410262473969286,2.180740823074053
30,0.0661878519075966,2.6361467908622522
31,0.06881759087440226,1.9042881119602584
32,0.22100419705532456,2.8042291540779916
33,0.1278889345849461,2.006800130704726
34,0.053806621586560646,1.6925450625590945
35,0.2078442616253246,2.2703835081886243
36,0.06731155852490525,1.5955210290961315
37,0.051896106061193395,1.5879458462483926
38,0.022753164318808902,1.3954778742173422
39,0.02139699046162425,1.2407927834832677
40,0.026305639891309848,1.3646149519340869
41,0.02895006144967175,1.353025610373875
42,0.0190552871060578,1.3099506763909012
43,0.01385232698478545,1.1853309441690436
44,0.0160431916745561,1.2161158729710801
45,0.012842473664879,1.1975413879313372
46,0.009740787264359549,1.1419961236992164
47,0.0120952802123784,1.2487178371217884
48,0.0099378756678789,1.1604907616377973
49,0.00734763527334495,1.1370425024309792
50,0.00639368262984845,1.1587236224381716
51,0.00566186259175375,1.1692943539414327
52,0.0057330194875148,1.1922222102548417
53,0.006329775700086001,1.2148950998924388
54,0.0054414510009854,1.2363004412179541
55,0.00475718907815945,1.3060605058618635
56,0.0039975563191921,1.1874247285794859
57,0.0031288390126588,1.2310812385894072
58,0.0035302205865336,1.0701134934751344
59,0.00493623012418095,1.31232471727209
60,0.00517328659302195,1.1604132599186952
61,0.00425864496909665,1.206262026736433
62,0.00284248543815685,0.9600350314140976
63,0.0036186176913250503,1.2375828136583267
64,0.0045252374933634,1.1014084928235044
65,0.002814127173697,1.1569112310893663
66,0.004804428553377951,1.1644661098530193
67,0.0054562269387377,1.1223331703234956
68,0.00701739458898285,1.1161342362417426
69,0.01181166095029945,1.0306312725333828
70,0.0130590377967033,1.2841870703243528
71,0.0089202241310926,1.1296056299783126
