,z/L,phi_eps
0,-0.0619582387890203,0.5729990099637796
1,-0.0867795985700187,0.7165634803476972
2,-0.0857286174993444,0.6247465158249146
3,-0.1537055877606454,0.6587249195548452
4,-0.1185239246803797,0.744253331669098
5,-0.2338242247019805,1.3879515750123028
6,-0.0890310463758123,0.6006974135492962
7,-0.0596500963066151,0.38416155767851545
8,-0.0938168288576265,0.6445635878896094
9,-0.074452327218253,0.9942467922730249
10,-0.0442404185424907,0.4180586616651666
11,-0.0632751047092771,0.8263441976241385
12,-0.0956188764633782,0.9664605492253604
13,-0.0475783673423664,1.332612388566525
14,-0.0420487085731507,0.8067281077687568
15,-0.0470359820777066,0.7355771649644715
16,-0.0567407195281923,
17,-0.0386961637207975,
18,-0.23366428159036,
19,-0.0443278564990098,0.8188198269519917
20,-0.0331906983013799,0.8927506598963569
21,-0.080030222102747,1.0321456169520684
22,0.0279294487419322,1.153350650263312
23,0.0462639222567865,1.1514623053673616
24,0.045356710908171,0.737933432943165
25,0.0708608034092029,1.3483193969757932
26,0.0950780210516387,1.289389176584005
27,0.1346844878088329,1.6239695835807102
28,0.1588071775051292,1.1911388000118432
29,0.1723985525996298,1.069112066194149
30,0.1598142342885573,1.5796953014507413
31,0.1524294204316547,1.4543938468329753
32,0.1836251634779138,1.257491685474455
33,0.3180387024112553,1.5362409542621704
34,0.2062281628211194,4.0776222111868465
35,0.2717128738055342,1.9006742221371415
36,0.1011694714754951,1.161969136271466
37,0.0505562579038433,1.145517995075086
38,0.027898596969987,1.324450044328719
39,0.030205143622802,1.1133216928140155
40,0.0286457487431583,1.0996181801484282
41,0.0277385451664264,1.1038324766058134
42,0.0266837318564367,1.114864139001163
43,0.022884022532164,1.0164250303999827
44,0.0250127771250154,0.9393745932852621
45,0.0204536192120721,0.8676987575924875
46,0.0165739415361768,0.8267589003078945
47,0.0210862976165701,1.0343124567264514
48,0.0184668039147706,0.775754051081504
49,0.0143632864682486,0.7511125459385133
50,0.0121643753169641,0.8598452665617704
51,0.0109777029493806,0.8004237954694122
52,0.0118590261200032,0.8216900866865864
53,0.0143263055041319,0.8016577905200353
54,0.0132631687551578,0.7854967984377673
55,0.0111202834618287,0.8175761558740068
56,0.0100968615835919,0.8213062040167842
57,0.0072429326631934,0.7384614342491995
58,0.0080438689372794,0.7208278242349158
59,0.0140705130158143,0.9191082481621771
60,0.015579499056288,0.6967830128637529
61,0.0117296218939539,0.8042891026050616
