,z/L,phi_m
0,-0.0619582387890203,1.0933728089540573
1,-0.0867795985700187,1.0844863249534542
2,-0.0857286174993444,1.0759312639057232
3,-0.1537055877606454,1.0430341103490564
4,-0.1185239246803797,1.0424341464280296
5,-0.2338242247019805,1.3084148393924084
6,-0.0890310463758123,0.94474731705611
7,-0.0596500963066151,0.910925427406158
8,-0.0938168288576265,1.0664509845466903
9,-0.074452327218253,1.225676056710299
10,-0.0442404185424907,0.999055909799796
11,-0.0632751047092771,1.2059138934701146
12,-0.0956188764633782,1.249918412217334
13,-0.0475783673423664,1.1668480105321526
14,-0.0420487085731507,1.097187255342479
15,-0.0470359820777066,1.175731932772825
16,-0.0567407195281923,
17,-0.0386961637207975,
18,-0.23366428159036,
19,-0.0443278564990098,1.1481347123985033
20,-0.0331906983013799,1.229841876046818
21,-0.080030222102747,1.2514407368777503
22,0.0279294487419322,1.4538701072269036
23,0.0462639222567865,1.4589049439227288
24,0.045356710908171,1.1805912770476328
25,0.0708608034092029,1.5976257806264196
26,0.0950780210516387,1.6817469437445387
27,0.1346844878088329,2.0899896705870287
28,0.1588071775051292,1.9939072705373555
29,0.1723985525996298,2.023610685394324
30,0.1598142342885573,2.075632983588066
31,0.1524294204316547,1.84398737436897
32,0.1836251634779138,2.0608018824626573
33,0.3180387024112553,2.0925462444262735
34,0.2062281628211194,2.141298046093957
35,0.2717128738055342,2.205106721509787
36,0.1011694714754951,1.473544928524536
37,0.0505562579038433,1.2559797121641114
38,0.027898596969987,1.1733407157446079
39,0.030205143622802,1.1020079346799996
40,0.0286457487431583,1.107167538910601
41,0.0277385451664264,1.0397053063632888
42,0.0266837318564367,1.143442485681899
43,0.022884022532164,1.0183396079676987
44,0.0250127771250154,1.0815086361094737
45,0.0204536192120721,1.0563354085895267
46,0.0165739415361768,1.0011871301248945
47,0.0210862976165701,1.082973749467263
48,0.0184668039147706,1.0405456747365427
49,0.0143632864682486,1.0061583236742488
50,0.0121643753169641,1.000884745644802
51,0.0109777029493806,1.057243635284812
52,0.0118590261200032,1.0841124547879872
53,0.0143263055041319,1.0839059606854926
54,0.0132631687551578,1.0586515745078473
55,0.0111202834618287,1.1348790171884673
56,0.0100968615835919,1.0593777472922
57,0.0072429326631934,1.1123010658350823
58,0.0080438689372794,0.9518974387604254
59,0.0140705130158143,1.1483327924751658
60,0.015579499056288,0.9724921978974224
61,0.0117296218939539,1.0407888594189456
62,0.007264497526061,0.8346313274369115
63,0.0097003668678978,1.0721565738285828
64,0.0118831786090325,0.9291942251466622
65,0.0076430144664984,0.9784834068762386
66,0.0105850754450658,1.0474121146636197
67,0.0112870479958947,0.9683447139498017
68,0.0139124568391901,1.0070240444532523
