Year,Month,Day,Hour,Minute,PW boom-1 [m^3/s^3],PW boom-2 [m^3/s^3],PW boom-3 [m^3/s^3]
2022,5,15,1,0,0.000331006574899668,8.01050826608765e-05,5.58432317651191e-05
2022,5,15,1,20,0.000460019208717205,8.45896475107357e-05,4.75010806638433e-05
2022,5,15,1,40,8.31785275441561e-05,-0.000109865539547318,5.67966115207458e-05
2022,5,15,2,0,0.000217001110746705,-5.0477563868002e-05,7.27930674241634e-06
2022,5,15,2,20,3.11695173764139e-05,9.63784029267595e-05,8.55906862614031e-05
2022,5,15,2,40,0.000172233521646148,-2.76168617950587e-05,1.35774354860005e-05
2022,5,15,3,0,0.000252350667928886,1.22853628225462e-05,1.17755028393478e-05
2022,5,15,3,20,0.000237089617138218,2.31121931003596e-05,-2.26310454539868e-05
2022,5,15,3,40,0.000434268761340122,3.55781595812302e-05,0.000130424128379155
2022,5,15,4,0,0.000119103126535002,-1.54053675830322e-05,-6.90237459464785e-05
2022,5,15,4,20,0.000302464458918319,-0.000121310135689881,-6.83349985180418e-05
2022,5,15,4,40,0.000479721613369736,1.88278488511964e-05,4.05632365905781e-05
2022,5,15,5,0,0.000404548813095532,-6.55814057663784e-05,-2.95842198599551e-05
2022,5,15,5,20,5.95846363291752e-05,4.97328976501792e-05,2.75652897616867e-05
2022,5,15,5,40,2.02508226453563e-05,-0.000147708210134792,-4.18020674764607e-05
2022,5,15,6,0,-1.43123863793401e-05,0.000173336215613033,-4.85849095934965e-05
2022,5,15,6,20,0.000256804414164141,NaN,7.09958757935868e-05
2022,5,15,6,40,9.64650934188634e-06,NaN,NaN
2022,5,15,7,0,-2.11703269551141e-05,0.00010821872457423,0.000220025453334179
2022,5,15,7,20,3.69847183979731e-05,0.000106431135352748,0.000196724909058117
2022,5,15,7,40,-7.12427764676617e-06,0.000115690831959082,-5.77556595634683e-05
2022,5,15,8,0,-1.10434408329736e-05,0.000100600374083968,NaN
2022,5,15,8,20,2.1812112103199e-06,0.000273755749970234,0.000100314907210159
2022,5,15,8,40,-5.80451487785493e-06,3.2101374685084e-05,0.000220992183403294
2022,5,15,9,0,0.000455904476965519,0.000195417733034986,0.000131810531469316
2022,5,15,9,20,0.000405080051817306,0.000268656495747212,0.000109974382107143
2022,5,15,9,40,7.19008636890213e-05,7.73303367762166e-05,-0.000131147595927266
2022,5,15,10,0,-2.15158925766767e-05,8.42084356963808e-05,6.86408671108329e-05
2022,5,15,10,20,0.000145942993706748,0.000103939728975236,8.24249671115192e-05
2022,5,15,10,40,0.00012620829788473,-4.95016417753875e-05,-6.43001130835964e-05
2022,5,15,11,0,-2.08219495282802e-05,-2.95565541254585e-05,-9.12174370397315e-05
2022,5,15,11,20,0.00018038113752331,0.000104975581200377,0.000126721449752012
2022,5,15,11,40,0.000331196689447656,5.39128539294583e-05,-8.4694364574019e-05
2022,5,15,12,0,0.000233507884521175,3.29860697964629e-06,-2.87482635088112e-05
2022,5,15,12,20,0.000419097281990781,0.000244147064061542,-1.55980833804452e-05
2022,5,15,12,40,0.000238379949973821,0.000466553137160992,0.00010704101274423
2022,5,15,13,0,0.000425838670917019,0.000281785978226008,3.76304226452859e-05
2022,5,15,13,20,0.000407244520916729,0.000137584278749892,-8.05062863187329e-05
2022,5,15,13,40,0.000215322707997421,0.00010737540786131,-6.50376222923611e-05
2022,5,15,14,0,0.00052192943319521,0.000257412882734107,8.17979380655026e-05
2022,5,15,14,20,0.000700814544708971,0.00041098523202418,9.96449152403936e-05
2022,5,15,14,40,0.000668779543920952,0.000732012191071784,6.8618118378165e-05
2022,5,15,14,59,0.000542074218313095,0.000463716035363023,-2.71366319025963e-05
2022,5,15,15,19,0.000575816886713337,0.000525969419917689,-0.00010986656444974
2022,5,15,15,39,0.000455794259339345,0.00037300920339403,4.64408172810112e-05
2022,5,15,15,59,0.000459322404741299,0.0005768716471142,0.000143546763497546
2022,5,15,16,19,0.00100860410217924,0.000304534478972732,0.000186700834444508
2022,5,15,16,39,0.00102179107771466,0.00133257838202299,0.000386919746298073
2022,5,15,16,59,0.000438756373874442,0.000225338621230553,-2.02502387199087e-05
2022,5,15,17,19,0.000547148742529814,0.000310731518023634,8.26972852154044e-06
2022,5,15,17,39,0.000838190274954469,0.00015617890230263,0.000104866442261251
2022,5,15,17,59,0.000766569706554819,0.000249900433614533,0.000116538203389939
2022,5,15,18,19,0.000901107561456103,0.000248207601778197,5.68058408888338e-05
2022,5,15,18,39,0.000474674337141647,0.000289180412209649,-7.71499729434249e-05
2022,5,15,18,59,0.00029948572665693,3.71629472526983e-06,0.000290452938129444
2022,5,15,19,19,0.000527505926547015,NaN,0.000322650125323181
2022,5,15,19,39,2.1387417218126e-05,0.000237916658460152,0.000357819135651511
2022,5,15,19,59,0.000223971087339464,-6.09165822713949e-05,NaN
2022,5,15,20,19,NaN,NaN,NaN
2022,5,15,20,39,6.10110189474431e-06,0.000388148676768746,9.29950880862085e-05
2022,5,15,20,59,2.37960129718594e-05,0.000290119557587148,-0.000494172226850088
2022,5,15,21,19,-2.80893784974253e-05,2.47439161398977e-05,0.000422381714147283
2022,5,15,21,39,-1.18517645785486e-05,NaN,0.000469272121044996
2022,5,15,21,59,NaN,NaN,NaN
2022,5,15,22,19,0.000988508452130979,0.000195240562619789,6.51573592077699e-05
2022,5,15,22,39,-1.58963081169613e-05,3.5833678985172e-05,0.0001327289691578
2022,5,15,22,59,0.000725834848641573,0.000324448113218465,NaN
2022,5,15,23,19,NaN,NaN,NaN
2022,5,15,23,39,0.00044792699180911,9.90223583762015e-05,NaN
2022,5,16,0,0,0.000435277866739838,0.000464886337679064,NaN
2022,5,16,0,20,0.000486305334518879,0.000322782010029923,NaN
2022,5,16,0,40,0.000413308749716026,0.000480494872120388,0.000133237800859687
2022,5,16,1,0,0.000331880577545914,0.000180556752953534,0.000116914484265248
2022,5,16,1,20,0.000368630992071461,0.000417759028561328,-9.82114295557225e-05
2022,5,16,1,40,0.000740698235631054,0.000206862511513863,0.000216231561686522
2022,5,16,2,0,NaN,NaN,NaN
2022,5,16,2,20,0.000324736016256208,0.000316931493128353,-0.000246360073745819
2022,5,16,2,40,0.000373996777716447,4.1477948152367e-05,7.08160562322856e-05
2022,5,16,3,0,0.000864405303589864,0.000222880991187015,-8.43001749674258e-05
2022,5,16,3,20,0.000309625065444432,0.000380511144203632,8.43578421832507e-06
2022,5,16,3,40,0.000519983266057223,0.000428247205722358,0.000104920140873702
2022,5,16,4,0,0.000835160670579516,-0.000111633093032559,NaN
2022,5,16,4,20,NaN,NaN,NaN
2022,5,16,4,40,0.000279680212108693,0.000456139428863467,0.000250497400727967
2022,5,16,5,0,0.00118240465961874,0.0011795653584523,-0.000332809035909482
2022,5,16,5,20,0.000624447706123327,0.000979564875173514,-0.000161424871758736
2022,5,16,5,40,0.000439119260268599,0.000188042851093998,-2.44040495771448e-05
2022,5,16,6,0,0.000369589380869839,4.25251209614441e-05,1.85519148454669e-05
2022,5,16,6,20,0.000453206482493081,1.27620879498169e-05,0.000242475392216795
2022,5,16,6,40,0.000561722304598147,0.000227599151314835,-8.53057842997791e-05
2022,5,16,7,0,0.000452436044457036,0.000156740621270044,0.000133209098046249
2022,5,16,7,20,0.000361591922349699,0.000443704153154726,0.000157551150627209
2022,5,16,7,40,0.000850271611073875,0.000174735016992263,-2.56261023872607e-05
2022,5,16,8,0,0.000541972068931934,0.000186566228508932,2.56000632345357e-05
2022,5,16,8,20,0.000391434795489223,0.000223246993323944,1.8994330778734e-05
2022,5,16,8,40,0.000554236152508604,0.000220109550370407,4.3603588323732e-06
2022,5,16,9,0,0.000219510843842383,0.000431178130176506,-7.71648377438375e-05
2022,5,16,9,20,0.000530169066392246,0.000295176576990783,0.000103954669242677
2022,5,16,9,40,0.000611197025570179,0.000189739767653089,0.000230777313333271
2022,5,16,10,0,0.000322653118150006,0.000245696241771944,0.000172626026709424
2022,5,16,10,20,0.000623082968128698,0.000125123535373778,0.000135291306560332
2022,5,16,10,40,0.000345634167983331,-8.93509123804371e-05,-0.000113615804692682
2022,5,16,11,0,0.000342530293342729,0.000237452900671229,7.75436900513923e-05
2022,5,16,11,20,0.000194675266816676,0.000665130176049952,-0.000334995340410505
2022,5,16,11,40,0.000394988632776982,0.000264773446133967,-9.57861845612315e-05
2022,5,16,12,0,0.000708312699033826,0.000681389946772264,0.000139858913648552
2022,5,16,12,20,0.000179773330862702,0.000161075272412501,-4.73446687090696e-05
2022,5,16,12,40,0.000715972806255932,0.00027036170318982,2.010178920215e-05
2022,5,16,13,0,0.0011425230037647,0.00155149242745752,0.000164279822977363
2022,5,16,13,20,0.00201700339981315,0.00262936527767435,-0.00072366165998191
2022,5,16,13,40,0.00109639724509058,0.000865337947849137,0.000186125506726192
2022,5,16,14,0,0.0013322347521349,0.000845518657805516,-0.000139990069598397
2022,5,16,14,20,0.00164081520707267,0.00088774040440874,0.000154385566009381
2022,5,16,14,40,0.000406927218304387,0.000205303703442606,0.000262675194806395
2022,5,16,14,59,0.00118962494397658,0.000755605323627121,-3.20973974454563e-05
2022,5,16,15,19,0.00155481298414606,0.000301263250877806,3.91545501639732e-05
2022,5,16,15,39,0.0025376658860785,0.00257010117149981,0.000321821190591589
2022,5,16,15,59,0.00102461776196712,0.000717279691634592,8.1041934036448e-05
2022,5,16,16,19,0.000754813508658414,0.000431907990081739,0.000214559848221146
2022,5,16,16,39,0.000788596794775008,0.000783148820619623,0.000131797640222968
2022,5,16,16,59,0.00133182314705576,0.00088255096737452,0.000235495526605606
2022,5,16,17,19,0.000691851843088495,0.000758417253886379,-0.000311842228710053
2022,5,16,17,39,0.000717971626518193,0.000841940630371859,0.00015614808024873
2022,5,16,17,59,0.000651549652033521,0.00044412483176367,0.00027073133857873
2022,5,16,18,19,0.000853105825647408,0.000351512206361896,0.000515771887507709
2022,5,16,18,39,0.000672730998629461,0.000400792201032882,0.000358164230844752
2022,5,16,18,59,0.000280967602931134,7.46190688420673e-05,2.85381606256529e-05
2022,5,16,19,19,0.000306602709340511,0.000161121689163614,-9.58605476300734e-05
2022,5,16,19,39,8.98849004897655e-05,0.000481935718907756,0.000318370016959899
2022,5,16,19,59,0.000113694090073646,0.00113476616782876,0.000130768988991356
2022,5,16,20,19,-0.000128243157553244,0.000661828722203332,5.88708286093986e-06
2022,5,16,20,39,-0.00165769158146438,0.00171214163245916,0.000282446663573731
2022,5,16,20,59,-0.00479038552469241,0.00102594187823947,0.000275060687954453
2022,5,16,21,19,-0.00112638576972909,0.00137576759144072,-0.00031266043122278
2022,5,16,21,39,-0.00201876150228111,0.00118266103768414,-0.00067766830273028
2022,5,16,21,59,-0.000954903444825615,0.00136044779792688,0.000646926676645372
2022,5,16,22,19,0.00165944569669143,0.0027939700726544,0.00200280850880995
2022,5,16,22,39,-0.0015307455601994,0.00354338376314865,0.00130717693229914
2022,5,16,22,59,0.00075908870268582,0.00103705828910556,0.00056549725336607
2022,5,16,23,19,5.86867529829902e-05,0.00295857816719216,-0.000193593416724289
2022,5,16,23,39,0.00173942807176834,0.00455542769633365,0.000564450117273082
2022,5,17,0,0,0.00344602299762657,0.00438150487713296,-7.10998393859058e-05
2022,5,17,0,20,0.00110887822295894,0.0044852865902957,0.00150222840058912
2022,5,17,0,40,0.00135312073867842,0.0016120285376076,0.000333562002473909
2022,5,17,1,0,-0.000642418168155082,-0.000145505029090387,-0.000477683710647091
2022,5,17,1,20,0.0017476083303055,0.00175736417647086,-2.64453608541637e-05
2022,5,17,1,40,0.00105055357930819,0.00199124083021215,-0.000617575161137927
2022,5,17,2,0,3.47537677848427e-05,0.00107318086015892,-1.45542600082969e-05
2022,5,17,2,20,0.000426280561612854,0.000303709993846034,-0.000174679800018855
2022,5,17,2,40,0.000592452385585526,0.000756065478198189,-0.000205359986087543
2022,5,17,3,0,0.000667503446470036,-1.09418086041281e-05,-0.000295771303231885
2022,5,17,3,20,0.000426263786961368,0.000267449639489093,-0.00012547173309639
2022,5,17,3,40,NaN,NaN,NaN
2022,5,17,4,0,0.00058732760347366,0.00066842791641382,-0.000290454228680274
2022,5,17,4,20,0.000192764177872048,0.000695535887731036,-0.000566436491119639
2022,5,17,4,40,0.00076361658225081,0.000149853346302844,-0.000404630517367419
2022,5,17,5,0,-0.000118764382943377,0.00128673529452483,-0.000768959034716313
2022,5,17,5,20,-0.00086296171235622,-0.000855086579602708,-0.00136083226741531
2022,5,17,5,40,7.77423627827574e-05,-1.91025750841028e-05,-0.00108710721093465
2022,5,17,6,0,-0.000655435579525836,-0.00120653579292532,-0.000394720379218804
2022,5,17,6,20,-0.000202135065561568,-0.00134419097426138,-0.00179038763073771
2022,5,17,6,40,-0.000652502762014035,-0.00135381835923628,-0.000676989329399061
2022,5,17,7,0,0.000394290147011908,-0.00234989641207693,-0.00287300145570928
2022,5,17,7,20,-0.000309401300625225,-0.000707409033625736,-0.000929424191993275
2022,5,17,7,40,-0.0001276374372993,-0.00192729103482508,-0.00244882173173701
2022,5,17,8,0,0.000718665041575854,-0.00116764461539626,-0.00126673273503517
2022,5,17,8,20,0.00107803876178038,-0.0010344346775038,-0.00125648452382613
2022,5,17,8,40,0.00126032271776958,-0.00057467115107197,-0.00127880418275664
2022,5,17,9,0,0.000597654740494366,-0.000372110730850198,-0.000865790177299762
2022,5,17,9,20,-0.00169546938838112,-2.93056670786469e-05,-0.000943583760379984
2022,5,17,9,40,-0.00172195938236124,-0.00121599566788827,-0.00065095126361614
2022,5,17,10,0,-0.00288676354542872,-0.0014824523805825,-0.00153593030648239
2022,5,17,10,20,-0.00112218831842727,-0.000235070938556782,0.000432745014291667
2022,5,17,10,40,-0.00188673818917948,-0.000952267476313059,-0.00101208047125922
2022,5,17,11,0,0.000197348850349645,0.000208326071870259,-0.000715306113755473
2022,5,17,11,20,-0.00157205843039537,4.11270246576996e-05,-0.000832204969320304
2022,5,17,11,40,-0.000837412039347987,-0.00221839354616371,-0.0012085720730632
2022,5,17,12,0,NaN,NaN,NaN
2022,5,17,12,20,NaN,NaN,NaN
2022,5,17,12,40,NaN,NaN,NaN
2022,5,17,13,0,NaN,NaN,NaN
2022,5,17,13,20,NaN,NaN,NaN
2022,5,17,13,40,NaN,NaN,NaN
2022,5,17,14,0,NaN,NaN,NaN
2022,5,17,14,20,NaN,NaN,NaN
2022,5,17,14,40,NaN,NaN,NaN
2022,5,17,14,59,NaN,NaN,NaN
2022,5,17,15,19,NaN,NaN,NaN
2022,5,17,15,39,NaN,NaN,NaN
2022,5,17,15,59,NaN,NaN,NaN
2022,5,17,16,19,NaN,NaN,NaN
2022,5,17,16,39,NaN,NaN,NaN
2022,5,17,16,59,NaN,NaN,NaN
2022,5,17,17,19,NaN,NaN,NaN
2022,5,17,17,39,NaN,NaN,NaN
2022,5,17,17,59,NaN,NaN,NaN
2022,5,17,18,19,NaN,NaN,NaN
2022,5,17,18,39,NaN,NaN,NaN
2022,5,17,18,59,NaN,NaN,NaN
2022,5,17,19,19,NaN,NaN,NaN
2022,5,17,19,39,NaN,NaN,NaN
2022,5,17,19,59,NaN,NaN,NaN
2022,5,17,20,19,NaN,NaN,NaN
2022,5,17,20,39,NaN,NaN,NaN
2022,5,17,20,59,NaN,NaN,NaN
2022,5,17,21,19,NaN,NaN,NaN
2022,5,17,21,39,NaN,NaN,NaN
2022,5,17,21,59,NaN,NaN,NaN
2022,5,17,22,19,NaN,NaN,NaN
2022,5,17,22,39,NaN,NaN,NaN
2022,5,17,22,59,NaN,NaN,NaN
2022,5,17,23,19,NaN,NaN,NaN
2022,5,17,23,39,NaN,NaN,NaN
2022,5,18,0,0,NaN,NaN,NaN
2022,5,18,0,20,NaN,NaN,NaN
2022,5,18,0,40,NaN,NaN,NaN
2022,5,18,1,0,NaN,NaN,NaN
2022,5,18,1,20,NaN,NaN,NaN
2022,5,18,1,40,NaN,NaN,NaN
2022,5,18,2,0,NaN,NaN,NaN
2022,5,18,2,20,NaN,NaN,NaN
2022,5,18,2,40,NaN,NaN,NaN
2022,5,18,3,0,NaN,NaN,NaN
2022,5,18,3,20,NaN,NaN,NaN
2022,5,18,3,40,NaN,NaN,NaN
2022,5,18,4,0,NaN,NaN,NaN
2022,5,18,4,20,NaN,NaN,NaN
2022,5,18,4,40,NaN,NaN,NaN
2022,5,18,5,0,NaN,NaN,NaN
2022,5,18,5,20,NaN,NaN,NaN
2022,5,18,5,40,NaN,NaN,NaN
2022,5,18,6,0,NaN,NaN,NaN
2022,5,18,6,20,NaN,NaN,NaN
2022,5,18,6,40,NaN,NaN,NaN
2022,5,18,7,0,NaN,NaN,NaN
2022,5,18,7,20,NaN,NaN,NaN
2022,5,18,7,40,NaN,NaN,NaN
2022,5,18,8,0,NaN,NaN,NaN
2022,5,18,8,20,NaN,NaN,NaN
2022,5,18,8,40,NaN,NaN,NaN
2022,5,18,9,0,NaN,NaN,NaN
2022,5,18,9,20,NaN,NaN,NaN
2022,5,18,9,40,NaN,NaN,NaN
2022,5,18,10,0,NaN,NaN,NaN
2022,5,18,10,20,NaN,NaN,NaN
2022,5,18,10,40,NaN,NaN,NaN
2022,5,18,11,0,NaN,NaN,NaN
2022,5,18,11,20,NaN,NaN,NaN
2022,5,18,11,40,NaN,NaN,NaN
2022,5,18,12,0,NaN,NaN,NaN
2022,5,18,12,20,NaN,NaN,NaN
2022,5,18,12,40,NaN,NaN,NaN
2022,5,18,13,0,NaN,NaN,NaN
2022,5,18,13,20,NaN,NaN,NaN
2022,5,18,13,40,NaN,NaN,NaN
2022,5,18,14,0,NaN,NaN,NaN
2022,5,18,14,20,NaN,NaN,NaN
2022,5,18,14,40,NaN,NaN,NaN
2022,5,18,14,59,NaN,NaN,NaN
2022,5,18,15,19,NaN,NaN,NaN
2022,5,18,15,39,NaN,NaN,NaN
2022,5,18,15,59,NaN,NaN,NaN
2022,5,18,16,19,0.00182867987725197,0.00109786455509591,-0.00111402122637083
2022,5,18,16,39,0.0018524534650145,0.000530422756325195,-0.00108104513941312
2022,5,18,16,59,0.000757667913288183,0.000597844482009209,-0.000493293885293179
2022,5,18,17,19,-0.000660166797932625,-0.000296271824670855,-0.00112678889556455
2022,5,18,17,39,-0.000247744632529491,-8.56083659842135e-05,-0.00154228790943195
2022,5,18,17,59,0.00102219925024354,-0.000829428799184499,-0.00168001860383809
2022,5,18,18,19,0.000410057117789076,0.000529303199705435,-0.000844110835550726
2022,5,18,18,39,0.000400195704328378,-0.000413183001143691,-0.000973344647183177
2022,5,18,18,59,0.00146333783934717,-0.000220707551447023,-0.00108257987160662
2022,5,18,19,19,0.00136207452719256,-0.000243555888637307,-0.000601340124072283
2022,5,18,19,39,0.00150366610013111,-0.000551416508456194,-0.000737343837418409
2022,5,18,19,59,0.00146753303405604,-3.94958000660257e-06,-0.000926275685720997
2022,5,18,20,19,0.000443429057272621,-0.00014389073283201,6.84403433416583e-05
2022,5,18,20,39,0.000866239308713769,0.000439978258433377,0.000127848532014244
2022,5,18,20,59,0.000553385093095473,0.000320902221603568,0.000145985815035363
2022,5,18,21,19,0.00142657404238539,-0.000111485091615263,-0.000212313194696259
2022,5,18,21,39,0.000921120688156383,8.91675948448576e-05,-9.50934178251187e-05
2022,5,18,21,59,0.000782071783130592,5.66549368397144e-05,-9.56265245640692e-05
2022,5,18,22,19,0.000303351878488426,1.99807603574962e-07,-0.000292697964310391
2022,5,18,22,39,0.00126839748753468,0.0001142115054465,9.63104787581766e-05
2022,5,18,22,59,0.00124497204927028,0.00024600729740578,-0.000227827865433222
2022,5,18,23,19,0.00131618142076854,-2.37756786948699e-05,-0.000488263531403612
2022,5,18,23,39,0.000916593055872772,-8.98305733026815e-05,-0.000291477765476023
2022,5,19,0,0,0.000386235417078398,-0.000202484520728712,-0.000389769401822412
2022,5,19,0,20,0.000989324780731513,0.000147431283741682,-5.00798918059251e-05
2022,5,19,0,40,0.000284620185202488,5.2544354907569e-05,-0.000301802097063062
2022,5,19,1,0,0.000308297196971387,-0.000153100298140149,-0.211225683497057
2022,5,19,1,20,0.000649753688495248,0.000212018262070258,-0.000257938013555409
2022,5,19,1,40,0.000323908112819534,-0.00044743245757159,-0.001152286501288
2022,5,19,2,0,0.000255552863020748,-0.000355924783038991,-0.000930613188856051
2022,5,19,2,20,0.000621118935535919,-7.47296201362245e-06,-0.000385368446127366
2022,5,19,2,40,0.000436455451944654,-7.24391054077663e-05,-0.000289127199113793
2022,5,19,3,0,0.000329547098157859,-2.76305969023457e-05,-1.16765407244897e-05
2022,5,19,3,20,0.000267365818671822,-1.12763988976085e-05,5.33152624228186e-06
2022,5,19,3,40,0.000532451518305759,0.000159483516308128,0.000137686275610199
2022,5,19,4,0,0.000695912665070711,0.000248416800597763,0.000146217026758942
2022,5,19,4,20,0.000265484869859255,1.61847801601082e-05,-8.45179562007793e-05
2022,5,19,4,40,0.000314401806171285,0.000167167356787958,0.000168518937073434
2022,5,19,5,0,0.000331273768311882,0.000102263586553709,-0.00015539880815265
2022,5,19,5,20,0.000463344060873005,0.000205567501462852,8.40351722861049e-06
2022,5,19,5,40,0.000254144464238628,-6.17504705133554e-05,-0.000134791128945747
2022,5,19,6,0,0.000287092870253092,-7.1756770920191e-05,-6.42256841954245e-05
2022,5,19,6,20,0.000380359206850402,0.000172710558392666,7.88361625448414e-05
2022,5,19,6,40,2.22698358953252e-06,-0.000374534568961569,-0.000182775914371526
2022,5,19,7,0,6.87934339249452e-06,6.33172264134581e-05,-1.6488324619967e-05
2022,5,19,7,20,NaN,NaN,NaN
2022,5,19,7,40,NaN,NaN,NaN
2022,5,19,8,0,NaN,NaN,NaN
2022,5,19,8,20,NaN,NaN,NaN
2022,5,19,8,40,NaN,NaN,NaN
2022,5,19,9,0,NaN,NaN,NaN
2022,5,19,9,20,0.000621033648153739,0.000206585849494628,7.28249208998788e-06
2022,5,19,9,40,0.000402153885482256,0.000243187246815149,8.71014845868706e-05
2022,5,19,10,0,0.000908499295355894,0.000252701799578325,5.48053235070177e-05
2022,5,19,10,20,0.000371989375650332,-1.70806263607179e-05,0.000460531687850242
2022,5,19,10,40,0.000109640945054127,0.000736179621042243,0.000423981674737555
2022,5,19,11,0,-0.000610877101939962,0.00040830185444325,0.000316884210090888
2022,5,19,11,20,-0.000398138905105493,-0.00038461810471529,-0.000268569847892997
2022,5,19,11,40,3.14414242773273e-05,0.000645240207857643,0.000270188331647623
2022,5,19,12,0,0.000334125508380415,0.00030715706864954,0.00019736104043675
2022,5,19,12,20,-0.000542951165327525,0.000592208005215215,0.000229209994924583
2022,5,19,12,40,6.25011990326522e-05,5.29638278892122e-05,-0.000117063218717193
2022,5,19,13,0,-0.000892702139438686,0.000396840100848853,-0.000210157655693291
2022,5,19,13,20,-0.00085713979401904,5.23533904050715e-05,-0.000428477046072355
2022,5,19,13,40,-0.00139110067934201,-0.00226236692344761,-0.000926731344557542
2022,5,19,14,0,0.00443488353659303,0.000720437871855924,0.000366250166996503
2022,5,19,14,20,0.00247457720717371,-0.000202942177341846,0.00096596673070288
2022,5,19,14,40,0.00232045734581656,-0.000577271205550897,0.000505834821062266
2022,5,19,14,59,-0.000925018878073875,0.00171806518009014,0.000949156998646858
2022,5,19,15,19,0.00204945943153552,0.000216697890031294,-0.000181284027832853
2022,5,19,15,39,0.000526175348401524,0.0017718078610624,0.00090188807511828
2022,5,19,15,59,0.00146171413201341,6.36119826090808e-05,0.000618321475595577
2022,5,19,16,19,0.00363855335882732,0.00109388107454022,0.00031935060222749
2022,5,19,16,39,0.000345361927838159,3.04503230562722e-05,2.18415238931062e-05
2022,5,19,16,59,0.000211829509209882,0.000614496984133105,6.94724381272261e-05
2022,5,19,17,19,-0.00086437757802123,-4.34089081620121e-05,2.74159655912979e-05
2022,5,19,17,39,-0.00102192970506451,-0.000301914234116517,0.000250108469307747
2022,5,19,17,59,0.00174902803341566,-3.1495529513238e-05,0.000442924674378116
2022,5,19,18,19,0.00096302323654848,0.000748542688880299,-1.24598240810912e-05
2022,5,19,18,39,0.000935729087116989,-0.000216960844337175,0.000100754737236912
2022,5,19,18,59,0.000711352423818195,0.000403163024332846,-0.000149187307296927
2022,5,19,19,19,0.000398977994268279,-0.000321111387539911,-3.0824817048957e-05
2022,5,19,19,39,0.00111496331563364,-0.000217424450107192,-0.000184240892097794
2022,5,19,19,59,0.000145270096550446,-0.00036989300960976,-0.000116061883252152
2022,5,19,20,19,0.000639441595197445,0.000122164825530403,-6.44713328876123e-05
2022,5,19,20,39,0.00020353662400819,-0.000146132173981084,-5.35105087625294e-05
2022,5,19,20,59,0.00023636998578995,4.36551393261678e-05,-0.000117510289387554
2022,5,19,21,19,0.000149742704231641,-6.77710828944297e-06,-0.000101387905840715
2022,5,19,21,39,0.00011455023802849,0.000101343533799526,2.59823074746219e-05
2022,5,19,21,59,-4.26653862262251e-05,-8.56426132049119e-05,-0.00012243922634452
2022,5,19,22,19,-0.000199882031759148,-5.61897437318763e-05,-0.000152383401278634
2022,5,19,22,39,-4.99740933711489e-05,-9.90577980605535e-05,-0.00013541782251821
2022,5,19,22,59,0.000514531575099166,-0.000125162614842664,-0.000267909819761651
2022,5,19,23,19,0.000135644666556452,-9.99226325551386e-05,-0.000338137246659634
2022,5,19,23,39,-0.000711147519418418,0.000315310131184904,-0.000436945411762074
2022,5,20,0,0,-0.000307841151041051,-0.000219850044493757,-0.000303091873435161
2022,5,20,0,20,-0.000771448726145426,-0.000146479948354668,-0.000518235765948899
2022,5,20,0,40,4.77635744066196e-05,-0.000140666626231903,-0.000229039795597415
2022,5,20,1,0,0.000123560008610634,-6.77855613861086e-05,-0.000217513486733558
2022,5,20,1,20,7.07398267731818e-05,0.000120421500708643,-5.03500996561297e-05
2022,5,20,1,40,2.2658251565765e-05,8.00978628265835e-05,-6.10669998855566e-05
2022,5,20,2,0,0.000311890970573329,-2.81636630129321e-06,-7.66809367033366e-05
2022,5,20,2,20,6.84310528570205e-05,6.64057488947906e-05,2.00128125224655e-05
2022,5,20,2,40,2.37249432318797e-05,0.000126362696373424,-1.33556889371361e-05
2022,5,20,3,0,0.000144492279064703,0.000109748649093259,2.03463764528965e-05
2022,5,20,3,20,0.000411045591134818,0.000195032140566356,9.05637668035126e-05
2022,5,20,3,40,0.000149608602639565,6.05147627717989e-05,-0.000140006419573787
2022,5,20,4,0,6.61851799118131e-05,1.14224824564403e-05,5.6002104100062e-05
2022,5,20,4,20,0.000168214397980271,0.000128085277897735,-0.000176713016716936
2022,5,20,4,40,0.000266302400023284,0.000150860893946744,0.0001313572395593
2022,5,20,5,0,-0.000118294249695551,-5.05550725517884e-05,-0.000323374284847163
2022,5,20,5,20,0.00058640544734876,5.23182817020564e-05,3.56310689474199e-05
2022,5,20,5,40,0.000380907235885586,-2.51749301892032e-05,-1.9495376198249e-06
2022,5,20,6,0,0.000507641195712571,-4.20654670735939e-05,4.10639369087285e-05
2022,5,20,6,20,0.00102919703128291,0.00027290219685613,7.95708172678305e-05
2022,5,20,6,40,0.00136016169873721,7.90200583089815e-05,-6.48797092106209e-05
2022,5,20,7,0,0.000265464500166459,6.31446363620512e-05,-1.07996719498778e-05
2022,5,20,7,20,0.000263510163626724,-8.42148677443952e-05,-0.000116980812884576
2022,5,20,7,40,-2.33206908440422e-05,-6.82570002509186e-07,2.04740012084952e-06
2022,5,20,8,0,1.03132803520054e-05,5.4912256645066e-06,-6.47591490134698e-05
2022,5,20,8,20,0.000855679656152799,0.000178652926293929,-0.00022925759243619
2022,5,20,8,40,0.000161188928888459,-6.25778399443333e-05,0.000139733262005046
2022,5,20,9,0,0.00153117810149112,0.000159324968538904,3.73802385529072e-05
2022,5,20,9,20,-0.00118237918346973,-0.000581993021800199,-0.000302556396832237
2022,5,20,9,40,-0.00265707738501806,6.7457016681247e-05,8.8414324121671e-05
