,tke_transport_I,tke_transport_II,tke_transport_III,WpEp_bar_1,WpEp_bar_2,WpEp_bar_3,WpEp_bar_4
44,0.0012684906253359182,-0.002923972470505546,-0.002431875778550186,0.0055241087209893,0.0089426909562696,0.0007701879012066,-0.0051027921039921
45,0.0016504653468892767,0.0019207183281486227,-0.003441681460492257,0.0017928805898679,0.0062408846997345,0.0116092924269099,0.0032976316998211
46,0.005286763780417291,-0.0019350627779133093,-0.0012726736169216977,0.0050104284233622,0.0192582568115868,0.0138497563473191,0.0107762495624532
47,0.002222961723105307,-0.002523319925801861,-0.0031123928697445132,0.0113608493160848,0.0173517311598536,0.0102990519672374,0.0027826231868044
48,0.0034993298975944708,-0.0017301802675339529,-0.008407279672633541,0.0100718598321692,0.0195025539061863,0.0146667000584289,-0.0056368803509811
49,0.004798824790859777,0.002000494328451879,-0.0034038535309756533,0.006109299238779,0.0190421320501461,0.0246335136981691,0.0164132074208629
50,0.008568246314549832,-0.0075140286711932736,0.0026802243231405383,0.0052672685721757,0.0283586923898875,0.0073569822539023,0.0138297239942867
51,0.011182776177356551,-0.011289169868497068,0.006951735769395404,0.0087726302383757,0.0389102120363516,0.0073569822539023,0.0241454241369922
52,0.006671248609261633,-0.0015288102752665468,-0.01008203231816675,0.0065894032324877,0.0245684182344478,0.0202953935150778,-0.0040527145332949
53,0.0003672767741021151,-0.0021298990770659033,-0.0022082680178578226,0.010257292039205,0.0112471029454102,0.005294035025011,-3.893223811564125e-05
54,0.0004622509782902039,-0.0018622281986176742,-0.009997912850111139,0.0110595167716004,0.0123052831580925,0.0071003553429561,-0.0170446041900623
55,0.0025503034851732096,-0.0034886878115757067,-0.00042240999473163555,0.0022724584652574,0.0091455263577992,-0.0006053560755549,-0.0016254762128318
56,0.00044364915740575136,-0.0009019597150890876,-0.0025322763584605798,0.0031514033973997,0.0043470378766082,0.0018260604729342,-0.0042893869327481
57,0.00098850792249885,-0.0003223413787066192,-0.0017478138991942028,0.0040086534339323,0.0066726822850667,0.0057717381315817,0.0015507675650277
58,-9.982762475844082e-06,0.001472063002830376,0.00032707524882269153,0.0027376646137452,0.0027107610688728,0.0068251771617837,0.0076150638876905
59,0.0007200792733760668,0.0006364530277356711,-0.001151854473115528,0.0038941093105789,0.0058347229523274,0.0076136091648486,0.0048318806122746
60,-0.004904379999398442,0.005323305817199356,0.0052263063949319665,0.0040886127644173,-0.0091286913339615,0.0057499484251107,0.0183714783688714
61,0.0012398833037764378,0.0012251689911847944,0.0010754281134682814,-0.0030625664891126,0.0002789190145649,0.0037032663449264,0.0063004252389523
62,0.0011840445471954732,-0.00043028963751549177,-0.0021106862202236853,0.0035227563539893,0.0067137564086811,0.0055110968718253,0.0004137896499851
63,0.0036055408892045277,-0.0060768802350909855,0.002008166816945259,0.0130287908390193,0.0227457235354255,0.0057608432783462,0.010610566141269
64,-0.00043433753456174407,-0.00036732444137957046,-0.00033016261841763985,0.0079253701879395,0.0067548305322956,0.0057281587186397,0.0049308159951611
65,0.00017310523427454595,-0.0013638502407407873,0.0006167140984653415,0.0095174574313947,0.0099839760377646,0.0061720146148941,0.0076613791626879
66,0.0022132714885646754,-0.00153858672872941,-0.0035952596171276103,0.0071157316457049,0.0130804983073867,0.008780148400588,9.759642522482004e-05
67,8.538173383376622e-05,0.0008523650102836493,-0.001521818255102153,0.0017927099843923,0.0020228137570743,0.0044051739608171,0.0007299828747454
68,0.0008515255293207793,-0.002362782379882147,-0.0012495602615767286,0.0041685720949023,0.0064634333964218,-0.0001405433553488,-0.0031582313870566
69,0.003728054079758442,0.007683081947403506,-0.004690687514795362,-0.0238901468889091,-0.0138430411439601,0.0076311728990327,-0.0036968374491981
70,0.003352031104198442,0.0005739427152236493,0.0003034210427977229,-0.0003474559150115,0.0086862679108033,0.0102904377998534,0.0110231996182099
71,0.0075573332683912435,-0.004051555529865474,-0.006662971566481449,-0.0040163318571859,0.0163506813011285,0.0050265835951545,-0.0110644927378982
72,0.0025988708155719113,-0.0074803233791106635,0.006037199656460123,0.0246761723295952,0.0316801291775615,0.0107726253329472,0.0253524625032984
73,-0.0013247323766985895,0.002911105999548659,-0.0021153607889465432,0.0227363516551251,0.0191661978999224,0.0273027391686609,0.022194142863355
74,-0.0003541342801270512,-0.0038958070616876206,0.0006676450097273291,0.0230979854884004,0.022143593603458,0.0112548128660411,0.0128671755645326
75,0.007828700281422005,-0.0020827047443648305,-0.0014234840680130427,0.002166966054832,0.0232653133132643,0.0174441535527646,0.0140064395285131
76,0.0013324681861804448,-0.00227972606351517,-0.003466031610379213,0.0154221365009696,0.0190131382627259,0.012641303915201,0.0042708375761352
77,0.0016999690295201484,0.0012079608981635421,8.05665855113047e-05,-0.0003089306117071,0.0042724859228497,0.0076487366332168,0.0078433049372266
78,0.0037603230215523943,-0.0013074096854733817,-0.005214461979404555,0.0123804974161098,0.0225145679591935,0.0188603578882954,0.0062674322080334
79,0.002947451464730612,0.0004156069451811809,0.0001353484319889027,0.0036379458550801,0.0115813275525291,0.0127429489643105,0.0130698154275637
80,0.0032626129721156586,-0.0001343157289045076,-0.0006310712489668739,0.0061615812640517,0.0149543232239034,0.0145789107616153,0.0130548736953603
81,0.00828287602502757,0.0005918437268339897,0.002358573908129897,-0.0109239805464,0.0113983703410493,0.0130525735575503,0.018748529545684
82,0.002020827956614396,-0.0003244839712183176,-0.01260579502714414,0.0373051135923423,0.0427512449354181,0.0418443122358629,0.0114013172453098
83,0.001847537851988905,-0.005383237788708587,-0.00925835656381971,0.0416205769856946,0.0465996914968047,0.0315535418773642,0.0091946107757396
84,0.006223102784741337,-0.0004195177453353487,-0.010916316418352588,0.0157543115793134,0.0325255735841913,0.031353021485979,0.0049901173356575
85,0.006345848456051985,-0.0016225462758545975,0.0061683441657503935,-0.0178985610574204,-0.0007964994683603,-0.0053315163093739,0.0095650348509133
86,0.004457394186327087,0.0017336143797466903,0.000683460531258841,-0.0085732277804465,0.003439449551705,0.008284901743097,0.0099354589260871
87,0.007031111677900296,-0.005112935030702219,0.01025821991424232,-0.0205807714703973,-0.001631925498456,-0.0159225789092687,0.0088510221836265
88,0.0013928808014026712,-0.004383025633210017,-0.008370248018197144,0.0375619140326144,0.0413157277923946,0.0290651711475726,0.0088510221836265
89,0.0013739723123409276,0.002181840026569338,-0.007670961382523147,0.0220927937551663,0.0257956491369251,0.0318938920111864,0.013368520272393
90,0.0034571241551875705,-0.0032508992238397144,-0.008958976093921657,0.0299126745907357,0.0392296241889662,0.0301433608583342,0.0085074335915134
91,0.0015836312291302045,0.0026416639532005366,0.007479597974689192,-0.0053315190324533,-0.0010636328699474,0.0063198178792481,0.0243830469881225
92,0.0029016921805229664,-0.00029014250467416836,0.0013829799788162732,-5.013956380928164e-07,0.0078195590308713,0.007008610730307,0.0103485073791483
93,0.007089671245937551,0.0018729461036608947,0.0011179598896274945,-0.018538483450946,0.0005681805568557,0.0058030649165879,0.0085029380500383
94,0.0034059905826707977,-0.0024947155812964222,0.003896402947976853,-0.0009499815210795,0.0082291630992183,0.0012564330494948,0.0106662461688589
95,0.0032724606371169578,-0.002612039405163542,-0.002545996323050269,0.0027529652367099,0.0115722466537401,0.004271596516308,-0.0018769846038584
96,-0.001047099395883525,-0.00017001333374890907,0.0012759644082242238,0.0033468992078279,0.0005249663359218,4.9779068093599165e-05,0.0031312331139551
97,0.0005657986352114657,-0.0009875421727505904,0.0011301192871626502,0.0010710737002739,0.0025959010221688,-0.0001642793506691,0.0025649587278287
98,0.0009813233976779222,-0.00012339777207874759,-0.00453624061161735,0.0079664394090131,0.0106111059657551,0.010266209192795,-0.0006888118842609
99,-0.0014938287279784787,-1.9066269971878586e-05,-0.0015353030209135819,0.0129878987098699,0.0089620302879679,0.0089087400633965,0.0052009832678902
100,0.0007287725192155475,-0.00041561604678096614,-0.0004820960011127126,0.0139717283095674,0.0159357702488533,0.0147741233981005,0.0136098615554133
101,0.0018176198665528014,-0.004288738520045223,-0.0003610193070697307,0.0150103198290211,0.0199088053693809,0.0079217812058545,0.0070499195792811
102,-0.0005222489206192583,-0.0024517327721958857,-0.005060345080086873,0.0250338862085,0.0236264253674311,0.0167738322691436,0.0045530989007338
103,-0.0018459512857007796,0.001338370527281395,-0.004916310904331221,0.0186622594823688,0.0136874207674052,0.0174281663911567,0.0055552755571968
104,-0.0028083469076842674,-0.0010125528274278356,0.00047662679806360274,0.0240830411691648,0.0165145462529557,0.0136844611002949,0.0148355148176185
105,-0.0023787602968885716,0.004508219124156816,-0.010533358735973582,0.0176870559918623,0.0112762969917476,0.0238767694437659,-0.0015612919036103
106,-0.0022761588249407064,-0.002531568375971019,-0.0003549178852334575,0.0341941596876378,0.0280599116544226,0.0209841780435836,0.0201270513507448
107,-0.007282541384058072,-0.0008102713367035059,0.001359544077526087,0.0394511516486052,0.0198247026185687,0.0175599942324824,0.0208432931797079
108,0.0008373265277874213,-0.0001891785099388193,-0.005780484739607577,0.0176101590015877,0.0198667539939748,0.0193380000586958,0.0053781294125435
109,-0.005013892164089128,0.006554513313301038,-0.008492669732146584,0.0183527771952336,0.0048403378130134,0.0231602025236898,0.0026504051205558
110,0.0009736966879255667,0.003389123293798676,-0.00638146534871147,0.018455937957612,0.0210800505315714,0.0305526501377387,0.0151414113206005
111,0.00674110800007833,-0.005279413008806654,-0.002598183483694741,0.0182496164328552,0.0364169024930663,0.0216609431334517,0.0153863300203289
112,-0.004591079003022672,0.0005009211519571737,-0.009007757310524679,0.0321135577809026,0.0197405998677565,0.0211406744874768,-0.0006130594174403
113,-0.005958630076618775,0.0016884686823067268,-0.006736049046271388,0.0290310601632484,0.0129725521067608,0.0176918220738081,0.0014242636270627
114,0.006329966181220112,-0.0047028109325567445,-0.007938639888216067,0.0072402297024615,0.0242994885608497,0.0111551320043536,-0.0080166833256882
115,-0.0005836309272505005,-0.0022929468813710557,-0.002308157560399959,0.0238241810427022,0.0222512956937621,0.01584250916033,0.0102683086519641
116,0.002052958969780037,0.0003239352619562789,-0.009548346557157516,0.0178957015456052,0.0234284259691624,0.0243338250263302,0.0012745680907948
117,0.005503247669083859,-0.0003185271814550619,-0.010623124742390022,0.011826137473341,0.026657389941522,0.0257671064693551,0.0001122602164832
118,0.0027138282380152505,0.0023691746229426124,-0.019309230165207702,0.0275478789248994,0.0348616460263505,0.0414834890974751,-0.0051483017515015
119,0.004026411465486345,-0.0029002779672607157,0.006234901902506294,-0.0070835741609415,0.0037676047385442,-0.0043386721799495,0.0107186159146032
120,0.00012092663972259772,-0.00012978338283627932,-0.00043634077442451314,0.0104428445657936,0.010768741859846,0.0104059973048186,0.0093522343345834
121,0.0040226811114037475,0.0030834756216761364,-0.01014092453159234,0.0069642556268283,0.0178053812220614,0.0264236955846462,0.0019333628408507
122,-0.0027280206867831545,0.011428699202084365,-0.006224996299321905,-0.0082084165971541,-0.0155604323480347,0.0163827819217911,0.0013494158589287
123,0.00474305878137514,-0.007255865803660036,0.00448278044893851,-0.001978897419834,0.010803645995972,-0.0094764989252578,0.0013494158589287
124,0.001881931483761076,0.0004739794522221111,-0.0045782022889039745,0.0071022426646449,0.012174048013381,0.0134988205823418,0.0024424620546387
125,0.009603964237566235,-0.00011483350695459745,-0.011177260896311056,0.0051031845920794,0.0309858682123204,0.0306649085603823,0.0036718234957911
126,0.0064143014057588136,-0.0033442508062647936,-0.007934341891241078,0.0090138659451221,0.0263004082336421,0.016953227230132,-0.0022082084372152
127,-0.0012561055768011873,-0.0014698789979143468,-0.00668132713421325,0.0113268432979192,0.00794163876844,0.0038333269692694,-0.0123020780598556
128,0.006525824639466271,0.0004618330668256888,-0.005719176250937433,-0.0014557541606428,0.0161313432427188,0.0174221666644966,0.0036103560184827
129,-0.00191513943524115,0.0008356629721311625,-0.0043946817823958175,0.0187057508087649,0.01354445003079,0.0158801280378966,0.0052669715334107
130,0.003815075082313989,0.002926403815390232,-0.005135008497461449,-0.0015754902051663,0.0087061371416699,0.0168854358056856,0.0044843902843162
131,0.0014031097906187385,-0.0005598344017804293,-0.0009495804728106005,-0.0011205647957199,0.0026608160899976,0.0010960789370213,-0.0011971579048163
132,0.00015046842113450854,-0.002369408675999177,0.0055226299790453,-0.0040937575083735,-0.003688245113416,-0.0103107423628337,0.0030264090365607
133,-0.0015316431386686454,0.00013802727678708401,-0.0012808475282313045,0.0105685297738703,0.0064407515151583,0.0068265377537782,0.0037332909730996
134,0.003517872699076141,-0.0006758247891334886,-0.0008873068994240166,-0.0013400498475652,0.008140617076445,0.0062516867908169,0.0041088406287079
135,-0.0005939424466310577,0.0013605374009421827,0.005808075098324638,-0.0077815728124108,-0.0093822477060815,-0.0055795456704481,0.0084469556920059
136,0.0005023132547706493,-0.0012093673249694455,-0.0010468708641193372,-0.0032614786835585,-0.0019077444619516,-0.0052879261352412,-0.0078161192720894
137,0.00020489720892742115,-0.00026731885521416815,-0.0002623322535268324,-0.0012243455344876,-0.0006721475564282,-0.0014193037567518,-0.0020528361490191
138,0.0003228252581451577,-0.00043857446330057375,-0.003241313497240329,0.0002752603050884,0.0011452743757896,-8.054124913550357e-05,-0.0079083133449709
139,0.0029239785591706866,0.00015598158664042948,-0.00056977469232029,-0.0020644039608081,0.0058157182561569,0.0062516867908169,0.0048756809088634
140,-0.0017089095453142113,-0.00020979388745678002,0.0007078108553960661,0.008578342522502,0.0039728312978802,0.0033864573824385,0.00509582059822
141,0.010115334538940594,-0.0053676253578083,0.00023361241949192545,-0.0077266671022237,0.0195341594802212,0.004531646605147,0.00509582059822
142,0.009498295236673247,-0.002122504682537925,0.0006713626355356524,-0.0139886692472852,0.0116092364155492,0.0056768358278557,0.0072981765926743
143,0.00106393636758308,0.003970191620029803,-0.0027034704194781787,0.0054722868738137,0.0083395953844501,0.0194362809624334,0.0129073998993936
144,0.0038514951058259373,0.002953008318158641,-0.00022525651566140806,-0.009491624793209,0.0008881545169919,0.0091418127662453,0.008597818280923
145,0.0024906414302274787,-0.00017036813597408006,0.0015885063809564389,-0.0067385986419462,-2.63199874831462e-05,-0.0005024989275307,0.0033337439824791
146,0.004435016355558812,0.005624843677495242,-0.0095965605311612,0.0008178468135008,0.0127702158917318,0.028491653970331,0.0053159602875767
147,0.0013242887099870872,0.0007146014238801432,-0.0006878112068816563,0.0017158884323476,0.0052848465057628,0.0072821574855078,0.0056210934208886
148,0.003302377633766679,-0.004354004676251449,0.005702215528103603,-0.00255331771645,0.0063465900065512,-0.0058228530635716,0.0079479974367986
149,-0.0019770775782191096,0.005322316200310483,0.0003938029299445135,-0.0019792864976273,-0.0073075105709278,0.00756836320894,0.008519397284756
150,0.0012913625591684601,0.0014261498497117355,-0.00022154206004376805,0.0015488999347749,0.0050291220317339,0.0090152108616782,0.0084801867866725
151,-0.00373325391598538,0.008460863983565797,0.0006493922478227744,-0.0057984329714864,-0.015859552275067,0.0077885625589994,0.0093568448374914
152,0.00013952846317480513,-0.0012672895053294454,0.0012846338107976398,-0.0020152941116516,-0.0016392649033955,-0.0051813390707913,-0.002078948417715
153,0.0030364803545666424,0.00019612791064636866,0.00010402713356285698,-0.0005025308066955,0.0076807837488616,0.0082289612591182,0.0084801867866725
154,0.0007390030709658998,0.002211651925475349,-0.002520463969062029,-0.0008250165490761,0.001166596727177,0.0073481638588806,0.0012612433735958
155,0.0024720152126519856,0.001887874353642683,-0.0010134709551313044,0.0015403977205624,0.0082024787186595,0.0134790875370908,0.0110315551804487
156,0.0002630357053848609,0.0010793522472375314,-0.0008419862654066253,0.0022517363230188,0.002960617549031,0.0059774070800599,0.0039440102491029
157,0.007036737997043006,0.001485923674470591,-0.004326687366008696,-0.0025523441892054,0.0164116647128255,0.0205648213829708,0.0101158713940598
158,0.0021070286035064193,0.0013114939320708764,-0.0029265697614180536,0.0061645746358258,0.0118430167222756,0.0155086422624137,0.0084409762885891
159,-0.0002971668136082004,0.0012810357836150626,0.005711068676210807,0.0018270797821571,0.001026215219483,0.0046067102346871,0.0183989410877362
160,0.0035974157525956217,0.00017916386116028686,0.002661235233412132,0.0080283731271606,0.0177234085804058,0.0182241715723488,0.0246510546610391
161,0.0059242895664928024,0.002636331527617889,-0.002320700783811594,0.0111377221312568,0.0271036825129549,0.0344722291326469,0.0288677367397419
162,0.0011293500109422641,0.00048330182809527703,-0.008694619406053582,0.0209970467958592,0.0240406450753486,0.0253914736848749,0.0043939678192555
163,0.005876708092115362,0.0027686520196827905,-0.009707702590923269,0.0211446004624156,0.0369823287706665,0.0447207111656799,0.0212766094086002
164,0.011232229429488757,0.0035988064381013607,-0.011037141434229068,0.0129349287263245,0.0432057870387967,0.05326445103329,0.0266097544696268
165,0.005736009634010093,0.003198609491235635,-0.014115025519866832,0.0389892559964114,0.0544478019600686,0.0633879154880722,0.0293001288575938
166,0.0037870340765108726,0.002307134851787763,-0.01189661835892058,0.0224748522633099,0.0326809090995067,0.0391293510102535,0.0103990176734603
167,0.006569530959510057,0.0020042790576302676,-0.009943830243053167,0.0211426151552977,0.0388475010911773,0.0444494610572539,0.0204351110202805
168,0.003716145969401781,0.004042039279091413,-0.011646425772228073,0.0276694652817728,0.0376844786693106,0.0489819784543711,0.0208558602144403
169,-6.636148767632624e-05,0.0053366866469064045,-0.0006451634064522157,0.0173572823983336,0.0171784381890459,0.0320944773671493,0.0305364077405672
170,0.004477397929007162,0.0006734423838155989,0.0034776003785799577,0.0117282909582802,0.0237948783769545,0.0256771498397191,0.0340755547539897
171,0.005706894261235473,0.0037047470508096967,-0.0021816930473001657,0.00156779738806,0.0169478774220896,0.0273026454291027,0.0220338567198728
172,0.002854370618598108,0.004149351323220393,-0.0005758313422034784,-0.004309195433162,0.0033833333839599,0.0149807703323609,0.0135901376409395
173,0.008842938159482932,0.0031800296657391054,0.007561340949531346,-0.0115240020288423,0.0123077163109642,0.021195899226705,0.0394565376198232
174,0.010649671490879222,0.0017027413626475136,-0.008639723067655071,-0.0136642912789432,0.0150365733889763,0.0197957354975761,-0.0010691957108109
175,0.009285897976810316,-0.0004210802300309845,0.0011096623853872058,-0.0089118904658608,0.016113604581643,0.0149366853387064,0.0176165199994165
176,0.0018075547979497218,0.0004575298526546333,-0.003414010256857019,0.0014118811520374,0.0062832413325119,0.0075620372706816,-0.0006827974996281
177,-0.0013139852637525419,0.002764345880525832,0.0024442124203147416,0.001233395637041,-0.0023077946487721,0.0054185520872976,0.0113213250823577
178,-0.0005950088937202599,0.0010179884893552773,0.0022200290612594616,0.0011288592696227,-0.0004746896989534,0.0023705881287946,0.0077319583117362
179,-0.0008537459601531726,0.0019209850012774953,0.002142763248998675,0.0058146038176529,0.0035137584550401,0.0088829115336107,0.0140576847799425
180,-0.0009088140191715028,0.0011210804549530234,0.008711621584712753,0.0085062918219511,0.0060570380402839,0.0091904579118776,0.0302290240389589
181,0.004157666322226049,-0.0024674344357436136,-0.004093890685127495,0.0117570870177935,0.0229619977561927,0.0160655185082893,0.0061787725037064
182,0.0154274200572013,0.005296330192290805,-0.004739668623013539,0.003966481214696,0.0455433782688535,0.0603466211563063,0.0489003214317286
183,0.03233126833546234,-0.007259594549703756,-0.015710374350615487,-0.0340073479754651,0.0531254201886059,0.0328348534221839,-0.0051057006345525
184,0.019435164209129017,0.00012524470764722814,-0.009101528740262153,-0.0008451762048008,0.0515325913388019,0.0518826502966759,0.0299024583889428
185,0.02115162506752679,0.0026990930132307334,-0.0009370675485099365,-0.0207765800318165,0.0362270495251682,0.0437710144971481,0.0415079963674966
186,0.002173812990935993,0.00353323449155542,-0.007598053501036646,0.0087949487414054,0.0146533747519779,0.0245287651558753,0.0061794659508718
187,0.01739352658582052,-0.009560019266230733,-0.01601932714709354,0.0001418415324109,0.0470173956811972,0.0202971418320823,-0.0183895332281486
188,-0.0007606862185572174,0.005285908592167121,-0.011848224857134907,0.017843967438186,0.0157939180791743,0.0305680325942814,0.0019545695643006
189,0.00018424603896445227,0.015203281676563613,-0.018769384782777225,-0.0210420848521348,-0.0205455417771256,0.0219476305088697,-0.0233804337415373
190,0.0055153714987783665,-0.0029798859124143106,-0.009327528686747247,-0.0353470670992836,-0.0204831409100759,-0.0288119220352739,-0.0513379038137685
191,-0.0008446525397766241,0.0018287225957139533,0.01911595152328617,0.0228492653122263,0.0205729267175283,0.0256842063725488,0.0718492293012849
192,0.016431145928952246,-0.005647589012522826,-0.010861961602864265,-0.0380785042963289,0.0062034339821974,-0.0095815773078039,-0.0358132145787211
193,0.024327027472761744,0.005766777293339249,0.0015759169753611583,-0.0288246685847868,0.0367366704543061,0.0528548129891893,0.0566606524846865
194,0.004421205250429276,0.005410781720482111,-0.008409984438038675,-0.0034401638729973,0.0084749842769096,0.0235981191856571,0.0032880067677937
195,-0.0033236775347898705,-0.002642342284120823,0.00023690344034778474,0.003907297178013,-0.0050500137782457,-0.0124353604623634,-0.0118632386539235
196,0.004229373955786902,0.003613279914387764,-0.006030504440441159,-0.0036456051801004,0.0077525576307453,0.0178516749914591,0.0032880067677937
197,0.0008674826337165121,-1.0101837490840765e-05,0.0004899790889915942,0.0011285134092931,0.0034663791071591,0.0034381444713722,0.0046214439712869
198,0.00648771708472026,0.008824884189948016,-0.0074058566603954455,-0.0146868477132155,0.0027975498301056,0.0274631011410103,0.0095779573061553
199,-0.005258384335436178,0.001884032221086726,0.016638329086257394,0.0210201508524904,0.0068488050684899,0.0121146751264273,0.0522962398697389
