,date,lat,lon
242,2022-04-18 08:40:39.043201,41.5777,-70.74611
243,2022-04-18 09:00:38.966405,41.5777,-70.74611
244,2022-04-18 09:20:38.976000,41.5777,-70.74611
245,2022-04-18 09:40:38.985604,41.5777,-70.74611
246,2022-04-18 10:00:38.995199,41.5777,-70.74611
247,2022-04-18 10:20:39.004803,41.5777,-70.74611
248,2022-04-18 10:40:39.014398,41.5777,-70.74611
249,2022-04-18 11:00:39.024002,41.5777,-70.74611
250,2022-04-18 11:20:39.033597,41.5777,-70.74611
251,2022-04-18 11:40:39.043201,41.5777,-70.74611
252,2022-04-18 12:00:38.966405,41.5777,-70.74611
253,2022-04-18 12:20:38.976000,41.5777,-70.74611
254,2022-04-18 12:40:38.985604,41.5777,-70.74611
255,2022-04-18 13:00:38.995199,41.5777,-70.74611
256,2022-04-18 13:20:39.004803,41.5777,-70.74611
257,2022-04-18 13:40:39.014398,41.5777,-70.74611
258,2022-04-18 14:00:39.024002,41.5777,-70.74611
259,2022-04-18 14:20:39.033597,41.5777,-70.74611
260,2022-04-18 14:40:39.043201,41.5777,-70.74611
261,2022-04-18 15:00:38.966405,41.5777,-70.74611
262,2022-04-18 15:20:38.976000,41.5777,-70.74611
263,2022-04-18 15:40:38.985604,41.5777,-70.74611
264,2022-04-18 16:00:38.995199,41.5777,-70.74611
265,2022-04-18 16:20:39.004803,41.5777,-70.74611
266,2022-04-18 16:40:39.014398,41.5777,-70.74611
267,2022-04-18 17:00:39.024002,41.5777,-70.74611
268,2022-04-18 17:20:39.033597,41.5777,-70.74611
269,2022-04-18 17:40:39.043201,41.5777,-70.74611
270,2022-04-18 18:00:38.966405,41.5777,-70.74611
271,2022-04-18 18:20:38.976000,41.5777,-70.74611
272,2022-04-18 18:40:38.985604,41.5777,-70.74611
273,2022-04-18 19:00:38.995199,41.5777,-70.74611
274,2022-04-18 19:20:39.004803,41.5777,-70.74611
275,2022-04-18 19:40:39.014398,41.5777,-70.74611
276,2022-04-18 20:00:39.024002,41.5777,-70.74611
277,2022-04-18 20:20:39.033597,41.5777,-70.74611
278,2022-04-18 20:40:39.043201,41.5777,-70.74611
279,2022-04-18 21:00:38.966405,41.5777,-70.74611
280,2022-04-18 21:20:38.976000,41.5777,-70.74611
281,2022-04-18 21:40:38.985604,41.5777,-70.74611
282,2022-04-18 22:00:38.995199,41.5777,-70.74611
283,2022-04-18 22:20:39.004803,41.5777,-70.74611
284,2022-04-18 22:40:39.014398,41.5777,-70.74611
285,2022-04-18 23:00:39.024002,41.5777,-70.74611
286,2022-04-18 23:20:39.033597,41.5777,-70.74611
287,2022-04-18 23:40:39.043201,41.5777,-70.74611
288,2022-04-19 00:00:38.966405,41.5777,-70.74611
289,2022-04-19 00:20:38.976000,41.5777,-70.74611
290,2022-04-19 00:40:38.985604,41.5777,-70.74611
291,2022-04-19 01:00:38.995199,41.5777,-70.74611
292,2022-04-19 01:20:39.004803,41.5777,-70.74611
293,2022-04-19 01:40:39.014398,41.5777,-70.74611
294,2022-04-19 02:00:39.024002,41.5777,-70.74611
295,2022-04-19 02:20:39.033597,41.5777,-70.74611
296,2022-04-19 02:40:39.043201,41.5777,-70.74611
297,2022-04-19 03:00:38.966405,41.5777,-70.74611
298,2022-04-19 03:20:38.976000,41.5777,-70.74611
299,2022-04-19 03:40:38.985604,41.5777,-70.74611
300,2022-04-19 04:00:38.995199,41.5777,-70.74611
301,2022-04-19 04:20:39.004803,41.5777,-70.74611
302,2022-04-19 04:40:39.014398,41.5777,-70.74611
303,2022-04-19 05:00:39.024002,41.5777,-70.74611
304,2022-04-19 05:20:39.033597,41.5777,-70.74611
305,2022-04-19 05:40:39.043201,41.5777,-70.74611
306,2022-04-19 06:00:38.966405,41.5777,-70.74611
307,2022-04-19 06:20:38.976000,41.5777,-70.74611
308,2022-04-19 06:40:38.985604,41.5777,-70.74611
309,2022-04-19 07:00:38.995199,41.5777,-70.74611
310,2022-04-19 07:20:39.004803,41.5777,-70.74611
311,2022-04-19 07:40:39.014398,41.5777,-70.74611
312,2022-04-19 08:00:39.024002,41.5777,-70.74611
313,2022-04-19 08:20:39.033597,41.5777,-70.74611
314,2022-04-19 08:40:39.043201,41.5777,-70.74611
315,2022-04-19 09:00:38.966405,41.5777,-70.74611
316,2022-04-19 09:20:38.976000,41.5777,-70.74611
317,2022-04-19 09:40:38.985604,41.5777,-70.74611
318,2022-04-19 10:00:38.995199,41.5777,-70.74611
319,2022-04-19 10:20:39.004803,41.5777,-70.74611
320,2022-04-19 10:40:39.014398,41.5777,-70.74611
321,2022-04-19 11:00:39.024002,41.5777,-70.74611
322,2022-04-19 11:20:39.033597,41.5777,-70.74611
323,2022-04-19 11:40:39.043201,41.5777,-70.74611
324,2022-04-19 12:00:38.966405,41.5777,-70.74611
325,2022-04-19 12:20:38.976000,41.5777,-70.74611
326,2022-04-19 12:40:38.985604,41.5777,-70.74611
327,2022-04-19 13:00:38.995199,41.5777,-70.74611
328,2022-04-19 13:20:39.004803,41.5777,-70.74611
329,2022-04-19 13:40:39.014398,41.5777,-70.74611
330,2022-04-19 14:00:39.024002,41.5777,-70.74611
331,2022-04-19 14:20:39.033597,41.5777,-70.74611
332,2022-04-19 14:40:39.043201,41.5777,-70.74611
333,2022-04-19 15:00:38.966405,41.5777,-70.74611
334,2022-04-19 15:20:38.976000,41.5777,-70.74611
335,2022-04-19 15:40:38.985604,41.5777,-70.74611
336,2022-04-19 16:00:38.995199,41.5777,-70.74611
337,2022-04-19 16:20:39.004803,41.5777,-70.74611
338,2022-04-19 16:40:39.014398,41.5777,-70.74611
339,2022-04-19 17:00:39.024002,41.5777,-70.74611
340,2022-04-19 17:20:39.033597,41.5777,-70.74611
341,2022-04-19 17:40:39.043201,41.5777,-70.74611
342,2022-04-19 18:00:38.966405,41.5777,-70.74611
343,2022-04-19 18:20:38.976000,41.5777,-70.74611
344,2022-04-19 18:40:38.985604,41.5777,-70.74611
345,2022-04-19 19:00:38.995199,41.5777,-70.74611
346,2022-04-19 19:20:39.004803,41.5777,-70.74611
347,2022-04-19 19:40:39.014398,41.5777,-70.74611
348,2022-04-19 20:00:39.024002,41.5777,-70.74611
349,2022-04-19 20:20:39.033597,41.5777,-70.74611
350,2022-04-19 20:40:39.043201,41.5777,-70.74611
351,2022-04-19 21:00:38.966405,41.5777,-70.74611
352,2022-04-19 21:20:38.976000,41.5777,-70.74611
353,2022-04-19 21:40:38.985604,41.5777,-70.74611
354,2022-04-19 22:00:38.995199,41.5777,-70.74611
355,2022-04-19 22:20:39.004803,41.5777,-70.74611
356,2022-04-19 22:40:39.014398,41.5777,-70.74611
357,2022-04-19 23:00:39.024002,41.5777,-70.74611
358,2022-04-19 23:20:39.033597,41.5777,-70.74611
359,2022-04-19 23:40:39.043201,41.5777,-70.74611
360,2022-04-20 00:00:38.966405,41.5777,-70.74611
361,2022-04-20 00:20:38.976000,41.5777,-70.74611
362,2022-04-20 00:40:38.985604,41.5777,-70.74611
363,2022-04-20 01:00:38.995199,41.5777,-70.74611
364,2022-04-20 01:20:39.004803,41.5777,-70.74611
365,2022-04-20 01:40:39.014398,41.5777,-70.74611
366,2022-04-20 02:00:39.024002,41.5777,-70.74611
367,2022-04-20 02:20:39.033597,41.5777,-70.74611
368,2022-04-20 02:40:39.043201,41.5777,-70.74611
369,2022-04-20 03:00:38.966405,41.5777,-70.74611
370,2022-04-20 03:20:38.976000,41.5777,-70.74611
371,2022-04-20 03:40:38.985604,41.5777,-70.74611
372,2022-04-20 04:00:38.995199,41.5777,-70.74611
373,2022-04-20 04:20:39.004803,41.5777,-70.74611
374,2022-04-20 04:40:39.014398,41.5777,-70.74611
375,2022-04-20 05:00:39.024002,41.5777,-70.74611
376,2022-04-20 05:20:39.033597,41.5777,-70.74611
377,2022-04-20 05:40:39.043201,41.5777,-70.74611
378,2022-04-20 06:00:38.966405,41.5777,-70.74611
379,2022-04-20 06:20:38.976000,41.5777,-70.74611
380,2022-04-20 06:40:38.985604,41.5777,-70.74611
381,2022-04-20 07:00:38.995199,41.5777,-70.74611
382,2022-04-20 07:20:39.004803,41.5777,-70.74611
383,2022-04-20 07:40:39.014398,41.5777,-70.74611
384,2022-04-20 08:00:39.024002,41.5777,-70.74611
385,2022-04-20 08:20:39.033597,41.5777,-70.74611
386,2022-04-20 08:40:39.043201,41.5777,-70.74611
387,2022-04-20 09:00:38.966405,41.5777,-70.74611
388,2022-04-20 09:20:38.976000,41.5777,-70.74611
389,2022-04-20 09:40:38.985604,41.5777,-70.74611
390,2022-04-20 10:00:38.995199,41.5777,-70.74611
391,2022-04-20 10:20:39.004803,41.5777,-70.74611
392,2022-04-20 10:40:39.014398,41.5777,-70.74611
393,2022-04-20 11:00:39.024002,41.5777,-70.74611
394,2022-04-20 11:20:39.033597,41.5777,-70.74611
395,2022-04-20 11:40:39.043201,41.5777,-70.74611
396,2022-04-20 12:00:38.966405,41.5777,-70.74611
397,2022-04-20 12:20:38.976000,41.5777,-70.74611
398,2022-04-20 12:40:38.985604,41.5777,-70.74611
399,2022-04-20 13:00:38.995199,41.5777,-70.74611
400,2022-04-20 13:20:39.004803,41.5777,-70.74611
401,2022-04-20 13:40:39.014398,41.5777,-70.74611
402,2022-04-20 14:00:39.024002,41.5777,-70.74611
403,2022-04-20 14:20:39.033597,41.5777,-70.74611
404,2022-04-20 14:40:39.043201,41.5777,-70.74611
405,2022-04-20 15:00:38.966405,41.5777,-70.74611
406,2022-04-20 15:20:38.976000,41.5777,-70.74611
407,2022-04-20 15:40:38.985604,41.5777,-70.74611
408,2022-04-20 16:00:38.995199,41.5777,-70.74611
409,2022-04-20 16:20:39.004803,41.5777,-70.74611
410,2022-04-20 16:40:39.014398,41.5777,-70.74611
411,2022-04-20 17:00:39.024002,41.5777,-70.74611
412,2022-04-20 17:20:39.033597,41.5777,-70.74611
413,2022-04-20 17:40:39.043201,41.5777,-70.74611
414,2022-04-20 18:00:38.966405,41.5777,-70.74611
415,2022-04-20 18:20:38.976000,41.5777,-70.74611
416,2022-04-20 18:40:38.985604,41.5777,-70.74611
417,2022-04-20 19:00:38.995199,41.5777,-70.74611
418,2022-04-20 19:20:39.004803,41.5777,-70.74611
