,z/L,phi_eps
0,-0.03702387369790065,0.5428110387094887
1,-0.0507869943150378,0.7082290856390995
2,-0.051479869598641245,0.6691126230488866
3,-0.06842170360145736,0.6475957560441521
4,-0.0526842445960219,0.6369710388829056
5,-0.1042398823234784,1.30898031048575
6,-0.047205465948108094,0.6096150173222645
7,-0.0288099214862682,0.33107706219531535
8,-0.0652099658587845,1.1511374038201079
9,-0.039404028575341504,0.96043745977288
10,-0.03299211548873785,0.38717626848262576
11,-0.03882261099000035,1.0277242787824348
12,-0.052260713324522354,0.9829454417716312
13,-0.02832421508423465,1.044667006747256
14,-0.02770984987432125,0.9547434940321605
15,-0.03052462973701665,0.7865338202274499
16,-0.04181162275444285,
17,-0.03760079711644425,
18,-0.1114824886294125,
19,-0.0367157061774634,0.8100373333427657
20,0.01613573015970325,1.065644937408852
21,0.026509481408957397,1.9636086065566194
22,-0.00039048005934430065,1.46221909038295
23,0.023771447475325003,1.9519634030184068
24,0.02345440448172335,0.8108685674800133
25,0.0455757046308579,2.056848596941861
26,0.0261477665608181,1.1444455236641116
27,0.04833068685807325,1.8066639567866838
28,0.04903336851927395,0.9903491199570551
29,0.058445344218445244,1.1519157049161715
30,0.0676596275616688,2.6729093317458252
31,0.08751902823243675,2.188457018657629
32,0.0729833764205998,1.1370839957001453
33,0.16329622845522657,2.221971917091914
34,0.43667846899745655,7.331359671567301
35,0.21822840199601146,2.5417488193213544
36,0.06674787502382815,1.6435123703486565
37,0.024250559567627998,1.0449474852079228
38,0.06250897335970775,3.110901675957984
39,0.02446578744216365,1.4703736868739612
40,0.030997042373179,1.5344530403674874
41,0.04250358944872855,3.13860707218557
42,0.025941644153157452,1.5116640054978456
43,0.018574982798493,1.3105398235339014
44,0.020767094459007852,1.2602057170972523
45,0.01512635687041805,1.0283216935750032
46,0.01243907862375225,1.0172257753937113
47,0.013606999250675201,1.3672580165190586
48,0.01249725105840325,1.0465494331932519
49,0.0084066483421835,0.9685380526747088
50,0.0071263093982625,1.230570467520501
51,0.00683591437439395,0.9674242355714685
