,z/L,phi_eps
0,-0.089833481595614,0.606969679042144
1,-0.0845351602459491,1.2475155256197192
2,-0.0579477532908848,1.9774817867354328
3,-0.2423582066282914,0.8619439209462962
4,-0.1181525663460249,0.6005209226985471
5,-0.2531215471497717,1.4347656380828417
6,-0.0940368752785595,0.4191131545841653
7,-0.066768273703786,0.2808315061424212
8,-0.0770620927006749,0.7936211845748748
9,-0.0871338571380781,0.8849391466247772
10,-0.0517540726450851,0.3168088357992604
11,-0.0849871109207758,0.8896481714120935
12,-0.1457757726373034,1.171975045631319
13,-0.0532608265802878,1.3454685272431743
14,-0.0305953161140148,0.5962925433751889
15,-0.0282906616570843,0.4911677030026224
16,-0.0323559441474741,
17,-0.0494549493194356,
18,-0.1530642449244018,
19,-0.0436815017494764,0.6949955059597096
20,-0.080559570386736,1.0689802630865661
21,0.0370096327305864,1.3338773298786966
22,0.5077953644299453,1.8011197627225002
23,0.1051482729916183,2.255458575400908
24,0.1060570600308911,1.1197208324586603
25,0.0896638741516104,2.4502968073460925
26,0.1664709697901712,1.701376738491903
27,0.2533187753969436,2.291199377801207
28,0.2069332642590735,1.2389141623519606
29,0.2258462464405102,1.189365468016259
30,0.2030235811875868,6.029348719428807
31,0.2335001492948104,1.5964510062796953
32,0.4215164814234003,4.177687684435756
33,0.3369730176436175,1.6281469680197809
34,0.2120913691513934,4.376312482498204
35,0.6621490180481789,2.9327080022366463
36,0.1141574649720012,1.1008042231599315
37,0.0977680164236215,2.094226555988316
38,0.0633695051316396,1.9722324223813605
39,0.0556755430561174,1.2922110797825272
40,0.0649468018998323,1.8263349963444488
41,0.0762072190373778,2.698849540020422
42,0.0512627231747318,1.4855613599545685
43,0.0368522466331056,1.1466874300968604
44,0.0480280677171658,1.2393321961533044
45,0.0349322244741561,1.0556865925098906
46,0.0303864186516072,0.9670291003278619
47,0.0381373534637322,1.3858191195195406
48,0.031968966322252,1.0054550341116628
49,0.0235882526504282,0.9443941427669629
50,0.0222045312296428,1.2361194945075629
51,0.0194071091693214,0.9739993704310745
52,0.0209500726696562,1.0135118474691676
53,0.0244447886951108,1.0531931639261716
54,0.022218069842936,0.924487873504216
55,0.018882696768904,1.007019014403503
56,0.0179926243581044,1.0391479593354076
57,0.016014562962535,0.80227926752412
58,0.0163733390560018,0.755032012096879
59,0.0277609419487512,1.13379204739224
60,0.0251275847743747,0.8522459703585255
61,0.0209273334633295,0.956663737597329
62,0.020184628618907,0.726438541267268
63,0.014251493685429,1.213366134292393
64,0.0204839743759252,0.908130496108464
65,0.0167972902903142,1.1015583941132587
66,0.0211414365802318,1.05231808312307
67,0.0217800984589043,1.1351738752206622
68,0.0248957574951149,0.9906420575267458
69,0.0361057958674306,0.8927636960369167
70,0.0312401222741436,1.2180244751178873
71,0.024001418917891,0.9096661327027318
72,0.0237120671872385,1.0277509094571067
73,0.0244504984321237,1.0913845684247931
74,0.0240514041707005,1.0218886549999264
75,0.0242853428397374,1.132797366416765
76,0.0238399545522454,1.0877251221761979
77,0.0303521488100789,1.0408575022030353
78,0.0263589260577889,0.9460887014770494
79,0.0240744524752077,1.0205253570329966
80,0.0297651835404805,1.1250654484668643
81,0.0254010205975511,1.253767148822861
82,0.0233094428110052,0.9439313945681356
83,0.0235647359628554,0.9773865799066876
84,0.0171377530907261,1.004350957439968
85,0.0213585748757346,1.25508087440096
86,0.0282793730120995,1.1690552079877272
87,0.0180376258900694,0.9131799174390676
88,0.0225309294976439,2.1264960812351728
89,0.0187701972447073,1.9766216805226802
90,0.0150214533549509,1.0459063949185206
91,0.0205487499936233,1.162363079853353
92,0.0237773361456573,0.9017704474794725
93,0.0475241401822883,1.858255325556645
94,0.0308744877788715,1.0317486889755974
95,0.0227531788620387,1.0675351693328603
