,usr_s1,usr_s2,usr_s3,usr_s4
43,0.30620056296726467,0.3061141203387881,0.32200824767145836,0.3075683430989945
44,0.3390766118394087,0.2931587216952482,0.29783316819532885,0.31185387867470205
45,0.302302351082699,0.29833123457864696,0.3015841378418054,0.3145247265815471
46,0.34483597321856757,0.31805546882796915,0.3260821556757201,0.33699903615053395
47,0.3396599327800242,0.2993960433792524,0.2964055811136936,0.3224045427670419
48,0.35975424813344914,0.32832941198118143,0.3414285708982023,0.3468824519951958
49,0.39695667872455703,0.3772229491133994,0.39228503601397724,0.3928812161920848
50,0.4198323057738826,0.37961563340042365,0.37098697704608374,0.3893282410343569
51,0.39885706696582496,0.3800272629774857,0.37104353913583055,0.38031767100488867
52,0.37263101371933094,0.35771697596411917,0.3581939019145299,0.3654293737846235
53,0.356432908535909,0.3305462386402581,0.3245556055669977,0.32214723303277815
54,0.3195832771572189,0.3210548385160017,0.32914811401791483,0.3531467568803682
55,0.2896606696213169,0.2887233858366319,0.27374117950997917,0.29037355406916016
56,0.27935417407248775,0.2581730829903055,0.2654933360617416,0.26834442789437213
57,0.23456508335105347,0.23421026282046584,0.23823104331157374,0.24162943352068095
58,0.25561939365406133,0.25570651790748333,0.28773312974344395,0.26967734703614166
59,0.2360476211234564,0.21889412071495967,0.22421073181735487,0.23440383688942243
60,0.27666895009830117,0.27193216619193183,0.2915761897857376,0.2561116635280115
61,0.30054574326695743,0.2884401905461962,0.29520352009685985,0.29534042120877346
62,0.3718892604177539,0.33642845731256127,0.36979552198006777,0.30270273762809685
63,0.33651775141101253,0.29927995636560717,0.30000382244410234,0.31081708029098826
64,0.2922950415401104,0.27489811063553343,0.27337657041260033,0.2859606664661878
65,0.2864280367940037,0.27341336468821675,0.2756095131958903,0.29836025801874744
66,0.26848138287752793,0.2538454703999043,0.2629514974011573,0.26922332862825726
67,0.2565561467353615,0.24134519450637032,0.24468496918729332,0.2745614166307128
68,0.22840666832335055,0.22072776330475444,0.2215970279957756,0.24710451218155297
69,0.27333632961572785,0.23938939406812143,0.2543131415435345,0.26510877404672517
70,0.28343946639167655,0.2548566705969048,0.2464203043507945,0.251906993186525
71,0.3935780330335153,0.378534822923986,0.3571591178408236,0.2901883367635903
72,0.40609837905581375,0.3816136220740216,0.3828186733368208,0.292944972049141
73,0.40342899236054264,0.36141855442241144,0.37723773401668215,0.2903426838678502
74,0.37849939721521336,0.3641728919391806,0.34271027772867285,0.35696233401068245
75,0.3459569275260291,0.321610628396753,0.3234778126307437,0.33950921353867286
76,0.32791138420178867,0.2938534304675279,0.31703646252032347,0.3370011637781675
77,0.28525533375008194,0.2729674499667404,0.27036639106162064,0.2759922357480397
78,0.304572221500724,0.2871065898097018,0.27823938209411647,0.28620111634753864
79,0.30351035742332505,0.2935587209709757,0.2839447079587797,0.2880477267796574
80,0.2980470685984464,0.2747733279398304,0.2771854137083239,0.270452454874552
81,0.3426704712814281,0.30551689786981445,0.2946984634845561,0.30791361442186627
82,0.4410281430237948,0.39917843915762213,0.4120645580395708,0.39719292730456823
83,0.4669508292762744,0.4226915185449893,0.43022187678576307,0.32592686693392614
84,0.4275916839572499,0.3878317075124361,0.3819563313362909,0.3924237335296078
85,0.3764070468847655,0.32972499078231193,0.33255192421986063,0.3363748136167409
86,0.3043639863645518,0.26448352692327104,0.28426792807578405,0.2994174717822423
87,0.4140745950252122,0.36297784543725986,0.3754839509776682,0.3002981432367579
88,0.4429368423676542,0.4287162582756098,0.2877301690614179,0.3023264430625859
89,0.4737568391345411,0.4235951348376181,0.29800308741873566,0.3164453361661449
90,0.4734392198982887,0.43232102520479215,0.42736024935864836,0.2953398476477931
91,0.35328698486725574,0.30300353586995854,0.3018273837540998,0.28098754455964214
92,0.31552271824508543,0.28937853638881017,0.28487598498851646,0.2868205911982577
93,0.25749702291283877,0.21747322637848082,0.18835959657126838,0.1811689399631842
94,0.24317846748454194,0.22230289641991996,0.22618827222624693,0.20513618854042198
95,0.2964267562418611,0.2812885370780954,0.2765519149985253,0.25448227137609747
96,0.2542622174079518,0.23935917534211013,0.24469408741097726,0.25541345638876034
97,0.2642158074506303,0.24249626343437458,0.25918734985032604,0.2572508266414756
98,0.2896244910608692,0.26592682607790213,0.26673804101379434,0.27857575144534275
99,0.3181320024920437,0.2920003050292167,0.2965036835249294,0.31840386900123885
100,0.35212460929465833,0.33345981720070506,0.3431636755359591,0.3358566263399176
101,0.37218997323060166,0.3686003165633576,0.3620458247792791,0.3597781203808427
102,0.38761838721040043,0.35999915213018446,0.35324991668147765,0.38523702422267503
103,0.3869240955047707,0.350153933878079,0.35657323882721376,0.3783129362446436
104,0.40236782953003625,0.3762206969325567,0.39524079254828776,0.4087658827630246
105,0.4456050845953651,0.4089786626160837,0.42429919929846055,0.4406005803390541
106,0.4651213244108476,0.4425620882786944,0.4733904464099341,0.46740147443516883
107,0.43986698500839827,0.41064372323282106,0.41547805402739146,0.4416361651052548
108,0.46793927209259645,0.4363659669437225,0.42512746567118026,0.47751067745101267
109,0.4833786958745044,0.4412369384556096,0.46710538268157653,0.4741691405214498
110,0.5150525897373658,0.45159496520776077,0.4675872788305669,0.48523111150176285
111,0.46710051842302563,0.4185535147417786,0.42740504647065636,0.42844204893113896
112,0.3875597424471035,0.3659409188759563,0.38437096919025193,0.3862157033366872
113,0.41465153546503913,0.3916649985188369,0.40755512031353097,0.41014200002272544
114,0.47172999721976405,0.4282000117427812,0.4125664009841566,0.416845815473142
115,0.42416809126723093,0.36721659001147483,0.38491828061118194,0.4116722080571511
116,0.4075527104794246,0.3715755909645131,0.37833626329815867,0.38028439553002524
117,0.41709713393979136,0.3935853627275351,0.40193110257008485,0.39267310097300145
118,0.48185557494004677,0.4300259770064936,0.4352983853291824,0.4210074788673405
119,0.3791550882324084,0.3029343595624322,0.3051630811783235,0.2796139193668789
120,0.36007767635371585,0.346392566129557,0.3369139133667201,0.3845362542529419
121,0.3771643820073785,0.3290561882093094,0.3239766250592904,0.30179423769190306
122,0.38140369788289663,0.3486377260418722,0.3789714166107702,0.4023596224313064
123,0.49121632922519404,0.4019755683560353,0.3735838690824732,0.3470645989298509
124,0.34549195723358056,0.27751907317097557,0.2522785591681661,0.1721192828588505
125,0.4064779586631113,0.3771881892796488,0.3688300384268133,0.36920147738361175
126,0.37272115583182197,0.3508198539847285,0.3663440638734142,0.3980683942616874
127,0.3322100281732658,0.30543998086511576,0.28374648324461177,0.31286108005548335
128,0.33835282583611825,0.32516930795564963,0.30206848336458253,0.3389849290925973
129,0.3364339336632969,0.3231257306489199,0.3314412421682628,0.3380406843183792
130,0.29334176942714224,0.29669802215765056,0.2992396702392283,0.3175216705455661
131,0.2762230403380119,0.2649928437040656,0.2855584590420432,0.2899741611338208
132,0.3071725755611846,0.2766327699797558,0.30414160459166717,0.3329977072886931
133,0.352788387414278,0.3266400269942915,0.3492508483857892,0.32776723494927784
134,0.24183026915391068,0.14845842584671462,0.19667395116508485,0.06459449489926071
135,0.17968766326638308,0.15482731562715596,0.1703158950072271,0.18464058794963548
136,0.1825668753980885,0.14964012076184952,0.1631360924828019,0.1720621664223878
137,0.08584823483643024,0.07612408107317478,0.06121440852442702,0.09955856626351131
138,,0.08378575043700441,0.07694855678970416,0.1422931219878545
139,0.13502073009465101,0.23458339915382573,0.2733109934525362,0.4004865117705599
140,0.27096235395716384,0.20260444576149844,0.4366355195845249,0.4301911319609385
141,0.3859380347628369,0.3784756756321594,0.3975252226600665,0.37039664713457315
142,0.270757003606056,0.2736345714904307,0.30953998248803816,0.2401956593109909
143,0.27106996479063206,0.2398632081075713,0.27628013653272754,0.2750518283747189
144,0.25392450120971305,0.26169233048629104,0.3089796537919221,0.2639117836966055
145,0.191155173753935,0.17809396301408245,0.14057126841580977,0.14939138458823434
146,0.1413001943120699,0.27695442081461896,0.2637350881942563,0.2652588981369909
147,0.1434648505959021,0.15883065253556092,0.20447876852276967,0.37540830896890415
148,0.1920142275881093,0.17587760420863646,0.2512936594712953,0.29247448940979054
149,0.2029721135588316,0.19242504837404076,0.32352515254362885,0.2652588981369909
150,0.14996479896182818,0.27192281347998626,0.19170938582359892,0.23030089913026114
151,,,,
152,,,,
153,0.12940083090819862,0.28181314791905687,0.13379435434405051,0.17074717313125345
154,0.19332182662397152,0.19454328846912877,0.20394674135078103,0.17230849764329806
155,0.17528510733618477,0.2017915584090261,0.22679946140395674,0.1912709630762302
156,0.17774757833977103,0.13531235116993995,0.1394933321752955,0.12497039473550185
157,0.17119730578870027,0.22650364423527738,0.24157039442313363,0.2466964478111603
158,0.21170474806234219,0.24024332729517556,0.23401741539351398,0.2664086169445106
159,0.24768541886669396,0.25631121445078486,0.2631366164222939,0.3015825220148055
160,0.32513419585569864,0.290911439785287,0.29006507492962225,0.2771813349118625
161,0.31999947538460566,0.29138147845464824,0.25952681765345526,0.2497995641377055
162,0.30426793088530596,0.2805697718341495,0.29134274276125566,0.30712658685668826
163,0.32453717677913024,0.29508954338783405,0.29539853289044304,0.2853416406615748
164,0.32467174962105017,0.2988971051333877,0.30168469701760203,0.294962583586672
165,0.3690029749522054,0.3547134540184723,0.3586985559146001,0.34901207194315503
166,0.31684522778863855,0.2732871164659909,0.2642704010516571,0.2324106234595398
167,0.316792206848594,0.3108160690271867,0.32554914901283244,0.35405143253047755
168,0.31596985118410914,0.294981456628097,0.3097913116102431,0.3382473752117293
169,0.28588098614760415,0.280626536992421,0.28872634660746244,0.2996163520291035
170,0.2582037515863777,0.2658019144300666,0.2713841654826512,0.3122111088840174
171,0.2588345382216706,0.2377819038187701,0.24358492095131795,0.21759917733967674
172,0.22351126448031197,0.19849186342067435,0.19678929290498046,0.18551539939266784
173,0.2431969274089467,0.26078235419482076,0.2628024756603095,0.25931641593738153
174,0.1950347404499431,0.21117232358913363,0.2264666003546349,0.2236996174250988
175,0.19092509226196605,0.19457770183637157,0.1941132269018203,0.24919047108108275
176,0.17621162537573645,0.2202236761447981,0.23126741345926116,0.2364605477728393
177,0.18880053627467208,0.20021955333791028,0.1802424784609037,0.1578831844360695
178,0.23726165780254316,0.263228396851382,0.23432472320669115,0.21440803641953868
179,0.2413443083139276,0.21459142835471864,0.21985899037707385,0.2190858252274276
180,0.2532705718939517,0.2379214860976182,0.24962862099754518,0.25209759336286697
181,0.2347876269348834,0.2382877745900064,0.2263711157628026,0.19949500763470632
182,0.23690787838904354,0.28091310448442475,0.29340292732933454,0.32971685315518073
183,0.2940013952651366,0.28175124329935297,0.26355820748633624,0.21736976654551027
184,0.28461472404642607,0.27741167708068215,0.2812544959189538,0.2632338326087007
185,0.27885920748770876,0.2888381495949719,0.28198744594341574,0.33895816467096834
186,0.28098925068727504,0.25405794884783556,0.24439763247276342,0.24294443275759564
187,0.27794167128342845,0.2800187975535283,0.4157288667015804,0.34422962302669924
188,0.296792799996283,0.300264965596821,0.3427012756021253,0.2878820239780434
189,0.3376396064351692,0.338280579240206,0.37771641737310413,0.33154861777078304
190,0.38746646365178833,0.3809514372748564,0.4087019863873767,0.39789585703526814
191,0.3452684830572744,0.2890073856608079,0.36499287519173684,0.2759882391146084
192,0.34948557155364746,0.33470061629861836,0.3648113536853103,0.36598669257157146
193,0.30649403447939344,0.3919501187460671,0.32036314141070726,0.38603942253703255
194,0.2814383812001696,0.3290809105532779,0.28124925535675727,0.38797633144711646
195,0.11811171105020948,0.12447592186574288,0.22833011250570623,0.10520021238032945
196,0.3101244209662284,0.27953936737139734,0.40689203586472406,0.16443787475395294
197,0.19187767887682897,0.19039208720110945,0.24569361779867277,0.19618759497601587
198,0.2500608283326551,0.21331849230556166,0.33283298104173464,0.2314795102336699
199,0.29352614557359724,0.3087831385754128,0.39459512334208946,0.3113924846783713
200,0.2870037966221387,0.24559395231187192,0.2601153993924544,0.26716607612564885
201,0.28441449896181786,0.2484069942087805,0.25796764398441513,0.2313529678875707
202,0.28291922337389985,0.2799416880046817,0.30485164097918854,0.30488718057771846
203,0.249581493459435,0.23506470206933958,0.2261466186464858,0.2525245457073686
204,0.23500069343172075,0.22172168559400648,0.23111201237792298,0.22896191390546589
205,0.19389033377449302,0.21770709198121804,0.20878194101631922,0.24456687136964808
206,0.1876504928198853,0.20413944085527758,0.21861955581017173,0.24049844160183226
207,0.20758431508537203,0.22716647230399342,0.22658968136659072,0.2384647215694405
208,0.20229510949920254,0.20971512708909276,0.20613294169179808,0.24443231782995084
209,0.19476869979219338,0.21872293832804174,0.22087084846145663,0.21868717453287878
210,0.21858814658516576,0.24140097553845175,0.2458451423425282,0.27339265011898034
211,0.21450962774560187,0.2026908065423407,0.2061606630408314,0.1862777734996956
212,0.23234517022384335,0.25890578576602385,0.2606770869827,0.29587619388957215
213,0.264841476702468,0.2478574091931135,0.29245308692306154,0.3112936398551604
214,0.22308881232428424,0.29241630423926573,0.29940937964609415,0.3230746959320512
215,0.271700454338996,0.24554054622591479,0.2410257085234659,0.2653495333125552
216,0.23386261389230056,0.24249400641660324,0.24930895454763088,0.25941416531740175
217,0.22861546464515003,0.21619204706602263,0.22984742519334656,0.25819821599697496
218,0.2451600248316852,0.2517006811524297,0.2669097650591929,0.27327719088873015
219,0.23159732892203827,0.205854327187137,0.19991211443638865,0.23690656449723405
220,0.22762032654237538,0.2300033262299063,0.25047719514423994,0.2550096259503186
221,0.2592652709070089,0.24651425540089097,0.26253994267332503,0.23664078917942116
222,0.255203978676386,0.25343762255875707,0.2745310775938162,0.2885902903400344
223,0.24415505630294038,0.2171005688140607,0.22088283546750936,0.28977959677757437
224,0.1940757033939895,0.19644220553949393,0.2528668047535163,0.2641795128180106
225,0.21373419299679622,0.19593263015691884,0.20541222445214447,0.22375973620543768
226,0.21718264443827737,0.2115005789222708,0.21217829543821046,0.27481501162696365
227,0.23587100949215295,0.20869294302288344,0.19194397399867333,0.2445855187058541
228,0.19364853978087312,0.1839974752684868,0.19945386645695198,0.25233145102062843
229,0.1906886259070949,0.17422012032191703,0.1695573660121535,0.1787434720084126
230,0.20367536269754963,0.21681135391235803,0.22833727093453196,0.24367705955245073
231,0.15215589890579348,0.1513708688287555,0.16780224462617369,0.17049956181957016
232,0.266267176603494,0.1542610077186152,0.18927331411203918,0.19086605329858894
233,0.2661424597273226,0.15697533144621695,0.1562394275243337,0.16733300589999092
234,0.2664038630384861,0.12990178814009204,0.14332142587461125,0.15975979952337946
235,0.2767071673877165,0.16311988140112096,0.18497785691769167,0.16183577565968013
236,0.19169345843738736,0.17670958059378192,0.1989216056621797,0.16712328479278635
237,0.21472547924211838,0.2088980926193844,0.21655377829758005,0.24276752377818067
238,0.19685738041821074,0.20418427880410484,0.2155725649371918,0.23006152625620008
239,0.18981457911174837,0.18528501998263577,0.1842619976861336,0.21004338509504614
240,0.1783402580498847,0.1858945006048222,0.26183464034177284,0.21165305380316013
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,0.23655622311441885,0.5158923481838139,0.18118241863814688,0.20304813364373778
260,0.21966614856626746,0.5287926529393513,0.26553470443684907,0.24090280303637407
261,0.2464754217231994,0.5106188782903752,0.34382116993249157,0.2437603893175458
262,0.23731001358384293,0.530956896199402,0.23470177080111845,0.2316457484681954
263,0.24427608022168096,0.5529895316839196,0.26478013295946207,0.2690646578361563
264,0.25277977174385924,0.49369080463089565,0.25396604952916246,0.2594120756007652
265,,,,
266,0.24591575235477972,0.47478733666987033,0.30957802480311647,0.26050161140235345
267,0.2603899243391506,0.28749730566526666,0.331527656750535,0.22378612476508952
268,0.25568442432597693,0.34847612461554106,0.3278039132326903,0.2740039641080718
269,0.23449808045128764,0.25378256525829523,0.26181915740274736,0.26804619014477005
270,0.24041928720872774,0.23196588023071066,0.22037517017750163,0.24688884434749192
271,0.27284670259752225,0.2888655114433259,0.3444052151633214,0.2476095143185766
272,0.26649794722645476,0.23748511668986388,0.23078135359097715,0.24319939684995254
273,0.26671334967839455,0.3331845415000071,0.32579007192807347,0.2816384901631477
274,0.2726824980200186,0.5157971977046286,0.4040492498888443,0.32573942427198294
275,0.27133788289929983,0.5432654019768555,0.3812345724083459,0.31217616951016586
276,0.2903175622109691,0.53063541502996,0.29417834100689166,0.2548483381708835
277,0.2621791647058671,0.44980159927316476,0.21138793883682366,0.32368163155782814
278,0.2484966128298475,0.34153728158678853,0.19126578721227055,0.33383116869533236
279,0.2670521762412817,0.4971480578038043,0.22647581112519397,0.33440627787708416
280,0.3305248682302448,0.6506729686781255,0.3241115730860194,0.3407954722242061
281,0.3404439678647223,0.6298608091567872,0.21405158088905588,0.36054063181239754
282,0.3141005935066824,0.4375363391048548,0.19456921263661367,0.3235073429614823
283,0.28974748916380855,0.44223856071918916,0.39397832548706857,0.3959152503342525
284,0.2840145610798199,0.4466798718851899,0.48089708626343386,0.3409521260538714
285,0.28938831615400773,0.47934997102763405,0.5845372142322377,0.42086282290772925
286,0.38302601017613364,0.5469653535673823,0.33211294550224885,0.42086273183179046
287,0.3754117391725001,0.469099568361443,0.17662812604387224,0.4146932086438871
288,0.4098306913364191,0.5181922625177912,0.37526792675560455,0.4143456139845971
289,0.44213891644756886,0.561292094087137,0.365956057827679,0.513287579142138
290,0.2766783100578104,0.45423417928751975,0.37365175344771645,0.39553279837065664
291,0.476489955675562,0.5719632912412896,0.6347242016705938,0.5629063047550202
292,0.4889224740973376,0.5275501260851233,0.44167340738225663,0.49114111209979405
293,0.4989052061931045,0.5171802182706801,0.36957854363075304,0.5852607906272206
294,0.5305041380726763,0.6010216028016583,0.49354309336035995,0.6695716169718844
295,0.5928080428131499,0.5235274539382695,0.5457251272356891,0.7593700416841511
296,0.5801561719319307,0.6286605811314603,0.6065616812069035,0.7455408169393268
297,0.5687248026296321,0.4432107064063157,0.7211384995375871,0.8223817266828872
298,0.6108822544512295,0.5502457819630452,0.47221473946007164,0.9143431631970163
299,0.6933792235091093,0.5511091932073439,0.9213771071133919,0.9064698508064186
300,0.7236733192524398,0.5986062797055492,0.976645181241339,0.8927326249465865
301,0.8563485169441658,0.4509236559271346,0.8556481939377714,0.8969360597480055
302,0.9273121604504553,0.5534354591158802,0.42173236319783086,0.8686446826317163
303,0.8769313391236865,0.5831479786979311,0.7092217946509874,0.903302019105074
304,0.7956769429413886,0.5826986728077858,0.8677808089060274,0.9691307819932211
305,0.8190182727440535,0.826605597553675,0.8703754042350553,0.9619363271707186
306,0.6565077039717526,0.7554089178995591,0.8531508443124218,0.8296579419348604
307,0.6119397187739164,0.6048354344002732,0.5755561884357966,0.5630967244394569
308,0.2373044472507551,0.5295586755316406,0.538759579318548,0.537632006920259
309,0.2373044472507551,0.5213332575432985,0.5296503209193021,0.5338779117305792
310,0.2373044472507551,0.5647219804165795,0.6234828345289949,0.6059039432930617
311,0.2373044472507551,0.7531509102142777,0.8350148989719098,0.7232933484970475
312,0.23811151961924568,0.6969523435463653,0.7260512236949243,0.7243118622394923
313,0.2373044472507551,0.70710034738098,0.7077118557338061,0.7283249516026158
314,0.2373044472507551,0.6052100832596475,0.6080298450684477,0.6074603518523308
315,0.25336067262659745,0.6430332567561997,0.6558889677961848,0.6566882596290747
316,0.23790598465086812,0.6651618595801038,0.6886811455604374,0.7239963886845403
317,,0.626484577463049,0.6496276839545713,0.6742918002484501
318,,0.6115523901579103,0.6137167909987316,0.6202660083813287
319,,0.6358996692341713,0.6665955372275849,0.660976131587822
320,,0.5761175827378922,0.6089335352975541,0.6726832073158574
321,,0.6020816821520342,0.5819082920918895,0.6250928374358339
322,,0.5774847697691301,0.6037475778667399,0.6259151872401888
323,,0.5905857572833875,0.6162613816277299,0.6556971997797901
324,,0.6325287378300748,0.6387355461382903,0.6475608724392959
325,,0.6458160081779504,0.6466888376144989,0.6856016223323608
326,,0.6461277149518703,0.6135820295729909,0.6334018709923858
327,,0.5957389474499213,0.6418114225893841,0.6773098006588075
328,,0.6062029954660038,0.582531119044351,0.6403170123724679
329,,0.5818057565044691,0.5617893694335868,0.5853603714725505
330,,0.610201884631171,0.6184814434478145,0.623685006603158
331,,0.6980294042818949,0.69747493912277,0.7109801039801894
332,,0.6346894427277752,0.6412546715216652,0.6797818617740015
333,,0.5782239998935463,0.6039721338123039,0.6905683155853771
334,,0.5869620557829875,0.5623276328226529,0.612686061100884
335,,0.604571736772496,0.5954956661584778,0.6082908469335887
336,,0.577290496291322,0.5921011944190312,0.6243617494999552
337,,0.6464076361484498,0.6581530826230189,0.7059836765810358
338,,0.6352248948388037,0.630665893589302,0.6696882278136594
339,,0.6558190604137584,0.6582069948833609,0.6840180711761571
340,,0.6414350236241836,0.6717735496327581,0.7040130842109177
341,,0.6899507955618007,0.7185144462748848,0.7622979028197775
342,,0.6149296790001846,0.6269529006312949,0.6841742543121628
343,,0.6412746439826628,0.6589921169697011,0.6594150325778426
344,,0.5838311319704576,0.5891290147121767,0.6456303535368139
345,,0.503820230156697,0.5013466158835048,0.5388606481969672
346,,0.4519578782469181,0.42763638014423955,0.43519684407291975
347,,0.4497990885882584,0.47855069643256676,0.5285543216169283
348,,0.39775715911254556,0.40422926814779775,0.429139415770773
349,,0.43723083976221366,0.4700346048079873,0.4820745561339871
350,,0.436028279988648,0.44909183598456043,0.4945784369955067
351,,0.4353050192567473,0.45637138723731174,0.5006399094457408
352,,0.41611159524960173,0.43254514262083954,0.4735118093683469
353,,0.3784412387443096,0.3919259914168182,0.4226625234604318
354,,0.3857683624574162,0.3793863040156459,0.4312897057612634
355,,0.3388613064401435,0.36180627675126953,0.42512558021378327
356,,0.3887080013239854,0.3764113533947833,0.4151814303628273
357,,0.4743053101171921,0.47989055330697206,0.5229487202900464
358,,0.4939851904757775,0.5073805833575119,0.5331640050429441
359,,0.4848890305765117,0.50738952982972,0.5431406226304505
360,,0.5148077751641049,0.5238943041321381,0.567505709489956
361,,0.41473022237928203,0.43006327305832026,0.44871136457997524
362,,0.4743875945472157,0.4969942938541766,0.5339020842543364
363,,0.47061257637615445,0.49293452497613544,0.5398642951163122
364,,0.5398175131967387,0.5221023172057396,0.5302784093994695
365,,0.4526971436804489,0.47636120216153116,0.5244821717811566
366,,0.4603273481935553,0.4822924484375941,0.4980325957763741
367,,0.4371708051926518,0.46519868347076454,0.48369634615352725
368,,0.3986500571750368,0.38589938948694985,0.41801484248165316
369,,0.38890076317321487,0.40500915107542146,0.4194030770896472
370,,0.35641382327422577,0.3575854115304031,0.3748087487084396
371,,0.38623218597749115,0.4003079395061962,0.42363291686094684
372,,0.443914643912431,0.42846310126767745,0.45267771517619426
373,,0.42312608991050465,0.40857145413966234,0.43632791049970115
374,,0.400738762900383,0.411555336591489,0.44670101104424953
375,,0.3728915653218294,0.3592179283440251,0.361131019236423
376,,0.34325792944935035,0.3394197974622931,0.36464157983611256
377,,0.3708233433849939,0.3751319348222919,0.40031381124365306
378,,0.38499324927150147,0.3918009041883705,0.41469103550213154
379,,0.42371485971110173,0.3889860239275807,0.41350395795120887
380,,0.40783658548878826,0.3749178467378005,0.37253760572505534
381,,0.39052329133028596,0.3933069651873516,0.4103025220320899
382,,0.4277432202786901,0.4286927620653061,0.4175009041360403
383,,0.36623583838912366,0.3915126781893973,0.403019647669992
384,,0.449170865404923,0.4068290503237488,0.5223336759763422
385,,0.36495087095798456,0.45147688081670406,0.5276783294655866
386,,0.4149942730255632,0.42101013136439747,0.5315448625191256
387,,0.4365105830581737,0.4412196436836083,0.4997958104210374
388,,0.35706461404454015,0.3571896017644368,0.44052942401974693
389,,0.3531829842630513,0.3437473082594882,0.4197500304495907
390,,0.3363889884507168,0.3115219671988447,0.3760794968570482
391,,0.29298197557379085,0.30279550334766636,0.29779582657470716
392,,0.34666211619853177,0.34153035635516654,0.3623771529351683
393,,0.31756497662001887,0.32186831022567164,0.35910213140482394
394,,0.32475358121450265,0.29330717179662985,0.3037190015052155
395,,0.33737440172393796,0.3274546342573535,0.3270283749790445
396,,0.2895086238436381,0.264405830514025,0.37582841313946397
397,,0.3160681265560498,0.32382748941365563,0.3384389815391309
398,,0.28223396872876694,0.27045469979800657,0.27583035762058017
399,,0.31054655459739966,0.26596319581624184,0.319892343330353
400,,0.2234803477610775,0.2384537074006307,0.29384246751810694
401,,0.2546745111929053,0.26739340696611136,0.37964885517456437
402,,0.2824608732574827,0.199863761686166,0.16572580657202768
403,,0.2334052551487295,0.17635519237470065,0.19198799646387632
404,,0.24549594420665816,0.22238081982583754,0.19792302770135634
405,,0.15906559484224697,0.13183209646937774,0.2542183690900009
406,,0.2576046443124329,0.1965176868024773,0.2765372455971247
407,,0.20242716384112042,0.2037356819449468,0.2213277011452424
