,date,prod_I,prod_II,prod_III
47,2022-04-15 15:40:38.985604,0.025698782432732062,0.014123764419795012,0.02065010732820586
48,2022-04-15 16:00:38.995199,0.031582842076796284,0.018259610110138196,0.027710469622531136
49,2022-04-15 16:20:39.004803,0.045028482973248254,0.027315459336414938,0.03615413985253629
50,2022-04-15 16:40:39.014398,0.05026884322406696,0.026387161488808247,0.03885574994121101
51,2022-04-15 17:00:39.024002,0.05011669938776578,0.023618855369101285,0.03525013053316839
52,2022-04-15 17:20:39.033597,0.04366643701611139,0.021353506370436277,0.03162562131359361
53,2022-04-15 17:40:39.043201,0.03747417157823894,0.017070802098877954,0.023336667149441832
54,2022-04-15 18:00:38.966405,0.031149885479772047,0.018084405248984494,0.026968739075376467
55,2022-04-15 18:20:38.976000,0.025266065712279698,0.011547556319511095,0.016120920531443206
56,2022-04-15 18:40:38.985604,0.019779310582863308,0.009069400905599734,0.013731366552310975
57,2022-04-15 19:00:38.995199,0.014021978261912729,0.006401647310748823,0.009014878556821706
58,2022-04-15 19:20:39.004803,0.01552490881869845,0.009372505224345495,0.01521499049332848
59,2022-04-15 19:40:39.014398,0.013903415975665983,0.00618225859941052,0.009818414855252162
60,2022-04-15 20:00:39.024002,0.020066381066276916,0.011984027805402054,0.016511812419927087
61,2022-04-15 20:20:39.033597,0.0257766701810645,0.01307275047742119,0.01776960532611059
62,2022-04-15 20:40:39.043201,0.037316118755765536,0.019438997224476576,0.027182347988977666
63,2022-04-15 21:00:38.966405,0.032700919756381376,0.014625834208615733,0.02129913092591893
64,2022-04-15 21:20:38.976000,0.01985968542271037,0.010368131895182063,0.014770613301746244
65,2022-04-15 21:40:38.985604,0.01941580224816179,0.010813133746083026,0.016596632480485034
66,2022-04-15 22:00:38.995199,0.01566262598392595,0.00826077102341414,0.01288980259170584
67,2022-04-15 22:20:39.004803,0.011692955010816818,0.0067639702093335195,0.010775380244285093
68,2022-04-15 22:40:39.014398,0.008787271387678116,0.004783462260275477,0.007508589837301775
69,2022-04-15 23:00:39.024002,0.011935840168899654,0.006492644736219253,0.008345233416835303
70,2022-04-15 23:20:39.033597,0.01627206626253077,0.007843489679701256,0.00857887835720348
71,2022-04-15 23:40:39.043201,0.04043834612743335,0.021008011701532894,0.019470670770854497
72,2022-04-16 00:00:38.966405,0.045444749589288375,0.02535738656618008,0.022195119994240058
73,2022-04-16 00:20:38.976000,0.0384344887543684,0.020525984538070335,0.02185256682132637
74,2022-04-16 00:40:38.985604,0.034571555252084545,0.018219130151896093,0.0238815121539571
75,2022-04-16 01:00:38.995199,0.02381197904665655,0.014240983890292646,0.021568982402835956
76,2022-04-16 01:20:39.004803,0.01851180622793383,0.011049683760155879,0.01725448103822338
77,2022-04-16 01:40:39.014398,0.012277355564024983,0.008220369333801339,0.012764208046689825
78,2022-04-16 02:00:39.024002,0.015052544789833288,0.009436100880771413,0.012931366770043891
79,2022-04-16 02:20:39.033597,0.01848192684671219,0.009841120495525307,0.012031373989572634
80,2022-04-16 02:40:39.043201,0.01723665818406219,0.009277686677491627,0.010863457522685136
81,2022-04-16 03:00:38.966405,0.019888654616499843,0.01031087724151996,0.013919077202837683
82,2022-04-16 03:20:38.976000,0.050500237446943846,0.02565223211708012,0.02789298725681045
83,2022-04-16 03:40:38.985604,0.06337792725202378,0.03274997262005619,0.026410839863955225
84,2022-04-16 04:00:38.995199,0.04996432393377306,0.02535479539021376,0.025739199171564607
85,2022-04-16 04:20:39.004803,0.028563893016552596,0.01522134065024908,0.01725866774088995
86,2022-04-16 04:40:39.014398,0.0183308611072135,0.009629026543763797,0.013503274592492448
87,2022-04-16 05:00:39.024002,0.045408987153739595,0.021518733018088647,0.018961895847342095
88,2022-04-16 05:20:39.033597,0.06914192358673173,0.025774624170991085,0.013472734821519932
89,2022-04-16 05:40:39.043201,0.07914623515502345,0.02559924109430672,0.015771178490436254
90,2022-04-16 06:00:38.966405,0.08549051890491542,0.03991728267613495,0.025733193486350343
91,2022-04-16 06:20:38.976000,0.033234865494509956,0.013893279561560667,0.014757769194469946
92,2022-04-16 06:40:38.985604,0.028200070708661734,0.012648580306757716,0.01236041638213064
93,2022-04-16 07:00:38.995199,0.012946376925442477,0.005034695996457101,0.004329666449232002
94,2022-04-16 07:20:39.004803,0.013279257116411739,0.0067098903996785746,0.006991385791040715
95,2022-04-16 07:40:39.014398,0.028081977587421193,0.014532819697960978,0.010244211754337875
96,2022-04-16 08:00:39.024002,0.015475804190961352,0.0076343989989270606,0.00987917070716234
97,2022-04-16 08:20:39.033597,0.018854523241067254,0.007661163002653971,0.008773543881482437
98,2022-04-16 08:40:39.043201,0.024560568837412273,0.011335213578462202,0.010405866951118304
99,2022-04-16 09:00:38.966405,0.03031906046784436,0.013463205307991308,0.014419537570040221
100,2022-04-16 09:20:38.976000,0.040379316183647054,0.021287488613526622,0.02311848007386572
101,2022-04-16 09:40:38.985604,0.04841398947350898,0.02592353766739529,0.025939889190458053
102,2022-04-16 10:00:38.995199,0.050296272207541536,0.024086508947965976,0.023443996582633162
103,2022-04-16 10:20:39.004803,0.048090692180217,0.023992957127189383,0.023668254206441756
104,2022-04-16 10:40:39.014398,0.052449658468966626,0.03049402377338848,0.030880748559391356
105,2022-04-16 11:00:39.024002,0.06365159835550019,0.034262079591055476,0.030988876701195885
106,2022-04-16 11:20:39.033597,0.07653038237258085,0.0449481898454393,0.04058111781334211
107,2022-04-16 11:40:39.043201,0.05932768509827276,0.03568728761624274,0.03222466274519817
108,2022-04-16 12:00:38.966405,0.06730628256705322,0.03597919322100263,0.037518737644042045
109,2022-04-16 12:20:38.976000,0.0700845001874297,0.03965239213477696,0.047482609782268204
110,2022-04-16 12:40:38.985604,0.08393127903514694,0.042319067010532355,0.04223952286996983
111,2022-04-16 13:00:38.995199,0.055915998718862915,0.0337277315441683,0.04227214354094993
112,2022-04-16 13:20:39.004803,0.0383572126198841,0.02542244246010441,0.0234815271464452
113,2022-04-16 13:40:39.014398,0.048504067024217404,0.031035795223297694,0.03109165807848257
114,2022-04-16 14:00:39.024002,0.058615561053882125,0.03534098871833814,0.034123802555040564
115,2022-04-16 14:20:39.033597,0.045592532991086884,0.025816969173596986,0.02904020636997706
116,2022-04-16 14:40:39.043201,0.04633719077577334,0.02750691415781352,0.0232258802534014
117,2022-04-16 15:00:38.966405,0.04905443516221331,0.0314006935328811,0.028472192448966514
118,2022-04-16 15:20:38.976000,0.07702945846891213,0.04183289590092991,0.03677612335808778
119,2022-04-16 15:40:38.985604,0.03376926057448451,0.01609242057132818,0.01701503192772486
120,2022-04-16 16:00:38.995199,0.03661871391263957,0.021688176698643483,0.026013672201397848
121,2022-04-16 16:20:39.004803,0.038583016214729614,0.019017754192644478,0.019090119431469103
122,2022-04-16 16:40:39.014398,0.04066805670124672,0.0225661531715479,0.03088000780281644
123,2022-04-16 17:00:39.024002,0.07661317455765958,0.030225862179613136,0.02423834990413601
124,2022-04-16 17:20:39.033597,0.02237136302872031,0.011266936894433113,0.004978092468340087
125,2022-04-16 17:40:39.043201,0.06981191064360256,0.031119334655675093,0.022793603052687725
126,2022-04-16 18:00:38.966405,0.05806173391008969,0.02823924422166156,0.01923315930077375
127,2022-04-16 18:20:38.976000,0.04000001896952119,0.018689726385738837,0.0103122357967854
128,2022-04-16 18:40:38.985604,0.04727165624567473,0.021391403214086113,0.013950039937770626
129,2022-04-16 19:00:38.995199,0.04612656207563428,0.022114106361359413,0.021032272357941802
130,2022-04-16 19:20:39.004803,0.03220817789629285,0.018074883090546962,0.01830299547779608
131,2022-04-16 19:40:39.014398,0.026864355418984888,0.016011541541974112,0.015675726731503217
132,2022-04-16 20:00:39.024002,0.03543920100922267,0.017232868708952763,0.01970135600566904
133,2022-04-16 20:20:39.033597,0.04868946112827721,0.020930939726500095,0.024104572412207044
134,2022-04-16 20:40:39.043201,0.008949129684824296,0.0037018594638674805,0.004544203610402688
135,2022-04-16 21:00:38.966405,0.007443411389114808,0.0036774641888839134,0.006423066525519782
136,2022-04-16 21:20:38.976000,0.006756709594116132,0.003593990696403698,0.006628094861403795
137,2022-04-16 21:40:38.985604,0.001246523922062314,0.0006244248523474496,0.0013328423476397324
138,2022-04-16 22:00:38.995199,0.0011099637662199736,0.0006253512050578753,0.00023313690394977246
139,2022-04-16 22:20:39.004803,-0.0029105804440768364,0.0017692965213567705,0.024679584880643316
140,2022-04-16 22:40:39.014398,0.016317369517273663,0.022668337937752782,0.05823430972450616
141,2022-04-16 23:00:39.024002,0.011485107840980346,0.013316486841860114,0.033663713097155955
142,2022-04-16 23:20:39.033597,0.017768898233956748,0.009196798735449024,0.013407567428515703
143,2022-04-16 23:40:39.043201,0.014496264041767465,0.006040926970471171,0.010225133334874946
144,2022-04-17 00:00:38.966405,0.009805632493355773,0.004776079729399438,0.008885626170272698
145,2022-04-17 00:20:38.976000,0.0036982807154533437,0.0012751181922192535,0.0008484823112972947
146,2022-04-17 00:40:38.985604,0.0007717810923597021,-0.0002316473476177784,0.0008144860609229617
147,2022-04-17 01:00:38.995199,0.0016654836838252774,0.0010344614938164315,0.006848442895900115
148,2022-04-17 01:20:39.004803,0.003265866256574241,0.0015114785831176051,0.006411815797987692
149,2022-04-17 01:40:39.014398,0.004621340393078532,0.0013564316855239104,0.013679626712031066
150,2022-04-17 02:00:39.024002,0.0013093483626760729,0.00021335123821713352,4.6079136464913716e-06
151,2022-04-17 02:20:39.033597,0.00018936438766641036,0.00014951646374299914,0.0013390234447103976
152,2022-04-17 02:40:39.043201,0.00016886896976354212,0.00017376870113126037,0.0010690742698215782
153,2022-04-17 03:00:38.966405,0.00041248199979687265,7.940467673456053e-05,0.0010258730414219076
154,2022-04-17 03:20:38.976000,0.003608008458182399,0.0007516151506137867,0.0044409633585202795
155,2022-04-17 03:40:38.985604,0.002895661722518827,0.0008128066027757914,0.004823576307276285
156,2022-04-17 04:00:38.995199,0.002368605424352611,0.000687105180930138,0.002554454190728653
157,2022-04-17 04:20:39.004803,0.0045643164074044675,0.002290498572226734,0.011003932493825518
158,2022-04-17 04:40:39.014398,0.0067714166211745586,0.0026228294830401267,0.011624944258481769
159,2022-04-17 05:00:39.024002,0.011797072205284502,0.003644340793243639,0.01275005331975728
160,2022-04-17 05:20:39.033597,0.021729222261795324,0.005756343700856495,0.01592937130192913
161,2022-04-17 05:40:39.043201,0.019880939126894606,0.004572873668899957,0.012912461046481295
162,2022-04-17 06:00:38.966405,0.019090669620775665,0.004570298643342828,0.017713960009271862
163,2022-04-17 06:20:38.976000,0.024165617817424104,0.006203339615960504,0.018118696549776547
164,2022-04-17 06:40:38.985604,0.025464837122270243,0.006538369903562329,0.01865079564018452
165,2022-04-17 07:00:38.995199,0.04107051117380974,0.010956055962942773,0.028419289718040426
166,2022-04-17 07:20:39.004803,0.025859625116363475,0.005695248947241864,0.01226839207615075
167,2022-04-17 07:40:39.014398,0.027244999276591624,0.00812428926508671,0.024992213503859922
168,2022-04-17 08:00:39.024002,0.028824928421361966,0.00835552679427772,0.026944762934338246
169,2022-04-17 08:20:39.033597,0.020827239032988304,0.005504751789749712,0.016973079778155317
170,2022-04-17 08:40:39.043201,0.018552737409777562,0.003987343622009448,0.016934469794055943
171,2022-04-17 09:00:38.966405,0.0162640024417338,0.0036749866628075518,0.009212439534442304
172,2022-04-17 09:20:38.976000,0.009446173245175032,0.0019447651180117744,0.0055466279302816505
173,2022-04-17 09:40:38.985604,0.012333278786161575,0.0036104260285941005,0.010389862431749478
174,2022-04-17 10:00:38.995199,0.0063137723256514455,0.002627062961281802,0.008018588259938283
175,2022-04-17 10:20:39.004803,0.007187220836635885,0.0021145793355913105,0.008170592981020122
176,2022-04-17 10:40:39.014398,0.004351658848550373,0.0020453162055962507,0.008491778214861079
177,2022-04-17 11:00:39.024002,0.004163620177754624,0.0015914495614744362,0.0038791080200427405
178,2022-04-17 11:20:39.033597,0.008276268967415039,0.0038774610489958916,0.008117190496660806
179,2022-04-17 11:40:39.043201,0.007145574144510884,0.003452597695919941,0.007535961070515239
180,2022-04-17 12:00:38.966405,0.008466959272049216,0.005131101017137158,0.01110777942037066
181,2022-04-17 12:20:38.976000,0.00706907210520734,0.0025592399157947786,0.0072298648876829115
182,2022-04-17 12:40:38.985604,0.01310020826700896,0.0064556410249246715,0.021194911065081992
183,2022-04-17 13:00:38.995199,0.01608538527295813,0.006506281329808139,0.013777296783324023
184,2022-04-17 13:20:39.004803,0.01428878000964182,0.0058662939401471215,0.015868440951323653
185,2022-04-17 13:40:39.014398,0.01663869674827412,0.0063300445820916665,0.01939551431236849
186,2022-04-17 14:00:39.024002,0.010958984557129436,0.005611195664882739,0.014194661737299184
187,2022-04-17 14:20:39.033597,0.011921531665799618,0.00443164804423339,0.020641677594586058
188,2022-04-17 14:40:39.043201,0.017799786085497264,0.004753477130289586,0.017516007713329455
189,2022-04-17 15:00:38.966405,0.02309656495482737,0.008354353304468988,0.0216071487349419
190,2022-04-17 15:20:38.976000,0.030587360511763886,0.0074438973204496205,0.02817978766001767
191,2022-04-17 15:40:38.985604,-0.021209883900569375,0.03931075553703273,0.01989580010433748
192,2022-04-17 16:00:38.995199,0.024803676528237867,0.00749595117837067,0.03015474560780087
193,2022-04-17 16:20:39.004803,0.018502951549561768,0.005747537502505805,0.025354289310725905
194,2022-04-17 16:40:39.014398,0.017636117616496493,0.003891271459541679,0.019503635935850618
195,2022-04-17 17:00:39.024002,0.002456712558496572,0.000921388966884172,0.0026809105934516545
196,2022-04-17 17:20:39.033597,0.01318614754505448,0.005880945009432438,0.006154364995516696
197,2022-04-17 17:40:39.043201,0.0042553226621212786,0.0013400989787408844,0.0031875575024117673
198,2022-04-17 18:00:38.966405,0.008748946538738624,0.003345775818230653,0.011336179163675944
199,2022-04-17 18:20:38.976000,0.02033206506746874,0.005515632405319989,0.02105960235752838
200,2022-04-17 18:40:38.985604,0.015308037561743239,0.0035063805535493343,0.012963595559346144
201,2022-04-17 19:00:38.995199,0.015724262466803415,0.003668102635757369,0.011363080482466108
202,2022-04-17 19:20:39.004803,0.018454475224605086,0.004524089434973846,0.01644492619350525
203,2022-04-17 19:40:39.014398,0.01416397805539546,0.003318615119709738,0.010759103232871551
204,2022-04-17 20:00:39.024002,0.013148418152436215,0.0029787042788904663,0.009213751513200004
205,2022-04-17 20:20:39.033597,0.009121221365949617,0.003018748063377291,0.00919008189270853
206,2022-04-17 20:40:39.043201,0.006856788301004805,0.0024550804346333147,0.00871818167213816
207,2022-04-17 21:00:38.966405,0.012139995367807039,0.0030488934819929677,0.009757301091811655
208,2022-04-17 21:20:38.976000,0.010671293231234787,0.0033641986201475385,0.00934500469556775
209,2022-04-17 21:40:38.985604,0.009332324752185133,0.002860338894675229,0.008580414426436877
210,2022-04-17 22:00:38.995199,0.012828872302592281,0.0038976203969356337,0.01190811532109563
211,2022-04-17 22:20:39.004803,0.00850445012409763,0.00271583893541938,0.0073959015952824335
212,2022-04-17 22:40:39.014398,0.01294481823493761,0.0053926792430207355,0.015472699891062763
213,2022-04-17 23:00:39.024002,0.013140691733974724,0.002838111432250193,0.011329354179487874
214,2022-04-17 23:20:39.033597,0.01214722480350985,0.004238229334799871,0.018970964260562537
215,2022-04-17 23:40:39.043201,-0.013540445222282625,0.0033869261325062557,0.011890938637449517
216,2022-04-18 00:00:38.966405,0.010860894163586775,0.0024521671361542006,0.011778736320445649
217,2022-04-18 00:20:38.976000,0.007466361443171778,0.0015959109264857922,0.008732076927551648
218,2022-04-18 00:40:38.985604,0.008583729842572559,0.0013442404864995004,0.011250526564080722
219,2022-04-18 01:00:38.995199,0.0067490980547801165,0.0011264799759427835,0.005709117987709213
220,2022-04-18 01:20:39.004803,0.007143178819051953,0.0012110012445816023,0.009722908982760044
221,2022-04-18 01:40:39.014398,0.010300798795904996,0.001743488805272518,0.00949233592039508
222,2022-04-18 02:00:39.024002,0.010231615598402697,0.001984268976528613,0.01575246765204132
223,2022-04-18 02:20:39.033597,0.007468495946096476,0.0011048082017313138,0.01075640624255032
224,2022-04-18 02:40:39.043201,0.0048831189515822476,0.0009029844525971365,0.009956829964921917
225,2022-04-18 03:00:38.966405,0.005834728671190546,0.0006849170702180517,0.007462112285367709
226,2022-04-18 03:20:38.976000,0.0052290886303664194,0.00048206537939350007,0.00880705418175131
227,2022-04-18 03:40:38.985604,0.00553497168976482,0.0007592444364737045,0.005950291124449043
228,2022-04-18 04:00:38.995199,0.004016431087371112,0.000531625454786138,0.007320609704081623
229,2022-04-18 04:20:39.004803,0.003652114741176532,0.00030501254358709153,0.004369048505012871
230,2022-04-18 04:40:39.014398,0.004799672196404481,0.0007424711428899857,0.008102349390727827
231,2022-04-18 05:00:39.024002,0.0020703963398461147,-2.5824110317662207e-05,0.0031383040186617507
232,2022-04-18 05:20:39.033597,-0.03823685001360397,0.019737334867196487,-0.024869274236792693
233,2022-04-18 05:40:39.043201,-0.04369382234753882,0.01991825523028776,-0.021712178120260044
234,2022-04-18 06:00:38.966405,-0.03780002567820536,0.01397287977382917,-0.017119691094146555
235,2022-04-18 06:20:38.976000,0.004763104942585177,0.00010321481678796205,0.002842831037714293
236,2022-04-18 06:40:38.985604,0.0041409724843578495,0.0004229166442248803,0.003523765089218378
237,2022-04-18 07:00:38.995199,0.005460446100540311,0.0009342180051825456,0.0061797185329330725
238,2022-04-18 07:20:39.004803,0.005516152389452782,0.0008071016226776038,0.006953243458245978
239,2022-04-18 07:40:39.014398,0.004801138291191108,0.0011061819924765741,0.003879405074903094
240,2022-04-18 08:00:39.024002,0.003963143327584812,0.0011469194970459712,0.003147600056713543
241,2022-04-18 08:20:39.033597,,,
242,2022-04-18 08:40:39.043201,,,
243,2022-04-18 09:00:38.966405,,,
244,2022-04-18 09:20:38.976000,,,
245,2022-04-18 09:40:38.985604,,,
246,2022-04-18 10:00:38.995199,,,
247,2022-04-18 10:20:39.004803,,,
248,2022-04-18 10:40:39.014398,,,
249,2022-04-18 11:00:39.024002,,,
250,2022-04-18 11:20:39.033597,,,
251,2022-04-18 11:40:39.043201,,,
252,2022-04-18 12:00:38.966405,,,
253,2022-04-18 12:20:38.976000,,,
254,2022-04-18 12:40:38.985604,,,
255,2022-04-18 13:00:38.995199,,,
256,2022-04-18 13:20:39.004803,,,
257,2022-04-18 13:40:39.014398,,,
258,2022-04-18 14:00:39.024002,,,
259,2022-04-18 14:20:39.033597,-0.021447278964077693,-0.0074221610680556376,0.03201819043744206
260,2022-04-18 14:40:39.043201,-0.05643924074465474,0.02731635909064616,0.05057231375692623
261,2022-04-18 15:00:38.966405,-0.0009408556979456878,-0.03281374013153613,0.0689883301834919
262,2022-04-18 15:20:38.976000,-0.01488655056552102,-0.01598963305586382,0.04649846224652521
263,2022-04-18 15:40:38.985604,-0.03680878989918319,0.004416335227813289,0.062022539218702356
264,2022-04-18 16:00:38.995199,-0.0776853431454431,0.03634421310702527,0.06634495817009799
265,2022-04-18 16:20:39.004803,,,
266,2022-04-18 16:40:39.014398,-0.0022306116406065786,-0.013542807524062167,0.05962117746302797
267,2022-04-18 17:00:39.024002,0.011822881668413884,-0.009915217405046606,0.02809841604016486
268,2022-04-18 17:20:39.033597,0.013012989152908619,-0.01990792734971706,0.05011693184430431
269,2022-04-18 17:40:39.043201,0.00861076654689232,-0.003505792257612636,0.01591512146917986
270,2022-04-18 18:00:38.966405,0.009610263149198283,-0.00016033770679178705,0.006416823028646692
271,2022-04-18 18:20:38.976000,0.012440500687568082,-0.011118909767717266,0.03414985400059608
272,2022-04-18 18:40:38.985604,0.013097264547309292,-0.000520827635935564,0.009074737655381618
273,2022-04-18 19:00:38.995199,0.018086463701133468,-0.021791751085314937,0.057228363182929856
274,2022-04-18 19:20:39.004803,0.005393754797251396,-0.017145696532327986,0.10438974545829299
275,2022-04-18 19:40:39.014398,0.016117812496707722,-0.028736989796420562,0.10078308935913755
276,2022-04-18 20:00:39.024002,0.008531265003415856,-0.020758060791875078,0.07394210680314298
277,2022-04-18 20:20:39.033597,-0.06212332766447044,0.02733108279779858,0.0893178412625473
278,2022-04-18 20:40:39.043201,-0.04425964159757935,0.016947330355134405,0.09787688036205948
279,2022-04-18 21:00:38.966405,-0.06561376327234922,0.017320251833977642,0.042123697779299855
280,2022-04-18 21:20:38.976000,-0.025386762486799594,0.010487875135563407,0.11183752856557794
281,2022-04-18 21:40:38.985604,-0.09612315218327161,0.04304255824112838,0.12853980850645846
282,2022-04-18 22:00:38.995199,-0.07451169726236817,0.031117424679947648,0.11000154248343096
283,2022-04-18 22:20:39.004803,-0.043085759901841436,0.002895424122212372,0.08344549268434684
284,2022-04-18 22:40:39.014398,-0.041533046061360344,-0.001109801027643529,-0.025499604988129195
285,2022-04-18 23:00:39.024002,-0.04082832791477759,-0.004951465940269899,-0.1101255466593937
286,2022-04-18 23:20:39.033597,0.007158282945907811,0.007917350024624927,0.035764719650805146
287,2022-04-18 23:40:39.043201,0.030224068783704337,0.015001566689661119,0.08046843841917055
288,2022-04-19 00:00:38.966405,0.04745838548178793,0.027271014538033298,0.09833678955751984
289,2022-04-19 00:20:38.976000,0.07892363533599756,0.03432961567418066,0.10365993078457887
290,2022-04-19 00:40:38.985604,-0.008483818040937974,0.0010649562362183426,0.010921576088394792
291,2022-04-19 01:00:38.995199,0.0797525372492105,0.04546423488325252,0.18708668997957878
292,2022-04-19 01:20:39.004803,0.06113105008739739,0.01585742940634468,0.13811421609268013
293,2022-04-19 01:40:39.014398,0.02853049502949203,-0.003469633243180307,0.24436720046527358
294,2022-04-19 02:00:39.024002,0.02844960952992177,-0.008478960801534293,0.4514442044346363
295,2022-04-19 02:20:39.033597,-0.02167784745012789,0.0018064109896432133,0.27356341235611903
296,2022-04-19 02:40:39.043201,-0.05727907490272639,-0.0010290339720199861,0.21049475037762727
297,2022-04-19 03:00:38.966405,-0.08964006259916991,0.023149271535973886,0.3299995026830184
298,2022-04-19 03:20:38.976000,-0.27418843432525325,-0.004013088260396857,1.0371751106231395
299,2022-04-19 03:40:38.985604,-0.42981251951165883,0.005642652031756877,3.215453619975796
300,2022-04-19 04:00:38.995199,-0.47635088660321806,0.005325768455053979,3.4139584393988254
301,2022-04-19 04:20:39.004803,-0.4456640743170056,-0.0251378735944763,3.0106531079722925
302,2022-04-19 04:40:39.014398,-0.4872067250082336,-0.03936713436104469,1.675335898064354
303,2022-04-19 05:00:39.024002,-0.19087214261146523,-0.06965388852749298,1.5355426850368432
304,2022-04-19 05:20:39.033597,0.23582449733792094,-0.2299765401591465,1.4912020498029113
305,2022-04-19 05:40:39.043201,0.4844188159568336,-0.1874397488846279,0.9786343503771685
306,2022-04-19 06:00:38.966405,0.33262250875539995,-0.058473050732446616,0.5871570598968401
307,2022-04-19 06:20:38.976000,0.24085749576436247,0.07304003133982036,0.08425880974648119
308,2022-04-19 06:40:38.985604,0.4245306599239293,0.07513744152907031,0.05414312879079332
309,2022-04-19 07:00:38.995199,0.09615151075653111,0.06809561396029745,0.04162530079161307
310,2022-04-19 07:20:39.004803,0.11728904810860347,0.0956644870074505,0.046135105838041424
311,2022-04-19 07:40:39.014398,0.9405446868189211,0.21041440786004278,0.10768319718560461
312,2022-04-19 08:00:39.024002,0.7902374389063723,0.15858847215337052,0.09742349515984071
313,2022-04-19 08:20:39.033597,0.8908200114205207,0.1623496537944037,0.1048877816507436
