,Ubar,U_horiz,U_streamwise,Umedian,Tbar,Tmedian,UpWp_bar,VpWp_bar,WpTp_bar,WpEp_bar,TKE_bar
0,5.4197268608204645,5.446842091309304,5.451380653209167,5.485945660731754,281.79407838541664,281.79,-0.0408272693165226,0.0023161768918685,0.0089558681889171,0.0002994638114531,0.3403468752823554
1,4.991919270338055,5.025169410808588,5.029413792920695,4.98868461698715,281.7958252604167,281.79,-0.0288999784912052,-0.0064757538023383,0.0077283003013928,0.0033734978442587,0.3733465645929972
2,4.480761703521907,4.554235161986699,4.558444563767309,4.542943074543064,281.7703106770833,281.77,-0.0280761679969939,-0.0024515202551688,0.0075627356666647,-0.00166486485372,0.2655580885943434
3,3.4653961883853404,3.491884020722626,3.495862468527147,3.32376048001916,281.75678125,281.75,-0.0206221297626135,0.0011594283747005,0.0065605331894781,-0.0006169885486281,0.3174645265894911
4,4.1374520823682985,4.163378105279454,4.167318046287543,4.141706341295226,281.73690286458327,281.73,-0.0219796794423646,-0.0009846681751313,0.0067689856009288,0.0022209121860596,0.2274269203233167
5,3.905719701463084,3.942981541744156,3.946650769998377,3.942590389065377,281.72358203125,281.72,-0.0138967468647174,0.0005930896590926,0.0056956918292821,0.0002097913753016,0.2763022753883192
6,4.27414088533625,4.295914820706537,4.299304922189976,4.283604715341855,281.77211041666664,281.77,-0.0207982774319522,-0.0053580356890832,0.0048827234980558,0.0027013217463924,0.2136126897571479
7,3.727138217803305,3.7755740448799817,3.7791138800892026,3.729764926613406,281.78127265625,281.77,-0.0201989903151993,-0.0106102435147621,0.0045705835846014,0.0003891362476046,0.302588404603068
8,3.7620181592208337,3.8074085205899846,3.811084958482153,3.69559750151736,281.8328057291667,281.83,-0.0190850186277611,-0.0060945492219619,0.0050299123206012,-0.0034436978306316,0.3250986548976983
9,4.613290898318149,4.632101385711593,4.636489325358194,4.575301524220397,281.84705625,281.84,-0.024622911317963,-0.0026118012151133,0.0049989390845699,0.0010308947182285,0.2548139018003676
10,4.63204238142719,4.653252988776809,4.657291505266149,4.643850442148685,281.8663197916666,281.86,-0.0346291317222381,-0.0047577757872461,0.0058112736957321,0.0035765976228691,0.2766087104021878
11,4.279792028277236,4.299754228424859,4.304155935651921,4.2873583285053005,281.91072734375,281.91,-0.0277080997810242,-0.0032529026554626,0.0050094650432214,0.0038208621848509,0.2146195772761704
12,3.758247549406898,3.794937744365289,3.798730441291508,3.684371229229009,281.94690390625,281.94,-0.0184163864451243,-0.0016014175997109,0.0042400774494508,-0.0003558752104757,0.3268403031673855
13,4.1447255877570095,4.268372570158326,4.272042772733478,4.24483289996273,282.1234790364583,282.13,-0.0129283914635495,0.0080218796956366,0.0032656815493564,-7.304191758705e-05,0.24112041106184218
14,3.289392272344155,3.377386809188341,3.381009861702594,3.2123046446856693,282.1363598958333,282.14,-0.0156961419439813,0.0061708810506803,0.0019856872340266,0.003243186884207,0.464751568209059
15,2.964454819102692,2.996699871945052,2.99985799926457,2.957383551619972,282.2030002604166,282.2,-0.0141873242543865,-0.0040711314123133,0.0017813942497372,-0.0007228459488507,0.2165171707371351
16,0.8710311550323259,1.036063762622076,1.0429069357693308,0.3238476652620559,282.0456361979166,282.04,0.0124517394825201,0.0019351019663856,0.0012715540478833,-0.000391705561119,0.21411613351665915
17,0.5937795246985875,0.6101339669635644,0.6127370693354006,0.5665695023122224,282.1051502604167,282.11,-0.0013443633931884,0.0005746322968701,3.283497970160582e-05,-0.0004638276445165,0.0323793078160264
18,0.9781090336304747,1.0097352129445,1.0112048811633163,1.0699939001198264,282.13705026041663,282.14,-0.0010471786312678,0.0009505922892628,0.0001991082738675,-0.0005920474104591,0.1070833477292887
19,2.118975614534329,2.171096260912788,2.1729672027931337,2.204014791801857,282.2360953125,282.23999999999995,-0.0038044458385536,0.0086570384751338,0.000601485841303,-0.0007650236687189,0.1819674625888061
20,2.382100726432608,2.398229495666258,2.400468498994812,2.393000101712593,282.3417677083333,282.33,-0.0071216120894866,0.0058787345795803,0.0004544630552973,0.0008042250219124,0.0767238301323784
21,2.855509997747714,2.8877541509273104,2.890412602979684,2.8683393982577066,282.50757421875,282.5,-0.0124104732504387,0.0105221904092929,0.0005565800015038,-0.0009930499171825,0.1616160880448744
22,2.5745338719362088,2.5877630393192423,2.590275774049033,2.556361425043771,282.6174877604167,282.63,-0.0099994026647606,0.004310136373398,-0.0007885733930585,-0.0009119433584066,0.0914536086126709
23,2.3192105684231583,2.3304377398838536,2.3329095352581484,2.3004276293323844,282.64427317708333,282.64,-0.0075933942264718,0.0049408156200513,-0.0007012668431217,-0.0004275359117623,0.0740937542888387
24,2.9807816956064,3.0047306600210844,3.008252545702162,2.9717238286337744,282.79793984375,282.78,-0.0137894641193857,0.0103869891794421,-0.0016522315037595,-0.0007439348087848,0.1860391165186903
25,3.355892860701984,3.374175761342561,3.377335204204668,3.3538132918715524,283.00473671874994,283.0,-0.0156303579910063,0.0095776800636556,-0.0031278106636874,-0.0006508029131727,0.1566109598108588
26,3.5434673827821137,3.5555349720058107,3.5589018850663265,3.525001670458677,283.29867421875,283.29,-0.0148121156175842,0.0044282948281317,-0.0034854059111411,0.0007823914050861,0.1345924761608886
27,3.5080396221788046,3.51925369771433,3.522791431159185,3.4727346192862147,283.57194374999995,283.56,-0.0165747558230401,-0.0006200132589657,-0.0047785097489835,-0.0001060741722551,0.1297844640434774
28,3.492267876512752,3.506488463075475,3.510595797204626,3.4479463836884228,284.0747510416667,284.04999999999995,-0.018281826021285,-0.0017033377298614,-0.0075555859602793,-0.0013087720636835,0.1757311955874973
29,3.877804808770135,3.8887685164401673,3.892577802639855,3.825426745633897,284.43909791666664,284.42,-0.0214627558462881,0.0007293608307519,-0.0103173523440927,-0.0024791807923081,0.1578313647666422
30,4.383618176746289,4.40448953088494,4.409688412171732,4.172198761252068,285.0588421875,284.94,-0.0308463115790258,0.0007130604594607,-0.0179314645240968,-0.0026415539268968,0.4790133845206027
31,5.395794748274798,5.418808866741784,5.424788389840507,5.323595567663537,285.55892890624995,285.52,-0.0364185030226902,-0.0018620798259118,-0.0188929799946359,-0.00225187002853865,0.7418284141561889
32,4.649536253603065,4.700329303621019,4.704894233618621,4.586817638179425,285.57470260416665,285.56,-0.0273644335526384,-0.008779613997306,-0.016935775971029,-0.0036773523551073,0.4510476215985446
33,3.970669189649175,4.003483499948389,4.007283521407743,3.903722496073153,285.8583182291667,285.83,-0.0186177015423131,-0.0040124158288328,-0.0150897516384449,-0.0014901013646199,0.3053134181365288
34,4.683279393184092,4.746918623203522,4.751634384110803,4.6763349748896,286.22373828124995,286.17,-0.0113278096571195,0.0356567363436431,-0.015336840451294,-0.002024689184213,1.0385080053209772
35,4.735145248589312,4.794691918377293,4.799095431533585,4.732525013628479,284.20875016276045,284.20500000000004,-0.0252373054845799,0.0206248025711608,-0.0215585037351027,-0.00247908335272525,0.5903841669762505
36,5.8398189634104485,5.891999261846469,5.898561146454316,5.617696493101793,284.2239099609375,284.22,-0.0478605496185513,-0.0061272179523801,-0.0274336811874506,-0.0024791158325862,0.6046974521756491
37,5.690091691417391,5.960394911351949,5.966763090773526,5.504787507672221,284.2239099609375,284.22,-0.0450290498794765,-0.031684550897517,-0.0123621184231778,-0.0024791158325862,0.6130829879424965
38,5.866281775339109,5.930771112679832,5.93697440528498,5.835642040839488,284.0008776041666,284.0,-0.0421955567019452,-0.0296560820064853,-0.004554942045103,-0.0069503280452851,0.8373858314063178
39,6.625782225526764,6.656662071172818,6.663677089565795,6.663887280465721,283.8883515625,283.88,-0.0590830079223803,-0.0251611623849963,-0.0075753129648403,-0.0024790508728643,0.5801925807105849
40,6.823771361414274,6.852712390532438,6.8595139466965644,6.792067340650533,284.05068671875,284.04999999999995,-0.0631662773385791,-0.0197419874102631,-0.0072523042001219,-0.0060806689652515,0.5982121687158881
41,6.793384859114633,6.815017257023952,6.821746869504657,6.7343703260430345,283.9077721354166,283.89,-0.0710387638178702,-0.0099691001361088,-0.0071569629184804,-0.020150537390528,0.7928378556477523
42,7.486078034150626,7.510888286132801,7.51904118149871,7.473320873330852,284.1935903645834,284.19,-0.081731875916859,-0.0168394125483017,-0.0099787769217393,-0.0006723302906061,0.61118273563541
43,8.262336603337411,8.280398265612932,8.288749066969409,8.23486804279247,284.2542295572916,284.25,-0.0923757111800082,-0.0160448653448801,-0.0110804453805591,0.0086249493953808,0.614983240249583
44,8.24849572138814,8.266463006413158,8.275245436837999,8.233452648090088,284.17834921875,284.17,-0.1145332589186891,-0.0100454732805849,-0.0148520059720111,0.0055241087209893,0.6580875264287652
