,cd_s1,cd_s2,cd_s3,cd_s4
27,0.0013477886625598776,0.0008177985354080402,0.0006669711301433219,0.000702603352409411
28,0.001505502086931365,0.0010882105962691747,0.0010931500455955254,0.0011878829286912523
29,0.0014281184061052724,0.001017775056135705,0.000977412530646257,0.000821821236793016
30,0.0016056608193471635,0.0008044803422561482,0.00030395229822698344,0.0005533377989974201
31,0.0012525013174576464,0.0010462141193906497,0.001059691392855154,0.0005966306330688413
32,0.0013293607081131238,0.0010138646895963743,0.00031768609090926207,0.0009750762870339233
33,0.0012079732485377975,0.000989709057664584,0.001190498627688647,0.0007535168882994849
34,0.0017057712002585402,0.00044246527378299575,0.0012277600625063962,0.00041524658642281653
35,0.0014536431692202178,0.0007378002053742297,0.0005855869173571405,0.0005715662408627272
36,0.00141484558382817,0.0016973095875805718,0.0015099256097485983,0.0008444780005902838
37,0.0017005606525756685,0.0015014989361216851,0.0008820164316686371,0.0018829286456040852
38,0.0014986863465981496,0.0009641471743715045,0.0008303082833805607,0.0004405952862633794
39,0.001462779974720785,0.0011359828723909832,0.0011372628358403399,0.0009915139988024193
40,0.0014212630669705193,0.0009780176656057691,0.0007770325203236326,0.0008450447468095833
41,0.001554382026403234,0.00088187308968657,0.0005158265830741197,0.0004208596789592748
42,0.0014890533109767718,0.0010698649825914039,0.0009206466595215683,0.000900245693084228
43,0.00137342896366297,0.0012025072332725298,0.001208829702268645,0.0009877321421925375
44,0.0016898422444978137,0.0010910832854355921,0.0010264498098956683,0.0010036281317884954
45,0.0014737260923340279,0.0012406541985205662,0.0011561788068513306,0.0011315189183982687
46,0.001680986212451169,0.0012371658228276673,0.0011841692218772133,0.001139403893352568
47,0.0015012658844146367,0.0010022972341873987,0.0008949287688001326,0.0009551360061953414
48,0.0017795819801975446,0.0012600090057218608,0.0012374051362304523,0.0011405270855889577
49,0.0018717816745626858,0.0014254589387342122,0.0013930940975055482,0.0012577539068236692
50,0.0018560298510079199,0.0012832899782736192,0.0011123091887573257,0.0010935136073948178
51,0.0018511320058702777,0.0013941754349918471,0.001212148963657773,0.0011394492818632327
52,0.0016963667520735377,0.001294060265089683,0.0011828300550983666,0.00110346828431944
53,0.0019406221787849078,0.0013589078426341167,0.0011862572037335632,0.0010434914076684057
54,0.0017003791336511103,0.001393987279585561,0.0013093719044698388,0.0013362746335290334
55,0.0016106845635402553,0.0012885768462056935,0.0010478516785802155,0.001053401224558158
56,0.0017175271523050414,0.0011896330749371353,0.0011415521375176625,0.0010392922944387666
57,0.0014427468312235698,0.001161687720995646,0.0010965353100163544,0.0010181177300554256
58,0.001716155090928553,0.0014014431592201616,0.0015977309651273202,0.0012325049729031109
59,0.0015098765775037003,0.0010320845579034049,0.000977455605033659,0.0009454337002873601
60,0.001959960502443451,0.0015110929388033518,0.0015366404679867157,0.0010289867999383933
61,0.001966152865770661,0.001441729231071121,0.0013495015760456247,0.0011979445850961875
62,0.002421229030031001,0.0016096165625500746,0.0017489265566724087,0.0010291811031536144
63,0.0018409084408145756,0.0011721689919162556,0.0010609591887035413,0.001013153920269415
64,0.001939310135202683,0.0014157470614671575,0.0012630148778113482,0.0012312089499156727
65,0.0017703186818553438,0.001334267174034576,0.0012201087071694794,0.0012686457590657507
66,0.0016032201759126137,0.0011972326610869273,0.0011695938926596938,0.0010961826879903166
67,0.00174806227468319,0.0013113686859490298,0.0012219793485958813,0.0013806646797227917
68,0.0016202017539521643,0.0012861337351430524,0.0011881560800293556,0.0013369379659295764
69,0.0022343057955441594,0.0014541257392990802,0.0014952554558207958,0.0014862658498816382
70,0.00175524353610585,0.0011932028915766172,0.0010169019911184065,0.0009746710907119446
71,0.002255606114756016,0.0017580949424258446,0.0014248444154583244,0.0008581424942950664
72,0.0019166728633555534,0.0014360482012048864,0.0013151130609304112,0.0007068198430966417
73,0.0019485332506343862,0.0013454341598691335,0.0013481776599623108,0.0007308194776770253
74,0.0017734263170742233,0.001415088964843665,0.0011533768804639429,0.001142148762892947
75,0.0016058424669945241,0.0012161225649360305,0.001133343050036712,0.0011334101830613756
76,0.001629032793515931,0.0011535414068135346,0.0012451846092222463,0.0012917887391471665
77,0.0016801333986963764,0.001360022958499778,0.0012248266948901264,0.0011489701239033564
78,0.001704785105675863,0.0013394743933920923,0.0011581767721579677,0.001115767348769382
79,0.0016374573759841797,0.001322336821676065,0.001141834213739607,0.0010814770939983434
80,0.0014023195040155224,0.0010373426472449394,0.0009751682123414209,0.0008573149088326511
81,0.0019000763164794244,0.0013274241253458567,0.00114533991654317,0.0011503522351571406
82,0.0019942830842125214,0.0014041154425988214,0.0013804836010326415,0.0011912784622065211
83,0.0020655007673892997,0.001439212429857711,0.001364531353435572,0.0007245070565989627
84,0.0018167474853666276,0.0012778130343833367,0.001136226066390201,0.0011131106343542146
85,0.0018865441494085144,0.001258406823556664,0.0011783408245163714,0.001106617218209485
86,0.0015191642794450276,0.0009811809965485007,0.0010425134404461935,0.0010611609748191993
87,0.002067803332685904,0.0013359677675620126,0.0013103056865644588,0.0007758668089944071
88,0.0019288812128781714,0.0014996101974740464,0.000613995365753767,0.0006345571530829404
89,0.0021544031034593444,0.0014133449855978995,0.0006366049568127895,0.0006658512819338871
90,0.0021529385052106655,0.0014518057035006085,0.0012777116755092034,0.0005653432406035348
91,0.0018881729886465288,0.0011401160664757503,0.0010310133649472219,0.0008181689037423356
92,0.0018239527483417542,0.0012377677515547692,0.0010835938139880541,0.0010072933038380424
93,0.0018045553920327697,0.0010508369803590976,0.0007136333337067022,0.0005991488645667948
94,0.0016427269010281125,0.0011077158607573723,0.0010272068501805181,0.0007627416986051732
95,0.0018066196476087498,0.0012721449076822083,0.0010811745774570475,0.0008402551724381315
96,0.001839979456609344,0.0013028223660022512,0.0012227522582455505,0.0011961342214476638
97,0.0015671190931475746,0.001052104911036813,0.0010981485194813552,0.0009922923878800999
98,0.0015984694418252766,0.0010760327390174746,0.0009721351878745745,0.000979436715055843
99,0.0018287736137718121,0.0012311941611958378,0.0011464963214084624,0.0012170038719839544
100,0.0019537528284842847,0.001403372701693032,0.0013262924433283026,0.0011482941054006912
101,0.0019754181997087084,0.0015600038172703947,0.0013438130263395158,0.0012049264245478045
102,0.0019727060131305165,0.001376975930114575,0.001192123382843916,0.0013085752073648841
103,0.0019897340195122715,0.0013221187589285085,0.0012298063037875773,0.0012748627244479232
104,0.002003185715760838,0.0014366583701561503,0.0014171263221421442,0.001389010818159872
105,0.0022865606421675535,0.0015879824532076053,0.001539107384130569,0.0015430225258708532
106,0.002142684827385131,0.001603358542327913,0.0016506021599021375,0.001492071739481809
107,0.002002051567005774,0.0014667460691392654,0.0013498414734925664,0.0014154661978925509
108,0.00212325386196559,0.0015588632226356345,0.0013443497359779386,0.0015714583277090409
109,0.002339224007014877,0.0016394563882782467,0.0016685810024717575,0.0015712167831921234
110,0.002110110176450205,0.001373198150154963,0.00134554548881193,0.0013504191107961915
111,0.0021750845505173378,0.0015045463398918714,0.001425866610855853,0.0012988663682475085
112,0.001644298257795189,0.0012630063099224708,0.0012656598694517044,0.001190427411623968
113,0.0018448444609780678,0.0014010779897211739,0.0013708787994229866,0.0012790787319507293
114,0.002196979143460158,0.0015534870738571974,0.0013039198455490298,0.0012245597936354092
115,0.0018347537049041571,0.0011778314503123114,0.0011787841035125722,0.0012426261981756431
116,0.0017471319571032787,0.0012342439367718449,0.0011566816330730546,0.0010902704884828464
117,0.001963073265505632,0.0014813949083801665,0.0013898119070067576,0.0012253380534681686
118,0.0021455904530506514,0.001421591996351787,0.0013091569057236893,0.001131001420146858
119,0.002013364728862146,0.0010773750876604167,0.0009863553790335038,0.0007484026813921517
120,0.001784842925128186,0.001380722801895645,0.001171850282952136,0.0013852770395873595
121,0.0017916423840305114,0.0011381406569376622,0.0009983065369830498,0.0007907339175522552
122,0.0017886770820605476,0.0012503037171295542,0.0013438153396221507,0.0013809480389175503
123,0.0022862315249618944,0.0012602588198622768,0.0009876099526087093,0.0007800438533148323
124,0.0024142959153195895,0.0012921477241342062,0.0009532741541547965,0.00039769125995729114
125,0.0019622205249634917,0.0013153492270174703,0.0011190676644858366,0.0010428484543220525
126,0.0017803825729331441,0.0012211429484842926,0.001181517859954966,0.0013120892113945982
127,0.001766637370366373,0.0011557595003826417,0.0008737722743940489,0.0009983665469477747
128,0.0018607486852000928,0.001303059142303883,0.0009862101567182644,0.0011520577596655242
129,0.0019010778491025868,0.0013302001094517041,0.0012335267527751558,0.0011680818613059353
130,0.0017965138469690249,0.0014007323425361529,0.0012399566668951935,0.0012519935818968459
131,0.0017016926234965672,0.0011855165557861933,0.0011868773594075025,0.0010986386922497043
132,0.0018454121806892457,0.0011118954872928648,0.0011756561730874918,0.0012707331947969607
133,0.0021332226857181617,0.0013783340438989955,0.0014045340336692454,0.0011109802674664074
134,0.0022621492726783775,0.0006461646056518734,0.0009954867446686385,9.165841417851411e-05
135,0.00144949221918432,0.000808694665708629,0.0008494711774774054,0.0008350861607273003
136,0.0017629929373610745,0.0008925468545974202,0.0009054684770309669,0.0008226393766432972
137,0.0010605156765291048,0.0005740884023693764,0.0002950477387226257,0.0006066945416827741
138,,0.001271488508583714,0.000829529496044216,0.002294710660685643
139,0.003269882726776286,0.007285192525476735,0.00847672162602329,0.013174060430296213
140,0.0007863365054614531,0.000353450716069519,0.0014818776821842103,0.0012656713561516938
141,0.0019792827834483385,0.0015531419760197107,0.0015795523620259328,0.0012316936285852293
142,0.0013440866497979374,0.0011549999955723438,0.0013703559969079318,0.0007464356746600639
143,0.0012656647468286839,0.0008489393576915859,0.0010597479703921655,0.0009697608347850983
144,0.0021183117864493977,0.0019551340482346917,0.0025806984417953214,0.0017305882026155835
145,0.0013903613475815147,0.0010687544657730717,0.0006307018215972448,0.000679730911999118
146,0.0013307230843892944,0.0045197647445317755,0.003974235895862251,0.003725488047658498
147,0.0011572687941217097,0.0012815263509102313,0.002008140680746993,0.006211527237304923
148,0.0017595353617421196,0.0013150215081479048,0.002586025678092374,0.003222746900740196
149,0.0015050366905277794,0.0012009544177208258,0.0033241418455091307,0.001920202349027068
150,0.001559401165173364,0.004570375003299798,0.0022206484982510203,0.0028404973589093484
151,,,,
152,,,,
153,0.0018708952308412147,0.008218338301360742,0.0018223026443864175,0.002532911732533141
154,0.001730721693313202,0.0015543878756263362,0.001668538872163677,0.0010471673089448212
155,0.0018008668100064436,0.002115309750031535,0.002599769984091558,0.0016145068501121195
156,0.0012299435330886087,0.0006408101714329313,0.0006527314771094857,0.00045765401821455366
157,0.0009836812746131778,0.0015430757238091698,0.0016860468452049018,0.001515851295998991
158,0.0015307500655074825,0.0017322361750813312,0.0015715949821549697,0.0017523219220757513
159,0.001562115079346033,0.0014264792657552744,0.0014381388929028734,0.001673129588784583
160,0.002203164354093308,0.0014700399204168996,0.001385058274338039,0.0011100447103297231
161,0.0021582105665106026,0.001498142120331831,0.0011361191362731441,0.0009318071723732989
162,0.0018906324683169854,0.0013464343671053297,0.0013938083049399687,0.0013701164771436202
163,0.0019469090077541284,0.0013301610029397826,0.0012694272618104928,0.0010489095027048842
164,0.0018987663019091078,0.0013173377267650572,0.0012778076393694835,0.0010869878818609586
165,0.0021797094243084336,0.001624928743713489,0.0015734134523060419,0.0013208792147906242
166,0.0017748766813459143,0.0010655816598149832,0.0009456066668640997,0.0006509442143114741
167,0.0020266397327587077,0.0015796639534176554,0.0016370473247011806,0.0016982532086919787
168,0.0018577515710873338,0.001296899328064852,0.0013444467637573163,0.0013894123151177616
169,0.001967880512902963,0.0015295071710993455,0.0015354168709083872,0.0014428741379521146
170,0.0017447110638125888,0.001472503903593417,0.0014674280178272906,0.0016906582944433025
171,0.0018820482991898327,0.0012526900912751182,0.0012475628887768735,0.0008847768522372299
172,0.0018182200668865646,0.0011440635870720505,0.001071116650607735,0.0008401375484539607
173,0.0020832615074363545,0.00197025833425439,0.0018976339341976452,0.0016288530742436277
174,0.0016976570415413398,0.0016799201044435438,0.0018202930392129766,0.0015251221954819586
175,0.0013106469169805383,0.001119550341671487,0.0010508429019939168,0.0015012658536201302
176,0.001434914144315486,0.0019560405250396455,0.0020508989395020528,0.0018444254101902824
177,0.0013242097573258349,0.0013107265473265163,0.0010033240424188832,0.0006774833273225432
178,0.001719321713300621,0.001848767357580659,0.0013691887703546652,0.001007861805134746
179,0.0017498636517074883,0.0012171402861709867,0.0011927557482127541,0.001052460623806641
180,0.001622054226638575,0.0012680790423191973,0.0012959897630379629,0.0011692566243874064
181,0.0012646923072602864,0.001148497414609173,0.0009745157668471157,0.0006627601312997878
182,0.0012621285625027834,0.001521408757666867,0.0015629803049598265,0.0017158327994933572
183,0.0016136940777245186,0.001281672708933492,0.0010517100443335212,0.0006240719087584358
184,0.0014876142831843008,0.0012391799897177344,0.0011979393864799523,0.0009109481765269127
185,0.001493678408810775,0.0013805304439631447,0.0012417752865168253,0.0015628941098324398
186,0.0014792280667330776,0.0010771094126706458,0.0009336125796059369,0.0008012580685467336
187,0.001488556124755045,0.0013448346435595265,0.00282836254297738,0.00167967332443663
188,0.0017421244983732871,0.0015379198690416223,0.0019271183862074168,0.0012035005669546516
189,0.001944892103863342,0.0016917157513175432,0.001984258727101036,0.0013460484339558783
190,0.0023216248998790285,0.0019479604305698396,0.0021393376272963384,0.0017755664124744777
191,0.001763919151047228,0.0014281436851788496,0.0016054611233309115,0.0007982924480702573
192,0.0020681625213916726,0.0016365685825583513,0.001854034435057073,0.0016235528162908126
193,0.0018337528584510007,0.0026246552911168065,0.0016781793585751497,0.0021217613726289357
194,0.0015689346048508874,0.0018531171947267482,0.0012923340113535596,0.002152547564157142
195,0.00028943307026842825,0.0002733557542050227,0.0008784024276752276,0.0001634490330974284
196,0.002556421485392904,0.001801008218526927,0.003601862304353771,0.0005456242098001023
197,0.001423287868528172,0.0012316864889602968,0.001972661702107359,0.0011651134404749692
198,0.00202073641891298,0.0012454273461474626,0.0028829033612104925,0.0012292066486292391
199,0.0018743779912920424,0.0017310247975551656,0.0026947271954733906,0.001456665088825554
200,0.0018357139282605898,0.0011141498146718277,0.0011977894051181238,0.001123283080098977
201,0.001837599510039171,0.001149682010012974,0.0011862567700102462,0.0008454547813181872
202,0.00193005475593602,0.0015444026065555164,0.0017558582742807148,0.001558607357551237
203,0.0016062904824258883,0.0011512748770766783,0.0010127326225472908,0.0011141957600082995
204,0.0016777610298112425,0.0011791164925164944,0.0012165694809966434,0.0010510509652436148
205,0.0014386736935725257,0.0014629478792204784,0.0012598561845985855,0.0014841144512346045
206,0.0014552891268987858,0.0014078770374393887,0.0015149108350251375,0.0015698675752002758
207,0.0014803786875389876,0.0013845285131426279,0.0013043328232997078,0.001259394997997894
208,0.001384879712793708,0.0011713938559331483,0.0010546834598921682,0.001283828493420583
209,0.0013182109591471525,0.0013335837304975816,0.0012812210330926759,0.0010865318072419143
210,0.0015359926171357294,0.0014962470655722415,0.0014638492578397267,0.0015797137608670757
211,0.0014629848425622481,0.0010850918130234015,0.0010578399983444526,0.0007440231503304627
212,0.001524396583717995,0.0015681617864673667,0.0014833121144218534,0.001651459389434602
213,0.001957986149712669,0.0014109108777129048,0.0018830911956524783,0.001875765370915709
214,0.0015220989162076084,0.0022215098137220767,0.0022281706972824256,0.0022404374859796555
215,0.001639896665636259,0.0015887028045441635,0.0014516726418252613,0.00152878073116746
216,0.0015269880292459908,0.0013871420483031174,0.0014137618811467885,0.001340283097248289
217,0.0016403867540134972,0.001257185552881681,0.0013799197332508878,0.001547568908001538
218,0.0018505114243237788,0.0016972955653767683,0.0018740627508380796,0.0017417183561651394
219,0.001757565091745131,0.001202000682245001,0.0011045911555912621,0.0013875417608540195
220,0.0015437417126153703,0.001390796077190107,0.0016180513113650775,0.0014799365958677738
221,0.0017734380315415714,0.0013939981963502458,0.0015413877583272007,0.0011108186751368552
222,0.0014764713899738263,0.0012837003708502412,0.0014710632507286688,0.0014192058993421082
223,0.0017363045294634504,0.0012077603168229372,0.0012240606482992501,0.0018424112162434996
224,0.001232643533495228,0.001114285345794259,0.0018105553385203603,0.0017358767995153271
225,0.0013722449996183285,0.0010158300986841666,0.0010980147617827654,0.0011439960786132073
226,0.0014443227133368514,0.001228686839448657,0.0012242153330861366,0.001819730205356917
227,0.0020193574446320793,0.0013954107741644497,0.0011578472053061595,0.0016629989431743335
228,0.0013171878538235007,0.001062605709544414,0.0012299177973849437,0.0017397248922657047
229,0.0013146059766374874,0.0009822565301099806,0.00091990197335727,0.000897040263844595
230,0.0017422223760222655,0.0017567259178109232,0.0019165471664095734,0.0019112546679161528
231,0.001209832656545833,0.001074520356293532,0.001322245778585499,0.001209280243458275
232,0.0018042621984902495,0.0014369414352113352,0.0009621652395970587,0.0019537287196091198
233,0.0018025723976740316,0.001708991950974017,0.0006556199613632259,0.0017006029848080817
234,0.0018061150852840674,0.0010846446037576134,0.0005516874827228005,0.0014398321241522554
235,0.00420129920961721,0.0012948597393744007,0.0016575816346694678,0.0011294381548601462
236,0.0015085628276051719,0.0011170608686134785,0.00139491377399786,0.0008871778637820416
237,0.00197623259012224,0.0016284405929913232,0.001711586943416708,0.0019325830940868025
238,0.0016214449615957777,0.0015072403702690266,0.0016455507786600463,0.0016433761990801308
239,0.0018097953648096526,0.00147164432335748,0.0014002100434489851,0.0016424024694485762
240,0.0016607012440916628,0.0015606712597989946,0.002987257625142525,0.00181541643451736
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,0.0013809294153402207,0.007381707686140411,0.0009549134086982908,0.0006299196565078861
260,0.001401713974513933,0.01148840362822916,0.002428921051144597,0.0010343528740183396
261,0.0016099615468118075,0.006945567869151979,0.003717049501949799,0.001048808763340994
262,0.0014247628980586019,0.007706209186584255,0.0016483201545004138,0.0008643221411890866
263,0.0015615907338166776,0.009635224991307964,0.002157559815003452,0.0011720024209595761
264,0.0017328691587314214,0.01103390640258352,0.002237190497631603,0.001089517886664067
265,,,,
266,0.0018175171595289537,0.006875115202194001,0.003181118761119459,0.0012851785857404365
267,0.0017665697675040303,0.0018733556628308288,0.0027304165801533956,0.0009609672622908321
268,0.001983981567447509,0.0032447902767148797,0.003394648165192791,0.0015399855233939111
269,0.0017727204023793327,0.0017854633489246133,0.0020038324521660087,0.0017202170119250816
270,0.0015397323256191205,0.0012172588633710846,0.001101854642170197,0.001262004520162011
271,0.002347692935808591,0.002263588186431029,0.0035799130800412953,0.0013564757010130777
272,0.0017290747012316493,0.0011430585013671609,0.0010882148963749373,0.0010802536519584139
273,0.00187926760053707,0.002479118091019486,0.0028419204969513437,0.0013455583014632825
274,0.0019639496560343098,0.0068346891995195985,0.0045156414823285616,0.0016936805055732904
275,0.0017511046966826413,0.00653253766912045,0.0036030392416192413,0.0013822152909207747
276,0.0018544601317043061,0.005969598151739563,0.002016601574933238,0.0008115485421665554
277,0.0018114444532355324,0.008410663321537719,0.0014578438853679596,0.0014440455100002934
278,0.0017196866922547435,0.005524466453416907,0.0013323196594241084,0.001546090353107883
279,0.0017731985854625655,0.009063852325070393,0.001571824412486935,0.001382974477632391
280,0.0022256964675990815,0.009305587566929572,0.0022279828069451074,0.0011782297244019328
281,0.002339833630141428,0.010958518920936407,0.0010617663542210774,0.0012577192542773917
282,0.002187879772584298,0.006747058112401088,0.0010198958941386612,0.001071282868986764
283,0.0018341414305938163,0.0061898403519229876,0.004474116760581577,0.0015177282369577528
284,0.0015607950886818622,0.005457507721084737,0.005884803381613911,0.0009984070389690775
285,0.0013721540506397448,0.004755294896670162,0.006654137373311489,0.0013613085833678751
286,0.0019795513219077717,0.003953182262168786,0.0013745959767858956,0.0013382599778569927
287,0.001632282601950965,0.0023104970207757287,0.00030420002205244724,0.00116122314956665
288,0.0017772312186389418,0.0025198905939652176,0.001226043578714575,0.0011292156869681664
289,0.0018425304607533961,0.0025378136673982043,0.0009983224774128417,0.0015818180273170154
290,0.00099477282727618,0.0027890848816203985,0.0018444767060533508,0.0012149287290933537
291,0.0019979986228456487,0.0025000672481314996,0.0028945807779587876,0.0018497175140514228
292,0.001975554358536909,0.0020534413075621563,0.0013924582215781895,0.0013347911551164762
293,0.0018809893361252086,0.001918959328350102,0.0009884097106427224,0.001674192099603619
294,0.0018308122529675898,0.002259700089096182,0.0015438186063649712,0.0018007481648880178
295,0.002005025840097346,0.0016104937029611849,0.00184541136218988,0.001917448671597697
296,0.0021015338844992933,0.002648158429686736,0.0025957355264825403,0.0019614941676437923
297,0.0019265512989373628,0.0013782944222664217,0.003962060383330827,0.0021524562683220127
298,0.0021815229629707526,0.0025674504829965414,0.0020076904586874464,0.0023793577755451462
299,0.0026054868455241305,0.0027076442127508555,0.007528311979137008,0.002053046536106223
300,0.00288097267849958,0.003397182585405791,0.009000408262419903,0.0020449958243835406
301,0.003840340170706888,0.0017600909876719275,0.006555177341364218,0.002004518557342415
302,0.00400969524501876,0.0020030142394338894,0.001259331593303931,0.0017523037025327026
303,0.0038967685340993326,0.0019791330306332022,0.0032991727481092867,0.0020814696132488313
304,0.0035048579313119786,0.001561224793774306,0.004101800871215208,0.002941154032114002
305,0.0035863548769868264,0.0027988768944444825,0.00342654538591174,0.0029336359924738925
306,0.002698856291023374,0.002732929220430778,0.003620158630682857,0.002591420625312959
307,0.002530277327558786,0.0018850071846779326,0.0015710951544361503,0.0013815841865619251
308,0.0013810209269931705,0.0015936619474754585,0.0014748542300247964,0.0013757731314826332
309,0.00048513254494368316,0.001763339036674573,0.001623087620515814,0.0015570260032803532
310,0.0004533537045891426,0.0019365439009798727,0.002097999563252009,0.001895859509161132
311,0.0013810209269931705,0.0026885532333978304,0.0029032168412378963,0.002055903262178614
312,0.0013904306046716873,0.0023902495089728336,0.0022989486516620163,0.0021561463982047186
313,0.0013810209269931705,0.002206759193986628,0.001965862693104031,0.0019582878740797434
314,0.0013810209269931705,0.0018714427868160898,0.0016808904314522422,0.0015648047243891538
315,0.0015742253866498747,0.0019438007803923769,0.0017993872131515287,0.0016818457079930433
316,0.0005939349108876304,0.002205477052637562,0.0021030927633395964,0.0021819491024915425
317,,0.0019263626663775075,0.0018384746815915938,0.0018631574553738567
318,,0.00198445499784513,0.0017657452765686488,0.0016993466953601898
319,,0.002089293373624328,0.0020208227590578715,0.0018544488957451374
320,,0.0018031108319836431,0.0017868588160939386,0.0020461641179533047
321,,0.002011700010759214,0.0016772716833747025,0.0017809769908072744
322,,0.001972924909810395,0.001918811487059224,0.0018769905582669121
323,,0.0019515087237893228,0.0019021190692967383,0.001976359648007974
324,,0.002136434420589773,0.0019452706470890892,0.001807408145394946
325,,0.002216083304580136,0.001979026845092272,0.002003709411863096
326,,0.0019166234680159794,0.0015419371272002134,0.001478888640270762
327,,0.001825455489527943,0.001912346417216272,0.0019220719679598293
328,,0.0018301627905254903,0.0015155854500859853,0.0016475641946233387
329,,0.0017276720330831783,0.001455149929365289,0.0014039886509954191
330,,0.0019235114820984056,0.0017770982143822103,0.0015911430097474658
331,,0.0021758232371024105,0.00193021494031279,0.0017634839682681657
332,,0.001708179576365197,0.0015843353385015231,0.0015722153012156348
333,,0.0016897898712457963,0.0016649008006080753,0.0019230724414502614
334,,0.001827098336925532,0.0015241052167410368,0.001607437034773575
335,,0.0019122811445928046,0.0016907409789838805,0.0015765897938816809
336,,0.0016363117879443104,0.0015677287795568102,0.001556949454397813
337,,0.002049771798568435,0.001911358713006944,0.0019535444936290914
338,,0.0017408679346184912,0.0015640087795864752,0.001573850303880225
339,,0.0019085329373304957,0.0017443376990992077,0.0016700720660046753
340,,0.00199567808569817,0.0019831292710618645,0.0019323073460112388
341,,0.002236308122781238,0.00217542232469619,0.0021565236608817127
342,,0.0017786008674617391,0.0016528390580366355,0.0017268034207852017
343,,0.0020410675966838535,0.001931093781801876,0.0017004729478450247
344,,0.0020259838572363378,0.0018438541427696783,0.001948740078664348
345,,0.0015692687642755018,0.001401063061488017,0.0014305066171822435
346,,0.001344005576261022,0.001085587935867077,0.0009867086948900153
347,,0.0015642865726697007,0.0015919741927703064,0.0017045704537571346
348,,0.0013251115897515663,0.0012329668790738097,0.001223213729717036
349,,0.0016250654684169387,0.001698705976217691,0.00156289317498892
350,,0.001513025931978767,0.001437645143715559,0.0015258154878460392
351,,0.0015015482581920182,0.0014814800391546564,0.0015506796508422196
352,,0.0014683904748994051,0.0014099404218324352,0.0014640672411146741
353,,0.0013831521625463478,0.001342751703236191,0.0013694435639595758
354,,0.0015758318538176643,0.0013720750790891813,0.0015529591508200303
355,,0.0012513126363878865,0.0012970144315179737,0.00157616484404014
356,,0.0015990118482482765,0.0013500057705919766,0.0014810148877432221
357,,0.0017992879596893184,0.0016286624528936723,0.0016991887465970337
358,,0.001731988111954298,0.0016070784638895742,0.001549227364747193
359,,0.0016035470700477969,0.0015412186260508058,0.001524385961981837
360,,0.0019373369558024428,0.0017608341942224688,0.0017703928854697008
361,,0.0015643425563832897,0.0014922010168917838,0.0014005980762284548
362,,0.0017538173139615728,0.0017012619622104516,0.0017037207447579228
363,,0.0016012402247289742,0.001552663756557202,0.0016059479380917784
364,,0.002139949390825948,0.0017680089770603542,0.0015802240227970148
365,,0.0015769932036477075,0.0015598084110278296,0.001648568727995042
366,,0.0018155719129086644,0.001790227594188631,0.0016579770458076894
367,,0.0015888935577777347,0.0016211777000260162,0.0015220289232979825
368,,0.0013239850147160961,0.001121596481970644,0.0011457542104667728
369,,0.0013722753631672025,0.0013572842791664045,0.001262817876090065
370,,0.0011150602450406592,0.0010233112893443892,0.0009832617251799216
371,,0.001208794531243443,0.0011923863668502751,0.001172034404547053
372,,0.0015573836272571235,0.0013127206332758036,0.001282897845016069
