,z/L,phi_m
0,-0.1318633898571465,1.2574804401646469
1,-0.1292948074971662,2.395704730033609
2,-0.0910375280307279,2.6689494697592977
3,-0.1792912377092951,1.9332877048810049
4,-0.1492956666192042,1.6484467505589884
5,-0.261073456920665,2.073789639165009
6,-0.1423105610334105,1.8342529785277704
7,-0.1095803486154412,1.8807025992457438
8,-0.133683065078993,2.0663827156880425
9,-0.1243805204393541,2.161866690789912
10,-0.1004765158173591,1.6171980189172608
11,-0.1292691506055162,2.2894056620813084
12,-0.2002162642485657,1.9157983008166821
13,-0.1161518575041461,4.301603103469701
14,-0.0527969591797316,2.5360983309636445
15,-0.0475923906354957,2.1687804418193544
16,-0.049491314219389,
17,-0.0791087292655721,
18,-0.1535844374901753,
19,-0.0660777945526258,2.808430785110946
20,-0.3297570006886146,3.761225206703073
21,0.1359653640132999,4.623326009997558
22,-0.0688439371402227,4.598918465200246
23,0.1723614385272124,4.8375833458780955
24,0.158024932633717,3.1923639567580957
25,0.1660331209721683,4.541543247169483
26,0.1343171277936456,3.5411783812146527
27,0.260191173942274,5.534322157563345
28,0.2397363323096159,3.8835320747203173
29,0.2864683436270387,4.320998466645529
30,0.3303171284100443,5.945466828265517
31,0.4171828356744186,4.115902918735984
32,0.451758430160236,5.437519482569443
33,0.5030713082408298,4.808689656501373
34,0.3148465166299216,4.955804299226919
35,0.9052320759954782,5.807854925495246
36,0.2231023248267547,4.524581840877553
37,0.1087248546714051,3.87093993828938
38,0.1677997449100318,3.4566911732559644
39,0.0895251047426345,2.5953264699189256
40,0.1344007298155572,2.797526422059337
41,0.1794722733469178,3.879462642415531
42,0.09839667328431,2.8969576174463767
43,0.0670604713254949,2.5036208047843127
44,0.0798660140210961,2.685846160068689
45,0.0624434044311526,2.3116172780645674
46,0.0489884345918401,2.2547562729296704
47,0.0590101190217224,2.447174674688586
48,0.0516623609913106,2.36496373247554
49,0.0379158668746021,2.052058571135767
50,0.0330154630989568,2.4105600204953177
51,0.0342612923457262,2.2589943191773822
52,0.0333309185808092,2.23251358890114
53,0.0412354800831671,2.3117691282105017
54,0.039507189224173,2.203854119807504
55,0.0387997619058637,2.310700743076017
56,0.0351596250060812,2.2918580971678204
57,0.0276451868866421,2.0567403398155135
58,0.0350301541100138,2.2493269393977107
59,0.0422883312850252,2.52406689240679
60,0.0363816879680378,2.561903345371997
61,0.0336535805197049,2.195570322129456
62,0.0398296410814855,2.265949917255754
63,0.0302641404870964,2.3776661027775643
64,0.0324212215031635,2.168443439202482
65,0.0274727800722847,2.26609801249948
66,0.0370819345338733,2.2791767401904375
67,0.0314718378544695,2.09343722220598
68,0.0378089735751736,1.9836815137770998
69,0.0504347496799626,1.654725893847405
70,0.0750664421045198,1.9983557642188872
71,0.0482864735518107,2.0241791384124097
72,0.045523737181275,2.045757136359984
73,0.0410519059497379,2.114610713743927
74,0.0281251790952458,2.0163816471792515
75,0.0338963899573783,2.1819235727482034
76,0.030040504472023,1.8242552717290887
77,0.0532551825813373,2.317349808669878
78,0.047146045215482,2.109555697392014
79,0.0362245168630716,1.9003445919783764
80,0.0356291879930312,2.0057075286093657
81,0.0386443062246779,1.8805792185993124
82,0.0243916033990144,1.5539866682667816
83,0.0341286783748481,1.8303637055878113
84,0.0281739874308177,1.640581766686877
85,0.0280700547348318,1.867114087083048
86,0.0388096989670048,1.946804937870864
87,0.0363166762965581,1.7255174179344301
88,0.0450259645138918,1.8578277797701588
89,0.0383543101278188,2.0542476814911526
90,0.0358024211359571,1.7750083355627124
91,0.0258974017512677,1.9840061517177991
92,0.0370331291478818,1.8241495883058714
93,0.0862706991732255,2.5294675333754544
94,0.0622211807017385,2.277712040921207
95,0.0273359208214685,1.8409612431282008
96,0.0355195486093927,2.0505389080454828
97,0.0426624346150692,1.7513870074814175
98,0.0379417632441399,1.6763274911701604
99,0.0370437884804758,1.598601548971049
100,0.0346876167734772,1.9257568630752324
101,0.0404098145801983,1.830017792159329
102,0.0417676813515018,1.5330092608828978
103,0.0465768893037475,1.612813212066028
104,0.0419876616441419,1.6215960384842287
105,0.0433427691192404,1.3194702022142768
106,0.0386843299996531,1.3965350192227124
107,0.0492461885312981,1.4750703967795817
108,0.0475166964041165,1.4994604820057906
109,0.0482871933196564,1.706423234238472
110,0.0492545463567789,1.4465758497092964
111,0.043443881227099,2.0738262728798262
112,0.066834292459759,1.5481921406024919
113,0.0582765121530765,1.7455793764912202
114,0.0610005710447683,1.8113808271727243
115,0.0582476094775752,1.7973874205711453
116,0.0707103082515104,1.580212908735928
117,0.0653109466243867,1.6738315993844897
118,0.0578916837988012,1.7381846098230012
119,0.1230406846994838,2.617623647344998
120,0.0724984038168509,2.0206252969765455
121,0.0921528751993369,2.2629383986405855
122,0.0676649660373992,1.8414185866569444
123,0.0806401261509071,2.167504450516656
124,0.2810943951182075,3.1279222616509728
125,0.087608229947128,1.5422690664392502
126,0.083291541346385,1.2098045236901958
127,0.1529933131684342,1.3948707690865236
128,0.1005712529188959,1.5424454346936318
129,0.1014992611991028,1.8070101650821626
130,0.1087388374236581,2.024963689971286
131,0.1509168204922559,2.069710344892116
132,0.1138467612999026,1.9140816109390368
133,0.0822409703099048,1.9505808906484858
134,0.6655837667685617,5.044017581727436
135,0.2118927105231254,3.945678973707666
136,0.289472766475828,4.474080885699205
