,Ubar,U_horiz,U_streamwise,Umedian,Tbar,Tmedian,UpWp_bar,VpWp_bar,WpTp_bar,WpEp_bar,TKE_bar
3333,7.8276017076837,7.887702167461824,7.895573362610608,7.740795552943091,282.9193645833333,282.86,-0.1025797136991773,0.0425236899509077,0.0630054857519374,-0.0045546591385204,1.168864999021912
3334,9.138246457627954,9.197128795511617,9.20817580844688,9.143767851256433,282.8734671874999,282.84,-0.1515579937545099,0.0287734075872433,0.0822295260467705,0.0634373386354045,1.1777339259603885
3335,8.655721746416349,8.706545997946792,8.716597857898229,8.639463973639316,282.8666122395833,282.84,-0.1483625783885569,0.0357029913975393,0.0772869166525217,0.0303427838112366,1.1368433120679726
3336,7.20858037960284,7.257303945535905,7.2658599540856414,7.262108662975036,282.4607015625,282.4,-0.084477953110061,0.0395723412711722,0.0681538458125579,0.0308772852791251,0.8003542924497816
3337,7.571583659890818,7.635004442909377,7.643909979760153,7.519032272031254,282.30276067708326,282.25,-0.1129518778228423,0.0319048902855164,0.0768534549626486,0.0096532001852328,1.0323630204182264
3338,8.689191902263316,8.762174339991114,8.772021542332022,8.696231581970942,282.4447328125,282.38,-0.1360121113897662,0.0356556526628677,0.0897327316024954,0.0332803536705261,1.1828128698096212
3339,9.46636454158362,9.529520708952427,9.541627328715869,9.420663331304995,282.64256328125,282.59,-0.1876824065133856,0.0068225040889877,0.0963285502586993,0.0465598731805122,1.501860877625563
3340,10.239149180538831,10.316824639731289,10.329969356145586,10.16711925174343,282.56382395833333,282.53,-0.2111396821705568,-0.0180798248201737,0.1067924814075589,0.0516771385777073,1.8785736879106647
3341,10.19145123467568,10.299586877822724,10.31179056135774,10.132031912100713,282.53371770833337,282.48999999999995,-0.1810858948457857,-0.0098448549859118,0.0963192302033289,0.0369113024039883,2.075900603719448
3342,9.775204129425552,9.886325889475524,9.897436665791911,9.7399671991017,282.6793736979167,282.64,-0.1853677289806839,0.0201396979398912,0.091182040574169,0.0074932683491472,2.159994596261291
3343,9.568154870521536,9.686317020960317,9.696338713274962,9.507365138603728,282.6681395833333,282.63,-0.1523276977816842,-0.0031744815677034,0.0763648784768089,0.0133423179072893,2.085286023474765
3344,9.689751558888656,9.807588744375732,9.818571670881324,9.720629739208118,283.0104653645833,282.98,-0.1735037243828608,-0.0226701923355595,0.0859403086666051,0.0356546784215503,2.06285215464074
3345,8.912985199468688,8.998058861519727,9.00888286621481,8.903584370643795,283.28480364583334,283.26,-0.1561589663883048,0.0119160195361233,0.0833947612867007,-0.0211657297900479,1.6021734646469117
