,z/L,phi_eps
0,-0.03736721018712165,0.6001345431367053
1,-0.03948614537009395,1.2643216884471025
2,-0.03591609794746155,2.0386950938419925
3,-0.08164197427305364,0.6697959663843784
4,-0.0534364121006079,0.5952099255749965
5,-0.094603269806267,1.0716896404829224
6,-0.039911558141319345,0.49012592828065343
7,-0.03337890692328195,0.3665282927055229
8,-0.0386137786639095,0.7798747833624748
9,-0.03325250292018305,0.8359242787927251
10,-0.021977148691158098,0.3782547111907899
11,-0.0293265571314277,0.7173521607483392
12,-0.047943921319469354,0.9158248775074873
13,-0.0336221497321908,1.6889916885582437
14,-0.014724055364097651,0.6015331975681822
15,-0.01462420530652625,0.48144015564195114
16,-0.013189360217345101,
17,-0.011192813212753849,
18,-0.05152705417239145,
19,-0.0102305566366224,0.3231378537553965
20,-0.01433572193113505,0.7553285918453214
21,0.00504089196423445,0.7672878057445214
22,0.00062089780954795,1.4196016909782398
23,0.023713530566158252,1.6734968808357173
24,0.0215985623894264,0.9628897853033428
25,0.0208525097196736,1.8030756158912087
26,0.04060399421149445,1.4093335076983586
27,0.05644441861698415,1.7546916346262262
28,0.0555252345692317,1.0544613099275786
29,0.06410262473969286,1.0727890119900079
30,0.0661878519075966,5.449788632338929
31,0.06881759087440226,1.342764887490346
32,0.22100419705532456,4.127006272560675
33,0.1278889345849461,1.3614633753164118
34,0.053806621586560646,1.3277222520618732
35,0.2078442616253246,2.0811705504048037
36,0.06731155852490525,1.2987016869982346
37,0.051896106061193395,1.9353682611082454
38,0.022753164318808902,1.4850442462142082
39,0.02139699046162425,1.080684223283651
40,0.026305639891309848,1.5507853310628241
41,0.02895006144967175,2.2172753147211086
42,0.0190552871060578,1.2434065963027463
43,0.01385232698478545,0.9869238969825838
44,0.0160431916745561,0.9513571040260236
45,0.012842473664879,0.9358428086373876
46,0.009740787264359549,0.7764837340688026
47,0.0120952802123784,1.091509080536147
48,0.0099378756678789,0.7856863923042412
49,0.00734763527334495,0.7463679006076751
50,0.00639368262984845,0.9958206932690642
51,0.00566186259175375,0.8934609867439014
52,0.0057330194875148,0.8596220909206624
53,0.006329775700086001,0.8437816663260711
54,0.0054414510009854,0.7822804165210372
55,0.00475718907815945,0.9207898697891448
56,0.0039975563191921,0.8221105051378608
57,0.0031288390126588,0.7918074329232854
58,0.0035302205865336,0.650067447913592
59,0.00493623012418095,0.9419843871501192
60,0.00517328659302195,0.6429693725248992
61,0.00425864496909665,0.7683373304552141
62,0.00284248543815685,0.5450145847320867
63,0.0036186176913250503,0.9738837858272918
