,z0_s1,z0_s2,z0_s3,z0_s4
731,8.214388667282939e-05,0.00010274390162084648,0.00015905084238320016,5.478677146381863e-07
732,1.3841789057014343e-05,7.964025163356323e-05,0.003113272180669743,0.0005013737394596705
733,2.1742074491993834e-05,9.3145504352861e-05,0.023791101675988656,0.0015470646809643193
734,6.270354078764017e-06,3.856362032782868e-06,0.006250127137181919,4.380832830105175e-05
735,3.7704154310199625e-05,0.00027034782614440196,0.004912640989046934,0.0002906140110039575
736,2.5401341662549392e-06,1.812066133060198e-05,0.0005643835481384673,3.4929491778135616e-06
737,7.888352051865273e-06,1.2537849939301765e-06,0.00784015851405616,6.697218723080318e-05
738,2.4065891818185863e-05,4.7502484783469255e-05,0.0003282922563352632,0.0003734209223659134
739,6.541500666993874e-06,0.00010120532212920884,0.019802806680807285,0.00033489311106956637
740,6.177040202258841e-05,0.00014267654172577296,0.0023945434490028074,0.0006113798945486907
741,3.132269343902236e-06,1.2692062942711688e-05,0.007413554177254932,1.11062370372498e-06
742,2.8588529934814416e-05,0.00013837343307726202,0.00026824705784764355,0.00015670122251292164
743,1.0498283226672377e-05,2.2349152638807476e-05,4.9339247179956004e-05,0.0005246841055245119
744,,,,9.673515732020442e-05
745,,,,
746,7.023941001066134e-05,2.5491314372686913e-05,0.0030049228715858666,0.00037529182597996534
747,1.3341368762272766e-05,1.1417637781833504e-05,4.6827211499474846e-05,1.6698479571520328e-05
748,1.455946911167405e-06,6.120882303751948e-06,1.491449462172506e-06,9.732923696134779e-06
749,8.892861710404748e-05,0.00048755287956077424,0.0006425692424513946,0.0005384461985977336
750,2.0573587523995706e-05,4.8664438199432766e-06,0.014005594416735033,0.010736496106188598
751,0.00011051477714346626,0.003316640414025238,0.08403175254897108,2.639020085206379e-06
752,2.090108069617316e-06,0.018992355438284488,0.05168441353006079,5.280228845128611e-06
753,4.130120609259652e-06,0.0004966891323822837,0.001860322296616038,1.2469206805698795e-05
754,6.942809247078156e-05,5.038213355912891e-05,8.399400986785967e-05,4.7055197381328515e-06
755,7.822917443522244e-05,0.0008467360751837204,0.0002554796327952655,5.3784036657106053e-05
756,2.349630482321402e-05,5.203101887103697e-05,5.17396364727228e-06,5.975297527021147e-05
757,0.00013172820900786433,0.00012361878406020325,3.817996061809067e-06,9.728397876501078e-05
758,2.0694091634984477e-05,5.248644147665668e-06,8.264637056017862e-06,2.3280482494506507e-06
759,1.2057525655173853e-05,4.430281169365098e-05,3.83167834518854e-05,0.0004900842347501864
760,1.0962918195045584e-05,0.0001321063169882791,0.0003197432904027338,8.154698589028733e-05
761,1.576409862281841e-05,2.40589203240746e-05,0.0001196496478799087,0.000345237030764655
762,2.4125516352662525e-05,0.003961319955553158,0.0035865281430626757,0.0005647327884276526
763,2.3972834354807223e-05,0.06517901498092082,0.00018308817473517387,3.4032382765142e-06
764,9.540537757848238e-05,0.04415047880635688,0.000403891592137035,0.00010394176363134347
765,0.00012100253698317442,0.0029752075631523014,0.00017858159272048893,6.65401096452235e-05
766,0.00010364043924185722,0.0034053129561906017,0.0005279518432718785,0.00017099549021945543
767,6.123324736339375e-05,0.007811439874875647,1.55056881314696e-05,6.318585870420111e-05
768,5.11290412667819e-05,0.02176393340180817,0.000942671289685721,7.291028503692885e-05
769,9.547760971819852e-05,0.023254773739604107,0.0009199421496781929,0.0001671640733940892
770,9.062051228374992e-05,0.00113342046055216,0.001829260196937739,0.00010062867337585405
771,3.9962690330706446e-05,0.04299769971641585,0.001153585112043024,5.25023269019764e-05
772,2.4730918843720106e-05,0.0864735053628385,1.626809190997257e-06,3.5831412247598776e-06
773,3.3393241433802635e-05,0.09313400445093425,1.894778424424901e-05,1.7748949023259136e-06
774,3.412687717536477e-05,0.1114758577674464,0.004551237602092948,0.0001616847127817835
775,4.594942599196055e-05,0.09702255561518623,0.0005282924748337958,1.4429693301506439e-05
776,7.206237970769519e-05,0.04361014418349941,0.0007495912168470363,2.158621087348889e-05
777,8.012479852053471e-05,0.0018238382182878892,0.0028248077107774433,4.430424628422084e-05
778,0.0001500373444672555,0.0017405196371534134,0.008022268889204952,7.601770231841812e-05
779,0.0001594368363134228,0.0007958364504244314,0.0043490675109935295,0.00010744522116553436
780,0.00021549975105799487,0.0007893516850238748,0.005323282417777626,5.732309718343277e-05
781,0.0001337433394445749,2.6433035299131723e-05,0.0017158771276338319,2.4541285098569233e-07
782,0.00012881633067473745,1.4604226514269367e-05,0.00041182351624071637,6.398626153313236e-05
783,3.494632703113924e-05,8.90893132449992e-06,5.2028802854278695e-06,4.407821366950622e-05
784,6.227333646402695e-05,0.0001802490350667085,0.00017436561452087348,9.348630274820089e-05
785,9.781413586819843e-06,1.999195992165232e-05,1.0966738176046996e-05,2.117859341006365e-06
786,7.29361253644404e-05,0.00016915851358975572,0.00025417198264951414,0.0003520063831130579
787,4.3026883129707666e-05,0.00011869698569703584,9.772382924913594e-05,0.0006051992839456163
788,7.491470915269031e-06,7.430476591835729e-05,0.00046085408050357024,0.0004775184151360501
789,3.6176369611690796e-05,8.951106152445147e-05,0.000936169327786199,0.00026133762524549144
790,6.252083121269524e-05,2.2603973605985726e-05,0.00014487518234987208,1.2920783596124394e-06
791,3.5851994159825534e-05,0.00025388325494210497,0.0005235072814893122,1.5749200634384363e-06
792,6.942093889336484e-05,0.0008470201525414393,0.0005738345202591202,1.2902273156870767e-05
793,3.844987695300143e-05,0.0004926091950770956,0.0002789917251746214,0.00035189024937063275
794,6.234524233148749e-05,0.00035204498082254187,0.0017562489871466337,0.0021280357513692953
795,3.73783927753651e-05,0.00010926928896403418,0.00014082252059606235,0.00019972710313107903
796,5.9254569275985196e-05,2.6833154279991125e-05,0.00012729623759082597,7.864792818747993e-05
797,1.0920565927308963e-05,6.101104473077521e-05,0.0002536823584317707,0.00011917362940491896
798,1.4394109411356744e-05,0.00011214295630270065,0.0002552104175296292,0.0001895251502731746
799,9.656013823918949e-06,0.00021617033784503565,0.0001242528919550518,5.5089574023039924e-05
800,4.1348940702485185e-05,6.63595336442683e-05,0.00015802712079484842,0.00015629636307532528
801,1.999186979566538e-05,0.00012303077596784978,0.0001710279781685004,2.078952817970367e-05
802,2.8517386711142826e-05,6.605313079742579e-06,2.6291687567972073e-05,7.61127132256135e-06
803,8.985934022007806e-06,0.00010954302633945696,0.000726560747538492,0.00018702079923281012
804,3.757629635445536e-05,7.55954491493079e-05,0.00020093870098863103,0.0008401772364721391
805,2.048008099114719e-05,5.2137574408095896e-05,0.0006068442775589673,0.000448270758099836
806,1.0902974310533696e-05,3.215170589590536e-06,1.3879065778136397e-05,0.0002239059977370512
807,9.687261452958235e-05,0.0004829013747210929,0.000751087512255029,0.0008472842725210991
808,9.11076386920836e-05,6.264146047613368e-05,0.0029571392182256317,3.0088157454129684e-05
809,1.6003951072450767e-05,0.00017731729627419154,0.0022986247376851777,0.00022989663337631065
810,1.7139336118283278e-05,3.787882772540906e-05,9.966530708035305e-05,0.0002064598056191019
811,0.00012171808980961825,0.00024312085730391608,0.0011429707674672353,0.00011414337958682047
812,4.9723015369143354e-05,1.7578062790698534e-05,0.0003809078873918912,0.00019573261511831948
813,0.00011329552776023405,3.029759048744692e-05,0.0009075671363580073,0.0003394548082120994
814,7.625379148403148e-05,4.6780304925435944e-05,0.0002368391543267109,8.916883964950663e-05
815,1.805731412206187e-05,2.4305819785142783e-05,0.00017593633685876556,3.0145532140556317e-05
816,5.2926014633853084e-05,4.753609899672967e-05,2.5023159954552856e-05,0.0004677887412620857
817,0.00016689047724720936,0.0025918975848388663,0.004814304586364508,0.0026671412084557085
818,0.0001199746454203001,8.82703246227852e-05,0.0003643986234893516,1.3608976056259089e-05
819,7.837832598601572e-05,0.0001207895152005368,0.00019746002260576673,0.0002524599063373992
820,4.56691827404615e-05,5.429283005553346e-05,5.9267011048099834e-05,0.0001793523794799692
821,4.991736080758118e-05,5.8734413899329595e-05,4.023941709171672e-05,7.738103855765892e-05
822,5.0463377969473e-05,2.702272697577775e-05,7.317094552687182e-05,4.373567790738823e-05
823,5.644517568255073e-05,2.1151262749406008e-05,1.5358437325203602e-05,5.661343267837796e-05
824,3.809502114933796e-05,0.00011090737907052856,0.0004910786836664905,0.0016238343870715577
825,6.3089655147242506e-06,4.4584057740324646e-05,0.00023266580600872616,0.0008657543504543593
826,1.9147020373428383e-05,0.0005712840249409505,0.005412749528252034,0.0010913048720213466
827,9.840639499307351e-08,1.2642736688984567e-05,9.300803444095531e-06,0.0001953279762420189
828,3.973555107474509e-05,3.475683968856491e-05,2.2971141246338753e-05,0.0008644735866273039
829,8.207467604449213e-05,0.0004174427041938076,0.00015483439815354173,0.000331870056825011
830,0.00030940208881494223,3.796027894593373e-05,3.936038911697687e-05,0.00034347263530632073
831,7.169967683609829e-06,2.3054924528072968e-05,2.998628624889198e-05,0.0003662287817054755
832,1.9102406623218025e-05,8.28345878013662e-06,9.75254530681834e-06,4.181953053955845e-06
833,8.003978277957978e-06,2.269278609984056e-07,7.42150635078439e-08,8.891288045584987e-06
834,1.5789329718367017e-05,1.0532658719476995e-05,4.9050244294952905e-05,0.00013023221834040498
835,1.3331018195453362e-05,1.966749395746919e-05,2.852794196595799e-05,0.0003391770561831931
836,1.1774766691062851e-05,1.8859672140759246e-05,3.0800506080971594e-05,3.102276667060596e-05
837,9.702206113201803e-06,4.1746882664897474e-05,0.0008682512401820539,5.374001565683072e-06
838,,,,
839,8.396981871561552e-06,3.663963564425491e-06,2.3969486717504923e-05,2.1023402219146074e-06
840,2.3497685657476516e-06,7.765135718115663e-07,1.703041696233067e-06,3.2042415181037667e-07
841,1.1843792918336421e-05,4.037766041312323e-06,7.754062369088041e-07,4.298009943088652e-07
842,8.229173134942381e-06,3.6846514291724376e-06,4.188381714969342e-06,2.6598257903365342e-05
843,1.9339721674085667e-06,5.856492524833868e-07,3.9014984269462196e-07,6.638906429122335e-07
844,1.1114174825176768e-05,8.042342856978069e-07,8.067216709582111e-07,7.83950880771913e-07
845,1.9745673085132265e-05,7.041253142669566e-06,2.2834370133189304e-05,7.885247962008384e-07
846,2.602388940447527e-05,2.939273409422424e-06,1.923072275894015e-06,1.6921217219248866e-08
847,1.259849011138987e-05,5.076638785307991e-06,4.6935331599605715e-06,5.332529852230391e-07
848,1.5206665598025346e-05,2.2908585742311975e-06,2.0534847445514113e-06,9.383515855341685e-08
849,2.4147714422583506e-07,1.2035732788730928e-08,2.3649732372348112e-11,1.5825260321344899e-06
850,,,,0.0003490855282523026
851,,,,2.935904297130126e-06
852,,,,
853,5.910729612250411e-08,2.7892808191931474e-08,2.8816987248596687e-12,8.07291570373476e-13
854,5.740362217506501e-06,2.846793198575063e-06,5.982137394264893e-07,0.002308805613976772
855,0.007535189696199214,0.0011412084342795462,0.00020155051805674807,0.0017791527792369978
856,5.7765467799529e-06,1.5583781749546763e-08,6.427862610756756e-09,8.903709293147854e-08
857,0.0003138815419482686,0.018442301029708418,0.0008207814442704768,5.795564026186346e-09
858,,8.448351203770995e-05,,0.028990435030767453
859,,,,
860,4.169013204966735e-06,0.00044351382373413454,0.0005965137653001873,0.001989828545678301
861,,,,
862,,,,
863,0.006205966356907629,0.00021859060503191544,7.739811098344603e-06,0.0024955483522919137
864,9.953909493749922e-05,1.7107490251872814e-05,7.664727452036419e-06,4.171053788979912e-05
865,,,,
866,4.056969027110749e-05,,5.654197005845011e-05,0.00039920893633896927
867,0.0005142108156041566,2.9335036504888615e-07,2.398265609602825e-07,0.0017359940662702636
868,4.611620770704637e-05,1.143359788618863e-05,3.0772147593431786e-06,0.0011545352279438961
869,4.873323213573779e-05,5.199861536239775e-09,4.119178429157615e-06,0.0001638857560156503
870,0.0004155973076677806,0.00014678171695226515,4.780655207245677e-06,1.1739767877768555e-06
871,0.0004375473659359944,1.8929943852741123e-05,0.0001336788666071271,0.00026974708640949157
872,6.924524457383173e-06,2.1386814007846822e-06,8.605380989279783e-07,2.2579887578536915e-05
873,0.0006590002531214795,1.8120333975162496e-08,1.917034563608083e-06,0.001371341830972429
874,1.1564267770964507e-06,1.4475229675512864e-07,2.440156079684365e-06,1.2083428883743606e-07
875,1.0570630478084378e-06,6.9161998649217644e-06,6.558424957766832e-06,0.00026290888849964567
876,1.7238484203506046e-05,7.05666074372033e-05,9.433271412580998e-05,2.0537611978183112e-05
877,1.69488593090778e-05,3.742962510521422e-05,3.120070494289568e-05,7.1492551988631696e-06
878,1.3966730964169137e-05,2.5827834028739408e-05,2.93031267029143e-05,9.530259593093156e-06
879,5.102862918719589e-06,4.1448746116323625e-05,7.228758917136493e-05,4.999068487210736e-05
880,2.281590592493151e-05,2.8318380652025297e-05,3.689047433817832e-05,4.5484705283570804e-05
881,2.8160994974376535e-05,1.4832578685478039e-05,4.833438932536793e-05,2.7857063503604547e-05
882,1.0724262897132631e-05,0.00014347702532081455,0.00044982250644658357,0.00032969183289893755
883,3.5259089683612684e-05,2.5941469024326523e-05,2.6039163844022692e-05,1.2834955892565019e-05
884,7.345786369575716e-05,3.9376038727154984e-05,3.090527574848905e-05,2.7039116341277276e-05
885,3.922634857971131e-05,2.4896584878442038e-05,2.7854146837318168e-05,7.977115868907464e-07
886,5.3362716085912126e-05,2.495515391785691e-05,0.0004635318222973176,4.4579714721586224e-05
887,4.233437713294805e-05,0.00013112750157826545,0.00041566022275591917,0.00033811777806319306
888,3.467595713024213e-05,7.213208543556041e-05,0.00013432572680850802,0.00015575980325897547
889,6.742252291717177e-05,4.117780149425971e-05,0.0002783413322284596,0.00010329479876933185
890,6.91120382333833e-05,0.0001098504785195098,0.0004080619047405762,8.845729588062553e-05
891,0.00010074975174671373,3.1094747787204775e-05,0.00012767230179871791,6.39781553695766e-05
892,9.389038625600834e-05,5.36399099187148e-05,0.00033808195551908644,5.150456202657963e-06
893,2.720930216182468e-05,0.00039675553892872743,0.004296321323048267,0.0003990692236639301
894,0.00020073100206395664,0.00010646864271570432,0.0002506876439000979,5.2822839646268885e-05
895,0.00017205791171567288,9.650838341084758e-05,5.939176745873684e-05,3.3005125389784886e-05
896,8.296623104373098e-06,1.97688118729322e-07,2.101964121739921e-06,5.8719802666632494e-08
897,1.5776510483845627e-05,0.00017840226162270191,0.00022725720720210768,0.000635669838540515
898,1.0958836607355155e-05,3.542242933424335e-05,3.815085916295511e-05,1.1577610889102266e-05
899,9.866058111906441e-06,4.933015403515803e-06,2.0083201575318107e-05,3.5992920458041894e-07
900,7.55812980847714e-06,1.7708537934739038e-05,0.00012397588785882551,1.1696649897343492e-05
901,0.00041056771115896855,4.419643326527179e-05,8.419877072918345e-05,0.002675418569569818
902,9.178161294687645e-05,9.932507944583523e-05,9.216204988448678e-05,5.844863940599904e-05
903,6.346483084051289e-05,5.7676205225849195e-05,0.0001363927586294899,7.974399430352886e-05
904,8.43091802554819e-05,8.701468653331165e-05,0.00018213248727440303,8.778386748447542e-05
905,7.508906276685638e-05,4.6227335724088805e-05,5.2575495074503695e-05,4.6113624084576854e-05
906,7.70362735572233e-05,8.790439018897815e-05,0.00011103652329151362,7.035798768156611e-05
907,0.0001334361979933863,5.176737434578774e-05,5.621460827851848e-05,0.0006842613909473913
908,4.180247798535649e-05,5.019634529544493e-05,2.108091510199375e-05,0.0006527198285938758
909,6.689528780610636e-05,9.540078011111105e-05,7.358010142256526e-05,0.0009624797769522176
910,0.00018562246572587988,5.074549658118364e-05,3.2131694120243536e-05,6.787217732032841e-05
911,9.356656751971139e-06,1.6022616208302175e-05,2.370563208257438e-06,0.001212850262872359
912,1.9958458638779225e-05,0.00020898880934577227,9.030984166424701e-05,0.0008810131529141383
913,9.287140850853433e-05,0.0001464038523267359,0.00010705340822335594,0.0002504637503237387
914,7.998553494278432e-05,6.78785625404807e-05,5.234223217999931e-05,0.00020112446462754944
915,0.00031560671725939404,0.00021761108760014905,5.819540427838742e-05,0.00033999143010044874
916,0.00013854013277815337,7.876966445181744e-05,8.82622644651009e-05,7.976377337516282e-05
917,0.00013485534414915733,7.72894516807984e-05,0.00019406382533833938,3.1660168244494784e-05
918,0.00023170802278453122,0.00016422416640662506,0.0007668535016425207,8.02123140346668e-05
919,0.00011739872242550022,4.2964494619751255e-05,4.4810961166639335e-05,4.304615796513202e-05
920,0.00019594102921658376,0.000287245334167747,0.0006369198239482535,0.0005426842915857002
921,0.00016588669168926735,0.00039337231916596917,0.0014344131181150436,0.0010873439480773826
922,0.00027579815355742036,0.0004887411319405219,8.542343761952121e-05,5.429754125477542e-05
923,0.0004565208888022682,0.00013611184824719916,0.0001713895025898607,0.00016126952268411806
924,0.0002487028591346218,8.009473134719389e-05,5.642404631414851e-05,2.50236261425555e-05
925,0.0003265394923789599,0.0002443640175966578,0.0005126247476490842,0.00012248296083115524
926,0.00020104121672491834,0.00012218199864522978,0.0001265443388667864,0.00015391569818091526
927,0.00046624926259692176,0.00024150947315504224,0.00040680936090267927,0.00019227736157146402
928,0.0002650864187387443,0.00016345064707518682,0.0002537119175135823,0.00032637345902767923
929,0.001189964631905826,0.0003038826398908206,0.00027435242145340685,0.0014778494027925576
930,0.0012495214749849086,0.000117007210078294,8.834198111394604e-05,0.0003642166619657298
931,0.00023165084004288136,0.0004833729378960578,0.0012028128734167557,0.0008289400347959982
932,0.001202411788451831,0.0006704649113255416,0.000707081874191933,0.0006259827013038693
933,0.0006316845887718637,0.0007013349431107631,0.0013621662507856834,0.0013853318631422626
934,0.00036430110961929474,0.000538063638856262,0.00046487807745383637,0.0006277687851346027
935,0.0006810402209811385,0.0004538609010753343,0.0006121166500250283,0.000756839292281795
936,0.0004431712151596378,0.00031420793946022836,0.0003397002432554801,0.0004003179226422346
937,0.000509109577984572,0.0002571995739637248,0.0002281215156454344,0.00027371112308926924
938,0.0007352884623969476,0.00037188612339993083,0.0006310054938063227,0.0006643418091740036
939,0.0007237200419315718,0.00032836078145586067,0.0006294773397691288,0.0006026351846724461
940,0.0006748513905403628,0.00026555819490271527,0.00023536293937335815,0.00020164286664657325
941,0.0004793075814328924,0.0003271545731838349,0.00043012480384499864,0.0004544208210299521
942,0.00014563977451210628,0.0002589875094929467,0.0007000969253068872,0.0005117527905428364
943,0.00027982290519620184,0.000303190510956583,0.00043841379869489046,0.00015899279978469775
944,0.0002114962801991556,0.00017687330217580285,0.00021892088790531454,0.00013304827988384752
945,0.00017383908134319302,0.00014669733380032914,0.00021084005558358627,0.00022436236673726185
946,0.0003419371899137697,0.00013268899234467673,0.0002446349068259732,0.00019336821824147683
947,0.0004097461034099121,5.641325203850188e-05,5.815980672673268e-05,0.00023463196530418783
948,0.0002976759009861839,0.00030316460118230844,0.0007543073375476257,0.0006641973394452014
949,0.00034120764224981973,0.0003346915808390193,0.0010860121119384255,0.0014624018296826833
950,0.00030050458322961526,0.00031164609968162087,0.001571083418207594,0.00031946878929895925
951,0.0002375620454263098,0.0002913378406429857,0.0017005592177386953,0.0012467305706629656
952,0.0002808394002667426,0.0003741947658559707,0.001462175501679365,0.0009690595186611924
953,0.00019431053286498665,0.00011202307615611122,0.00029622437367732936,0.00021686615992796087
954,0.00021088206834640326,0.00034690897869322265,0.0011308834144703238,0.0003690220337754852
955,0.0004063878543935867,0.0005406556333609069,0.0012986120804950902,0.001063931316386884
956,0.00038876128511695,0.00024198336275250675,0.0010681728023229453,0.0002963325865354881
957,0.0005112662822326602,0.0005099312512190922,0.0012547722387828445,0.0006157797807634915
958,0.0007273873808587145,0.001111494180563848,0.0024486301975711845,0.0014804982942279521
959,0.0007806214995921882,0.00046231549938090076,0.0007629864194298772,0.0005019645876638448
960,0.0009434095321037904,0.0006815791652037708,0.0022139175470058535,0.0008416339101135109
961,0.0005641360461896001,0.0004611632475988783,0.0009544986111481779,0.0012116655364532577
962,0.0006226357455715067,0.00016891604794215694,0.00024164124012496227,0.00022766354575817915
963,0.0006249293675038175,0.0005997198779336774,0.001146057439645149,0.0008151407407239493
964,0.0005504157646959637,0.0005708305756942526,0.0016716315732763283,0.0018355553438137197
965,0.00034037701038846217,0.0002052483885946615,0.0004627726107654322,0.0005381042199302633
966,0.0005370768509188333,0.0003238702092926222,0.00024780435397439473,0.0002182346568752413
967,0.00026821663805240507,0.0015098723685519433,0.01584155979195003,0.001882371706414294
968,0.0005513552914892044,0.0008091463020696932,0.006677015324220379,0.002235212555705014
969,0.0005381187330402147,0.000612625704035735,0.0032425351697875637,0.0005121574371556023
970,0.00014315870288782496,0.00010071612648551388,0.00032202555006297133,0.0001845352027800083
971,0.00010730893294099583,0.0001494387490733833,0.000842801325627758,8.138494147481184e-05
972,0.00016511935906403797,0.0001229824184067168,0.0005037346990705979,2.1330835611489624e-05
973,0.00013007817637305174,0.00017713845140212458,0.0013236953097059648,0.0005507190411534805
974,0.0002464158697671685,6.727939270063479e-05,0.00035294692159041393,0.0003617692555343411
975,3.1229591541326585e-05,4.456391319316653e-05,0.00353264421500235,1.0602771097751861e-05
976,0.00021628786752277246,0.00040806786597262024,0.004402856067141642,7.254500898682073e-05
977,7.590750344203592e-05,0.00011346745880479466,0.003992626825955624,0.0002019268375503294
978,0.00010421164439275564,0.00024029618693227807,0.013316931859741038,0.0009454020040915351
979,0.0007418100067768219,0.00015901263217027095,0.00027296493861788795,0.00013242092963462466
980,0.0004301752091570794,0.0002528432427101693,0.00031776846942033454,0.0009017063170462551
981,0.0003656537044002703,0.00014920971888178619,9.201493317658531e-05,0.0001889778919692091
982,0.0004694642240605204,0.0006090953354826031,0.0070710648555568105,0.0011816474231695232
983,0.0001278282742349274,0.00029887457621656884,0.004629999834008179,0.00019415451258841986
984,0.0003437024276898018,0.00011929297509658464,0.00010378088086233232,0.00025034452848755526
985,0.00011052454016665227,0.00011245188462598709,0.0030672220214122362,0.0001975921340141387
986,5.7126074892760716e-05,2.986737884417892e-05,0.00048252885842846354,0.0013647620194460375
987,4.807996541551384e-05,7.744357109046138e-06,5.256737645865379e-05,2.2281555279207064e-05
988,1.7591133964387514e-08,3.52694305023088e-08,1.8127559023082683e-06,6.473381036239352e-08
989,4.7673677371860055e-06,9.789182120625145e-05,0.0029037687779262626,0.00014915178137962047
990,0.0001142326162212359,9.3362200004645e-05,0.0002325622993455691,0.0005448587838388392
991,5.6383714642485304e-05,2.4382954584576608e-05,0.0009853244473260773,3.862957718446768e-05
992,4.784054443893297e-05,3.488648719545749e-05,0.00014760721116706526,1.4045437968053675e-05
993,0.00014259174914692897,0.0003634036786978525,0.0002212947788453461,0.00025359288403616195
994,0.00022095568461899542,0.0002643333049421886,0.0004615748441260004,0.0005707019651495078
995,8.482456656702661e-05,4.77970434117846e-05,0.00017438723467984475,4.761417563809072e-05
996,9.888313686632331e-06,6.0914440059869875e-06,0.000263126481988206,5.7658859038468664e-05
997,0.0001404085588004757,0.00017872260372860625,0.00025223578293406633,0.00022519125800816043
998,9.253974017060427e-05,0.00012254902098375242,0.00011561756869808297,0.0008497115895179993
999,5.596513359438127e-05,3.293523422692611e-05,0.00021458384005571262,6.272289932194276e-05
1000,0.00012361419326573813,8.639982924156684e-05,0.00024366641374454277,0.0007649053079189367
1001,9.336857408464056e-05,7.090629926843785e-05,0.00012191655059555669,0.0006170365288483453
1002,9.402609759842096e-05,9.168648013414798e-05,0.0005626393890138167,0.00021177092327141563
1003,0.00013752099023122243,0.0001475399961784168,0.00031721613572439347,0.00036380387887537417
1004,0.00020461176361934318,0.0001407526792528205,0.0003309982105070505,0.00034878019646937373
1005,0.00010908609012726365,4.717121318921716e-05,7.884642558055364e-05,0.00010664057780413769
1006,0.00010122062646116338,6.370588277888428e-05,0.0001413203589439671,0.00016545921457513407
1007,7.595947580209169e-05,0.00016357122359902606,0.0007537732284411025,0.0005611625564333614
1008,0.0001318738040169722,0.0001567950044487885,0.0003811923711112274,0.0008225428039020872
1009,7.737301283090781e-05,7.31354376490471e-05,0.0002739078072321186,0.0002929294578545189
1010,0.0002675903711671511,0.00031499222491841207,0.0007480565322028833,0.0010261392798212026
1011,0.00040509534277834006,0.0004157286663462142,0.0006032017352985655,0.000980592593316571
1012,0.0003365190137136437,0.0003747895250534409,0.0005298891663155702,0.0004376079262909745
1013,0.000361893568154181,0.00019033433650112382,0.00023932706883177416,0.0003333072369281653
1014,0.000379418649751854,0.00015519352002968381,0.00023881093405960137,0.0006308544592035472
1015,0.0001975289709212824,0.00011221318321959042,0.00015040445023559407,0.00044252977842694177
1016,0.00021602241221182832,0.0002448459441286743,0.00035562092888526175,0.0005380720636951591
1017,7.971289969993388e-05,0.00010397728751935113,0.0002191131092061691,0.0003489858041930723
1018,0.00013767117990852264,0.00016495097909446354,0.00031177062300763914,0.0010744865669454777
1019,0.00014399440193830056,0.00013485451359390735,0.0002374061637465614,0.0005826587290524846
1020,0.0004308592232003022,0.0005107257655098781,0.00023522829228718846,0.0003679938424536978
1021,0.00014965212576600553,0.00020856882406476135,0.0006655821871529997,0.0012186203518185913
1022,0.0002901781085960227,0.00023259307736135329,0.0004428767264632108,0.0005724284317709268
1023,0.00023397351815627362,0.0001093040547500676,0.00021628074429661963,0.0004913759730706107
1024,0.00018700533207937234,6.522544671506107e-05,0.0001579207191398226,0.00016142150645179622
1025,0.00023914793852955406,0.00014162798733723415,0.00031288694728184553,0.0006428417520779635
1026,0.00024729699831121254,0.00026890169384972767,0.0005970040680530135,0.000985915055163349
1027,0.0003690820048386406,0.00024799474431368764,0.0006015334553491549,0.0013090943725320387
1028,0.00020180577388031895,8.254332316259389e-05,6.325913811438238e-05,0.00016724288486769418
1029,0.00035748168434460284,0.0003497477244033379,0.001452474230383247,0.00025343847388920065
1030,0.00022374940957630256,0.00027005568348125613,0.0014821461959574627,0.00010601398914422737
1031,5.659059920047615e-05,4.631408623888138e-05,0.0007681445794045907,0.000198437952983224
1032,0.00023966937713291328,5.438506933801152e-05,0.0001155760998046767,0.00019902588967822053
1033,0.00025079234878027756,0.00016051179961418396,0.0015141190209538684,0.00017431946287959157
1034,0.0001298907634212141,0.0002200413700783567,0.0007399036410354877,0.0004947235160439291
1035,0.00033182027214818645,0.00046573086130075357,0.0014505404497348064,0.0006089608549017567
1036,0.0002295482647940756,0.000198849469390049,0.0014639125642523846,0.0006686120615863963
1037,0.00015007857393903895,8.252176467105715e-05,7.430805302207654e-05,9.103805946937932e-05
1038,9.945003684315302e-05,2.0331187419330132e-05,0.00010287645714850579,4.290254533528024e-05
1039,0.00010550777707608563,2.1547040830787335e-05,0.0003906815856145587,8.625146706752041e-05
1040,0.0001589752981025469,0.0001438483905174183,0.0011209904930140264,0.00023221637892213994
1041,0.00012728337015780093,1.9207735333092865e-05,7.738561205354686e-05,0.0004566890680326241
1042,0.00017339308994629204,5.3540075832509365e-05,0.0003238796422677532,5.323998667026569e-05
1043,5.75835599033832e-05,9.594225157155787e-05,0.0013536453609296092,8.118517440429354e-05
1044,8.593907978984498e-05,1.2463642713381225e-05,0.00025554939933787374,0.00017759301449733417
1045,0.00015530952287228498,6.912590521881962e-05,0.00041575761095573007,0.0002902807971303158
1046,7.022916009779758e-05,0.00014404303682108226,0.0013222446716139233,0.0003048887165913385
1047,4.83792345811042e-05,1.6880983261920433e-05,0.00026023330337516447,1.5591752430889053e-05
1048,6.0005134251939385e-05,7.911620186107686e-06,0.011127991467259912,6.466850339612728e-07
1049,0.0001737887260932146,0.0004766706431765699,0.002502939847887248,0.0018750946872254418
1050,6.930053491808054e-05,0.00010849391092482562,0.0015658992612940688,0.0001862758634121664
1051,0.0001095402005065942,0.0001510304639479595,0.0007700877979417885,3.304911987589339e-05
1052,2.874952493000713e-05,4.211205582711179e-05,0.007926532738645119,1.896883979176798e-05
1053,0.00024182650162725585,0.000419365688407742,0.0017948718298449163,0.0005563801886165387
1054,4.385813398799003e-05,2.588634321859216e-05,0.002566974245728498,1.2922986588138379e-05
