,z/L,phi_m
0,-0.089833481595614,0.7857732312655613
1,-0.0845351602459491,0.9335302112756292
2,-0.0579477532908848,0.8365035345802623
3,-0.2423582066282914,0.6033068523263014
4,-0.1181525663460249,0.6849199781813424
5,-0.2531215471497717,0.7614393803021807
6,-0.0940368752785595,0.5246977180007033
7,-0.066768273703786,0.5232290076751103
8,-0.0770620927006749,0.6379624725116575
9,-0.0871338571380781,0.834266625525041
10,-0.0517540726450851,0.47356742854311074
11,-0.0849871109207758,0.741873552639265
12,-0.1457757726373034,0.8133130810393392
13,-0.0532608265802878,0.5836723104084381
14,-0.0305953161140148,0.3018386898633643
15,-0.0282906616570843,0.49053869386641047
16,-0.0323559441474741,
17,-0.0494549493194356,
18,-0.1530642449244018,
19,-0.0436815017494764,0.10467490694584028
20,-0.080559570386736,0.4571928139514627
21,0.0370096327305864,0.9552660544122162
22,0.5077953644299453,0.9635739934881798
23,0.1051482729916183,1.18623458533211
24,0.1060570600308911,0.8649977768412365
25,0.0896638741516104,1.445532306309935
26,0.1664709697901712,1.4179098111408297
27,0.2533187753969436,2.053446207326722
28,0.2069332642590735,1.9422298159692126
29,0.2258462464405102,1.9493652929647232
30,0.2030235811875868,2.5200815790758577
31,0.2335001492948104,1.5964607247763423
32,0.4215164814234003,2.5210527652909342
33,0.3369730176436175,1.6627399245588161
34,0.2120913691513934,1.7268039207222807
35,0.6621490180481789,2.056926574888026
36,0.1141574649720012,1.364893600336223
37,0.0977680164236215,1.6060167831050791
38,0.0633695051316396,1.6130308253717123
39,0.0556755430561174,1.3294372137500992
40,0.0649468018998323,1.5871886568634528
41,0.0762072190373778,1.6593365117762775
42,0.0512627231747318,1.3828754946877215
43,0.0368522466331056,1.2779587740985634
44,0.0480280677171658,1.309404735939619
45,0.0349322244741561,1.2081694439186133
46,0.0303864186516072,1.210054232019936
47,0.0381373534637322,1.3269596401580122
48,0.031968966322252,1.1875489848306404
49,0.0235882526504282,1.1505256495892222
50,0.0222045312296428,1.1866684838387342
51,0.0194071091693214,1.060086883081095
52,0.0209500726696562,1.0768449199135635
53,0.0244447886951108,1.1186666162085488
54,0.022218069842936,1.1898027123556107
55,0.018882696768904,1.1406424836428355
56,0.0179926243581044,1.0839526096420402
57,0.016014562962535,1.0296750698472967
58,0.0163733390560018,1.0132504504425066
59,0.0277609419487512,1.1851885146863792
60,0.0251275847743747,1.1590145084548575
61,0.0209273334633295,1.135181464352575
62,0.020184628618907,0.9539862513961109
63,0.014251493685429,1.187403647578612
64,0.0204839743759252,1.0891798727543052
65,0.0167972902903142,1.1552330663745933
66,0.0211414365802318,1.105889825250481
67,0.0217800984589043,1.1479942820025808
68,0.0248957574951149,1.048952961024057
69,0.0361057958674306,1.048216236519241
70,0.0312401222741436,1.2373402742152435
71,0.024001418917891,1.064010332825664
72,0.0237120671872385,1.1683323519982944
73,0.0244504984321237,1.0664074435200137
74,0.0240514041707005,1.068752238993719
75,0.0242853428397374,1.126361588991163
76,0.0238399545522454,1.0259143016994836
77,0.0303521488100789,1.1183471426599791
78,0.0263589260577889,1.099401296996032
79,0.0240744524752077,1.0817264123275174
80,0.0297651835404805,1.1794486944993428
81,0.0254010205975511,1.0182877402046335
82,0.0233094428110052,1.0020619966515467
83,0.0235647359628554,1.0901399155524178
84,0.0171377530907261,1.128265210982714
85,0.0213585748757346,1.0679457399552934
86,0.0282793730120995,1.1756741860480473
87,0.0180376258900694,1.0324646871779983
88,0.0225309294976439,1.272155300674878
89,0.0187701972447073,1.2541318548286258
90,0.0150214533549509,1.1595944786888508
91,0.0205487499936233,1.1370340852993475
92,0.0237773361456573,1.2000572391276876
93,0.0475241401822883,1.3148597028209235
94,0.0308744877788715,1.3035537503288785
95,0.0227531788620387,1.4531971335568399
96,0.019014687376607,1.1665333968102651
97,0.0286912707857601,1.0452131721715818
98,0.0294780165958977,1.2918317355994562
99,0.0327363337776357,1.1439270114194104
100,0.0286472020514119,1.208280083106402
101,0.030718701812418,1.1847843030543384
102,0.0288626584402097,1.1822736209606304
103,0.0319011681617375,1.2555525798798264
104,0.0309753151453348,1.232562047444345
105,0.0281783039536406,1.134358427078353
106,0.0273309242552352,1.1692328993038923
107,0.0317649202364909,1.2736472877997453
108,0.032438795100369,1.1640356435677026
109,0.0332208475137156,1.1171077972853256
110,0.032006221118519,1.1341690227467072
111,0.0321225655191233,1.2164314200153066
112,0.0439234967399715,1.2844642949857412
113,0.0380819606283241,1.3149454308999666
114,0.0364744729639564,1.2827237753893999
115,0.0465880385849862,1.2932356177247806
116,0.0453678025711115,1.3812295739128295
117,0.0432349045574945,1.318326436396901
118,0.0352717241220162,1.3659202978848888
119,0.0777432150932795,1.5043841168720102
120,0.0620299292107929,1.389844725890758
121,0.0563143882737378,1.3862530271940074
122,0.0514994703978557,1.1793734110534884
123,0.0403634973932672,1.2799111175220685
124,0.1103434906854651,1.486623550265155
125,0.0441108109391957,1.3991229183402647
126,0.0552096353131998,1.4352679557204124
127,0.0826238379125418,1.7018593861756064
128,0.0648422267553564,1.5323219760595563
129,0.0651821458385646,1.3738461750410766
130,0.0805411375598518,1.4576426247773044
131,0.0979913463844559,1.6074243280786698
132,0.0947677180678574,1.473763769986701
133,0.0623702829055757,1.1343348615431061
134,0.2097018228787655,1.6766820767692663
135,0.156242802212134,1.8063639725356504
136,0.1963477088733444,1.9760314496727442
137,0.8735185511989867,4.230396761473809
138,0.3238915428226107,3.1003797447141253
