,z/L,phi_eps
0,-0.036836880994343055,0.5359759028040499
1,-0.0525718102663894,0.7250352484664826
2,-0.05641284075839395,0.730325930155446
3,-0.0537379454680862,0.4554478014822344
4,-0.056414190083048696,0.6316600417593552
5,-0.08935885898944505,0.9459043128858309
6,-0.0495352032962998,0.6806277910187526
7,-0.03718018651523845,0.41677384875841705
8,-0.0698511312775426,1.1373910026077079
9,-0.03820919075392985,0.9114225919408279
10,-0.0354413758694252,0.44862214387415533
11,-0.03526397633795375,0.8554282681186804
12,-0.04674265215346925,0.7267952736477997
13,-0.0429071219340328,1.3881901680623252
14,-0.028321893249247804,0.9599841482251539
15,-0.029866977998635802,0.7768062728667786
16,-0.0277197334717927,
17,-0.02516129804012315,
18,-0.0545004914389807,
19,-0.02194200299251035,0.4381796811384526
20,0.0240915844009631,0.7519932661676074
21,0.020295593627408248,1.3970190824224442
22,0.0011320753725590493,1.0807010186386896
23,0.0199241216172571,1.3700017084532157
24,0.0180857608394649,0.6540375203246959
25,0.04140153735278975,1.409627405486977
26,0.0244952301359662,0.8524022928705671
27,0.0387548213461947,1.2701562136117028
28,0.0492435591338926,0.8058962675326728
29,0.0597302265321942,1.0353392488899198
30,0.0745414346942718,2.0933492446559474
31,0.0846799811773627,1.9347708998682795
32,0.07549770293192624,1.0864025838250644
33,0.16159575141932248,1.9552883243885446
34,0.22631929483880805,4.282769441130971
35,0.15918020917143835,1.6902113674895118
36,0.0868801761628719,1.8414098341869596
37,0.0263786696458935,0.886089190327852
38,0.0573430885023162,2.6237134997908313
39,0.0213586476819615,1.2588468303750848
40,0.02736413761916665,1.258903375085863
41,0.03620407009244185,2.6570328468862563
42,0.023180388054453,1.2695092418460237
43,0.01746258619991975,1.1507762904196248
44,0.017468850342735348,0.9722306249699715
45,0.01429077856046045,0.9084779097025
46,0.010523338568376749,0.826680409134652
47,0.0118479701255076,1.0729479775356652
48,0.0109018402754606,0.8267807913858303
49,0.0077607046645263,0.7705118105154212
50,0.0060809181652214505,0.9902716662820021
51,0.0062952699691601,0.8868858518842954
52,0.00585105961299825,0.8736030339584018
53,0.0072119339566412005,0.9243764415351998
54,0.0064273560709341,0.7270076796526546
55,0.0064913197249587,0.9219860558499632
56,0.00520985898142425,0.8298817793923079
57,0.00312699926449585,0.8396017892663171
58,0.00413177157710585,0.8210096317249959
59,0.00457704645904865,0.8998925453338233
60,0.00472781026397215,0.8767088889450688
61,0.0043596245194487005,0.8721868629006357
62,0.00412470448682845,0.970652999042577
63,0.0049692811643642,0.9260724167989541
64,0.0044424655748908,0.7548975999538095
65,0.0038838417267507497,0.8445118823833485
66,0.00558578098815455,0.8743660899037885
67,0.0048904462029344,0.7400891974064906
68,0.0064542780578882,0.7412116722196851
69,0.0106308754494147,0.7360550028337658
70,0.01436236483063755,1.1213710573416293
71,0.013292739887370248,1.413073747761871
72,0.01222317372996295,1.6177870105771064
73,0.0100221253653488,1.6019534629529273
74,0.00595990481029275,0.8413620100965302
75,0.0082043916271913,0.9399196944130337
