,index,epsW_sonic3,MAD_value_3,MAD_criteria_met_3
0,0,0.0011775670860522036,0.15495715333477209,True
1,1,0.0008018995783190496,0.15236760478367567,True
2,2,0.0007477435514184109,0.15191982888302824,True
3,3,0.0005084617754958797,0.13535462876857626,True
4,4,0.0006967148607568271,0.1841321540114617,True
5,5,0.0004838897283615817,0.1833215308971545,True
6,6,0.0005912564112650856,0.15977395293600619,True
7,7,0.00038369633788403514,0.16063577161128872,True
8,8,0.0005164518791430983,0.17442817450326273,True
9,9,0.000847523417978514,0.1956629083396154,True
10,10,0.000798866518031257,0.16118734606255597,True
11,11,0.0008915606778769466,0.14098802807918284,True
12,12,0.0006010109598515112,0.15573935142172549,True
13,13,0.0006070570668217132,0.15206095796055932,True
14,14,0.00047820175132165835,0.1637255080311688,True
15,15,0.0003378656984262545,0.14721990814944846,True
16,16,9.598212228701461e-05,0.17826950118619186,True
17,17,4.747391919131917e-05,0.1481812019305069,True
18,18,9.335970517485948e-06,0.15733192458499906,True
19,19,4.5758056528277886e-05,0.17589171252228894,True
20,20,8.190944251849928e-05,0.16073731250090714,True
21,21,0.00018911342287090738,0.15227903255960706,True
22,22,0.00018769316343311636,0.16383567791663065,True
23,23,0.0001908001094805762,0.16974127656566695,True
24,24,0.0005443888045709067,0.1821070036993178,True
25,25,0.00043909751575798255,0.19514525230007662,True
26,26,0.00044518799067553303,0.18469364997597024,True
27,27,0.0005636476519220149,0.1692198049949784,True
28,28,0.000683109340367763,0.21675464579041465,True
29,29,0.0007378113651622157,0.20996656459343657,True
30,30,0.0013119422263046159,0.20946410798304016,True
31,31,0.0026888502020487237,0.15751404946768946,True
32,32,0.001195169609872831,0.1927851471004619,True
33,33,0.0009611894224959321,0.1700452827952964,True
34,34,0.001131935076242147,0.20825412805327562,True
35,35,0.0008330269377459481,0.20224603968855284,True
36,36,0.002251895494896502,0.17115848986001475,True
37,37,0.0022843639417417863,0.18607603427338512,True
38,38,0.002210650151814282,0.18725466788974088,True
39,39,0.0035662559279114802,0.16794375748364038,True
40,40,0.003423359147752015,0.14552988781843457,True
41,41,0.0030822190486101244,0.15103481692629508,True
42,42,0.0058904515725007305,0.14001368635027017,True
43,43,0.0068642759166230955,0.14868054874418637,True
44,44,0.006013851042442949,0.14169923765599607,True
45,45,0.00639529997822673,0.13660574298059994,True
46,46,0.006621216042614817,0.14960227794225858,True
47,47,0.008045330439068495,0.13121278765272276,True
48,48,0.008101303724282232,0.13438331065601966,True
49,49,0.011573318646441271,0.1345199935754138,True
50,50,0.013390749708422594,0.14553881886524717,True
51,51,0.011178087992938108,0.14155706190275508,True
52,52,0.010144708705654575,0.14511645984900584,True
53,53,0.008337193052017501,0.13996012749097708,True
54,54,0.007906990735462806,0.1353924295865321,True
55,55,0.004634581100805197,0.15405493666838108,True
56,56,0.004201436444281948,0.14535119628511392,True
57,57,0.002673748941228598,0.16010692844596472,True
58,58,0.003695346494224793,0.15609919527374286,True
59,59,0.0028833874902903576,0.1754324485470619,True
60,60,0.0044032070153086815,0.17037707093949755,True
61,61,0.005413426162344495,0.15351717977069082,True
62,62,0.006568976065685187,0.16030016981585374,True
63,63,0.008698566578826424,0.14325936652760765,True
64,64,0.0044649444039130135,0.14267746789822167,True
65,65,0.0054776466814122895,0.1450345871357219,True
66,66,0.0044301866835092015,0.1412498439857627,True
67,67,0.003451775899301665,0.15419808149918574,True
68,68,0.0027963722420918627,0.14914356478442756,True
69,69,0.0030712756402437686,0.15529208400480643,True
70,70,0.00384701763131563,0.16073494277933942,True
71,71,0.009598767280552683,0.15702051619714405,True
72,72,0.012328278890460497,0.14102136871455448,True
73,73,0.012100046215153908,0.1381071518998384,True
74,74,0.009248520974225856,0.15031473675988516,True
75,75,0.008471752606882302,0.13929848006375384,True
76,76,0.007351306060557666,0.1353492802978379,True
77,77,0.004545854972335054,0.1361239132756031,True
78,78,0.004469109189419514,0.14486051831574906,True
79,79,0.004664283139579906,0.1446113945945326,True
80,80,0.004657539819359492,0.14445383425924968,True
81,81,0.007153998816507329,0.1564124366545649,True
82,82,0.013651286464250059,0.14316947656441686,True
83,83,0.016226678353700518,0.14114283776846673,True
84,84,0.012466080775656998,0.13401500017835902,True
85,85,0.00910123086876459,0.1389802279960169,True
86,86,0.005224478375389442,0.1554707062017968,True
87,87,0.011965147656515919,0.14085989031549867,True
88,88,0.01636269300132287,0.13359435563033412,True
89,89,0.018131667549161398,0.13645555477823768,True
90,90,0.02048466035235738,0.14090463990596594,True
91,91,0.007083832163669409,0.14995324421923964,True
92,92,0.004748380147137472,0.16228057001363305,True
93,93,0.0032054564533908142,0.162985757060078,True
94,94,0.002710787100422705,0.16561139556396456,True
95,95,0.005080343187113182,0.15045210434863993,True
96,96,0.004558031137700679,0.15722637311952026,True
97,97,0.0035088609229454886,0.15663093926997324,True
98,98,0.004554358245135194,0.15601604592399074,True
99,99,0.0058539412412810625,0.1551206865275402,True
100,100,0.008171201692011144,0.14775144309721353,True
101,101,0.01205794552043525,0.13776748117870058,True
102,102,0.011558536042090922,0.1411210869798438,True
103,103,0.009813511608958445,0.15005444446847438,True
104,104,0.011674951223322502,0.166310874619273,True
105,105,0.014198881647220685,0.14648203962496034,True
106,106,0.018515035278333952,0.13899074397897668,True
107,107,0.017070434883593076,0.14222105224122042,True
108,108,0.020316575786844007,0.1402665733483273,True
109,109,0.02343729589011554,0.13460609947178126,True
110,110,0.02156551804461647,0.14866492127657144,True
111,111,0.016870226797287183,0.14523248902770056,True
112,112,0.011560765789174175,0.143797028854316,True
113,113,0.013616374589658744,0.1378680678312473,True
114,114,0.017809019289425597,0.13977488691515544,True
115,115,0.014872768819529564,0.13857507957074136,True
116,116,0.011500984678205374,0.14626434946293493,True
117,117,0.014345066696972391,0.13631239356927408,True
118,118,0.019277046392852472,0.13813036201441498,True
119,119,0.007277211264821703,0.14906555566105556,True
120,120,0.008924662540953062,0.15475126021086658,True
121,121,0.010067765344906675,0.1395974957944787,True
122,122,0.011872683950494942,0.14438178150796427,True
123,123,0.015323118762570951,0.13968696515079598,True
124,124,0.004948233225709626,0.17202451467554372,True
125,125,0.011642602317942867,0.1343445273702528,True
126,126,0.010623498256982273,0.14793990725596734,True
127,127,0.007788083117251701,0.13383050548033862,True
128,128,0.007060080924466026,0.14795054498570812,True
129,129,0.008643675666932589,0.15213093186133445,True
130,130,0.006537076387074219,0.16194503215133524,True
131,131,0.006380049301061936,0.1615729919720118,True
132,132,0.008346699637800326,0.14351084446013423,True
133,133,0.01082560854775842,0.16083466829553447,True
134,134,0.0028968478164278985,0.1797016207030073,True
135,135,0.001519637581661106,0.188494754045868,True
136,136,0.0012514344599279812,0.20513114478537772,True
137,137,0.0003432811232107207,0.26521631323321343,True
138,138,0.00012467361803577618,0.3130535643528304,True
139,139,0.002063061995296293,0.26283250765254096,True
140,140,0.01601568143374693,0.14186487651547713,True
141,141,0.006443189746734407,0.15602090987469544,True
142,142,0.004721347996621875,0.16411219822730022,True
143,143,0.003811704195588226,0.15038773956105003,True
144,144,0.0016714815118936423,0.18206616206278278,True
145,145,0.00105730387853538,0.14053692048885993,True
146,146,0.0005200015903273847,0.16235253068556058,True
147,147,0.0005872337200018908,0.14699731865060095,True
148,148,0.0015370959690635157,0.169958034665562,True
149,149,0.0016828177901392382,0.14857773017496625,True
150,150,0.0007766091403118725,0.1542755166735305,True
151,151,0.0003028994867233571,0.1428432838594157,True
152,152,0.0003454770410925397,0.2678828733469176,True
153,153,0.00034575858111507505,0.15638747649841683,True
154,154,0.0007507512825090293,0.14315786965949095,True
155,155,0.0008386913386232758,0.15589256725582698,True
156,156,0.0007122745828505877,0.15284692621268553,True
157,157,0.0012556031942854403,0.15222890087084515,True
158,158,0.0014094769264388005,0.16476469879509828,True
159,159,0.0018799267374223353,0.13773976449715797,True
160,160,0.0032011920584114565,0.15007696694466274,True
161,161,0.0024508256678486347,0.14843178609971197,True
162,162,0.002517456059685025,0.14733837901365343,True
163,163,0.0030094089969016384,0.1413007611278374,True
164,164,0.0035351079787564153,0.1536173659260714,True
165,165,0.0046230960896351475,0.14266291586848384,True
166,166,0.0032170081257563944,0.1407288203622871,True
167,167,0.003958994234326137,0.14552542731364512,True
168,168,0.004368544745462632,0.1404374641909645,True
169,169,0.0031095622895771042,0.14683735282538893,True
170,170,0.002306731768609273,0.1509932355455916,True
171,171,0.0014805524069790668,0.15281161075754554,True
172,172,0.0012774952112736267,0.1428796429616897,True
173,173,0.001523587145415749,0.16009875971662496,True
174,174,0.0012605085971614236,0.15260773334895278,True
175,175,0.0013853483066752278,0.1436157683327038,True
176,176,0.0012547905367342343,0.14757029672063904,True
177,177,0.0009594008084486972,0.1672575893547204,True
178,178,0.0016832696988400414,0.1877812439020617,True
179,179,0.001668848175200289,0.13610396909436934,True
180,180,0.0021267214608676824,0.14101121811138764,True
181,181,0.0018953994353593643,0.1562662626341811,True
182,182,0.002865601552762126,0.14713384564457882,True
183,183,0.003373923469569552,0.14085074290707905,True
184,184,0.0032071038786463313,0.14250171893403796,True
185,185,0.0033414395277950623,0.14373828450387627,True
186,186,0.0024420604225358937,0.1464239144294488,True
187,187,0.0033703912351455956,0.14853152577752501,True
188,188,0.0026656121943718185,0.15600748454168167,True
189,189,0.004798256802974078,0.14125708428984676,True
190,190,0.004898103139114183,0.13807359408935185,True
191,191,0.003946512824941287,0.15239296870885405,True
192,192,0.004973611187304861,0.14133634038982382,True
193,193,0.013380950165450087,0.1508059192725187,True
194,194,0.005669036096322741,0.1573464299314573,True
195,195,0.0008760962094867967,0.14902621260071997,True
196,196,0.0030339228521966944,0.17171966166479957,True
197,197,0.001269883561884915,0.15124465668195772,True
198,198,0.0029465288572182668,0.1549497127353992,True
199,199,0.004053633665823716,0.15071790077047664,True
200,200,0.0024338972356742327,0.14737521455227656,True
201,201,0.0022301123712055756,0.1480775663645963,True
202,202,0.0023408051092993795,0.15957294955245782,True
203,203,0.0023495255508661646,0.15233758457519697,True
204,204,0.0019051743521149797,0.1525900883271957,True
205,205,0.0016093156983624237,0.16281055562848049,True
206,206,0.0013365466610341665,0.1534035302411806,True
207,207,0.0018159325610857657,0.1399522971476303,True
208,208,0.0017726887826604936,0.17038896350010324,True
209,209,0.0017124916931633132,0.16059018019552626,True
210,210,0.0019433265548426707,0.15427128325742315,True
211,211,0.0014266009549058413,0.14994303874754872,True
212,212,0.002004063060356183,0.16510091715410985,True
213,213,0.0021438137555736935,0.16919412711050855,True
214,214,0.00374814816186309,0.14128769158040552,True
215,215,0.0026171687884206,0.14397325776197858,True
216,216,0.002011685313069929,0.1534071641749332,True
217,217,0.0014181489292165723,0.1333950426297633,True
218,218,0.001460038967078124,0.15000958395819533,True
219,219,0.0012485284292153113,0.13372117607120648,True
220,220,0.0015470480725298982,0.16216430096335996,True
221,221,0.0018513169226491695,0.1419522780142077,True
222,222,0.0022302113733041868,0.14148432073018102,True
223,223,0.002124047603264265,0.13856017073977067,True
224,224,0.0015816719254253988,0.15714137457053284,True
225,225,0.001568732878204605,0.15161778081819524,True
226,226,0.0014632195565570962,0.15481303522440704,True
227,227,0.0014062830791499972,0.14746634723956364,True
228,228,0.0015251256837856945,0.1367948263949433,True
229,229,0.0013208220538500517,0.13946343195627647,True
230,230,0.0014475494169405793,0.13686041171277102,True
231,231,0.0010268226348278315,0.13521274545056716,True
232,232,0.0008074666908143912,0.1918656526213212,True
233,233,0.00053063888227628,0.16314774214186167,True
234,234,0.0006287596028354551,0.18737274885028785,True
235,235,0.0006857298765926988,0.13929979859979982,True
236,236,0.0007468883510800112,0.14614062555159918,True
237,237,0.000980223413569364,0.13218074482539308,True
238,238,0.0010303519651397339,0.1640826387026835,True
239,239,0.0012667981461473448,0.13770735404330642,True
240,240,0.0011157230070913645,0.14606371828210235,True
241,241,,,nan
242,242,,,nan
243,243,,,nan
244,244,,,nan
245,245,,,nan
246,246,,,nan
247,247,,,nan
248,248,,,nan
249,249,,,nan
250,250,,,nan
251,251,,,nan
252,252,,,nan
253,253,,,nan
254,254,,,nan
255,255,,,nan
256,256,,,nan
257,257,,,nan
258,258,,,nan
259,259,0.0012962175589210638,0.1483746293368925,True
260,260,0.0011314540513566876,0.14671101728772667,True
261,261,0.0012743255209641115,0.13588817180300783,True
262,262,0.0017235071388637302,0.14635778193560547,True
263,263,0.0015029916570128143,0.15191662115349774,True
264,264,0.0036583601492895085,0.14930961292246714,True
265,265,,,nan
266,266,0.0018159393734102152,0.14308959920106157,True
267,267,0.0017427011231044335,0.15464096011413783,True
268,268,0.0015771518943098629,0.14451848479304985,True
269,269,0.0014804647237936035,0.17875449019347395,True
270,270,0.0011489004713147652,0.17569190951980534,True
271,271,0.0015960334061126743,0.1511052505500343,True
272,272,0.0019936645558031687,0.16064785003688364,True
273,273,0.002476793042083251,0.14815641186610176,True
274,274,0.0028772197503357387,0.1336932649026439,True
275,275,0.002938589488634754,0.1504681694255694,True
276,276,0.002164055892859178,0.1507138269878892,True
277,277,0.009903415945365647,0.15402857054954114,True
278,278,0.0119853739837093,0.1529050118152183,True
279,279,0.013766866619943838,0.14050789767982264,True
280,280,0.006717820951531549,0.14073971430910234,True
281,281,0.01913827065342823,0.13576080375521993,True
282,282,0.022571843284656827,0.13745311841618135,True
283,283,0.027608231822324067,0.14386293752544493,True
284,284,0.02622992992003902,0.14011461789163518,True
285,285,0.030757260759454806,0.14198157775777248,True
286,286,0.016977357749797636,0.16636375162962616,True
287,287,0.019724011677130643,0.17610020566471962,True
288,288,0.017313069137882928,0.18350504330704612,True
289,289,0.02552919761918251,0.17536483132884118,True
290,290,0.021565400931651813,0.16739316375356297,True
