,date_time,salinity,sst,depth
124,2022-09-24 02:20:39.033597,32.141400000000004,20.273850000000003,3.4245
125,2022-09-24 02:40:38.956800,32.14135,20.2511,3.448
126,2022-09-24 03:00:38.966405,32.1422,20.2377,3.3465
127,2022-09-24 03:20:38.976000,32.141149999999996,20.210549999999998,3.5789999999999997
128,2022-09-24 03:40:38.985604,32.140550000000005,20.19525,3.5490000000000004
129,2022-09-24 04:00:38.995199,32.1432,20.16845,3.626
130,2022-09-24 04:20:39.004803,32.14075,20.151049999999998,3.6585
131,2022-09-24 04:40:39.014398,32.13975,20.115299999999998,3.6645000000000003
132,2022-09-24 05:00:39.024002,32.14065,20.113500000000002,3.808
133,2022-09-24 05:20:39.033597,32.1405,20.1051,3.9355
134,2022-09-24 05:40:38.956800,32.1466,20.097099999999998,4.0875
135,2022-09-24 06:00:38.966405,32.152100000000004,20.08775,4.2509999999999994
136,2022-09-24 06:20:38.976000,32.14905,20.13205,4.3565000000000005
137,2022-09-24 06:40:38.985604,32.1422,20.149749999999997,4.3685
138,2022-09-24 07:00:38.995199,32.13905,20.15755,4.4544999999999995
139,2022-09-24 07:20:39.004803,32.14765,20.08025,4.4125
140,2022-09-24 07:40:39.014398,32.153999999999996,20.024,4.4345
141,2022-09-24 08:00:39.024002,32.15455,20.0242,4.409
142,2022-09-24 08:20:39.033597,32.1498,20.04875,4.3475
143,2022-09-24 08:40:38.956800,32.14665,20.065399999999997,4.292
144,2022-09-24 09:00:38.966405,32.1442,20.0756,4.1815
145,2022-09-24 09:20:38.976000,32.14660000000001,20.0552,4.1
146,2022-09-24 09:40:38.985604,32.15375,19.99135,3.942
147,2022-09-24 10:00:38.995199,32.1567,19.9515,3.859
148,2022-09-24 10:20:39.004803,32.151349999999994,19.921599999999998,3.7565
149,2022-09-24 10:40:39.014398,32.141549999999995,19.89785,3.612
150,2022-09-24 11:00:39.024002,32.132000000000005,19.8763,3.5435
151,2022-09-24 11:20:39.033597,32.1279,19.87255,3.49
152,2022-09-24 11:40:38.956800,32.12465,19.8719,3.3985
153,2022-09-24 12:00:38.966405,32.1235,19.875700000000002,3.338
154,2022-09-24 12:20:38.976000,32.120599999999996,19.879550000000002,3.349
155,2022-09-24 12:40:38.985604,32.120850000000004,19.88465,3.34
156,2022-09-24 13:00:38.995199,32.119749999999996,19.886000000000003,3.3155
157,2022-09-24 13:20:39.004803,32.11985,19.9006,3.266
158,2022-09-24 13:40:39.014398,32.1196,19.90685,3.2405
159,2022-09-24 14:00:39.024002,32.119699999999995,19.91435,3.27
160,2022-09-24 14:20:39.033597,32.11945,19.92145,3.3099999999999996
161,2022-09-24 14:40:38.956800,32.119699999999995,19.9195,3.2765
162,2022-09-24 15:00:38.966405,32.12105,19.918950000000002,3.309
163,2022-09-24 15:20:38.976000,32.12335,19.92785,3.406
164,2022-09-24 15:40:38.985604,32.1285,19.9327,3.483
165,2022-09-24 16:00:38.995199,32.13095,19.9287,3.592
166,2022-09-24 16:20:39.004803,32.1382,19.9328,3.676
167,2022-09-24 16:40:39.014398,32.14305,19.94375,3.7395
168,2022-09-24 17:00:39.024002,32.14555,19.948349999999998,3.8280000000000003
169,2022-09-24 17:20:39.033597,32.152,19.9563,3.9115
170,2022-09-24 17:40:38.956800,32.15925,19.997500000000002,3.9939999999999998
171,2022-09-24 18:00:38.966405,32.15975,20.010199999999998,4.038
172,2022-09-24 18:20:38.976000,32.158950000000004,20.0212,4.0875
173,2022-09-24 18:40:38.985604,32.1584,20.0169,4.1215
174,2022-09-24 19:00:38.995199,32.158649999999994,20.014400000000002,4.147500000000001
175,2022-09-24 19:20:39.004803,32.15885,20.011049999999997,4.1655
176,2022-09-24 19:40:39.014398,32.160700000000006,20.003500000000003,4.1975
177,2022-09-24 20:00:39.024002,32.16655,19.9934,4.13
178,2022-09-24 20:20:39.033597,32.166399999999996,19.981299999999997,4.147
179,2022-09-24 20:40:38.956800,32.16695,19.9787,4.1065000000000005
180,2022-09-24 21:00:38.966405,32.1612,19.97235,4.016
181,2022-09-24 21:20:38.976000,32.1606,19.96515,3.935
182,2022-09-24 21:40:38.985604,32.1613,19.94865,3.859
183,2022-09-24 22:00:38.995199,32.16235,19.9227,3.7560000000000002
184,2022-09-24 22:20:39.004803,32.16275,19.87795,3.6395
185,2022-09-24 22:40:39.014398,32.157,19.848550000000003,3.5015
186,2022-09-24 23:00:39.024002,32.1679,19.82695,3.432
187,2022-09-24 23:20:39.033597,32.170500000000004,19.804850000000002,3.3120000000000003
188,2022-09-24 23:40:38.956800,32.154849999999996,19.783900000000003,3.24
189,2022-09-25 00:00:38.966405,32.14815,19.788800000000002,3.138
190,2022-09-25 00:20:38.976000,32.14455,19.79015,3.1025
191,2022-09-25 00:40:38.985604,32.14485,19.7881,3.0614999999999997
192,2022-09-25 01:00:38.995199,32.1465,19.7699,3.0305
193,2022-09-25 01:20:39.004803,32.145849999999996,19.761899999999997,3.04
194,2022-09-25 01:40:39.014398,32.14485,19.7588,3.076
195,2022-09-25 02:00:39.024002,32.14475,19.757150000000003,3.0755
196,2022-09-25 02:20:39.033597,32.1441,19.74915,3.0875
197,2022-09-25 02:40:38.956800,32.14485,19.747999999999998,3.0940000000000003
198,2022-09-25 03:00:38.966405,32.1434,19.7487,3.1100000000000003
199,2022-09-25 03:20:38.976000,32.1432,19.72715,3.1020000000000003
200,2022-09-25 03:40:38.985604,32.1436,19.7241,3.142
201,2022-09-25 04:00:38.995199,32.14425,19.72005,3.2184999999999997
202,2022-09-25 04:20:39.004803,32.14555,19.7187,3.2800000000000002
203,2022-09-25 04:40:39.014398,32.14915,19.7023,3.377
204,2022-09-25 05:00:39.024002,32.1487,19.72185,3.4755000000000003
205,2022-09-25 05:20:39.033597,32.157399999999996,19.7183,3.6390000000000002
206,2022-09-25 05:40:38.956800,32.171800000000005,19.698999999999998,3.7735000000000003
207,2022-09-25 06:00:38.966405,32.16395,19.7472,3.9425
208,2022-09-25 06:20:38.976000,32.16615,19.792,4.0655
209,2022-09-25 06:40:38.985604,32.16589999999999,19.81315,4.182
210,2022-09-25 07:00:38.995199,32.16545,19.82625,4.2995
211,2022-09-25 07:20:39.004803,32.1595,19.840249999999997,4.3735
212,2022-09-25 07:40:39.014398,32.1592,19.8503,4.423
213,2022-09-25 08:00:39.024002,32.158649999999994,19.85305,4.4345
214,2022-09-25 08:20:39.033597,32.159,19.855800000000002,4.4399999999999995
215,2022-09-25 08:40:38.956800,32.1594,19.8575,4.4239999999999995
216,2022-09-25 09:00:38.966405,32.1593,19.857,4.359500000000001
217,2022-09-25 09:20:38.976000,32.1602,19.85785,4.305
218,2022-09-25 09:40:38.985604,32.1608,19.85315,4.226
219,2022-09-25 10:00:38.995199,32.1616,19.852249999999998,4.101
220,2022-09-25 10:20:39.004803,32.16425,19.84465,3.971
221,2022-09-25 10:40:39.014398,32.168400000000005,19.8223,3.8545
222,2022-09-25 11:00:39.024002,32.17015,19.79595,3.8034999999999997
223,2022-09-25 11:20:39.033597,32.17175,19.77035,3.689
224,2022-09-25 11:40:38.956800,32.1736,19.75275,3.5825
225,2022-09-25 12:00:38.966405,32.17595,19.73285,3.5305
226,2022-09-25 12:20:38.976000,32.18,19.71555,3.4025
227,2022-09-25 12:40:38.985604,32.18115,19.709200000000003,3.4
228,2022-09-25 13:00:38.995199,32.1824,19.7166,3.3525
229,2022-09-25 13:20:39.004803,32.182500000000005,19.7265,3.338
230,2022-09-25 13:40:39.014398,32.1811,19.733249999999998,3.338
231,2022-09-25 14:00:39.024002,32.1803,19.73485,3.37
232,2022-09-25 14:20:39.033597,32.18065,19.7379,3.4364999999999997
233,2022-09-25 14:40:38.956800,32.18315,19.76195,3.492
234,2022-09-25 15:00:38.966405,32.1831,19.76625,3.5140000000000002
235,2022-09-25 15:20:38.976000,32.18275,19.7725,3.5665
236,2022-09-25 15:40:38.985604,32.1812,19.780450000000002,3.5700000000000003
237,2022-09-25 16:00:38.995199,32.180400000000006,19.7808,3.633
238,2022-09-25 16:20:39.004803,32.179249999999996,19.78775,3.6775
239,2022-09-25 16:40:39.014398,32.17805,19.79655,3.769
240,2022-09-25 17:00:39.024002,32.17675,19.80395,3.863
241,2022-09-25 17:20:39.033597,32.17465,19.8369,3.973
242,2022-09-25 17:40:38.956800,32.1721,19.854,4.076499999999999
243,2022-09-25 18:00:38.966405,32.1702,19.86245,4.199999999999999
244,2022-09-25 18:20:38.976000,32.168350000000004,19.86865,4.305
245,2022-09-25 18:40:38.985604,32.167950000000005,19.869100000000003,4.4025
246,2022-09-25 19:00:38.995199,32.1708,19.8749,4.4885
247,2022-09-25 19:20:39.004803,32.174949999999995,19.8832,4.5725
248,2022-09-25 19:40:39.014398,32.177800000000005,19.8827,4.635
249,2022-09-25 20:00:39.024002,32.1798,19.8834,4.6735
