,Ubar,U_horiz,U_streamwise,Umedian,Tbar,Tmedian,UpWp_bar,VpWp_bar,WpTp_bar,WpEp_bar,TKE_bar
0,5.970983053686955,5.9941973341045705,5.999500146786541,6.043309018003294,281.6582127604166,281.65,-0.0412614422047082,0.0043864781936026,0.0090097372136185,0.0012644751024398,0.3198698435336983
1,5.468543309862474,5.500792410359039,5.505238413702912,5.46220191648418,281.66681979166657,281.66,-0.0145929102778487,-0.0392401446666186,0.0065008483567478,0.0048930456647934,0.3850186419687229
2,4.929272481039967,5.004941043729246,5.009855276752895,5.0349616234878685,281.63977421875,281.63,0.0049519004084035,-0.063325357527884,0.007285735584123,0.0012644751024398,0.3002233883541362
3,3.801092987119544,3.8260317641765114,3.831452467366279,3.6175859504135897,281.6423721354167,281.62,-0.0167662672288162,-0.0066286513653542,0.0062888027309719,0.0027228784271036,0.3661299883820936
4,4.543435224807346,4.570542101089177,4.575491498204739,4.568615932533342,281.60944869791666,281.59,-0.0304359118982824,-0.0158778683553201,0.0068358734657104,0.0039730015172764,0.2495314810463459
5,4.260526254580955,4.29562211476305,4.3000226732046265,4.332005075234017,281.6092354166667,281.6,-0.0119614770901156,-0.0106108794268689,0.0044306273236125,-0.0013812693336227,0.2805769331745741
6,4.640422793438794,4.660567286328018,4.665388201321141,4.656891281205835,281.65049453124993,281.64,-0.0319586853797805,-0.0214489382665123,0.0066723779396923,0.0082888155960205,0.2101200708069525
7,4.092555179057241,4.143803389106403,4.147940781523082,4.063197567426245,281.6570286458333,281.65,-0.0293627387025023,-0.0471622100954705,0.0029231304422983,0.0015556964183477,0.3283154007015991
8,4.144445444511686,4.191251895222331,4.195753162701727,4.047551290577244,281.71746249999995,281.71,-0.0176787731036694,-0.0354138500947916,0.0051966485186953,-0.0021852855069145,0.3695932189341566
9,5.119738981817428,5.136125471424903,5.140769348833238,5.085210858890987,281.7276234375,281.72,-0.0205225516805602,-0.022710036002039,0.0046076446545357,0.0068448170576289,0.2411308841910129
10,5.116629872061188,5.138606148391907,5.143238692740198,5.119526570204716,281.75064921875,281.73999999999995,-0.0408628805101313,-0.0279946747895312,0.0062025222259855,0.00111886444448585,0.2691062328455268
11,4.771161995927803,4.786317502872913,4.790989867408169,4.792193214795563,281.79487552083333,281.79,-0.0188259727130983,-0.0190271593608066,0.0039216658440893,0.0057321263235993,0.1837220689101495
