,date,rain_rate
380,2022-09-28 06:40:38.985604,0.0
381,2022-09-28 07:00:38.995199,0.0
382,2022-09-28 07:20:39.004803,0.0
383,2022-09-28 07:40:39.014398,0.0
384,2022-09-28 08:00:39.024002,0.0
385,2022-09-28 08:20:39.033597,0.0
386,2022-09-28 08:40:38.956800,0.0
387,2022-09-28 09:00:38.966405,0.0
388,2022-09-28 09:20:38.976000,0.0
389,2022-09-28 09:40:38.985604,0.0
390,2022-09-28 10:00:38.995199,0.0
391,2022-09-28 10:20:39.004803,0.0
392,2022-09-28 10:40:39.014398,0.0
393,2022-09-28 11:00:39.024002,0.0
394,2022-09-28 11:20:39.033597,0.0
395,2022-09-28 11:40:38.956800,0.0
396,2022-09-28 12:00:38.966405,0.0
397,2022-09-28 12:20:38.976000,0.0
398,2022-09-28 12:40:38.985604,0.0
399,2022-09-28 13:00:38.995199,0.0
400,2022-09-28 13:20:39.004803,0.0
401,2022-09-28 13:40:39.014398,0.0
402,2022-09-28 14:00:39.024002,0.0
403,2022-09-28 14:20:39.033597,0.0
404,2022-09-28 14:40:38.956800,0.0
405,2022-09-28 15:00:38.966405,0.0
406,2022-09-28 15:20:38.976000,0.0
407,2022-09-28 15:40:38.985604,0.0
408,2022-09-28 16:00:38.995199,0.0
409,2022-09-28 16:20:39.004803,0.0
410,2022-09-28 16:40:39.014398,0.0
411,2022-09-28 17:00:39.024002,0.0
412,2022-09-28 17:20:39.033597,0.0
413,2022-09-28 17:40:38.956800,0.0
414,2022-09-28 18:00:38.966405,0.0
415,2022-09-28 18:20:38.976000,0.0
416,2022-09-28 18:40:38.985604,0.0
417,2022-09-28 19:00:38.995199,0.0
418,2022-09-28 19:20:39.004803,0.0
419,2022-09-28 19:40:39.014398,0.0
420,2022-09-28 20:00:39.024002,0.0
421,2022-09-28 20:20:39.033597,0.0
422,2022-09-28 20:40:38.956800,0.0
423,2022-09-28 21:00:38.966405,0.0
424,2022-09-28 21:20:38.976000,0.0
425,2022-09-28 21:40:38.985604,0.0
426,2022-09-28 22:00:38.995199,0.0
427,2022-09-28 22:20:39.004803,0.0
428,2022-09-28 22:40:39.014398,0.0
429,2022-09-28 23:00:39.024002,0.0
430,2022-09-28 23:20:39.033597,0.0
431,2022-09-28 23:40:38.956800,0.0
432,2022-09-29 00:00:38.966405,0.0
433,2022-09-29 00:20:38.976000,0.0
434,2022-09-29 00:40:38.985604,0.0
435,2022-09-29 01:00:38.995199,0.0
436,2022-09-29 01:20:39.004803,0.0
437,2022-09-29 01:40:39.014398,0.0
438,2022-09-29 02:00:39.024002,0.0
439,2022-09-29 02:20:39.033597,0.0
440,2022-09-29 02:40:38.956800,0.0
441,2022-09-29 03:00:38.966405,0.0
442,2022-09-29 03:20:38.976000,0.0
443,2022-09-29 03:40:38.985604,0.0
444,2022-09-29 04:00:38.995199,0.0
445,2022-09-29 04:20:39.004803,0.0
446,2022-09-29 04:40:39.014398,0.0
447,2022-09-29 05:00:39.024002,0.0
448,2022-09-29 05:20:39.033597,0.0
449,2022-09-29 05:40:38.956800,0.0
450,2022-09-29 06:00:38.966405,0.0
451,2022-09-29 06:20:38.976000,0.0
452,2022-09-29 06:40:38.985604,0.0
453,2022-09-29 07:00:38.995199,0.0
454,2022-09-29 07:20:39.004803,0.0
455,2022-09-29 07:40:39.014398,0.0
456,2022-09-29 08:00:39.024002,0.0
457,2022-09-29 08:20:39.033597,0.0
458,2022-09-29 08:40:38.956800,0.0
459,2022-09-29 09:00:38.966405,0.0
460,2022-09-29 09:20:38.976000,0.0
461,2022-09-29 09:40:38.985604,0.0
462,2022-09-29 10:00:38.995199,0.0
463,2022-09-29 10:20:39.004803,0.0
464,2022-09-29 10:40:39.014398,0.0
465,2022-09-29 11:00:39.024002,0.0
466,2022-09-29 11:20:39.033597,0.0
467,2022-09-29 11:40:38.956800,0.0
468,2022-09-29 12:00:38.966405,0.0
469,2022-09-29 12:20:38.976000,0.0
470,2022-09-29 12:40:38.985604,0.0
471,2022-09-29 13:00:38.995199,0.0
472,2022-09-29 13:20:39.004803,0.0
473,2022-09-29 13:40:39.014398,0.0
474,2022-09-29 14:00:39.024002,0.0
475,2022-09-29 14:20:39.033597,0.0
476,2022-09-29 14:40:38.956800,0.0
477,2022-09-29 15:00:38.966405,0.0
478,2022-09-29 15:20:38.976000,0.0
479,2022-09-29 15:40:38.985604,0.0
480,2022-09-29 16:00:38.995199,0.0
481,2022-09-29 16:20:39.004803,0.0
482,2022-09-29 16:40:39.014398,0.0
483,2022-09-29 17:00:39.024002,0.0
484,2022-09-29 17:20:39.033597,0.0
485,2022-09-29 17:40:38.956800,0.0
486,2022-09-29 18:00:38.966405,0.0
487,2022-09-29 18:20:38.976000,0.0
488,2022-09-29 18:40:38.985604,0.0
489,2022-09-29 19:00:38.995199,0.0
490,2022-09-29 19:20:39.004803,0.0
491,2022-09-29 19:40:39.014398,0.0
492,2022-09-29 20:00:39.024002,0.0
493,2022-09-29 20:20:39.033597,0.0
494,2022-09-29 20:40:38.956800,0.0
495,2022-09-29 21:00:38.966405,0.0
496,2022-09-29 21:20:38.976000,0.0
497,2022-09-29 21:40:38.985604,0.0
498,2022-09-29 22:00:38.995199,0.0
499,2022-09-29 22:20:39.004803,0.0
500,2022-09-29 22:40:39.014398,0.0
501,2022-09-29 23:00:39.024002,0.0
502,2022-09-29 23:20:39.033597,0.0
503,2022-09-29 23:40:38.956800,0.0
504,2022-09-30 00:00:38.966405,0.0
505,2022-09-30 00:20:38.976000,0.0
506,2022-09-30 00:40:38.985604,0.0
507,2022-09-30 01:00:38.995199,0.0
508,2022-09-30 01:20:39.004803,0.0
509,2022-09-30 01:40:39.014398,0.0
510,2022-09-30 02:00:39.024002,0.0
511,2022-09-30 02:20:39.033597,0.0
512,2022-09-30 02:40:38.956800,0.0
513,2022-09-30 03:00:38.966405,0.0
514,2022-09-30 03:20:38.976000,0.0
515,2022-09-30 03:40:38.985604,0.0
516,2022-09-30 04:00:38.995199,0.0
517,2022-09-30 04:20:39.004803,0.0
518,2022-09-30 04:40:39.014398,0.0
519,2022-09-30 05:00:39.024002,0.0
520,2022-09-30 05:20:39.033597,0.0
521,2022-09-30 05:40:38.956800,0.0
522,2022-09-30 06:00:38.966405,0.0
523,2022-09-30 06:20:38.976000,0.0
524,2022-09-30 06:40:38.985604,0.0
525,2022-09-30 07:00:38.995199,0.0
526,2022-09-30 07:20:39.004803,0.0
527,2022-09-30 07:40:39.014398,0.0
528,2022-09-30 08:00:39.024002,0.0
529,2022-09-30 08:20:39.033597,0.0
530,2022-09-30 08:40:38.956800,0.0
531,2022-09-30 09:00:38.966405,0.0
532,2022-09-30 09:20:38.976000,0.0
533,2022-09-30 09:40:38.985604,0.0
534,2022-09-30 10:00:38.995199,0.0
535,2022-09-30 10:20:39.004803,0.0
536,2022-09-30 10:40:39.014398,0.0
537,2022-09-30 11:00:39.024002,0.0
538,2022-09-30 11:20:39.033597,0.0
539,2022-09-30 11:40:38.956800,0.0
540,2022-09-30 12:00:38.966405,0.0
541,2022-09-30 12:20:38.976000,0.0
542,2022-09-30 12:40:38.985604,0.0
543,2022-09-30 13:00:38.995199,0.0
544,2022-09-30 13:20:39.004803,0.0
545,2022-09-30 13:40:39.014398,0.0
546,2022-09-30 14:00:39.024002,0.0
547,2022-09-30 14:20:39.033597,0.0
548,2022-09-30 14:40:38.956800,0.0
549,2022-09-30 15:00:38.966405,0.0
550,2022-09-30 15:20:38.976000,0.0
551,2022-09-30 15:40:38.985604,0.0
552,2022-09-30 16:00:38.995199,0.0
553,2022-09-30 16:20:39.004803,0.0
554,2022-09-30 16:40:39.014398,0.0
555,2022-09-30 17:00:39.024002,0.0
556,2022-09-30 17:20:39.033597,0.0
557,2022-09-30 17:40:38.956800,0.0
558,2022-09-30 18:00:38.966405,0.0
559,2022-09-30 18:20:38.976000,0.0
560,2022-09-30 18:40:38.985604,0.0
561,2022-09-30 19:00:38.995199,0.0
562,2022-09-30 19:20:39.004803,0.0
563,2022-09-30 19:40:39.014398,0.0
564,2022-09-30 20:00:39.024002,0.0
565,2022-09-30 20:20:39.033597,0.0
566,2022-09-30 20:40:38.956800,0.0
567,2022-09-30 21:00:38.966405,0.0
568,2022-09-30 21:20:38.976000,0.0
569,2022-09-30 21:40:38.985604,0.0
570,2022-09-30 22:00:38.995199,0.0
571,2022-09-30 22:20:39.004803,0.0
572,2022-09-30 22:40:39.014398,0.0
573,2022-09-30 23:00:39.024002,0.0
574,2022-09-30 23:20:39.033597,0.0
575,2022-09-30 23:40:38.956800,0.0
576,2022-10-01 00:00:38.966405,0.0
577,2022-10-01 00:20:38.976000,0.0
578,2022-10-01 00:40:38.985604,0.0
579,2022-10-01 01:00:38.995199,0.0
580,2022-10-01 01:20:39.004803,0.0
581,2022-10-01 01:40:39.014398,0.0
582,2022-10-01 02:00:39.024002,0.0
583,2022-10-01 02:20:39.033597,0.0
584,2022-10-01 02:40:38.956800,0.0
585,2022-10-01 03:00:38.966405,0.0
586,2022-10-01 03:20:38.976000,0.0
587,2022-10-01 03:40:38.985604,0.0
588,2022-10-01 04:00:38.995199,0.0
589,2022-10-01 04:20:39.004803,0.0
590,2022-10-01 04:40:39.014398,0.0
591,2022-10-01 05:00:39.024002,0.0
592,2022-10-01 05:20:39.033597,0.0
593,2022-10-01 05:40:38.956800,0.0
594,2022-10-01 06:00:38.966405,0.0
595,2022-10-01 06:20:38.976000,0.0
596,2022-10-01 06:40:38.985604,0.0
597,2022-10-01 07:00:38.995199,0.0
598,2022-10-01 07:20:39.004803,0.0
599,2022-10-01 07:40:39.014398,0.0
600,2022-10-01 08:00:39.024002,0.0
601,2022-10-01 08:20:39.033597,0.0
602,2022-10-01 08:40:38.956800,0.0
603,2022-10-01 09:00:38.966405,0.0
604,2022-10-01 09:20:38.976000,0.0
605,2022-10-01 09:40:38.985604,0.0
606,2022-10-01 10:00:38.995199,0.0
607,2022-10-01 10:20:39.004803,0.0
608,2022-10-01 10:40:39.014398,0.0
609,2022-10-01 11:00:39.024002,0.0
610,2022-10-01 11:20:39.033597,0.0
611,2022-10-01 11:40:38.956800,0.0
612,2022-10-01 12:00:38.966405,0.0
613,2022-10-01 12:20:38.976000,0.0
614,2022-10-01 12:40:38.985604,0.0
615,2022-10-01 13:00:38.995199,0.0
616,2022-10-01 13:20:39.004803,0.0
617,2022-10-01 13:40:39.014398,0.0
618,2022-10-01 14:00:39.024002,0.0
619,2022-10-01 14:20:39.033597,0.0
620,2022-10-01 14:40:38.956800,0.0
621,2022-10-01 15:00:38.966405,0.0
622,2022-10-01 15:20:38.976000,0.0
623,2022-10-01 15:40:38.985604,0.0
624,2022-10-01 16:00:38.995199,0.0
625,2022-10-01 16:20:39.004803,0.0
626,2022-10-01 16:40:39.014398,0.0
627,2022-10-01 17:00:39.024002,0.0
628,2022-10-01 17:20:39.033597,0.0
629,2022-10-01 17:40:38.956800,0.0
630,2022-10-01 18:00:38.966405,0.0
631,2022-10-01 18:20:38.976000,0.0
632,2022-10-01 18:40:38.985604,0.0
633,2022-10-01 19:00:38.995199,0.0
634,2022-10-01 19:20:39.004803,0.0
