,index_arr,date_time,temp_therm1,temp_therm2,temp_therm3,temp_therm4,temp_therm5,temp_therm6,temp_therm7,temp_therm8,temp_therm9,temp_therm10,temp_therm11,temp_therm12,z_therm1
945,1181399.5,2022-04-28 03:09:59.500,10.32125171425,10.326370370833333,10.324012055083333,10.326982761916668,10.325229936249999,10.32826819675,10.330089743416666,10.326180345166668,10.325988645333334,10.32619555925,10.326611992250001,10.32614756825,4.402
946,1182599.5,2022-04-28 03:29:59.500,10.30741848325,10.312306181333334,10.310580794000002,10.313290021083333,10.310838830666667,10.312819001166666,10.31418754175,10.310280674083334,10.311007526166666,10.312143372916667,10.312110185749999,10.311946568583334,4.538
947,1183799.5,2022-04-28 03:49:59.500,10.30789095025,10.312650711333333,10.31042859275,10.313845729916666,10.311146293333334,10.313465874333334,10.315205737083334,10.311835215750001,10.312611986916666,10.313782688749999,10.313226383833333,10.310115165000001,4.6805
948,1184999.5,2022-04-28 04:09:59.500,10.304270603666668,10.309578350083335,10.308024318,10.310679179000001,10.308076291833332,10.310564566416666,10.312758100583332,10.309382108916667,10.309843678333333,10.310508766583332,10.309686904166666,10.3058220815,4.8465
949,1186199.5,2022-04-28 04:29:59.500,10.303926070333334,10.308445516416667,10.305623819083333,10.308038892666668,10.305449871916666,10.3073320205,10.307912690833334,10.303596928833334,10.303891899416667,10.303657271166667,10.302094120583334,10.295108073,4.7815
950,1187399.5,2022-04-28 04:49:59.500,10.251236372666668,10.256139587249999,10.253845952666667,10.256837171916667,10.254016594749999,10.256380206249998,10.25809596125,10.2541994365,10.25438233525,10.2547361645,10.253649662666668,10.24859475825,4.9225
951,1188599.5,2022-04-28 05:09:59.500,10.212239615166666,10.217400600833333,10.214953372416666,10.217916655083332,10.215856377916666,10.2186476145,10.220758365250001,10.217333563166667,10.218163296750001,10.21910147875,10.219540574083334,10.218326607416667,5.001
952,1189799.5,2022-04-28 05:29:59.500,10.1779984555,10.183430131083334,10.181836671416667,10.18488947975,10.182864894666666,10.186385766166666,10.187919706416666,10.184640279833333,10.185185614583334,10.185769723916666,10.185894689083334,10.182645232833334,5.1205
953,1190999.5,2022-04-28 05:49:59.500,10.131894253333334,10.137325657666667,10.135639220749999,10.139101048833332,10.136566976166668,10.139056149166667,10.141030626916667,10.13768860375,10.138181319000001,10.139324664333333,10.139411168166667,10.139458782583333,5.3065
954,1192199.5,2022-04-28 06:09:59.500,10.126547533416666,10.131105725833333,10.128841347583334,10.131390695583333,10.129111013333333,10.131274875166667,10.132160616416666,10.128820046333333,10.130094761250001,10.131284419833333,10.131276438333332,10.131127148833333,5.3275
955,1193399.5,2022-04-28 06:29:59.500,10.147822508083333,10.152507701583334,10.15014623875,10.152831354333333,10.150484963166667,10.152976144083333,10.154210447166667,10.150638045083333,10.151012625333333,10.15218907725,10.152968488583333,10.152676389416667,5.4475
956,1194599.5,2022-04-28 06:49:59.500,10.121978196666667,10.12626877175,10.123625819583333,10.126410138333334,10.123952522166666,10.126824772083333,10.127886761833333,10.124490835166666,10.125067739999999,10.125859082416667,10.125502417083334,10.124739337666666,5.3975
957,1195799.5,2022-04-28 07:09:59.500,10.101251136166667,10.10563772025,10.102802706666667,10.104253635583333,10.101076264666666,10.101594166,10.101782311416667,10.09750748375,10.097605162,10.097661468583333,10.097188373249999,10.095440275666666,5.364
958,1196999.5,2022-04-28 07:29:59.500,10.094982040333333,10.098914253666667,10.096419185166667,10.098648097,10.095893872500001,10.097866821666667,10.09922359075,10.0957424565,10.096192312749999,10.0972113495,10.096897616666666,10.096260731333333,5.372
959,1198199.5,2022-04-28 07:49:59.500,10.100326431916667,10.105664262916667,10.102927013166667,10.105513129666667,10.102466431333333,10.10406198525,10.104848290749999,10.100842868500001,10.100573887666666,10.101292392583334,10.100586387333333,10.099761692666666,5.3235
960,1199399.5,2022-04-28 08:09:59.500,10.10052740125,10.105029229083334,10.102172269166667,10.104650628249999,10.101692154916666,10.103705899666666,10.104916659416666,10.101341512666666,10.101391097333334,10.102041275166666,10.101476101916665,10.100448475166667,5.1665
961,1200599.5,2022-04-28 08:29:59.500,10.069552947833333,10.073732863916666,10.070671445083333,10.073309017749999,10.070225520833333,10.072215172083334,10.073355915416668,10.069395117833333,10.069499032833335,10.070444329916667,10.070193555166668,10.069349310833333,5.1575
962,1201799.5,2022-04-28 08:49:59.500,10.068778368250001,10.073087194416667,10.0695419705,10.072501024500001,10.069398098666667,10.07109410775,10.071888548916666,10.0676242105,10.067498353166668,10.068400429833334,10.067841183083333,10.066664645583334,5.0875
963,1202999.5,2022-04-28 09:09:59.500,10.095552198833333,10.100604951000001,10.096798061666666,10.099887785333333,10.09658444925,10.097938121666665,10.09863648725,10.09452251375,10.094479703833334,10.095390340666667,10.094793456583334,10.0939534565,4.872
964,1204199.5,2022-04-28 09:29:59.500,10.109548591416667,10.115004694916667,10.110105004083334,10.11372495875,10.110230569499999,10.111252016916666,10.112022073333332,10.10753419025,10.107152743333332,10.108073887,10.107156522583333,10.105802533083333,4.8815
965,1205399.5,2022-04-28 09:49:59.500,10.126733191166666,10.1333106865,10.127580097083333,10.131503889333333,10.127293512833333,10.127555667833333,10.127629859916667,10.1224204155,10.120924482666666,10.121797336416666,10.120080746416667,10.117397063916666,4.762
966,1206599.5,2022-04-28 10:09:59.500,10.150033586916667,10.15725266875,10.149446206416666,10.1542126815,10.150258941083333,10.149991264499999,10.149558290583332,10.143828203333333,10.14241545875,10.143368958833333,10.141302021916667,10.139562196416668,4.6335
967,1207799.5,2022-04-28 10:29:59.500,10.176961818333332,10.185625934333334,10.1767309625,10.18174727375,10.17727548125,10.176411652499999,10.175771196916667,10.170014252916667,10.167220311916667,10.167035435416667,10.162825586583335,10.157066753833332,4.598
968,1208999.5,2022-04-28 10:49:59.500,10.178157134833333,10.188335953083334,10.179047531750001,10.184576084083332,10.180120214250001,10.179129855666666,10.177618670583334,10.171052103166666,10.167653331166667,10.16772570975,10.163363025666666,10.160013034333334,4.509
969,1210199.5,2022-04-28 11:09:59.500,10.1934411005,10.204338717833332,10.195279315666667,10.200672908500001,10.195893621916666,10.195285804333333,10.193067465833332,10.187471260583333,10.184006271333333,10.184196439583333,10.180810135749999,10.176531152083333,4.5035
970,1211399.5,2022-04-28 11:29:59.500,10.204865519833334,10.217032660416667,10.207914856333334,10.2124806445,10.20788196375,10.207444032583334,10.204982534333334,10.2000595375,10.196832221416667,10.19749442025,10.192475182666668,10.187356995416668,4.4405
971,1212599.5,2022-04-28 11:49:59.500,10.218645689583333,10.22939563775,10.21976658875,10.223564720833332,10.218315036916666,10.217382171416666,10.214311461249999,10.208945459583333,10.2047144165,10.205409762916666,10.199633418833333,10.194970591666667,4.4075
972,1213799.5,2022-04-28 12:09:59.500,10.24022707375,10.251006924916666,10.24226755275,10.246043619083332,10.241097489083332,10.240555874083334,10.23656245325,10.231142343583333,10.226465339666667,10.22647496475,10.21907191675,10.213791313,4.332
973,1214999.5,2022-04-28 12:29:59.500,10.245403540083332,10.254050883749999,10.2459607595,10.247370384333333,10.242207908666666,10.240671703333334,10.236192406,10.232076812583333,10.22845401175,10.229322956416667,10.225606376333333,10.222194610083333,4.291
