,date,UpWp_bar_Ubar_sonic1,UpWp_bar_Ubar_sonic2,UpWp_bar_Ubar_sonic3,UpWp_bar_Ubar_sonic4,z_s1,z_s2,z_s3,z_s4
21,2022-04-15 07:00:38.995199,-0.035438230443408276,-0.02778414151899465,-0.018734110490482538,-0.020715743907456154,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
22,2022-04-15 07:20:39.004803,-0.02574380085955535,-0.0266002065794564,-0.022854974243225062,-0.030710516173015182,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
23,2022-04-15 07:40:39.014398,-0.01761068014023679,-0.01848461154783112,-0.017465785970685363,-0.022104582064419995,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
24,2022-04-15 08:00:39.024002,-0.04110338223928612,-0.06273611728621448,-0.0662825906157393,-0.11503179289555092,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
25,2022-04-15 08:20:39.033597,-0.05245380679223424,-0.0497686473516919,-0.044701540039563836,-0.05970704039783578,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
26,2022-04-15 08:40:39.043201,-0.05248624856090715,-0.05814309938995702,-0.05681185842671038,-0.11428324011728708,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
27,2022-04-15 09:00:38.966405,-0.05814490015516354,-0.056558508175807945,-0.05214850324549091,-0.08326125239423282,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
28,2022-04-15 09:20:38.976000,-0.06384503373812854,-0.06908798097034835,-0.09113524644367103,-0.1337383958986432,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
29,2022-04-15 09:40:38.985604,-0.08322837783019532,-0.09217335011033122,-0.1072353774906522,-0.12517592217283333,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
30,2022-04-15 10:00:38.995199,-0.13521845212339703,-0.06766542645386023,-0.0341659819529612,-0.11953838069853094,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
31,2022-04-15 10:20:39.004803,-0.19650676734986164,-0.2275715592353695,-0.29664084633830534,-0.15776474048348707,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
32,2022-04-15 10:40:39.014398,-0.12723192586230436,-0.14308818142551666,-0.0484614042033563,-0.24701403414270312,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
33,2022-04-15 11:00:39.024002,-0.07392473389614655,-0.08648140676618106,-0.09071728196390764,-0.11298306708054698,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
34,2022-04-15 11:20:39.033597,-0.053051297537099515,-0.06024318483125046,-0.21202636240791925,-0.09543784307353488,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
35,2022-04-15 11:40:39.043201,-0.1195023071525055,-0.10905152192503154,-0.09797748993394952,-0.09173954156913451,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
36,2022-04-15 12:00:38.966405,-0.2794969452616626,-0.45550717979855027,-0.4840030051773488,-0.36806516148662427,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
37,2022-04-15 12:20:38.976000,-0.2562194225916285,-0.35274926930616535,-0.2165576101335332,-0.7091261408957109,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
38,2022-04-15 12:40:38.985604,-0.24753102528090912,-0.22517074670863269,-0.17562612133952696,-0.1410326398224016,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
39,2022-04-15 13:00:38.995199,-0.39147114372276437,-0.3801419962110017,-0.4633724208323991,-0.47928952183750934,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
40,2022-04-15 13:20:39.004803,-0.43103223431014753,-0.3607336931774869,-0.348222481448101,-0.43845914821392395,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
41,2022-04-15 13:40:39.014398,-0.4825936625305399,-0.32373621263291397,-0.22014300101331222,-0.21448076564596608,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
42,2022-04-15 14:00:39.024002,-0.6118512009911228,-0.517778864442911,-0.5368667220942512,-0.6360371411277591,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
43,2022-04-15 14:20:39.033597,-0.7632392197419067,-0.8143692772121937,-0.9601732532274959,-0.9247596159528346,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
44,2022-04-15 14:40:39.043201,-0.9447270961474471,-0.7441151197197041,-0.8180935476819456,-0.9565869263512211,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
45,2022-04-15 15:00:38.966405,-0.6948930717923686,-0.7436026721684498,-0.8044108689867691,-0.9249810246090269,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
46,2022-04-15 15:20:38.976000,-0.9829099849587584,-0.9096960010179758,-1.0074223644478104,-1.1307722379223986,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
47,2022-04-15 15:40:38.985604,-0.9891005964440385,-0.8297987137839088,-0.8641119502517353,-1.0763106880390576,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
48,2022-04-15 16:00:38.995199,-1.0978883436405427,-0.9912550301283892,-1.1301509410490995,-1.2358308525071338,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
49,2022-04-15 16:20:39.004803,-1.434425665941883,-1.4094424013889328,-1.609877167100694,-1.7099150944119166,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
50,2022-04-15 16:40:39.014398,-1.7073203157239125,-1.5136766218402171,-1.5266353776601487,-1.7843527553948033,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
51,2022-04-15 17:00:39.024002,-1.455586505531869,-1.4316748331764964,-1.4357014792192038,-1.6296295825689244,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
52,2022-04-15 17:20:39.033597,-1.2356597025433234,-1.2518637444435925,-1.3287801355032847,-1.4648395373883452,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
53,2022-04-15 17:40:39.043201,-0.9949811082582536,-0.9655814524852954,-0.9553678279376681,-1.0349074868439276,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
54,2022-04-15 18:00:38.966405,-0.7789055155594972,-0.8365878885199259,-0.9646516073898923,-1.2047939126338727,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
55,2022-04-15 18:20:38.976000,-0.6012112909272147,-0.6565746767106194,-0.6303572874308445,-0.7543421275696357,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
56,2022-04-15 18:40:38.985604,-0.5224077895089154,-0.49169106116773154,-0.5528183302210018,-0.5991923502156548,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
57,2022-04-15 19:00:38.995199,-0.3357654783533943,-0.3723497302403363,-0.4081567695338498,-0.4416913936888192,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
58,2022-04-15 19:20:39.004803,-0.39334400492919136,-0.43047529176427735,-0.5714334727035164,-0.5586299806078939,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
59,2022-04-15 19:40:39.014398,-0.33322551655304644,-0.3173385088159947,-0.3585333228018766,-0.4188051406313445,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
60,2022-04-15 20:00:39.024002,-0.46367402596549095,-0.4951119951546066,-0.5990491800249397,-0.5233893694468654,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
61,2022-04-15 20:20:39.033597,-0.6031372247231901,-0.6134964559064602,-0.6874728723938954,-0.7431324076242317,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
62,2022-04-15 20:40:39.043201,-1.0197963142888458,-0.9061225744950017,-1.1471955625458856,-0.8645460544574173,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
63,2022-04-15 21:00:38.966405,-0.8699313264478229,-0.7457024411518487,-0.820072850570683,-0.942180939228836,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
64,2022-04-15 21:20:38.976000,-0.5623839849134281,-0.5506817357252177,-0.5742202377752996,-0.6628724894212223,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
65,2022-04-15 21:40:38.985604,-0.552021969775149,-0.5490990756216999,-0.5981700722365554,-0.7456784930453824,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
66,2022-04-15 22:00:38.995199,-0.4764328462965399,-0.4601641387997302,-0.5251367618741152,-0.5881279409968478,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
67,2022-04-15 22:20:39.004803,-0.39712170339102165,-0.36365431871311005,-0.40809432290043024,-0.5564582754955152,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
68,2022-04-15 22:40:39.014398,-0.2840401455841231,-0.29879873271546864,-0.31537243851166263,-0.41264857831333585,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
69,2022-04-15 23:00:39.024002,-0.4202946473796356,-0.35944500971947513,-0.42175425330394617,-0.48329660540773,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
70,2022-04-15 23:20:39.033597,-0.5294078675477306,-0.47891110885414784,-0.4679348479334474,-0.4907767575904617,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
71,2022-04-15 23:40:39.043201,-1.2528595387963983,-1.2912958484319363,-1.2066777035693386,-0.8341577307760657,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
72,2022-04-16 00:00:38.966405,-1.5098185209996056,-1.466349959334041,-1.54132064503082,-0.9455267509264228,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
73,2022-04-16 00:20:38.976000,-1.4604036306685042,-1.2846082539824877,-1.4619465879857976,-0.9043858529504004,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
74,2022-04-16 00:40:38.985604,-1.240666540582124,-1.266799990639014,-1.1845371686376498,-1.3458137551579736,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
75,2022-04-16 01:00:38.995199,-1.0018043272612571,-0.9388274023539379,-1.0018125706106897,-1.1561494262218024,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
76,2022-04-16 01:20:39.004803,-0.8431381132518584,-0.7385145672727792,-0.9020549651636912,-1.0524097011058777,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
77,2022-04-16 01:40:39.014398,-0.5510634761668146,-0.5206530096437314,-0.5539608456259034,-0.6201749740214668,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
78,2022-04-16 02:00:39.024002,-0.6741782622407737,-0.642699879271279,-0.632572411358796,-0.7012743446228306,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
79,2022-04-16 02:20:39.033597,-0.6603348160643108,-0.6944113344499303,-0.6772885233365113,-0.7235223069486688,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
80,2022-04-16 02:40:39.043201,-0.6966722173773946,-0.6383931806010473,-0.6700939419844594,-0.6470560852055742,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
81,2022-04-16 03:00:38.966405,-0.8839566050227569,-0.7716659772708447,-0.7558378860122111,-0.8586967482583311,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
82,2022-04-16 03:20:38.976000,-1.8972378263978193,-1.68520362720281,-1.8796440708316189,-1.7639263176321616,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
83,2022-04-16 03:40:38.985604,-2.2194752848447457,-1.9806435912918234,-2.154323673674833,-1.1028970152074975,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
84,2022-04-16 04:00:38.995199,-1.8015458062791248,-1.6252020716329771,-1.6357117400884085,-1.696486870462737,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
85,2022-04-16 04:20:39.004803,-1.2023327451456527,-0.9865471890151308,-1.0695025685598758,-0.8719654857282301,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
86,2022-04-16 04:40:39.014398,-0.6810941136781642,-0.5781368751938805,-0.7113112558929524,-0.8049881123597813,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
87,2022-04-16 05:00:39.024002,-1.5090461957366903,-1.301049713372992,-1.4623218730312653,-0.900327772239792,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
88,2022-04-16 05:20:39.033597,-1.9604192135692642,-2.0343731987130207,-0.9584555215516695,-1.013156435587827,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
89,2022-04-16 05:40:39.043201,-2.274883209861147,-2.020663583106036,-0.9916550540067067,-1.0352513944998876,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
90,2022-04-16 06:00:38.966405,-2.242095241303672,-2.0819248673545236,-2.18301792279124,-1.0485802884711313,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
91,2022-04-16 06:20:38.976000,-0.9850681394915839,-0.8186709897075176,-0.8551850056266352,-0.7596363065972243,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
92,2022-04-16 06:40:38.985604,-0.7226488180843972,-0.6886862718237947,-0.7020328685370352,-0.675377372745342,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
93,2022-04-16 07:00:38.995199,-0.3694714627217698,-0.31452970023207166,-0.2491636111632202,-0.18011483714674223,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
94,2022-04-16 07:20:39.004803,-0.33877488777617376,-0.32650838093853835,-0.3552221488319988,-0.30340096579433096,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
95,2022-04-16 07:40:39.014398,-0.6053844476727537,-0.6236517232283831,-0.6384843736444462,-0.5123257564079456,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
96,2022-04-16 08:00:39.024002,-0.36594160147393423,-0.3764708188676069,-0.4181270906127869,-0.4684117541687404,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
97,2022-04-16 08:20:39.033597,-0.45720333345935243,-0.435478079323645,-0.5145412013807505,-0.46543447015415024,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
98,2022-04-16 08:40:39.043201,-0.5996073957482109,-0.5729426940316895,-0.604749887978689,-0.6626573989167569,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
99,2022-04-16 09:00:38.966405,-0.7430912853003615,-0.709537025913739,-0.7686903042321923,-0.9153213018381261,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
100,2022-04-16 09:20:38.976000,-0.9746018467492017,-0.983067174158559,-1.1096162347567622,-1.0989148162367943,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
101,2022-04-16 09:40:38.985604,-1.1427749353929497,-1.2675876358581593,-1.289868422234882,-1.305477010428292,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
102,2022-04-16 10:00:38.995199,-1.2984851759837073,-1.2559060751755098,-1.27668403719727,-1.5532010587950544,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
103,2022-04-16 10:20:39.004803,-1.2889718086789816,-1.1806899961572719,-1.28846158640541,-1.4902045444474683,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
104,2022-04-16 10:40:39.014398,-1.444066078168028,-1.404362086456584,-1.6356247107859214,-1.78220268743644,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
105,2022-04-16 11:00:39.024002,-1.8280243345159202,-1.7154752075434816,-1.943412676064093,-2.168419551942798,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
106,2022-04-16 11:20:39.033597,-2.159421335883853,-2.1644226325645906,-2.6018399098068614,-2.5881658373428875,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
107,2022-04-16 11:40:39.043201,-1.8687489132115291,-1.807315043718449,-1.9419934132937728,-2.2329443255054264,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
108,2022-04-16 12:00:38.966405,-2.1788305658131595,-2.0988790584431523,-2.095544450497117,-2.6641446819183496,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
109,2022-04-16 12:20:38.976000,-2.2391482780063514,-2.1167874477661357,-2.492174193572749,-2.5969226850200418,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
110,2022-04-16 12:40:38.985604,-2.9225698948057572,-2.4826736410047956,-2.78255966652446,-3.011015220170598,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
111,2022-04-16 13:00:38.995199,-2.1399669310002922,-1.8898140522357216,-2.0584075368739994,-2.1021058730144637,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
112,2022-04-16 13:20:39.004803,-1.4050488005033839,-1.3656006220717651,-1.5940597819577185,-1.6067551816147903,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
113,2022-04-16 13:40:39.014398,-1.6362866049044913,-1.6047918377205996,-1.8235931516553734,-1.8399662158082384,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
114,2022-04-16 14:00:39.024002,-2.1457976200777886,-1.9749484565800466,-1.9447053999705082,-2.0063861977959507,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
115,2022-04-16 14:20:39.033597,-1.7199947283469432,-1.4393323340092439,-1.656568065094121,-1.780790295430696,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
116,2022-04-16 14:40:39.043201,-1.6040643273591269,-1.457095078098527,-1.5908530011427202,-1.6422050495840463,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
117,2022-04-16 15:00:38.966405,-1.6107575993832322,-1.5798210948104863,-1.7416469679888782,-1.7234730829064138,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
118,2022-04-16 15:20:38.976000,-2.3879400667403092,-2.1046180225106434,-2.278461404656978,-2.186183800877048,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
119,2022-04-16 15:40:38.985604,-1.198403840769524,-0.8468547469987098,-0.9017640236859349,-0.7169917398334227,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
120,2022-04-16 16:00:38.995199,-1.0833890202384935,-1.1176876704827947,-1.115259604871246,-1.480424579561642,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
121,2022-04-16 16:20:39.004803,-1.2381904125998482,-1.0502559408320764,-1.0761909386547315,-0.9410288000685527,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
122,2022-04-16 16:40:39.014398,-1.2640668105089197,-1.18606063155311,-1.4832715939094727,-1.7460570667882176,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
123,2022-04-16 17:00:39.024002,-2.391841968796088,-1.8175671233892967,-1.6504880224032372,-0.974126961325415,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
124,2022-04-16 17:20:39.033597,-0.6930986677046735,-0.5902616433173439,-0.5174152861401681,0.09538547347776055,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
125,2022-04-16 17:40:39.043201,-1.515722347379943,-1.479620366295074,-1.498209624795417,-1.5366477315002347,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
126,2022-04-16 18:00:38.966405,-1.2230938204384496,-1.2154077125311475,-1.4294476490117742,-1.6045699364544055,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
127,2022-04-16 18:20:38.976000,-0.8692459168245611,-0.8044697113626658,-0.7720974295653067,-0.8338802952404263,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
128,2022-04-16 18:40:38.985604,-0.8962924262600387,-0.9421589745526475,-0.8770097113121562,-0.9160445267879982,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
129,2022-04-16 19:00:38.995199,-0.872923468322274,-0.9240835906789675,-1.036143087206261,-1.1278642654358677,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
130,2022-04-16 19:20:39.004803,-0.5874368456847185,-0.694220478592237,-0.7609429146073946,-0.8640100885533327,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
131,2022-04-16 19:40:39.014398,-0.5009405616255287,-0.5384091540180979,-0.672186590112917,-0.7315683076785727,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
132,2022-04-16 20:00:39.024002,-0.6532109871728243,-0.6254639390065104,-0.8194035939876566,-1.0235526514589242,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
133,2022-04-16 20:20:39.033597,-0.9239228402087627,-0.9264734707722514,-1.1120007298936503,-1.051595418981093,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
134,2022-04-16 20:40:39.043201,-0.25333280954573245,-0.08176642534186529,-0.2407974164881476,-0.027740072315901924,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
135,2022-04-16 21:00:38.966405,-0.1510006318732842,-0.12717400567040427,-0.16446840482830033,-0.18333506660448867,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
136,2022-04-16 21:20:38.976000,-0.14303652989262983,-0.11131295726962581,-0.14347396122629094,-0.17373825423150055,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
137,2022-04-16 21:40:38.985604,-0.018344001752154435,-0.01735272702271959,-0.01270868250274528,-0.03999729414075263,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
138,2022-04-16 22:00:38.995199,-0.012179697093553259,-0.01509496567850585,-0.011843540976496387,0.001971855258821873,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
139,2022-04-16 22:20:39.004803,0.039834385218608416,0.06499719641713823,-0.20356021949730976,-0.5595492473603626,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
140,2022-04-16 22:40:39.014398,-0.4376168372976616,-0.3628903034779581,-2.1577116095874174,-2.237789817734838,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
141,2022-04-16 23:00:39.024002,-0.3250233509315578,-0.2803443933923265,-1.5755487094781435,-1.447890207086864,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
142,2022-04-16 23:20:39.033597,-0.5392071955167409,-0.5694918062059188,-0.7941767794642546,-0.4895976678399777,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
143,2022-04-16 23:40:39.043201,-0.5338582938687757,-0.4725951063793364,-0.63885675492811,-0.597373519733037,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
144,2022-04-17 00:00:38.966405,-0.3496075255263335,-0.40444333165081026,-0.5755414898483688,-0.4397776288779389,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
145,2022-04-17 00:20:38.976000,-0.17487824007019992,-0.15230419416435625,-0.11000298644929833,-0.06440983983595944,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
146,2022-04-17 00:40:38.985604,-0.059151877274597565,-0.0067247948135542935,0.09153098294906677,-0.2003750725382664,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
147,2022-04-17 01:00:38.995199,-0.08202456461194721,-0.09510343805237731,-0.11127395283742558,-0.6706267682048254,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
148,2022-04-17 01:20:39.004803,-0.1564674705879693,-0.14756545166655105,-0.3057309823658935,-0.43951881644377383,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
149,2022-04-17 01:40:39.014398,-0.21321706770583437,-0.20501234302154317,-0.517199954230979,-0.3469555844365522,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
150,2022-04-17 02:00:39.024002,-0.08480144254375231,-0.036543836760384786,-0.06861816897327232,0.0725040859118653,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
151,2022-04-17 02:20:39.033597,-0.004590919022194255,-0.011222205761403007,-0.02466302255727932,-0.25179549464697615,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
152,2022-04-17 02:40:39.043201,-0.0018702012922650164,-0.005573336835291838,-0.02408001448360217,-0.03050815140681689,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
153,2022-04-17 03:00:38.966405,-0.043110773283682714,-0.014289750912605668,-0.039990145161192966,-0.02174871337487954,1.841853914141415,4.536853914141416,7.331853914141414,9.746853914141417
