,rh1,rh2,sw_dn,lw_dn,t1 [C],t2 [C],t1 [K],t2 [K],p_air [mb],p_air [Pa]
2663,93.73208333333335,95.33075,-1.1290299999999998,349.99043428704977,15.049208333333333,15.120866666666664,288.19920833333333,288.2708666666666,1053.0016666666668,10.530016666666668
2664,93.48758333333335,95.07016666666667,-1.0517949999999998,351.40587988316787,14.976525000000002,15.045133333333332,288.12652499999996,288.19513333333333,1053.37,10.5337
2665,93.28808333333332,94.84983333333332,-1.0791549999999999,351.6688296556469,14.901808333333335,14.957450000000001,288.0518083333333,288.10745,1053.9566666666667,10.539566666666667
2666,92.94066666666666,94.46149999999999,-0.9090383333333332,351.985332943042,14.889208333333336,14.9497,288.0392083333333,288.0997,1053.27,10.5327
2667,92.46933333333334,93.87158333333333,-0.8729708333333334,351.97900877544026,15.05,15.144441666666667,288.2,288.29444166666667,1053.0,10.53
2668,92.43700000000001,93.87441666666668,-1.0241349999999998,352.43867630977434,14.982624999999999,15.06103333333333,288.13262499999996,288.2110333333333,1053.0,10.53
2669,92.82566666666666,94.2855,-0.9498258333333333,352.48790735802737,14.773575000000001,14.834575,287.92357499999997,287.98457499999995,1053.0,10.53
2670,92.7865,94.25099999999999,-0.8455191666666667,353.5147663523661,14.77376666666667,14.83165,287.92376666666667,287.98165,1053.0,10.53
2671,92.69241666666666,94.10541666666667,-0.9721216666666666,354.15879970299704,14.717683333333333,14.768741666666665,287.86768333333333,287.9187416666666,1052.77,10.5277
2672,92.49849999999999,93.93858333333333,-0.9409649999999999,354.01906230292747,14.799791666666666,14.864891666666665,287.94979166666667,288.01489166666664,1052.0,10.52
2673,92.91408333333332,94.29833333333333,-0.9878424999999998,353.6022865547164,14.714075,14.780783333333332,287.86407499999996,287.9307833333333,1052.0,10.52
2674,92.88983333333333,94.37491666666666,-0.8506716666666666,354.54622170346624,14.721933333333332,14.782791666666666,287.8719333333333,287.9327916666666,1052.0,10.52
2675,92.68583333333333,94.14441666666667,-0.48966333333333334,355.4955807955767,14.956316666666668,15.036341666666667,288.10631666666666,288.18634166666664,1052.0,10.52
2676,92.67800000000001,94.16783333333333,-0.7587341666666667,357.0130419830979,15.075808333333331,15.158391666666667,288.2258083333333,288.30839166666664,1052.0,10.52
2677,93.50641666666667,95.1195,-0.8192600000000001,355.6385448289362,15.002541666666666,15.078299999999999,288.15254166666665,288.2283,1052.0,10.52
2678,94.02866666666668,95.69016666666667,-0.8641191666666669,353.2011495452577,15.022341666666664,15.099283333333332,288.1723416666666,288.2492833333333,1052.0,10.52
2679,94.33141666666667,95.98375,0.5938891666666667,353.28839087515985,14.870541666666668,14.931841666666665,288.02054166666665,288.08184166666666,1052.0,10.52
2680,94.33216666666667,95.969,9.568743333333334,352.585809058845,14.846333333333336,14.910458333333336,287.9963333333333,288.0604583333333,1052.0,10.52
2681,94.49658333333333,95.96233333333332,35.37099166666667,353.84285405266206,14.714966666666669,14.791516666666666,287.86496666666665,287.94151666666664,1052.0,10.52
2682,94.19508333333334,95.45658333333333,76.174875,353.70412991503815,14.835741666666665,14.948508333333333,287.9857416666666,288.0985083333333,1052.0975,10.520975
2683,93.31516666666667,93.92666666666666,127.22041666666667,354.08771190583616,15.042300000000001,15.27995,288.1923,288.42994999999996,1052.0091666666667,10.520091666666668
2684,92.39691666666666,92.3825,183.65658333333334,354.1012737591451,15.19935,15.512425000000002,288.34934999999996,288.662425,1052.0016666666668,10.520016666666669
2685,91.89283333333331,92.179,240.17766666666662,354.89954988266555,15.303983333333333,15.532866666666669,288.4539833333333,288.68286666666665,1052.3191666666667,10.523191666666667
2686,91.90783333333333,93.029,300.6985833333334,355.7548382755955,15.238091666666666,15.336650000000002,288.38809166666664,288.48665,1053.0,10.53
2687,92.37366666666667,93.60816666666666,364.56533333333334,356.1067913652442,15.075750000000001,15.157816666666664,288.22575,288.30781666666667,1052.9933333333333,10.529933333333334
2688,91.75225,92.96291666666667,428.10266666666666,355.77895047337165,15.249250000000002,15.327566666666666,288.39925,288.47756666666663,1052.9991666666667,10.529991666666668
2689,91.54933333333334,92.38600000000001,491.3491666666667,356.3935611493838,15.291316666666669,15.43051666666667,288.44131666666664,288.58051666666665,1053.0,10.53
2690,91.43391666666665,92.44875,553.6190833333334,357.8371953983576,15.356558333333332,15.460558333333335,288.5065583333333,288.6105583333333,1053.0,10.53
2691,91.138,92.28858333333334,615.5131666666667,357.3809586258439,15.509733333333333,15.588258333333336,288.6597333333333,288.7382583333333,1053.0,10.53
2692,91.61033333333333,92.86241666666666,671.4950833333334,355.9124449719678,15.471175000000002,15.531149999999998,288.621175,288.68115,1053.0,10.53
2693,92.06741666666666,93.03008333333332,716.44375,359.65776935785755,15.369908333333333,15.498308333333334,288.5199083333333,288.6483083333333,1053.0,10.53
2694,92.20108333333333,93.44533333333332,760.6982499999999,362.29304185719366,15.502266666666667,15.586225,288.65226666666666,288.736225,1053.0,10.53
2695,92.13283333333332,93.48433333333334,801.77525,359.94403414435794,15.528483333333334,15.596458333333333,288.6784833333333,288.7464583333333,1053.0,10.53
2696,93.05100000000002,94.34649999999999,840.5975,361.3802619360538,15.345658333333335,15.427758333333337,288.4956583333333,288.5777583333333,1053.0,10.53
2697,92.86975,94.16183333333335,875.8158333333333,363.6207965437827,15.896133333333333,15.993533333333332,289.04613333333333,289.1435333333333,1053.0,10.53
2698,91.81691666666666,93.07508333333334,902.1983333333334,366.18654858278506,16.166000000000004,16.282016666666664,289.316,289.43201666666664,1052.9333333333334,10.529333333333334
2699,90.69433333333333,91.86491666666666,921.1358333333334,367.45093375082627,16.259149999999998,16.373416666666664,289.40914999999995,289.52341666666666,1052.5975,10.525975
2700,90.76158333333333,91.86133333333333,934.5158333333334,366.5510569231048,16.031675000000003,16.136408333333332,289.181675,289.2864083333333,1052.2158333333334,10.522158333333334
2701,90.96424999999999,92.07633333333334,942.905,365.84381499900945,15.762624999999998,15.840208333333333,288.912625,288.9902083333333,1052.0,10.52
2702,89.96608333333333,91.15933333333334,942.7925,366.8303553334727,15.815966666666666,15.889408333333334,288.96596666666665,289.0394083333333,1052.0,10.52
2703,89.35958333333333,90.55391666666667,939.6708333333333,366.39059179713735,15.847258333333333,15.902183333333333,288.9972583333333,289.0521833333333,1052.0,10.52
2704,89.62608333333334,90.84158333333333,924.8033333333333,364.9492176928999,15.810991666666668,15.870841666666669,288.96099166666664,289.0208416666666,1052.0,10.52
2705,89.0425,90.44033333333334,901.455,365.85742806373986,15.8528,15.885166666666665,289.0028,289.03516666666667,1052.0,10.52
2706,89.78691666666667,90.80408333333334,878.7233333333334,366.3227683429651,15.636466666666665,15.722741666666668,288.7864666666666,288.8727416666666,1051.2025,10.512025000000001
2707,89.53333333333333,90.48241666666667,852.5241666666667,362.56962273527023,15.684925,15.787099999999997,288.834925,288.9371,1051.0,10.51
2708,88.96233333333332,89.93208333333334,818.0098333333334,362.36409156121067,15.896416666666664,15.998875000000002,289.04641666666663,289.148875,1051.0,10.51
2709,89.54383333333334,90.6555,658.2360833333333,364.70882742692936,15.718033333333333,15.801124999999999,288.8680333333333,288.951125,1050.4366666666667,10.504366666666668
2710,89.68399999999998,90.77216666666668,736.7106666666667,363.9252764086485,15.900308333333335,16.009491666666666,289.0503083333333,289.15949166666667,1050.0,10.5
2711,89.45349999999999,90.56625,685.4223333333334,363.2936856257066,16.183141666666668,16.310491666666664,289.3331416666666,289.46049166666666,1050.0,10.5
2712,89.54808333333332,90.6975,631.5658333333333,360.94383884252426,15.989066666666664,16.097725,289.1390666666666,289.247725,1049.995,10.499949999999998
2713,91.32633333333334,92.56541666666668,573.0055833333334,357.71528346820094,15.498458333333334,15.578624999999999,288.64845833333334,288.72862499999997,1050.0,10.5
2714,91.80983333333333,93.11775000000002,514.9035,356.31785970735154,15.486541666666666,15.55504166666667,288.63654166666663,288.70504166666666,1050.0,10.5
2715,91.20824999999999,92.37708333333333,452.8174166666667,356.3249345359773,15.563474999999999,15.672991666666666,288.71347499999996,288.82299166666667,1049.8425,10.498425
2716,91.89741666666666,93.10191666666668,390.04125,354.7823908581828,15.318833333333332,15.413433333333336,288.4688333333333,288.5634333333333,1049.5325,10.495325000000001
2717,92.1455,93.49258333333334,322.52425,356.14127204426944,15.448866666666666,15.522166666666665,288.59886666666665,288.67216666666667,1050.0,10.5
2718,91.89083333333332,93.25608333333335,261.204,357.346049605332,15.618766666666668,15.697775000000002,288.76876666666664,288.84777499999996,1049.9833333333333,10.499833333333333
2719,91.45991666666666,92.83983333333335,196.3025833333333,357.57531242029023,15.976533333333334,16.065433333333335,289.1265333333333,289.2154333333333,1049.95,10.499500000000001
2720,92.00574999999999,93.42649999999999,142.38316666666665,357.2067764071746,15.810008333333336,15.884383333333336,288.9600083333333,289.0343833333333,1050.0,10.5
2721,93.07883333333334,94.60175000000001,96.12527499999999,356.18749620385256,15.583600000000002,15.645208333333336,288.73359999999997,288.79520833333333,1050.0,10.5
2722,94.24525,95.87233333333333,51.997208333333326,356.4521493692203,15.587216666666666,15.643433333333336,288.73721666666665,288.7934333333333,1050.0,10.5
2723,94.95033333333335,96.69625,15.047383333333334,356.99293882238004,15.498333333333333,15.527575000000002,288.6483333333333,288.677575,1050.0,10.5
2724,95.49466666666667,97.30358333333335,1.6232608333333332,374.89531221713855,15.294516666666665,15.324975,288.44451666666663,288.474975,1050.0,10.5
2725,96.47908333333334,98.28741666666666,0.026790000000000008,389.6288715545644,15.22808333333333,15.248058333333335,288.3780833333333,288.3980583333333,1050.0,10.5
2726,97.14879166666665,98.97925000000001,-0.22743000000000005,389.08374547697827,15.14150833333333,15.15831666666667,288.2915083333333,288.30831666666666,1050.0,10.5
2727,98.31183333333334,99.97691666666668,-0.16444500000000004,388.46729224881165,14.81831666666667,14.8343,287.9683166666666,287.98429999999996,1050.145,10.50145
2728,98.82191666666665,100.10166666666667,-0.091485,388.76760741234466,14.646408333333332,14.6524,287.7964083333333,287.8024,1050.9966666666667,10.509966666666667
2729,99.04074999999999,100.10058333333335,-0.081225,387.7542317264785,14.5225,14.537400000000002,287.67249999999996,287.68739999999997,1051.0,10.51
2730,99.18925000000002,100.10075,-0.032205,387.3036415936676,14.444208333333332,14.440216666666668,287.5942083333333,287.59021666666666,1051.0816666666667,10.510816666666667
2731,99.29283333333332,100.10141666666668,-0.08436,386.2627358346957,14.413875,14.402283333333338,287.563875,287.5522833333333,1051.0,10.51
2732,99.32491666666667,100.10058333333335,-0.17955,383.3513291780317,14.313575,14.308058333333335,287.463575,287.4580583333333,1051.0,10.51
2733,99.446,100.10066666666668,-0.137085,382.78794617926525,14.212358333333334,14.177550000000004,287.3623583333333,287.32755,1051.0,10.51
2734,99.49274999999999,100.10075000000002,-0.19437000000000001,377.3089596018343,14.087133333333332,14.077841666666666,287.2371333333333,287.2278416666666,1050.8933333333334,10.508933333333335
2735,99.49733333333333,100.10050000000001,-0.28956333333333334,375.6180948575401,13.931833333333334,13.919108333333334,287.0818333333333,287.0691083333333,1051.0,10.51
2736,99.62108333333335,100.10025000000002,-0.17442000000000002,369.1880294677343,13.885241666666667,13.871299999999998,287.03524166666665,287.0213,1050.2391666666667,10.502391666666668
2737,99.59066666666668,100.10025000000002,-0.3180733333333333,368.7365785368824,14.032266666666665,14.0167,287.18226666666664,287.1667,1050.0108333333333,10.500108333333333
2738,99.524,100.10058333333335,-0.40645000000000003,364.66137885721236,14.042925000000002,14.028174999999997,287.192925,287.17817499999995,1050.165,10.50165
2739,99.3565,100.10050000000001,-0.5265091666666666,360.08249083117556,14.001908333333335,13.970858333333332,287.1519083333333,287.12085833333333,1050.0,10.5
2740,99.24458333333334,100.10075000000002,-0.4417883333333334,358.8176989287093,13.945525000000002,13.910375,287.09552499999995,287.06037499999996,1050.0,10.5
2741,99.10700000000001,100.10050000000001,-0.4951458333333333,358.2047561123767,13.813191666666668,13.785658333333334,286.96319166666666,286.9356583333333,1050.1941666666667,10.501941666666667
2742,99.05833333333334,100.10016666666668,-0.3613816666666667,359.8729754938046,13.817958333333333,13.797133333333335,286.9679583333333,286.94713333333334,1051.0,10.51
2743,98.89041666666667,100.10041666666667,-0.23740500000000003,373.41459358687365,14.051908333333333,14.028324999999999,287.20190833333334,287.178325,1051.0,10.51
2744,98.38716666666667,100.10033333333335,-0.39472500000000005,362.5603394855849,14.163125,14.130999999999998,287.31312499999996,287.28099999999995,1051.0,10.51
2745,97.94108333333334,99.8785,-0.41182500000000005,358.3813540932105,14.228158333333335,14.201391666666668,287.3781583333333,287.35139166666664,1051.0,10.51
2746,97.56391666666667,99.49875,-0.52043,357.3888615184199,14.289633333333331,14.30245833333333,287.4396333333333,287.4524583333333,1051.0,10.51
2747,97.34299999999999,99.34008333333331,-0.8235533333333332,356.1298791217238,14.357141666666667,14.374908333333332,287.50714166666666,287.5249083333333,1051.0,10.51
