,alpha_s1,alpha_s2,alpha_s3,alpha_s4
726,75.69882001811611,69.08878842572955,69.60997140109271,64.09618956006906
727,67.79093842868802,61.33814008409819,62.16686882585525,56.6773569333586
728,74.73052428901295,69.20885303676393,70.76318563169139,63.52113938697516
729,44.15355048861075,39.36758512123447,39.99629009526275,34.9814491250621
730,47.43339032044084,42.66837129179868,43.56279697446655,38.74962403874679
731,43.94478876479287,39.4537513337251,40.23600579958988,35.583071662768454
732,33.30988919832414,28.544203447405955,28.89837040733809,23.69415270575899
733,14.240458159273633,8.71740504137514,9.088745489425202,3.9221157436270913
734,13.418893503892471,8.219390132959036,9.204572545976552,4.082508453696518
735,20.751114471541047,15.888637088018422,16.843860277491036,11.796428164516698
736,19.18004760522719,14.663867198445317,15.82343219440635,10.555422562899706
737,9.770138954753408,4.389765096927061,5.028405413111027,-0.6806727956513251
738,14.933205510754664,10.034502732359297,10.75474457666186,5.613901101279401
739,29.75766885627753,25.157050714635705,25.680628575179828,20.547893495502585
740,32.72686989932046,28.80136792526173,29.67106490378444,24.86684853278556
741,35.08544635461799,30.989175184028063,31.44713808227936,26.110419406420665
742,45.696740485961165,41.009716639532506,41.659500796164494,36.54421375852584
743,54.24047698655687,48.99475714221124,49.43271463770285,44.3121783026572
744,39.63937071713235,34.56786682333719,35.258769653624384,30.88441002631897
745,-6.029588885831928,-11.06114720489258,-10.396116180794,-15.660803024927718
746,-27.09049421745605,-31.90729852054625,-30.098652390360154,-37.43901268631205
747,-21.581036853399365,-26.29244414058486,-24.28994551694557,-31.233375206998097
748,-27.07195211381329,-31.530801796992293,-29.739630502645323,-37.19305677324665
749,-27.769575515909622,-32.475403071133634,-30.799952705156816,-38.196116074970696
750,-46.18606693585202,-50.25436925652773,-48.712737877732025,-57.31526491219115
751,-82.96817908125725,-85.4621591193782,-85.81516100883917,-94.81061209167656
752,-87.97026902407937,-92.79835880782082,-93.81224647403953,-99.77848539794822
753,-106.10466710542468,-113.11572246065045,-109.4416805312439,-116.8080961519426
754,-107.1191511546132,-113.9100788923653,-110.19118529169502,-117.77317493315611
755,-118.7059478022822,-123.6284102414047,-120.64678957990095,-128.62915245144978
756,-121.84154470895992,-125.82350196828,-123.51999689775408,-132.3468443673491
757,-117.45036417174396,-122.05329458870796,-119.88140537796616,-128.15236390675207
758,-120.03285536557972,-124.18785632636973,-121.89378892224472,-130.51725960131768
759,-130.6530257863711,-134.51700907392794,-131.95570283819413,-141.87119214020814
760,-139.12197951651413,-141.66222193208708,-138.6636535937874,-148.74136461618758
761,-136.70217097993395,-139.51072123847803,-136.58310135693324,-146.63568739257676
762,-115.50816623849784,-120.85043010736489,-117.71029875200962,-125.17071221294762
763,-105.83619136662404,-112.38277421914636,-109.17911964172468,-116.87142723289082
764,-108.27244933494124,-114.64954378382554,-110.9001220924522,-118.48942291798704
765,-113.13881537591652,-118.56998865080018,-115.36945397109608,-123.14321370124482
766,-112.09578336138816,-118.01593740974424,-114.82654437227148,-122.83632847334545
767,-109.84053682645484,-115.7973807729587,-112.0796520360137,-120.08162935745364
768,-109.67276953434302,-115.78194904591832,-112.04018398355475,-119.80038071219988
769,-109.34458184391208,-115.51609449426826,-111.94210713666904,-119.89553102824534
770,-113.08965490890604,-118.467104931994,-115.11245012195788,-123.12046102651122
771,-108.75635226964216,-115.14070529408424,-111.97750886632494,-119.44344670519308
772,-102.20949285163714,-109.81901230461636,-106.8274239442021,-113.77501336349503
773,-101.95519698606893,-109.0442149090213,-106.46876618003397,-113.19617165195127
774,-103.79262410821974,-110.99708590776494,-108.23725706034602,-115.27794139035396
775,-103.79272040353096,-110.51544742172332,-107.93915553151018,-115.12570748279924
776,-108.31691197552944,-115.1437250333661,-111.55637680264532,-119.24228155345156
777,-112.968382153301,-118.35064223822918,-115.14687653833278,-122.83293173355912
778,-113.93451615425016,-119.51645727610637,-116.9413066459208,-124.51647613176944
779,-114.93761679685166,-120.05123018974224,-117.5804243113443,-125.53700010124604
780,-114.46863412926302,-119.7038026816838,-117.02849324579466,-124.7205062375706
781,-115.25251430697156,-120.30286268417116,-117.85879738574263,-125.78375977800148
782,-119.64830633927428,-124.2045513071944,-122.1083774101094,-130.9973702644021
783,-126.45817965775012,-130.59718033090027,-128.0956710259273,-137.7568752016767
784,-131.2594223666916,-134.87705571788237,-132.0922564778173,-141.88140502822816
785,-137.39395253802456,-140.18417966537712,-137.33208443859556,-147.24353763539102
786,-144.65416744064277,-146.80042070118665,-144.2617184086599,-154.65759322787062
787,-149.6165786159034,-151.364568049384,-148.6282974075216,-158.75542351677404
788,-143.12055399796378,-145.58618370722942,-142.8441465974244,-152.91276636066868
789,-152.84473340412924,-154.37542963620334,-151.9097984250759,-161.82658289202743
790,-158.02241473391808,-159.64507259918275,-157.59419241751007,-167.5179754316997
791,-160.4089993491761,-161.97363793239057,-160.03808697054745,-170.34721155991068
792,-163.51617219024885,-165.17291078371198,-163.20857220351698,-173.1640750894803
793,-171.3918122704141,-172.7764587186057,-170.98820433059717,179.1067772039657
794,-177.57606465950667,-178.92631327518026,-176.90278992428304,172.85339201774602
795,-177.67423465143693,-179.23978141969852,-177.53521861673838,171.91727201237774
796,179.45140522929933,177.8376325033522,179.55125978094594,169.28085489824022
797,-171.7518464591811,-173.32763877455764,-171.57898166067315,178.29280587223266
798,-169.1084942377496,-170.4829955851592,-168.53140451074432,-178.6178667494804
799,-162.85213875946425,-164.39337569181112,-162.65722328549754,-173.17088240140365
800,-164.02005910888172,-165.35388106128153,-163.5140692432074,-173.63162713458863
801,-165.66047211342607,-167.07222846788153,-165.14125252493193,-175.4267296831141
802,-163.2505903248473,-164.85359710878416,-163.02074110298628,-173.2112770680247
803,-172.2528147335782,-173.51112737530536,-171.9064284747263,177.87317382464428
804,-176.52403272593637,-178.0611742621411,-176.4107363565529,173.10680208320082
805,-171.0994815975704,-172.57714116310865,-170.78845839110303,179.0128887705807
806,-175.3708077664505,-176.60328615770777,-174.74031413452192,175.17753417377517
807,-179.28411400756906,179.7246698614779,-178.27042371566623,171.26433522634986
808,-166.24684631033773,-167.50732075427305,-165.82409948551114,-176.0672214057241
809,-158.45785256164348,-159.90638103129209,-157.74131027932975,-167.98795210520294
810,-146.56922917768287,-148.39046124240667,-145.5885304442185,-155.6341685814077
811,-156.2121499976284,-157.65431997732534,-155.21649756381888,-164.98403777877434
812,-153.96645559609547,-155.7376420321,-153.47099398322362,-163.43263899684598
813,-154.39035262760308,-156.14872172455298,-154.14804899644,-164.2652440955093
814,-154.3659329764206,-156.30902646760055,-154.2297470670708,-164.2084387555237
815,-152.8586804167405,-154.59019067093726,-152.382700416081,-162.55525275376786
816,-151.56638884725572,-153.2895921990143,-150.89133989392153,-161.0270957651991
817,-170.14584504411087,-171.14827619724778,-169.00668414969348,-178.92087694620656
818,-148.96792751855247,-151.4030109161138,-148.88287156151415,-159.0539212141778
819,-151.59275956466814,-153.1983909890863,-150.79107334767974,-160.97366331050156
820,-145.08143865747306,-147.14141520023142,-144.44459010960597,-154.48036007479377
821,-148.2334983596269,-150.13130390314353,-147.50602731509684,-157.66235435354372
822,-157.60059720777863,-159.00301355906552,-156.7191093570771,-167.0416131906336
823,-170.4363274860309,-171.61641730423827,-169.40332131519312,-179.49090263901385
824,-172.80995993941897,-174.27819908767242,-172.30500386991534,177.71695236245955
825,-173.49005803248602,-174.63683296811743,-172.75953432464013,176.95340777025
826,-169.60537742464197,-170.81788896154924,-168.65024064056226,-179.5339060301315
827,159.95256724407258,159.2410082029392,161.38297694811774,149.36413934682727
828,162.59500331026604,161.6051412824512,163.84801395378742,152.07809516995977
829,161.51124283463497,160.5907282549298,162.81979008489,151.15209131046814
830,165.33741328763122,164.34737409790702,166.50897606540428,154.8057302776861
831,178.76535996676344,177.74310138150696,-179.94061152381587,169.3920512522975
832,179.4076907187402,178.63984558659754,-179.09519551212716,170.57555558016338
833,171.0813506734416,170.31751638686634,172.90331525446902,161.76010747363262
834,-178.09506424600738,-179.30848878615555,-177.48032345888336,171.9890277584811
835,-173.5618793705326,-174.5373204840837,-172.12781680384327,177.81567426051015
836,-176.31088401477314,-177.15389506312587,-175.0084173725788,174.8717254743288
837,-165.99148381193265,-166.73753693363614,-164.18166985326874,-174.96988797867513
838,-145.35689044611854,-145.96751399548646,-142.96199097900276,-153.12176100675296
839,-148.35593901669307,-149.28142487735718,-146.1188777098438,-156.45178661316285
840,-138.66482177758985,-140.60630658273718,-137.16654916966758,-147.013860654159
841,-132.57501109183178,-135.33290162573334,-132.43767878281756,-142.35790474165074
842,-133.28112312933877,-135.9692361822037,-133.19079299089023,-143.0262259954818
843,-133.4773419284529,-136.4876305423464,-133.48186819045816,-143.2933861527806
844,-127.82505598856125,-130.5918517907518,-127.65219212902592,-137.02149869295
845,-122.280219113182,-126.18686568621128,-124.22603205305934,-134.0985987250973
846,-126.698636517805,-130.8473524737522,-128.5423020948041,-138.4415618741532
847,-132.8089346168543,-136.5803257276085,-134.14004402552277,-143.90536957647416
848,-139.00112204193744,-141.97299967775527,-139.255158228169,-149.28601513639026
849,-144.6219996043586,-146.70911302385582,-143.67045472227986,-153.60215386050947
850,-103.81807685316544,-113.96621637929078,-116.32966488981832,-123.32344994394803
851,-79.95820097294062,-85.42740705023384,-87.68820072384673,-99.7944498541121
852,-33.40411332560749,-40.56975242068661,-42.37940109023837,-58.241372228737376
853,-20.96745020658461,-25.895302148820345,-24.246547587555227,-32.597556912701336
854,-34.14085824927912,-37.95648205173405,-36.62156611587705,-45.427605365205096
855,-48.7898103730159,-52.93614719468787,-51.93585704492902,-61.41670318910989
856,-47.32008783585741,-52.52946761806129,-52.58495374017353,-61.85656792801039
857,-35.31916061969718,-41.12295136828553,-42.17854271359764,-52.10711874215344
858,-21.85530039758731,-28.54337134346314,-13.579686559620644,-37.37085591617541
859,35.60987056656943,35.31670191952825,37.28979331783924,33.93419526310819
860,97.98802445628908,94.9432436187543,109.37445605746784,90.863901787633
861,147.45767444176593,147.02714423606284,149.07448311624196,136.54904259645946
862,-169.3477927642397,-173.84918272421174,-174.9016421295701,171.41000560820063
863,-173.85566423423668,-175.81167024014627,-175.61774572387276,171.80550794201116
864,-141.11765766659445,-144.8884997884139,-144.16429158002654,-157.06509567522974
865,-157.9096517459906,-159.34684908932206,-179.59517298160068,-172.19822957352872
866,179.7141908440942,3.822202565974307,-179.8606295811722,168.6841678099766
867,149.88757667585602,149.58849050836824,150.81371520344078,137.98479668719003
868,145.6724749862343,144.33796176806462,145.4955766725504,132.49319079115125
869,117.77811622052658,114.52948149647504,116.50819381331648,105.23944545093988
870,98.28911897715837,93.8018900641116,95.69674750089384,86.01238914774127
871,69.99695182089175,64.32209647485693,65.0166809763507,57.80856716930927
872,82.23061977493913,77.00770481846105,77.91019044954318,69.77442399581284
873,76.20039166577297,70.76164461368276,71.41598901172672,63.7799970511302
874,88.10045503282524,83.60522834597334,84.57142786761192,75.61825945219665
875,91.78890225099371,87.4474506108192,88.29695837016612,78.89907584710915
876,87.49148472262395,83.01688382531455,84.13603157887327,74.82352098723425
877,82.31904912891824,77.67059923399088,78.79309409277808,69.92836147864412
878,82.97647419681515,78.14023053508448,79.1915821475818,70.2656650168171
879,83.76034773026151,79.3749679214426,80.62350734102037,71.72731490716588
880,76.66978764025806,72.07933244481028,73.37871618285993,65.30660286547356
881,72.86340927247208,68.33831144202388,69.25683591024531,62.12207854542741
882,81.64613330912346,77.28793658764185,78.60574101386207,70.39669570216215
883,78.99208839400175,74.61886490226914,75.88801990697016,67.98420534290678
884,71.43597902621053,67.16372221635731,68.00418421184045,60.877633702634185
885,75.02927969548124,71.00154143076585,72.33138110094302,64.67297797649454
886,73.25273630279395,69.20335006410316,70.1451260521549,62.69485131075717
887,57.29823244028884,53.24491846293178,54.13796741324843,48.70987694048813
888,51.6970773606328,47.33117588254797,47.988071704826325,42.612575178036096
889,58.79648332937564,54.551108754228096,55.70352053856311,49.8346097308936
890,72.4037240922637,68.0590544039613,69.76887447697058,62.37390295040529
891,64.40448516825984,59.73743137461221,61.22015687947265,54.64664548615398
892,50.75067808774338,46.71993721694006,47.87793331557097,42.4208029163993
893,50.48757875854292,45.85162078413008,46.90951550159991,41.233724799051046
894,67.4241963612602,63.50924795774068,65.17451509918949,58.39805114182882
895,76.22451435676189,71.76216137831109,73.40796017087492,65.42715106143524
896,71.00138682437493,66.59983652236025,68.29782426787763,61.03111415179733
897,89.7924287056668,85.50326768224728,87.19539962910238,78.29036714638761
898,87.53588783261708,83.32191797545484,85.12845620956108,76.35980442402233
899,85.56282379171645,81.11234623810397,82.73051080790452,74.00405982927694
900,82.59004435160949,78.24477004300897,80.11390084513567,71.65571471327694
901,85.6398812232961,81.31612367046284,83.03964260151352,74.60172095560166
902,80.58101019082883,76.39448269393375,78.08788644018833,69.8226447777722
903,84.92293886919997,80.85465039493698,82.54214439119069,74.06477141335962
904,84.57395602300474,80.37478988106534,82.12344429936137,73.64945896801295
905,84.28827111399028,80.21737834022797,82.00348857908841,73.5381256749168
906,82.02480877845876,77.62465267418197,79.42231136748765,70.97338400128068
907,85.48465194558506,81.1328012307316,82.73739596117123,74.09131761107257
908,94.31181338650023,90.27911900990632,91.75741320636683,82.41837699479812
909,96.96403867607286,92.90569808845125,94.4578936156224,84.70857725097964
910,82.01856317400286,77.92670591288554,79.77254700897238,71.43832938464953
911,99.51623768587145,95.63851808512288,97.4858465316358,87.73745494186434
912,94.17823129110894,89.58887561720032,91.19055736963986,81.97215023954786
913,93.08511294636972,88.94608645891061,90.57332396436496,81.29623209964868
914,98.4457014202256,94.16369035222282,95.65232562498696,85.76027442071452
915,70.83330414057963,66.1941831001299,67.30798985966516,59.761931113102136
916,49.69686293712582,45.28498601564853,46.28302299323107,40.36667709961371
917,52.04942090099927,47.484601151603314,48.63568335354186,42.73484688732155
918,55.96054642875898,51.52779143865848,52.735475094718815,46.65162539384555
919,57.700476414105175,53.2797759325897,54.47876437243493,48.331214735714056
920,60.400032305653866,55.89331362980926,57.13712796989131,50.81248490037268
921,59.89916607605238,55.51465405821546,56.90836742014383,50.77290732633119
922,74.36970084910706,70.26711484618122,71.90616230137151,64.28259461216747
923,74.75264173991164,70.61814459788074,72.23272146317444,64.52525014507118
924,75.31480299492767,71.08236003334486,72.62871173652796,64.70808577990964
925,71.97486686444509,67.67550346057536,69.28797596933043,61.835756592235846
926,66.7384683396723,62.54931099942702,63.92317631895414,57.07197501124224
927,71.23692122315498,66.75285548807304,68.07651251212202,60.58491167987559
928,77.07396543378941,73.15125610576048,74.90496407183383,66.89349347795546
929,69.37074960918682,65.16576333056642,66.7746926972283,59.636175617058285
930,64.21282612358262,59.847816603507226,61.23533370071932,54.53156614074729
931,86.33998309693348,82.69292165343197,84.36415123440459,75.76796344757763
932,79.40030084526946,75.3928144308584,77.04015150555286,68.87684221047495
933,81.19440466062831,77.0867962998503,78.48838102845964,70.25881960360869
934,85.36952209239674,81.50306807103712,83.11421786168758,74.50989006196632
935,79.86557012296666,75.62328333856351,77.02155552428616,68.8193281263929
936,82.19098601362761,77.98460535072827,79.52575770072609,71.16760925000382
937,76.76584475359901,72.61659617951305,74.14695499729049,66.25704086140156
938,77.67195657054503,73.4797510919504,75.20676637980075,67.28482193582227
939,74.67581919414235,70.34557837602087,71.82518740078875,64.1783914353525
940,76.18759983577824,72.00457702925577,73.68049645571243,65.84836284220921
941,82.03185733472655,77.67054256264515,79.20059476074222,70.8653032572533
942,83.75326012682085,79.51725614823908,81.20026163560021,72.72391904736808
943,82.68549021927231,78.57128191445082,80.22402492097308,71.90273561280155
944,83.02890697493606,78.79660620032809,80.43610488513275,72.00826610240117
945,79.22212749862447,74.77456156894866,76.3295168889293,68.19539293160359
946,78.37806001562413,73.86641563253158,75.37768524267689,67.50523782264973
947,72.38081160287574,67.71181822759169,69.22581769823749,61.85286920289079
948,67.6897389854755,63.04615908290389,64.28153716380629,57.226413699842176
949,73.64142515787285,69.15660887957185,70.54614254453331,63.20299925225165
950,73.4001364343509,68.70762582196338,70.09140247041078,62.4662900059904
951,63.87100591272804,59.0277256702837,60.23694684974741,53.59800893183202
952,62.89766196951711,58.02606158110336,59.11122223300632,52.48889022971942
953,61.34140888603518,56.95181366494622,58.34351752264626,51.85426605064384
954,62.597890582918666,57.6765168686779,58.89502156763395,52.32503774375902
955,63.27073319366906,58.62193138535181,59.86772010199473,53.26097740859649
956,56.96497945695293,52.55638859415678,53.80964692387929,47.67456616231841
957,55.13991706072793,50.80715419518432,51.96816537169591,45.88885027820528
958,57.64971491655295,53.02115213809483,53.93314964984842,47.76512332753133
959,56.48742950150406,52.15763170491736,53.42441776296136,47.420411792198784
960,56.29946578600524,51.9681711278008,53.31171423090839,47.20042161802628
961,62.47404308604641,57.94193838052779,59.39116305003749,52.87556454461651
962,60.67135539844472,56.12582791248521,57.39062723842452,50.91933588862041
963,60.95620905446626,56.47407097828191,57.6931246738822,51.25278071490083
964,48.28138598814717,43.97051074230666,44.96455497057031,39.00611433453549
965,45.70910980325967,41.67939224591797,42.92082887130682,37.02383733911252
966,65.8715445802412,61.65056952555395,63.10250260447341,56.30827759430024
967,57.27645839250899,52.72132791100191,53.83334028432844,47.56503488359392
968,58.79744578847696,54.504649089421456,55.84425679507381,49.42453241887959
969,55.71318853547736,51.32529079309193,52.54352866912903,46.33028097910952
970,54.51993366535903,50.05322476735162,51.07795752408626,44.980035512791886
971,46.728001558675466,42.547942199443646,43.66847422599387,37.71226175453992
972,44.06045417288447,39.864802972691336,40.77747733403319,34.859569841248884
973,49.60940378469321,45.342643288326734,46.41994175250743,40.43680648081804
974,56.674982821527394,52.24911615909232,53.37637928551282,47.22198858881311
975,64.6289394885176,60.20770349184957,61.83677780040716,55.13846876503096
976,56.23109524110487,51.61514927996416,52.85513508677767,46.71264539198175
977,52.26840253535934,48.03210716217256,49.35913687037717,43.37180855741217
978,62.76302529245024,58.39232221978733,59.79229911642789,53.13419115280836
979,72.80372863276276,68.30809849752612,69.7746082617069,62.34902544321075
980,72.39261305339812,67.73671498079052,69.06245675381523,61.63498643506706
981,72.80005193248229,68.05891717043443,69.25385600386969,61.71938609084015
982,71.16603271678265,66.53213390144994,67.80874153263713,60.27665468806267
983,59.59436115493028,55.1013817644391,56.16665081290004,49.73190669512549
984,49.81517195077863,45.36250603784351,46.302256788560776,40.24399879267634
985,49.71766859382284,45.0512792250313,45.96868783947087,39.970609363639326
986,52.06987132488191,47.72350799985848,48.89422563094853,43.05578243633653
987,69.15476219907917,64.19322964197772,65.25435494147702,57.98372671602952
988,72.72317239485582,67.95268742701859,69.3899993530958,62.09357162217788
989,47.61078006430533,42.45247195658883,43.17149689301791,37.16404470130888
990,36.13468090007716,31.766452773551148,32.4800359589027,26.27897195042919
991,35.26804599179152,30.8352421214642,31.501879099640927,25.397965413588928
992,35.257476929686725,31.111107214798057,31.815447785333813,25.496853528583223
993,37.648809679139084,33.50858774388649,34.422942495480626,28.3878451984153
994,34.41543463918169,30.21240823630956,31.160066685819785,25.056565030068164
995,30.11735759477428,26.054808770887337,26.943663377140695,20.88871697159534
996,28.42498602212105,24.290655676739547,24.97555653940651,18.675126998794028
997,28.415949067912468,24.378703613098548,25.44166463036879,19.52043503674259
998,32.6296269586302,28.664928439456048,29.560906214806497,23.47000777999249
999,35.89645186954817,32.007293539214444,32.99336568902183,26.875833224244683
1000,41.161158893736,37.30132232252125,38.34634132849418,32.34463975062102
1001,44.48933384357891,40.16936642852267,40.969970554795296,34.740369267868296
1002,43.72818973693697,39.42382647025146,40.49590400455205,34.72017960604676
1003,57.87759214318904,53.46592103764453,54.6841035362261,48.604908988632666
1004,56.50347081000514,51.79339646756195,52.918687718013935,46.95595109617263
1005,61.10884724413397,56.56175783974908,57.71717378338612,51.365556168105215
1006,60.42009938553658,56.0104067536939,57.30720818796007,51.015594980426535
1007,60.67597497426775,56.065117255930325,57.239055137672665,50.84782240621695
1008,61.51016577607378,57.10065961439284,58.48031885842807,52.17519617245532
1009,65.99664016241982,61.42094897514028,62.73396778296826,55.92525242947538
1010,67.29231390775453,62.83226678448344,64.31581413071589,57.48488187871948
1011,69.03943014376992,64.50859164246467,66.0076344775149,58.92931557550898
1012,68.40695933322293,63.78622984282491,65.10756723396354,58.06539213205387
1013,67.82744519782041,63.39718019335566,64.83764650461741,57.96036260531344
1014,67.28367838153173,62.9075448671234,64.29613221682968,57.425095407499256
1015,65.17709527818006,60.59075536975113,61.92522452674116,55.23918807666219
1016,63.36228852050133,58.83441642798682,60.220251214378536,53.709018536008735
1017,63.14080092404557,58.54034050184185,59.87309628882639,53.26673383203349
1018,62.35303223019253,57.94844959425652,59.35801759195886,52.84859840713557
1019,65.46310169202218,60.85881252008922,62.139416007855424,55.298230013132894
1020,63.07307419806398,58.25083733248911,59.499197275609006,52.97360874849258
1021,62.121785571011216,57.40094346369207,58.62766312741053,51.99446942639667
1022,62.32124029117516,57.78422417196786,59.02974493686475,52.517361295628426
1023,65.12866611225337,60.51927578541294,61.73633718072273,54.964311559204894
1024,62.01382077518829,57.382652677139816,58.61781358862067,52.09187496987879
1025,64.40889577544446,59.50808806219586,60.64922142605787,53.93433939877245
1026,66.10339712101717,61.669442562394806,63.17568675222251,56.448157740075175
1027,66.73575174619288,62.098408622599024,63.32668641017322,56.3419985417527
1028,60.70718291494679,56.32002534025231,57.61650237307381,51.10876562960598
1029,60.26167868662903,55.55164317246636,56.6280439355735,50.217767022833165
1030,56.03140134715722,51.632479443158125,52.6608699032493,46.398907759333575
1031,50.087134791312245,45.856589843805054,47.01607814165085,41.12022052500229
1032,47.54826912445108,43.34688625314934,44.47324957885896,38.61436280131737
1033,45.38623714143378,40.91226112221866,41.866188673614246,36.08532018576198
1034,44.34277604859722,40.04962896312019,41.11547417822148,35.204894622430345
1035,43.35479366956167,39.20496672773917,40.28468146272716,34.432745383332424
1036,34.61798663493535,30.47271058226073,31.31045724153904,25.250196207930998
1037,35.22622521192099,31.32304578329992,32.420728811907225,26.423982382881395
1038,34.11663977898096,30.293427222360464,31.191886576175023,25.250149262250385
1039,35.075839026960224,30.871507331218396,31.667494598762,25.57938467956403
1040,35.10077032776266,31.01857316523484,32.06040045412688,26.08314824409054
1041,45.65270987078864,41.2269142393373,42.15769686275841,36.16578043748957
1042,48.99515726653939,44.70137562113387,45.75321442463775,39.75582548018841
1043,38.34888629686681,34.07611452885212,35.00295055458765,29.14600889711924
1044,41.05574542502243,36.96333110577067,37.77302403634056,31.82431245170857
1045,44.32804628924138,40.16207290572532,41.28199784720884,35.53204027875561
1046,44.88230595790697,40.75485979503651,41.72727345561954,35.82667173044357
1047,46.10574594490858,41.701235641385495,42.67483830925916,36.78033635931759
1048,40.60604817239709,36.37540156925249,37.28936376544935,31.39958338587522
1049,28.06295548681148,24.307985599416856,25.61308892687494,19.850288564977816
1050,25.47054426722632,21.31486392226666,22.159207818217325,16.126165756512286
1051,29.446394816002798,25.607395408718634,26.51666279262005,20.42790574814317
1052,34.44209729426844,30.32659767716702,31.151113887501435,25.130132130646643
1053,25.69557589474161,21.533308435923995,22.600319819040028,16.51323840943593
1054,28.58981741720016,24.58539034444304,25.65608312731376,19.57240069719139
1055,-22.52048923664278,-27.337488352834384,-25.48899682656205,-32.81683109968684
1056,-35.8595670583515,-40.46495921648384,-38.82538126304425,-46.465280272161856
1057,-32.58347366539779,-36.778867855069535,-34.81728283549546,-42.13637788683593
1058,17.420259812172667,12.95121079631021,14.18854494556975,8.203135453787134
1059,1.599341542633088,-3.3727983134926447,-2.0930519595251,-8.869142943403405
1060,7.090221045801927,2.5496204439960057,3.9042933235560753,-2.395339910496121
1061,-22.569298761040564,-26.86344152258527,-24.897341577804852,-32.36776729821948
1062,-20.64391823519725,-25.208876041501373,-22.99463696590999,-30.28188387719226
1063,-8.793652430219339,-13.654601272552611,-11.845335363281484,-18.964263389101063
1064,-5.319783141218795,-10.280965713705909,-8.510999075543197,-15.690723250511018
1065,-17.90856057756311,-22.604762345116526,-20.32298809443095,-27.531780981064976
1066,-15.327611068077108,-20.131516568972543,-17.923842298441482,-24.8910512390575
1067,-19.148012710948024,-23.807282884191,-21.73975193341965,-29.05696256321697
1068,-30.251111437758823,-34.44982425854604,-32.591700568821594,-40.30918793746938
1069,-27.568259356467127,-31.95036231386201,-30.020839798456763,-37.55559597244825
1070,-19.30428368476515,-23.765477151216963,-21.832380533762432,-29.13651817061256
1071,-8.057907990533932,-13.020770173404593,-11.200814657480931,-17.911112759528248
1072,3.994120925164904,-1.103249095635406,0.0699218565705075,-5.958279367694214
1073,11.478960939536265,6.397468349840403,7.440927335442315,1.611468827258561
1074,44.284051748047126,39.40943728799405,40.23933054234616,35.33069560708613
1075,50.07517722616348,45.590123725622135,46.81395947213245,42.0693686214837
1076,60.56085510117074,55.774466513829545,56.91555776506578,50.9902057990206
1077,49.07884305658696,44.578345416843554,45.62598598218292,40.28416035037849
1078,44.55218701067811,40.13191637396266,41.02340037528083,35.4258109743168
1079,42.5605513590744,38.23657170807383,38.895353868493984,32.77753086476896
1080,49.35107635919088,45.10880717982627,46.04542108049296,40.39175614392957
1081,53.00368650664344,48.39799694453866,49.49517720325819,43.95193948922496
1082,49.17138731331251,44.50547252448671,45.2645213947712,39.71213817432303
1083,50.98446352340117,46.16054282216064,47.20602130369538,41.640884761552485
1084,51.06419460720361,46.2705760707009,47.13316553107429,41.62404704033187
1085,59.824194092070414,55.18996992196222,56.61839077509973,50.62572588348903
1086,64.94590572975687,60.22332069094941,61.74890837324429,55.41993950021829
1087,60.89522305635703,56.03463860405878,57.15530957309516,50.88119794624751
1088,52.64008971175758,47.92006500941104,48.84803214080695,43.21236488143989
1089,43.589472971649386,39.18661728514695,40.00122873079044,33.94834511567798
1090,53.45407087866257,49.10538235165826,50.431888174047465,44.85410762480444
1091,58.228573450292295,53.64622661022759,54.72598837452357,48.55884511096137
1092,47.891084783514586,43.43913592616694,44.505904501486455,38.77095611342957
1093,44.30159467329249,39.879465988471466,40.73520785198538,34.886586324789064
1094,42.863363457833394,37.96245736925055,38.672422662018526,32.71321199141742
1095,54.13204416150953,49.44538416596828,50.43583156850424,44.641160925375225
1096,52.474856156019385,47.26175942831576,48.11997237163863,42.21172133507271
1097,56.23452408118108,51.35148134925391,52.5902132232944,46.73081102739424
1098,48.57225885914836,43.7491812719318,44.59271370035689,38.83297097973847
1099,44.35082075697244,39.8520686201542,40.72012722957069,34.803853937260044
1100,39.55886067642206,35.246848259223924,36.04518731847259,30.153870653530007
1101,42.34706478603614,37.89370462888658,38.91186273541124,32.95492467038322
1102,37.857444800144194,33.3574821969925,34.089491002047524,28.14457227455612
1103,26.543718254446688,22.365527436221985,23.094150568608352,16.98526947491243
1104,14.357655383633384,9.693487170795493,10.820410471299247,4.797586249157601
1105,1.5290505442397817,-3.503411372779433,-2.21756864753094,-9.106589195622746
1106,-7.003426961987153,-11.93320357969363,-9.991774680468524,-16.70120864126743
1107,-0.4169702384680654,-5.255891271976459,-3.601615922678328,-10.118565215661894
1108,5.0588962871921135,0.0683033033514746,1.4014586122534405,-5.116760114967885
1109,-3.193876975206009,-7.782018383496898,-6.052754094708248,-12.61310409852617
1110,-2.4357576901633045,-7.18149315518354,-5.512786190047684,-12.336540708943748
1111,-12.390897278128463,-16.78306998162968,-14.619500951921667,-21.303527020368605
1112,-24.66469417094966,-29.19563967300344,-27.33638641203976,-34.48800929076919
1113,-14.982102548913156,-19.744923881420785,-17.756488126873545,-24.89084402355269
1114,-2.3860213553312897,-7.037565155708376,-5.53503973139166,-12.081596763463669
1115,-25.86939093545883,-30.06744834845929,-28.024494987212,-35.365583829346576
1116,-31.51885266189845,-36.1118276644905,-34.1498119364571,-41.76118320326404
